"Area","MTU","Biomass - Actual Aggregated [MW]","Energy storage - Actual Aggregated [MW]","Fossil Brown coal/Lignite - Actual Aggregated [MW]","Fossil Coal-derived gas - Actual Aggregated [MW]","Fossil Gas - Actual Aggregated [MW]","Fossil Hard coal - Actual Aggregated [MW]","Fossil Oil - Actual Aggregated [MW]","Fossil Oil shale - Actual Aggregated [MW]","Fossil Peat - Actual Aggregated [MW]","Geothermal - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Consumption [MW]","Hydro Run-of-river and poundage - Actual Aggregated [MW]","Hydro Water Reservoir - Actual Aggregated [MW]","Marine - Actual Aggregated [MW]","Nuclear - Actual Aggregated [MW]","Other - Actual Aggregated [MW]","Other renewable - Actual Aggregated [MW]","Solar - Actual Aggregated [MW]","Waste - Actual Aggregated [MW]","Wind Offshore - Actual Aggregated [MW]","Wind Onshore - Actual Aggregated [MW]"
"Germany (DE)","06.07.2018 19:00 - 06.07.2018 19:15 (CET/CEST)","4530","n/e","16279","437","1702","6057","35","n/e","n/e","16","441","284","2089","100","n/e","8797","390","121","5243","193","2396","14525"
"Germany (DE)","06.07.2018 19:15 - 06.07.2018 19:30 (CET/CEST)","4545","n/e","16279","433","1717","6121","40","n/e","n/e","16","261","476","2086","203","n/e","8802","390","121","4261","190","2460","15047"
"Germany (DE)","06.07.2018 19:30 - 06.07.2018 19:45 (CET/CEST)","4552","n/e","16334","468","1719","6155","41","n/e","n/e","17","542","138","2084","54","n/e","8850","390","122","3407","188","2565","14642"
"Germany (DE)","06.07.2018 19:45 - 06.07.2018 20:00 (CET/CEST)","4553","n/e","16394","475","1710","6093","33","n/e","n/e","17","892","139","2086","101","n/e","8891","390","122","2667","195","2620","14196"
"Germany (DE)","06.07.2018 20:00 - 06.07.2018 20:15 (CET/CEST)","4538","n/e","16531","476","1632","5780","33","n/e","n/e","17","634","394","2086","45","n/e","8934","390","125","2012","195","2650","13420"
"Germany (DE)","06.07.2018 20:15 - 06.07.2018 20:30 (CET/CEST)","4532","n/e","16666","475","1625","5668","36","n/e","n/e","17","592","404","2088","30","n/e","9044","387","126","1365","195","2604","12832"
"Germany (DE)","06.07.2018 20:30 - 06.07.2018 20:45 (CET/CEST)","4533","n/e","16726","448","1623","5605","41","n/e","n/e","17","484","399","2087","41","n/e","9083","386","126","873","196","2644","11979"
"Germany (DE)","06.07.2018 20:45 - 06.07.2018 21:00 (CET/CEST)","4531","n/e","16735","440","1608","5620","37","n/e","n/e","17","546","544","2087","42","n/e","9085","386","127","478","195","2724","11316"
"Germany (DE)","06.07.2018 21:00 - 06.07.2018 21:15 (CET/CEST)","4505","n/e","16613","467","1479","5737","41","n/e","n/e","17","1056","60","2083","48","n/e","9101","386","128","229","196","2719","10856"
"Germany (DE)","06.07.2018 21:15 - 06.07.2018 21:30 (CET/CEST)","4521","n/e","16530","487","1479","5836","37","n/e","n/e","17","629","66","2085","34","n/e","9089","386","127","73","196","2692","10634"
"Germany (DE)","06.07.2018 21:30 - 06.07.2018 21:45 (CET/CEST)","4508","n/e","16389","488","1482","5883","30","n/e","n/e","17","409","115","2087","59","n/e","9067","386","127","19","193","2642","10699"
"Germany (DE)","06.07.2018 21:45 - 06.07.2018 22:00 (CET/CEST)","4498","n/e","16042","463","1474","5838","30","n/e","n/e","18","489","57","2087","68","n/e","9055","386","127","2","193","2606","10591"
"Germany (DE)","06.07.2018 22:00 - 06.07.2018 22:15 (CET/CEST)","4462","n/e","15625","472","1455","5746","40","n/e","n/e","18","1541","5","2088","106","n/e","9085","386","127","0","194","2679","10223"
"Germany (DE)","06.07.2018 22:15 - 06.07.2018 22:30 (CET/CEST)","4457","n/e","15627","477","1455","5599","41","n/e","n/e","18","1134","5","2085","95","n/e","9093","386","127","0","195","2708","10326"
"Germany (DE)","06.07.2018 22:30 - 06.07.2018 22:45 (CET/CEST)","4475","n/e","15647","486","1451","5347","44","n/e","n/e","18","775","5","2086","78","n/e","9073","386","127","0","193","2753","10299"
"Germany (DE)","06.07.2018 22:45 - 06.07.2018 23:00 (CET/CEST)","4482","n/e","15718","497","1444","4981","43","n/e","n/e","17","810","314","2087","75","n/e","9041","386","127","0","193","2779","10179"
"Germany (DE)","06.07.2018 23:00 - 06.07.2018 23:15 (CET/CEST)","4471","n/e","15986","491","1392","4509","38","n/e","n/e","18","817","82","2088","55","n/e","9091","386","128","0","193","2799","10203"
"Germany (DE)","06.07.2018 23:15 - 06.07.2018 23:30 (CET/CEST)","4460","n/e","15992","482","1392","4363","35","n/e","n/e","18","499","235","2087","39","n/e","9043","386","128","0","192","2799","10222"
"Germany (DE)","06.07.2018 23:30 - 06.07.2018 23:45 (CET/CEST)","4462","n/e","15983","435","1406","4113","37","n/e","n/e","18","278","291","2089","41","n/e","9058","386","127","0","189","2813","10133"
"Germany (DE)","06.07.2018 23:45 - 07.07.2018 00:00 (CET/CEST)","4461","n/e","15977","434","1404","3713","37","n/e","n/e","18","148","423","2088","51","n/e","9060","386","127","0","194","2877","9948"
"Germany (DE)","07.07.2018 00:00 - 07.07.2018 00:15 (CET/CEST)","4426","n/e","15997","307","1662","2985","34","n/e","n/e","18","1068","26","2095","236","n/e","9083","338","126","0","504","2979","9887"
"Germany (DE)","07.07.2018 00:15 - 07.07.2018 00:30 (CET/CEST)","4419","n/e","15980","422","1646","2551","37","n/e","n/e","18","1182","38","2093","341","n/e","9109","337","126","0","502","2943","9662"
"Germany (DE)","07.07.2018 00:30 - 07.07.2018 00:45 (CET/CEST)","4436","n/e","15965","396","1646","2623","37","n/e","n/e","18","741","17","2097","314","n/e","9072","337","126","0","506","2932","9634"
"Germany (DE)","07.07.2018 00:45 - 07.07.2018 01:00 (CET/CEST)","4451","n/e","16000","381","1647","2607","47","n/e","n/e","18","357","178","2099","341","n/e","9064","337","127","0","504","2895","9476"
"Germany (DE)","07.07.2018 01:00 - 07.07.2018 01:15 (CET/CEST)","4449","n/e","16069","382","1642","2396","43","n/e","n/e","18","297","744","2102","362","n/e","9093","337","127","0","567","2843","9366"
"Germany (DE)","07.07.2018 01:15 - 07.07.2018 01:30 (CET/CEST)","4424","n/e","16020","399","1648","2114","40","n/e","n/e","18","117","313","2098","175","n/e","9079","331","127","0","570","2783","9232"
"Germany (DE)","07.07.2018 01:30 - 07.07.2018 01:45 (CET/CEST)","4421","n/e","16029","413","1644","2123","38","n/e","n/e","18","91","394","2097","86","n/e","9062","331","127","0","571","2765","9053"
"Germany (DE)","07.07.2018 01:45 - 07.07.2018 02:00 (CET/CEST)","4448","n/e","16033","424","1649","1906","49","n/e","n/e","18","55","351","2098","83","n/e","9078","331","127","0","571","2705","8907"
"Germany (DE)","07.07.2018 02:00 - 07.07.2018 02:15 (CET/CEST)","4444","n/e","16014","455","1647","1600","51","n/e","n/e","18","154","54","2094","312","n/e","9094","331","128","0","570","2676","8856"
"Germany (DE)","07.07.2018 02:15 - 07.07.2018 02:30 (CET/CEST)","4437","n/e","16018","477","1653","1582","40","n/e","n/e","18","138","221","2091","195","n/e","9081","332","128","0","576","2689","8751"
"Germany (DE)","07.07.2018 02:30 - 07.07.2018 02:45 (CET/CEST)","4441","n/e","16043","482","1654","1627","49","n/e","n/e","18","135","465","2092","195","n/e","9090","331","128","0","570","2691","8497"
"Germany (DE)","07.07.2018 02:45 - 07.07.2018 03:00 (CET/CEST)","4437","n/e","16040","483","1654","1572","40","n/e","n/e","18","119","559","2091","65","n/e","9049","331","127","0","569","2691","8429"
"Germany (DE)","07.07.2018 03:00 - 07.07.2018 03:15 (CET/CEST)","4443","n/e","16032","493","1651","1240","44","n/e","n/e","18","117","187","2085","83","n/e","9113","332","128","0","570","2690","8456"
"Germany (DE)","07.07.2018 03:15 - 07.07.2018 03:30 (CET/CEST)","4446","n/e","16014","482","1656","1136","48","n/e","n/e","18","113","291","2083","94","n/e","9102","332","128","0","572","2596","8381"
"Germany (DE)","07.07.2018 03:30 - 07.07.2018 03:45 (CET/CEST)","4447","n/e","16013","479","1655","1099","46","n/e","n/e","19","184","366","2080","59","n/e","9109","332","128","0","567","2474","8398"
"Germany (DE)","07.07.2018 03:45 - 07.07.2018 04:00 (CET/CEST)","4437","n/e","16012","468","1652","1081","46","n/e","n/e","19","149","332","2078","53","n/e","9111","332","129","0","573","2464","8400"
"Germany (DE)","07.07.2018 04:00 - 07.07.2018 04:15 (CET/CEST)","4443","n/e","16039","455","1670","1064","44","n/e","n/e","19","42","520","2076","168","n/e","9121","332","130","0","572","2402","8285"
"Germany (DE)","07.07.2018 04:15 - 07.07.2018 04:30 (CET/CEST)","4447","n/e","16010","474","1669","1059","43","n/e","n/e","19","128","550","2078","198","n/e","9120","332","130","0","569","2412","8230"
"Germany (DE)","07.07.2018 04:30 - 07.07.2018 04:45 (CET/CEST)","4432","n/e","15995","480","1670","1047","41","n/e","n/e","19","53","648","2076","191","n/e","9103","332","130","0","568","2338","8236"
"Germany (DE)","07.07.2018 04:45 - 07.07.2018 05:00 (CET/CEST)","4450","n/e","15989","487","1673","1051","44","n/e","n/e","19","9","733","2077","123","n/e","9098","332","130","2","572","2329","8133"
"Germany (DE)","07.07.2018 05:00 - 07.07.2018 05:15 (CET/CEST)","4454","n/e","15942","481","1683","1050","47","n/e","n/e","18","9","817","2076","90","n/e","9120","332","130","25","566","2351","8128"
"Germany (DE)","07.07.2018 05:15 - 07.07.2018 05:30 (CET/CEST)","4452","n/e","15938","477","1682","1032","46","n/e","n/e","18","15","951","2074","53","n/e","9102","332","131","84","569","2339","8151"
"Germany (DE)","07.07.2018 05:30 - 07.07.2018 05:45 (CET/CEST)","4445","n/e","15921","475","1696","1016","45","n/e","n/e","18","10","950","2072","51","n/e","9092","332","131","223","569","2363","7956"
"Germany (DE)","07.07.2018 05:45 - 07.07.2018 06:00 (CET/CEST)","4449","n/e","15900","483","1681","999","39","n/e","n/e","18","21","727","2069","62","n/e","9113","332","131","472","569","2340","7632"
"Germany (DE)","07.07.2018 06:00 - 07.07.2018 06:15 (CET/CEST)","4470","n/e","15939","475","1694","1002","44","n/e","n/e","18","192","334","2063","60","n/e","9128","332","131","862","572","2308","7632"
"Germany (DE)","07.07.2018 06:15 - 07.07.2018 06:30 (CET/CEST)","4471","n/e","15954","483","1691","1006","44","n/e","n/e","18","511","158","2062","40","n/e","9134","332","130","1370","568","2292","7438"
"Germany (DE)","07.07.2018 06:30 - 07.07.2018 06:45 (CET/CEST)","4483","n/e","15953","486","1705","1016","43","n/e","n/e","18","740","103","2061","35","n/e","9138","332","129","2019","567","2294","7189"
"Germany (DE)","07.07.2018 06:45 - 07.07.2018 07:00 (CET/CEST)","4495","n/e","15952","484","1689","1027","40","n/e","n/e","18","781","105","2059","48","n/e","9142","332","129","2876","569","2308","6960"
"Germany (DE)","07.07.2018 07:00 - 07.07.2018 07:15 (CET/CEST)","4543","n/e","15920","484","1678","1034","37","n/e","n/e","18","989","6","2056","39","n/e","9111","332","129","3926","568","2340","6700"
"Germany (DE)","07.07.2018 07:15 - 07.07.2018 07:30 (CET/CEST)","4566","n/e","15938","491","1685","1042","37","n/e","n/e","18","934","10","2057","36","n/e","9121","332","130","5015","568","2345","6523"
"Germany (DE)","07.07.2018 07:30 - 07.07.2018 07:45 (CET/CEST)","4582","n/e","15922","486","1686","1038","37","n/e","n/e","18","902","13","2054","29","n/e","9081","332","129","6159","568","2355","6627"
"Germany (DE)","07.07.2018 07:45 - 07.07.2018 08:00 (CET/CEST)","4583","n/e","15936","471","1679","1025","39","n/e","n/e","18","1047","169","2049","38","n/e","9099","332","128","7518","569","2345","6725"
"Germany (DE)","07.07.2018 08:00 - 07.07.2018 08:15 (CET/CEST)","4615","n/e","15918","478","1683","1031","39","n/e","n/e","18","1339","6","2051","90","n/e","9053","332","128","8926","568","2405","7044"
"Germany (DE)","07.07.2018 08:15 - 07.07.2018 08:30 (CET/CEST)","4609","n/e","15918","488","1687","1031","39","n/e","n/e","18","893","71","2048","97","n/e","9091","332","129","10331","568","2337","7321"
"Germany (DE)","07.07.2018 08:30 - 07.07.2018 08:45 (CET/CEST)","4625","n/e","15902","480","1689","1043","47","n/e","n/e","17","361","181","2050","58","n/e","9053","332","128","11948","571","2374","7682"
"Germany (DE)","07.07.2018 08:45 - 07.07.2018 09:00 (CET/CEST)","4628","n/e","15830","480","1676","1043","39","n/e","n/e","17","156","674","2050","57","n/e","9027","332","128","13366","570","2383","7955"
"Germany (DE)","07.07.2018 09:00 - 07.07.2018 09:15 (CET/CEST)","4594","n/e","15810","486","1463","1052","34","n/e","n/e","17","836","166","2044","84","n/e","9085","332","128","14801","568","2341","8046"
"Germany (DE)","07.07.2018 09:15 - 07.07.2018 09:30 (CET/CEST)","4587","n/e","15800","468","1470","1061","38","n/e","n/e","17","299","178","2042","81","n/e","9096","332","128","16310","567","2319","8147"
"Germany (DE)","07.07.2018 09:30 - 07.07.2018 09:45 (CET/CEST)","4601","n/e","15778","426","1478","1056","42","n/e","n/e","17","151","389","2046","31","n/e","9042","332","127","17768","568","2299","8194"
"Germany (DE)","07.07.2018 09:45 - 07.07.2018 10:00 (CET/CEST)","4596","n/e","15719","418","1467","1065","34","n/e","n/e","17","149","1121","2047","19","n/e","8987","332","126","19157","571","2286","8378"
"Germany (DE)","07.07.2018 10:00 - 07.07.2018 10:15 (CET/CEST)","4575","n/e","15684","411","1539","1071","41","n/e","n/e","17","100","566","2047","84","n/e","9085","332","126","20282","575","2244","8294"
"Germany (DE)","07.07.2018 10:15 - 07.07.2018 10:30 (CET/CEST)","4565","n/e","15624","414","1552","1075","38","n/e","n/e","17","100","1126","2048","46","n/e","9086","332","127","21408","575","2149","8591"
"Germany (DE)","07.07.2018 10:30 - 07.07.2018 10:45 (CET/CEST)","4566","n/e","15500","417","1564","1061","39","n/e","n/e","17","96","1676","2044","35","n/e","8990","332","126","22304","575","2071","8915"
"Germany (DE)","07.07.2018 10:45 - 07.07.2018 11:00 (CET/CEST)","4566","n/e","15263","428","1547","1082","41","n/e","n/e","17","87","2018","2045","24","n/e","8896","332","126","23142","575","2035","9248"
"Germany (DE)","07.07.2018 11:00 - 07.07.2018 11:15 (CET/CEST)","4549","n/e","15058","452","1537","1081","42","n/e","n/e","16","41","2358","2042","96","n/e","8964","332","126","23822","576","2014","9496"
"Germany (DE)","07.07.2018 11:15 - 07.07.2018 11:30 (CET/CEST)","4552","n/e","14743","487","1546","1074","38","n/e","n/e","16","123","2403","2044","98","n/e","8965","332","126","24384","576","2036","9813"
"Germany (DE)","07.07.2018 11:30 - 07.07.2018 11:45 (CET/CEST)","4542","n/e","14380","499","1551","1082","47","n/e","n/e","16","43","2568","2041","59","n/e","8964","332","126","25048","576","2036","10100"
"Germany (DE)","07.07.2018 11:45 - 07.07.2018 12:00 (CET/CEST)","4535","n/e","13476","493","1531","1070","47","n/e","n/e","16","43","2668","2043","54","n/e","8951","332","126","25334","576","2067","10363"
"Germany (DE)","07.07.2018 12:00 - 07.07.2018 12:15 (CET/CEST)","4517","n/e","12349","485","1495","1069","46","n/e","n/e","16","125","3211","2042","82","n/e","8947","330","127","25925","576","2083","10595"
"Germany (DE)","07.07.2018 12:15 - 07.07.2018 12:30 (CET/CEST)","4513","n/e","11706","460","1474","1077","36","n/e","n/e","16","128","3321","2045","36","n/e","8935","330","126","26140","576","2067","10665"
"Germany (DE)","07.07.2018 12:30 - 07.07.2018 12:45 (CET/CEST)","4525","n/e","11450","435","1449","1093","47","n/e","n/e","16","33","3618","2044","66","n/e","8841","330","127","26608","576","2061","10909"
"Germany (DE)","07.07.2018 12:45 - 07.07.2018 13:00 (CET/CEST)","4521","n/e","11092","431","1448","1091","39","n/e","n/e","15","34","4645","2041","55","n/e","8785","330","126","26732","576","2078","11073"
"Germany (DE)","07.07.2018 13:00 - 07.07.2018 13:15 (CET/CEST)","4507","n/e","10128","425","1386","1129","43","n/e","n/e","15","35","5244","2043","62","n/e","8808","330","124","26970","575","2113","11177"
"Germany (DE)","07.07.2018 13:15 - 07.07.2018 13:30 (CET/CEST)","4510","n/e","9647","423","1388","1136","40","n/e","n/e","15","36","5658","2040","54","n/e","8792","330","125","26954","575","2157","11174"
"Germany (DE)","07.07.2018 13:30 - 07.07.2018 13:45 (CET/CEST)","4502","n/e","9485","447","1389","1151","44","n/e","n/e","15","37","5942","2036","56","n/e","8774","330","125","26777","575","2223","11340"
"Germany (DE)","07.07.2018 13:45 - 07.07.2018 14:00 (CET/CEST)","4497","n/e","9268","459","1388","1133","47","n/e","n/e","15","36","6007","2038","19","n/e","8644","330","125","26619","575","2256","11419"
"Germany (DE)","07.07.2018 14:00 - 07.07.2018 14:15 (CET/CEST)","4488","n/e","8978","470","1310","1131","44","n/e","n/e","15","77","5329","2036","95","n/e","8712","330","125","26521","573","2237","11502"
"Germany (DE)","07.07.2018 14:15 - 07.07.2018 14:30 (CET/CEST)","4479","n/e","8916","472","1306","1126","45","n/e","n/e","15","76","5260","2029","41","n/e","8665","330","124","26147","572","2263","11625"
"Germany (DE)","07.07.2018 14:30 - 07.07.2018 14:45 (CET/CEST)","4483","n/e","8798","472","1309","1114","44","n/e","n/e","15","75","5244","2027","73","n/e","8598","330","123","25898","574","2281","11894"
"Germany (DE)","07.07.2018 14:45 - 07.07.2018 15:00 (CET/CEST)","4484","n/e","8746","485","1304","1099","44","n/e","n/e","15","75","4752","2028","58","n/e","8597","330","123","25224","574","2300","12074"
"Germany (DE)","07.07.2018 15:00 - 07.07.2018 15:15 (CET/CEST)","4481","n/e","8912","481","1295","1099","38","n/e","n/e","14","70","4866","2023","51","n/e","8579","330","121","24548","572","2342","12174"
"Germany (DE)","07.07.2018 15:15 - 07.07.2018 15:30 (CET/CEST)","4480","n/e","9126","466","1302","1116","40","n/e","n/e","15","68","4497","2020","61","n/e","8584","330","120","24011","572","2357","12304"
"Germany (DE)","07.07.2018 15:30 - 07.07.2018 15:45 (CET/CEST)","4483","n/e","9317","473","1308","1117","44","n/e","n/e","15","68","4057","2021","48","n/e","8589","330","119","23397","572","2339","12454"
"Germany (DE)","07.07.2018 15:45 - 07.07.2018 16:00 (CET/CEST)","4479","n/e","9737","473","1302","1117","45","n/e","n/e","15","70","4074","2021","35","n/e","8643","329","118","22531","572","2357","12613"
"Germany (DE)","07.07.2018 16:00 - 07.07.2018 16:15 (CET/CEST)","4482","n/e","10904","476","1296","1109","42","n/e","n/e","15","69","4426","2018","51","n/e","8693","330","118","21766","572","2342","12747"
"Germany (DE)","07.07.2018 16:15 - 07.07.2018 16:30 (CET/CEST)","4476","n/e","11533","476","1296","1145","42","n/e","n/e","14","71","4287","2015","49","n/e","8695","330","117","20666","572","2345","12860"
"Germany (DE)","07.07.2018 16:30 - 07.07.2018 16:45 (CET/CEST)","4474","n/e","11824","467","1301","1158","49","n/e","n/e","14","71","3808","2012","59","n/e","8686","330","115","19872","572","2362","12769"
"Germany (DE)","07.07.2018 16:45 - 07.07.2018 17:00 (CET/CEST)","4483","n/e","12258","435","1298","1160","47","n/e","n/e","14","70","3591","2012","66","n/e","8790","331","119","18660","572","2330","12886"
"Germany (DE)","07.07.2018 17:00 - 07.07.2018 17:15 (CET/CEST)","4475","n/e","12523","411","1300","1157","47","n/e","n/e","14","65","3618","2013","38","n/e","8719","331","120","17403","572","2338","12924"
"Germany (DE)","07.07.2018 17:15 - 07.07.2018 17:30 (CET/CEST)","4459","n/e","13106","414","1310","1158","49","n/e","n/e","14","43","3446","2009","93","n/e","8854","331","120","16097","572","2350","12967"
"Germany (DE)","07.07.2018 17:30 - 07.07.2018 17:45 (CET/CEST)","4470","n/e","13363","429","1340","1157","48","n/e","n/e","14","43","2860","2011","125","n/e","8915","331","120","14623","563","2326","13026"
"Germany (DE)","07.07.2018 17:45 - 07.07.2018 18:00 (CET/CEST)","4485","n/e","13768","449","1363","1162","41","n/e","n/e","15","100","2093","2013","127","n/e","8917","331","121","13301","567","2269","13122"
"Germany (DE)","07.07.2018 18:00 - 07.07.2018 18:15 (CET/CEST)","4499","n/e","14210","469","1491","1149","45","n/e","n/e","15","214","1751","2009","71","n/e","8862","333","126","11828","564","2255","13112"
"Germany (DE)","07.07.2018 18:15 - 07.07.2018 18:30 (CET/CEST)","4510","n/e","14867","477","1585","1157","40","n/e","n/e","15","143","1608","2008","61","n/e","8859","333","126","10315","562","2276","13165"
"Germany (DE)","07.07.2018 18:30 - 07.07.2018 18:45 (CET/CEST)","4507","n/e","15254","483","1621","1151","41","n/e","n/e","15","151","843","2004","126","n/e","8924","333","124","8809","562","2277","13000"
"Germany (DE)","07.07.2018 18:45 - 07.07.2018 19:00 (CET/CEST)","4509","n/e","15416","489","1617","1158","46","n/e","n/e","15","691","75","2002","99","n/e","8926","333","120","7280","562","2298","12958"
"Germany (DE)","07.07.2018 19:00 - 07.07.2018 19:15 (CET/CEST)","4488","n/e","15437","486","1621","1222","46","n/e","n/e","15","1956","1080","1998","93","n/e","8899","333","120","5911","563","2326","12861"
"Germany (DE)","07.07.2018 19:15 - 07.07.2018 19:30 (CET/CEST)","4503","n/e","15544","489","1615","1275","45","n/e","n/e","15","2217","758","1996","122","n/e","9027","333","121","4688","565","2374","12717"
"Germany (DE)","07.07.2018 19:30 - 07.07.2018 19:45 (CET/CEST)","4506","n/e","15567","485","1615","1285","45","n/e","n/e","15","2306","226","1988","115","n/e","9035","336","125","3655","565","2373","12657"
"Germany (DE)","07.07.2018 19:45 - 07.07.2018 20:00 (CET/CEST)","4510","n/e","15583","488","1599","1288","39","n/e","n/e","15","2668","10","1984","176","n/e","9039","337","126","2796","565","2314","12489"
"Germany (DE)","07.07.2018 20:00 - 07.07.2018 20:15 (CET/CEST)","4505","n/e","15627","484","1590","1261","39","n/e","n/e","15","2645","128","1980","110","n/e","9027","337","126","2121","574","2227","12137"
"Germany (DE)","07.07.2018 20:15 - 07.07.2018 20:30 (CET/CEST)","4504","n/e","15637","479","1599","1227","44","n/e","n/e","16","2866","131","1976","167","n/e","9047","337","126","1465","575","2132","11689"
"Germany (DE)","07.07.2018 20:30 - 07.07.2018 20:45 (CET/CEST)","4508","n/e","15645","488","1609","1210","34","n/e","n/e","16","3462","74","1977","120","n/e","9055","335","127","934","575","2052","11015"
"Germany (DE)","07.07.2018 20:45 - 07.07.2018 21:00 (CET/CEST)","4490","n/e","15635","469","1615","1204","37","n/e","n/e","16","3643","10","1969","205","n/e","9069","335","125","492","575","2034","10457"
"Germany (DE)","07.07.2018 21:00 - 07.07.2018 21:15 (CET/CEST)","4478","n/e","15648","450","1618","1211","42","n/e","n/e","16","3993","66","1966","157","n/e","9075","335","124","215","576","2067","10100"
"Germany (DE)","07.07.2018 21:15 - 07.07.2018 21:30 (CET/CEST)","4482","n/e","15671","458","1599","1215","40","n/e","n/e","17","3830","10","1968","147","n/e","9067","335","125","67","576","2086","10021"
"Germany (DE)","07.07.2018 21:30 - 07.07.2018 21:45 (CET/CEST)","4481","n/e","15680","449","1610","1208","37","n/e","n/e","17","3729","9","1967","145","n/e","9075","335","125","16","577","2073","10100"
"Germany (DE)","07.07.2018 21:45 - 07.07.2018 22:00 (CET/CEST)","4469","n/e","15645","462","1613","1196","42","n/e","n/e","17","3917","9","1965","151","n/e","9070","335","125","2","576","2006","9900"
"Germany (DE)","07.07.2018 22:00 - 07.07.2018 22:15 (CET/CEST)","4469","n/e","15647","482","1600","1204","36","n/e","n/e","18","3970","9","1967","207","n/e","9086","335","125","0","577","1947","9829"
"Germany (DE)","07.07.2018 22:15 - 07.07.2018 22:30 (CET/CEST)","4476","n/e","15672","487","1596","1206","45","n/e","n/e","18","3639","9","1968","193","n/e","9073","335","123","0","578","1912","9980"
"Germany (DE)","07.07.2018 22:30 - 07.07.2018 22:45 (CET/CEST)","4460","n/e","15698","490","1577","1209","35","n/e","n/e","18","2970","9","1967","78","n/e","9050","335","123","0","575","1901","10214"
"Germany (DE)","07.07.2018 22:45 - 07.07.2018 23:00 (CET/CEST)","4461","n/e","15687","491","1577","1214","38","n/e","n/e","18","2587","241","1970","159","n/e","9034","335","124","0","577","1896","10427"
"Germany (DE)","07.07.2018 23:00 - 07.07.2018 23:15 (CET/CEST)","4439","n/e","15700","483","1563","1159","39","n/e","n/e","18","2328","48","1969","347","n/e","9094","335","124","0","572","1873","10433"
"Germany (DE)","07.07.2018 23:15 - 07.07.2018 23:30 (CET/CEST)","4441","n/e","15659","459","1562","1155","37","n/e","n/e","18","1733","64","1968","83","n/e","9070","335","124","0","576","1865","10287"
"Germany (DE)","07.07.2018 23:30 - 07.07.2018 23:45 (CET/CEST)","4437","n/e","15654","469","1574","1098","45","n/e","n/e","18","1683","393","1968","163","n/e","9081","335","123","0","577","1855","10147"
"Germany (DE)","07.07.2018 23:45 - 08.07.2018 00:00 (CET/CEST)","4311","n/e","15632","476","1573","1006","41","n/e","n/e","18","1529","535","1952","63","n/e","9028","335","122","0","570","1842","10034"
"Germany (DE)","08.07.2018 00:00 - 08.07.2018 00:15 (CET/CEST)","4101","n/e","15662","307","2696","1226","41","n/e","n/e","18","1100","77","1922","170","n/e","9083","336","122","0","574","1852","9806"
"Germany (DE)","08.07.2018 00:15 - 08.07.2018 00:30 (CET/CEST)","4094","n/e","15667","488","2690","1218","48","n/e","n/e","18","666","27","1920","75","n/e","9090","336","122","0","572","1850","9597"
"Germany (DE)","08.07.2018 00:30 - 08.07.2018 00:45 (CET/CEST)","4092","n/e","15649","484","2695","1197","46","n/e","n/e","18","362","80","1920","83","n/e","9076","336","122","0","578","1836","9467"
"Germany (DE)","08.07.2018 00:45 - 08.07.2018 01:00 (CET/CEST)","4090","n/e","15669","486","2696","1186","47","n/e","n/e","18","217","330","1919","70","n/e","9069","336","122","0","577","1828","9246"
"Germany (DE)","08.07.2018 01:00 - 08.07.2018 01:15 (CET/CEST)","4083","n/e","15694","487","2700","1126","38","n/e","n/e","18","174","247","1916","118","n/e","9088","336","122","0","573","1790","9054"
"Germany (DE)","08.07.2018 01:15 - 08.07.2018 01:30 (CET/CEST)","4095","n/e","15654","475","2699","1127","46","n/e","n/e","18","179","344","1914","91","n/e","9094","336","123","0","569","1752","8751"
"Germany (DE)","08.07.2018 01:30 - 08.07.2018 01:45 (CET/CEST)","4178","n/e","15674","447","2708","1129","42","n/e","n/e","18","195","482","1921","89","n/e","9083","336","123","0","572","1747","8579"
"Germany (DE)","08.07.2018 01:45 - 08.07.2018 02:00 (CET/CEST)","4292","n/e","15695","419","2706","1125","49","n/e","n/e","18","227","759","1934","69","n/e","9054","336","122","0","576","1728","8472"
"Germany (DE)","08.07.2018 02:00 - 08.07.2018 02:15 (CET/CEST)","4376","n/e","15684","435","2664","1127","42","n/e","n/e","18","260","508","1940","92","n/e","9105","336","123","0","572","1686","8223"
"Germany (DE)","08.07.2018 02:15 - 08.07.2018 02:30 (CET/CEST)","4387","n/e","15683","468","2655","1095","43","n/e","n/e","18","133","589","1943","142","n/e","9105","336","123","0","573","1631","8103"
"Germany (DE)","08.07.2018 02:30 - 08.07.2018 02:45 (CET/CEST)","4307","n/e","15649","486","2662","1092","46","n/e","n/e","18","138","642","1931","189","n/e","9099","336","122","0","576","1572","7875"
"Germany (DE)","08.07.2018 02:45 - 08.07.2018 03:00 (CET/CEST)","4296","n/e","15592","501","2663","1078","47","n/e","n/e","18","112","607","1933","133","n/e","9097","336","123","0","578","1525","7635"
"Germany (DE)","08.07.2018 03:00 - 08.07.2018 03:15 (CET/CEST)","4374","n/e","15530","489","2669","1090","44","n/e","n/e","18","176","857","1942","103","n/e","9110","336","123","0","577","1499","7268"
"Germany (DE)","08.07.2018 03:15 - 08.07.2018 03:30 (CET/CEST)","4412","n/e","15459","494","2675","1093","47","n/e","n/e","18","188","721","1946","149","n/e","9110","336","125","0","576","1498","6984"
