"Area","MTU","Biomass - Actual Aggregated [MW]","Energy storage - Actual Aggregated [MW]","Fossil Brown coal/Lignite - Actual Aggregated [MW]","Fossil Coal-derived gas - Actual Aggregated [MW]","Fossil Gas - Actual Aggregated [MW]","Fossil Hard coal - Actual Aggregated [MW]","Fossil Oil - Actual Aggregated [MW]","Fossil Oil shale - Actual Aggregated [MW]","Fossil Peat - Actual Aggregated [MW]","Geothermal - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Consumption [MW]","Hydro Run-of-river and poundage - Actual Aggregated [MW]","Hydro Water Reservoir - Actual Aggregated [MW]","Marine - Actual Aggregated [MW]","Nuclear - Actual Aggregated [MW]","Other - Actual Aggregated [MW]","Other renewable - Actual Aggregated [MW]","Solar - Actual Aggregated [MW]","Waste - Actual Aggregated [MW]","Wind Offshore - Actual Aggregated [MW]","Wind Onshore - Actual Aggregated [MW]"
"Germany (DE)","09.11.2021 02:30 - 09.11.2021 02:45 (CET/CEST)","4285","n/e","13579","n/e","7924","11007","281","n/e","n/e","30","186","3985","1060","37","n/e","7812","335","166","0","902","3786","2587"
"Germany (DE)","09.11.2021 02:45 - 09.11.2021 03:00 (CET/CEST)","4289","n/e","13570","n/e","7971","10977","281","n/e","n/e","30","149","4174","1060","35","n/e","7809","335","166","0","901","3932","2754"
"Germany (DE)","09.11.2021 03:00 - 09.11.2021 03:15 (CET/CEST)","4304","n/e","13642","n/e","8136","11016","281","n/e","n/e","30","192","2541","1059","59","n/e","7808","335","166","0","890","4220","2950"
"Germany (DE)","09.11.2021 03:15 - 09.11.2021 03:30 (CET/CEST)","4290","n/e","13687","n/e","8075","11049","281","n/e","n/e","30","238","2608","1051","26","n/e","7800","335","166","0","890","4520","3121"
"Germany (DE)","09.11.2021 03:30 - 09.11.2021 03:45 (CET/CEST)","4284","n/e","13781","n/e","8061","11046","281","n/e","n/e","30","227","2784","1052","29","n/e","7807","335","165","0","893","4593","3245"
"Germany (DE)","09.11.2021 03:45 - 09.11.2021 04:00 (CET/CEST)","4294","n/e","14003","n/e","8115","11013","281","n/e","n/e","29","226","3018","1053","28","n/e","7796","335","165","0","885","4733","3444"
"Germany (DE)","09.11.2021 04:00 - 09.11.2021 04:15 (CET/CEST)","4305","n/e","14053","n/e","7827","10972","281","n/e","n/e","29","146","2304","1056","23","n/e","7799","335","165","0","883","4750","3677"
"Germany (DE)","09.11.2021 04:15 - 09.11.2021 04:30 (CET/CEST)","4305","n/e","14098","n/e","7798","10878","281","n/e","n/e","29","188","2128","1059","28","n/e","7800","335","166","0","889","4888","3845"
"Germany (DE)","09.11.2021 04:30 - 09.11.2021 04:45 (CET/CEST)","4301","n/e","14173","n/e","7755","10880","281","n/e","n/e","29","218","2181","1057","26","n/e","7801","335","166","0","894","5049","4027"
"Germany (DE)","09.11.2021 04:45 - 09.11.2021 05:00 (CET/CEST)","4294","n/e","14240","n/e","8094","10819","281","n/e","n/e","29","184","2081","1061","20","n/e","7803","345","170","0","900","5246","4188"
"Germany (DE)","09.11.2021 05:00 - 09.11.2021 05:15 (CET/CEST)","4322","n/e","14304","n/e","8165","10727","281","n/e","n/e","29","240","1726","1062","58","n/e","7809","346","171","0","894","5350","4403"
"Germany (DE)","09.11.2021 05:15 - 09.11.2021 05:30 (CET/CEST)","4332","n/e","14328","n/e","8132","10797","281","n/e","n/e","29","247","1346","1062","52","n/e","7810","346","171","0","893","5396","4795"
"Germany (DE)","09.11.2021 05:30 - 09.11.2021 05:45 (CET/CEST)","4335","n/e","14403","n/e","8234","10963","281","n/e","n/e","29","154","740","1063","28","n/e","7809","346","170","0","892","5559","5163"
"Germany (DE)","09.11.2021 05:45 - 09.11.2021 06:00 (CET/CEST)","4360","n/e","14417","n/e","8824","11058","281","n/e","n/e","29","145","278","1064","114","n/e","7802","346","170","0","898","5497","5495"
"Germany (DE)","09.11.2021 06:00 - 09.11.2021 06:15 (CET/CEST)","4446","n/e","14392","n/e","9763","11086","281","n/e","n/e","29","1940","884","1063","66","n/e","7801","347","170","0","891","5356","5887"
"Germany (DE)","09.11.2021 06:15 - 09.11.2021 06:30 (CET/CEST)","4496","n/e","14332","n/e","10313","11107","281","n/e","n/e","28","2185","204","1059","105","n/e","7799","349","172","0","894","5350","6271"
"Germany (DE)","09.11.2021 06:30 - 09.11.2021 06:45 (CET/CEST)","4530","n/e","14235","n/e","10793","11169","281","n/e","n/e","28","2572","117","1059","164","n/e","7807","349","172","0","895","5373","6496"
"Germany (DE)","09.11.2021 06:45 - 09.11.2021 07:00 (CET/CEST)","4565","n/e","14212","n/e","11137","11196","281","n/e","n/e","28","3045","211","1059","131","n/e","7806","352","174","1","895","5421","6653"
"Germany (DE)","09.11.2021 07:00 - 09.11.2021 07:15 (CET/CEST)","4657","n/e","14143","n/e","11340","11173","281","n/e","n/e","28","2384","218","1055","136","n/e","7795","370","182","6","886","5438","6914"
"Germany (DE)","09.11.2021 07:15 - 09.11.2021 07:30 (CET/CEST)","4692","n/e","14197","n/e","11381","11199","281","n/e","n/e","28","3134","191","1040","140","n/e","7801","372","182","48","885","5438","7306"
"Germany (DE)","09.11.2021 07:30 - 09.11.2021 07:45 (CET/CEST)","4696","n/e","14192","n/e","11411","11214","281","n/e","n/e","28","3014","273","1027","194","n/e","7809","372","182","308","886","5485","7630"
"Germany (DE)","09.11.2021 07:45 - 09.11.2021 08:00 (CET/CEST)","4713","n/e","14173","n/e","11433","11192","282","n/e","n/e","28","2595","329","1038","243","n/e","7805","380","180","888","886","5182","7885"
"Germany (DE)","09.11.2021 08:00 - 09.11.2021 08:15 (CET/CEST)","4713","n/e","14197","n/e","11477","11222","281","n/e","n/e","27","1275","308","1060","263","n/e","7803","380","179","1768","883","5192","7952"
"Germany (DE)","09.11.2021 08:15 - 09.11.2021 08:30 (CET/CEST)","4737","n/e","14181","n/e","11526","11187","281","n/e","n/e","27","1131","338","1058","323","n/e","7804","380","179","2866","883","5207","7720"
"Germany (DE)","09.11.2021 08:30 - 09.11.2021 08:45 (CET/CEST)","4829","n/e","14202","n/e","11516","11202","282","n/e","n/e","27","857","429","1069","291","n/e","7803","380","179","4173","887","5204","7751"
"Germany (DE)","09.11.2021 08:45 - 09.11.2021 09:00 (CET/CEST)","4828","n/e","14200","n/e","11421","11180","281","n/e","n/e","27","247","516","1066","207","n/e","7806","376","178","5600","884","5197","7812"
"Germany (DE)","09.11.2021 09:00 - 09.11.2021 09:15 (CET/CEST)","4804","n/e","14199","n/e","11391","11254","281","n/e","n/e","27","742","150","1061","131","n/e","7805","351","166","7072","889","5245","7655"
"Germany (DE)","09.11.2021 09:15 - 09.11.2021 09:30 (CET/CEST)","4778","n/e","14220","n/e","11188","11300","281","n/e","n/e","27","469","394","1059","71","n/e","7806","346","164","8559","888","5286","7515"
"Germany (DE)","09.11.2021 09:30 - 09.11.2021 09:45 (CET/CEST)","4763","n/e","14209","n/e","10928","11216","282","n/e","n/e","27","311","1053","1054","40","n/e","7801","346","163","10196","886","5291","7283"
"Germany (DE)","09.11.2021 09:45 - 09.11.2021 10:00 (CET/CEST)","4745","n/e","14089","n/e","10724","11157","282","n/e","n/e","27","93","1748","1059","32","n/e","7790","346","163","11862","882","5332","7109"
"Germany (DE)","09.11.2021 10:00 - 09.11.2021 10:15 (CET/CEST)","4690","n/e","14031","n/e","10213","11129","281","n/e","n/e","27","80","788","1058","63","n/e","7789","346","161","13339","884","5327","6892"
"Germany (DE)","09.11.2021 10:15 - 09.11.2021 10:30 (CET/CEST)","4679","n/e","13944","n/e","9985","11121","281","n/e","n/e","27","46","955","1058","34","n/e","7789","346","162","14844","886","5334","6874"
"Germany (DE)","09.11.2021 10:30 - 09.11.2021 10:45 (CET/CEST)","4665","n/e","13835","n/e","9560","11088","281","n/e","n/e","27","65","1414","1060","33","n/e","7779","346","161","16157","881","5341","6948"
"Germany (DE)","09.11.2021 10:45 - 09.11.2021 11:00 (CET/CEST)","4667","n/e","13560","n/e","9188","10942","281","n/e","n/e","28","45","1930","1058","28","n/e","7765","346","160","17444","881","5338","7103"
"Germany (DE)","09.11.2021 11:00 - 09.11.2021 11:15 (CET/CEST)","4584","n/e","13740","n/e","8633","10588","281","n/e","n/e","31","71","1875","1056","48","n/e","7774","346","161","18635","880","5416","7248"
"Germany (DE)","09.11.2021 11:15 - 09.11.2021 11:30 (CET/CEST)","4571","n/e","13800","n/e","8269","10487","281","n/e","n/e","31","80","2143","1057","123","n/e","7777","340","158","19498","892","5411","7384"
"Germany (DE)","09.11.2021 11:30 - 09.11.2021 11:45 (CET/CEST)","4575","n/e","13805","n/e","8059","10073","281","n/e","n/e","31","85","2436","1060","105","n/e","7777","338","158","20173","889","5355","7764"
"Germany (DE)","09.11.2021 11:45 - 09.11.2021 12:00 (CET/CEST)","4589","n/e","13676","n/e","8011","9720","281","n/e","n/e","30","98","2505","1062","79","n/e","7773","330","162","20564","889","5373","8102"
"Germany (DE)","09.11.2021 12:00 - 09.11.2021 12:15 (CET/CEST)","4503","n/e","13711","n/e","7996","9363","281","n/e","n/e","30","233","2296","1060","164","n/e","7764","327","162","20680","905","5449","8378"
"Germany (DE)","09.11.2021 12:15 - 09.11.2021 12:30 (CET/CEST)","4502","n/e","13648","n/e","7980","8953","281","n/e","n/e","30","216","2359","1060","142","n/e","7755","325","162","20558","898","5458","8569"
"Germany (DE)","09.11.2021 12:30 - 09.11.2021 12:45 (CET/CEST)","4486","n/e","13601","n/e","7959","8784","281","n/e","n/e","30","220","2038","1058","187","n/e","7754","323","160","20395","896","5428","8666"
"Germany (DE)","09.11.2021 12:45 - 09.11.2021 13:00 (CET/CEST)","4495","n/e","13523","n/e","7956","8693","281","n/e","n/e","30","218","1997","1063","194","n/e","7757","323","159","19897","896","5429","8973"
"Germany (DE)","09.11.2021 13:00 - 09.11.2021 13:15 (CET/CEST)","4477","n/e","13550","n/e","8055","8632","281","n/e","n/e","30","218","1916","1060","189","n/e","7766","321","159","19156","890","5398","9207"
"Germany (DE)","09.11.2021 13:15 - 09.11.2021 13:30 (CET/CEST)","4462","n/e","13611","n/e","8069","8589","281","n/e","n/e","30","222","1933","1065","197","n/e","7768","319","157","18277","889","5401","9221"
"Germany (DE)","09.11.2021 13:30 - 09.11.2021 13:45 (CET/CEST)","4476","n/e","13675","n/e","8031","8916","282","n/e","n/e","29","289","1858","1068","203","n/e","7767","319","157","17264","891","5381","9101"
"Germany (DE)","09.11.2021 13:45 - 09.11.2021 14:00 (CET/CEST)","4486","n/e","13694","n/e","8338","9068","281","n/e","n/e","29","204","1819","1066","108","n/e","7772","315","157","16148","890","5295","8990"
"Germany (DE)","09.11.2021 14:00 - 09.11.2021 14:15 (CET/CEST)","4487","n/e","13595","n/e","8399","9276","281","n/e","n/e","29","188","1677","1062","51","n/e","7805","315","156","14839","888","5238","8914"
"Germany (DE)","09.11.2021 14:15 - 09.11.2021 14:30 (CET/CEST)","4489","n/e","13818","n/e","8570","9829","281","n/e","n/e","29","247","1272","1064","176","n/e","7872","315","156","13482","896","5238","8609"
"Germany (DE)","09.11.2021 14:30 - 09.11.2021 14:45 (CET/CEST)","4490","n/e","13884","n/e","8820","10233","281","n/e","n/e","29","342","1057","1063","111","n/e","7874","315","157","11803","897","5357","8270"
"Germany (DE)","09.11.2021 14:45 - 09.11.2021 15:00 (CET/CEST)","4551","n/e","13865","n/e","9238","10492","281","n/e","n/e","29","545","768","1069","109","n/e","7871","315","158","9968","897","5622","8090"
"Germany (DE)","09.11.2021 15:00 - 09.11.2021 15:15 (CET/CEST)","4557","n/e","13898","n/e","10240","10578","281","n/e","n/e","29","1228","953","1058","42","n/e","7866","315","158","8107","898","5639","7956"
"Germany (DE)","09.11.2021 15:15 - 09.11.2021 15:30 (CET/CEST)","4568","n/e","14044","n/e","10998","10664","281","n/e","n/e","29","1307","523","1055","155","n/e","7886","315","158","6308","907","5594","7801"
"Germany (DE)","09.11.2021 15:30 - 09.11.2021 15:45 (CET/CEST)","4590","n/e","14105","n/e","11618","10772","281","n/e","n/e","29","1690","207","1055","195","n/e","7878","320","161","4501","907","5766","7631"
"Germany (DE)","09.11.2021 15:45 - 09.11.2021 16:00 (CET/CEST)","4621","n/e","14097","n/e","11915","10851","281","n/e","n/e","29","2282","18","1052","294","n/e","7873","324","163","2866","910","5732","7606"
"Germany (DE)","09.11.2021 16:00 - 09.11.2021 16:15 (CET/CEST)","4697","n/e","14261","n/e","11951","10957","281","n/e","n/e","30","2105","266","1053","101","n/e","7871","324","163","1539","919","5694","7982"
"Germany (DE)","09.11.2021 16:15 - 09.11.2021 16:30 (CET/CEST)","4626","n/e","14363","n/e","12070","10978","281","n/e","n/e","30","2538","72","1040","322","n/e","7876","343","172","620","919","5877","8449"
"Germany (DE)","09.11.2021 16:30 - 09.11.2021 16:45 (CET/CEST)","4583","n/e","14397","n/e","12377","10988","281","n/e","n/e","30","2664","6","1037","309","n/e","7871","361","181","167","920","5885","9068"
"Germany (DE)","09.11.2021 16:45 - 09.11.2021 17:00 (CET/CEST)","4605","n/e","14392","n/e","12381","10931","281","n/e","n/e","30","3080","83","1045","329","n/e","7866","361","179","13","918","5883","9748"
"Germany (DE)","09.11.2021 17:00 - 09.11.2021 17:15 (CET/CEST)","4644","n/e","14342","n/e","12285","10844","293","n/e","n/e","30","3298","148","1046","241","n/e","7860","362","180","1","919","5967","10540"
"Germany (DE)","09.11.2021 17:15 - 09.11.2021 17:30 (CET/CEST)","4692","n/e","14422","n/e","12225","10856","353","n/e","n/e","30","3592","245","1043","266","n/e","7876","362","181","1","920","5995","11303"
"Germany (DE)","09.11.2021 17:30 - 09.11.2021 17:45 (CET/CEST)","4698","n/e","14442","n/e","12310","10822","380","n/e","n/e","30","3414","255","1037","229","n/e","7878","362","181","1","921","6054","11894"
"Germany (DE)","09.11.2021 17:45 - 09.11.2021 18:00 (CET/CEST)","4695","n/e","14445","n/e","12277","10916","382","n/e","n/e","30","2868","252","1039","171","n/e","7880","362","181","1","921","6137","12417"
"Germany (DE)","09.11.2021 18:00 - 09.11.2021 18:15 (CET/CEST)","4709","n/e","14396","n/e","12063","10963","383","n/e","n/e","31","1176","293","1035","215","n/e","7783","362","184","0","918","6155","12794"
"Germany (DE)","09.11.2021 18:15 - 09.11.2021 18:30 (CET/CEST)","4693","n/e","14433","n/e","12219","10943","383","n/e","n/e","31","705","269","1037","170","n/e","7697","362","184","0","911","5901","13445"
"Germany (DE)","09.11.2021 18:30 - 09.11.2021 18:45 (CET/CEST)","4703","n/e","14408","n/e","12207","10945","384","n/e","n/e","31","758","386","1039","132","n/e","7632","365","185","0","910","5973","13800"
"Germany (DE)","09.11.2021 18:45 - 09.11.2021 19:00 (CET/CEST)","4710","n/e","14410","n/e","11940","11051","384","n/e","n/e","31","650","574","1042","135","n/e","7579","373","187","0","918","5999","14113"
"Germany (DE)","09.11.2021 19:00 - 09.11.2021 19:15 (CET/CEST)","4687","n/e","14391","n/e","11815","11067","312","n/e","n/e","31","1139","156","1040","235","n/e","7576","373","185","0","927","5990","14259"
"Germany (DE)","09.11.2021 19:15 - 09.11.2021 19:30 (CET/CEST)","4672","n/e","14402","n/e","11592","11024","281","n/e","n/e","31","1025","308","1043","82","n/e","7578","374","185","0","926","5986","14325"
"Germany (DE)","09.11.2021 19:30 - 09.11.2021 19:45 (CET/CEST)","4699","n/e","14391","n/e","11248","10999","281","n/e","n/e","31","844","337","1042","79","n/e","7582","374","185","0","923","6047","14336"
"Germany (DE)","09.11.2021 19:45 - 09.11.2021 20:00 (CET/CEST)","4695","n/e","14379","n/e","10653","11014","281","n/e","n/e","31","681","552","1046","88","n/e","7585","374","185","0","923","6016","14357"
"Germany (DE)","09.11.2021 20:00 - 09.11.2021 20:15 (CET/CEST)","4647","n/e","14257","n/e","9855","10943","281","n/e","n/e","32","958","1140","1042","141","n/e","7589","372","184","0","925","5960","14137"
"Germany (DE)","09.11.2021 20:15 - 09.11.2021 20:30 (CET/CEST)","4613","n/e","14190","n/e","9211","10907","281","n/e","n/e","32","698","1265","1038","91","n/e","7569","356","177","0","922","5691","13808"
"Germany (DE)","09.11.2021 20:30 - 09.11.2021 20:45 (CET/CEST)","4593","n/e","14212","n/e","9034","10830","281","n/e","n/e","32","312","1593","1032","40","n/e","7582","355","177","0","921","5787","13727"
"Germany (DE)","09.11.2021 20:45 - 09.11.2021 21:00 (CET/CEST)","4567","n/e","14137","n/e","8726","10864","281","n/e","n/e","32","228","1845","1032","37","n/e","7584","355","177","0","915","5543","13292"
"Germany (DE)","09.11.2021 21:00 - 09.11.2021 21:15 (CET/CEST)","4476","n/e","14099","n/e","8245","10866","281","n/e","n/e","32","600","1044","1032","127","n/e","7601","355","177","0","913","5560","12924"
"Germany (DE)","09.11.2021 21:15 - 09.11.2021 21:30 (CET/CEST)","4458","n/e","14030","n/e","7796","10824","281","n/e","n/e","32","528","1048","1029","79","n/e","7607","355","177","0","911","5578","12757"
"Germany (DE)","09.11.2021 21:30 - 09.11.2021 21:45 (CET/CEST)","4457","n/e","14013","n/e","7408","10726","281","n/e","n/e","32","281","1274","1028","67","n/e","7613","355","176","0","918","5157","12505"
"Germany (DE)","09.11.2021 21:45 - 09.11.2021 22:00 (CET/CEST)","4441","n/e","14042","n/e","7085","10612","281","n/e","n/e","32","201","1975","1030","29","n/e","7613","355","176","0","918","5103","12138"
"Germany (DE)","09.11.2021 22:00 - 09.11.2021 22:15 (CET/CEST)","4405","n/e","14106","n/e","6947","10423","281","n/e","n/e","32","911","1899","1035","175","n/e","7630","355","177","0","922","5101","11624"
"Germany (DE)","09.11.2021 22:15 - 09.11.2021 22:30 (CET/CEST)","4395","n/e","13997","n/e","6961","10399","281","n/e","n/e","33","628","1958","1038","65","n/e","7624","359","177","0","917","5073","11507"
"Germany (DE)","09.11.2021 22:30 - 09.11.2021 22:45 (CET/CEST)","4380","n/e","14032","n/e","6931","10312","281","n/e","n/e","33","405","2720","1036","41","n/e","7627","359","177","0","910","5267","11482"
"Germany (DE)","09.11.2021 22:45 - 09.11.2021 23:00 (CET/CEST)","4388","n/e","13921","n/e","6761","10223","281","n/e","n/e","33","244","3185","1040","39","n/e","7625","359","177","0","915","5534","11350"
"Germany (DE)","09.11.2021 23:00 - 09.11.2021 23:15 (CET/CEST)","4368","n/e","13917","n/e","6270","10085","281","n/e","n/e","33","605","3203","1039","208","n/e","7626","359","177","0","912","5554","11243"
"Germany (DE)","09.11.2021 23:15 - 09.11.2021 23:30 (CET/CEST)","4361","n/e","13851","n/e","6069","9981","281","n/e","n/e","33","294","3461","1040","60","n/e","7626","360","177","0","916","5508","11212"
"Germany (DE)","09.11.2021 23:30 - 09.11.2021 23:45 (CET/CEST)","4353","n/e","13809","n/e","6037","9758","281","n/e","n/e","33","186","3903","1042","22","n/e","7622","359","177","0","918","5340","11636"
"Germany (DE)","09.11.2021 23:45 - 10.11.2021 00:00 (CET/CEST)","4342","n/e","13699","n/e","5949","9439","281","n/e","n/e","33","130","4683","1042","26","n/e","7614","360","177","0","915","5520","11835"
"Germany (DE)","10.11.2021 00:00 - 10.11.2021 00:15 (CET/CEST)","4321","n/e","13878","n/e","5732","8724","281","n/e","n/e","33","139","5040","1039","85","n/e","7619","363","177","0","884","5543","11772"
"Germany (DE)","10.11.2021 00:15 - 10.11.2021 00:30 (CET/CEST)","4321","n/e","13854","n/e","5527","8149","281","n/e","n/e","33","138","5255","1037","43","n/e","7599","362","177","0","883","5636","11897"
"Germany (DE)","10.11.2021 00:30 - 10.11.2021 00:45 (CET/CEST)","4325","n/e","13861","n/e","5479","7749","281","n/e","n/e","34","169","5247","1035","138","n/e","7594","346","170","0","881","5609","11775"
"Germany (DE)","10.11.2021 00:45 - 10.11.2021 01:00 (CET/CEST)","4314","n/e","13808","n/e","5428","7237","281","n/e","n/e","34","171","5239","1031","146","n/e","7671","344","169","0","884","5541","11525"
"Germany (DE)","10.11.2021 01:00 - 10.11.2021 01:15 (CET/CEST)","4301","n/e","13763","n/e","5639","7054","281","n/e","n/e","33","170","5084","1034","139","n/e","7771","344","169","0","883","5482","12016"
"Germany (DE)","10.11.2021 01:15 - 10.11.2021 01:30 (CET/CEST)","4299","n/e","13722","n/e","5621","6902","281","n/e","n/e","33","170","5086","1034","144","n/e","7881","344","169","0","884","5367","11920"
"Germany (DE)","10.11.2021 01:30 - 10.11.2021 01:45 (CET/CEST)","4289","n/e","13811","n/e","5585","6569","281","n/e","n/e","34","171","4936","1032","142","n/e","8011","335","167","0","878","5257","11741"
"Germany (DE)","10.11.2021 01:45 - 10.11.2021 02:00 (CET/CEST)","4301","n/e","13822","n/e","5561","6571","281","n/e","n/e","34","172","4959","1030","146","n/e","8017","334","167","0","884","5305","11514"
"Germany (DE)","10.11.2021 02:00 - 10.11.2021 02:15 (CET/CEST)","4289","n/e","13840","n/e","5537","6629","281","n/e","n/e","34","212","4953","1025","176","n/e","8023","328","164","0","888","5175","11158"
"Germany (DE)","10.11.2021 02:15 - 10.11.2021 02:30 (CET/CEST)","4291","n/e","13849","n/e","5542","6698","281","n/e","n/e","34","320","4976","1021","145","n/e","8019","323","161","0","893","5190","10762"
"Germany (DE)","10.11.2021 02:30 - 10.11.2021 02:45 (CET/CEST)","4285","n/e","13897","n/e","5525","6799","281","n/e","n/e","34","341","4876","1020","158","n/e","8027","323","160","0","892","5187","10264"
"Germany (DE)","10.11.2021 02:45 - 10.11.2021 03:00 (CET/CEST)","4286","n/e","13876","n/e","5568","6924","281","n/e","n/e","34","297","4856","1019","98","n/e","8028","329","162","0","890","5237","9784"
"Germany (DE)","10.11.2021 03:00 - 10.11.2021 03:15 (CET/CEST)","4294","n/e","13885","n/e","5623","7190","281","n/e","n/e","34","297","4357","1017","24","n/e","8036","338","166","0","887","5247","9434"
"Germany (DE)","10.11.2021 03:15 - 10.11.2021 03:30 (CET/CEST)","4293","n/e","13900","n/e","5620","7641","281","n/e","n/e","34","339","4212","1018","17","n/e","8030","338","166","0","887","5186","8983"
"Germany (DE)","10.11.2021 03:30 - 10.11.2021 03:45 (CET/CEST)","4291","n/e","13907","n/e","5629","8143","281","n/e","n/e","34","358","4229","1016","17","n/e","8029","338","165","0","884","5298","8605"
"Germany (DE)","10.11.2021 03:45 - 10.11.2021 04:00 (CET/CEST)","4299","n/e","14003","n/e","5708","8542","281","n/e","n/e","34","221","4183","1013","11","n/e","8029","346","169","0","883","5383","8298"
"Germany (DE)","10.11.2021 04:00 - 10.11.2021 04:15 (CET/CEST)","4314","n/e","14042","n/e","5997","8978","281","n/e","n/e","34","251","3199","1017","40","n/e","8042","355","173","0","877","5367","7900"
"Germany (DE)","10.11.2021 04:15 - 10.11.2021 04:30 (CET/CEST)","4321","n/e","14050","n/e","6052","9444","281","n/e","n/e","34","165","2964","1016","46","n/e","8050","356","174","0","876","5367","7686"
"Germany (DE)","10.11.2021 04:30 - 10.11.2021 04:45 (CET/CEST)","4322","n/e","14036","n/e","6131","9890","281","n/e","n/e","33","155","2666","1014","47","n/e","8047","356","176","0","875","5483","7442"
"Germany (DE)","10.11.2021 04:45 - 10.11.2021 05:00 (CET/CEST)","4325","n/e","14015","n/e","6378","10337","281","n/e","n/e","33","172","2364","1016","40","n/e","8041","358","177","0","876","5337","7246"
"Germany (DE)","10.11.2021 05:00 - 10.11.2021 05:15 (CET/CEST)","4352","n/e","14008","n/e","6831","10678","281","n/e","n/e","33","351","885","1014","65","n/e","8042","367","181","0","875","5355","7146"
"Germany (DE)","10.11.2021 05:15 - 10.11.2021 05:30 (CET/CEST)","4370","n/e","14112","n/e","7070","10993","281","n/e","n/e","33","525","597","1013","107","n/e","8046","367","181","0","877","5290","7054"
"Germany (DE)","10.11.2021 05:30 - 10.11.2021 05:45 (CET/CEST)","4376","n/e","14172","n/e","7621","11268","281","n/e","n/e","33","773","651","1014","92","n/e","8049","367","181","0","876","5182","6912"
"Germany (DE)","10.11.2021 05:45 - 10.11.2021 06:00 (CET/CEST)","4396","n/e","14258","n/e","8405","11551","281","n/e","n/e","33","988","655","1013","77","n/e","8045","367","181","0","876","5179","6839"
"Germany (DE)","10.11.2021 06:00 - 10.11.2021 06:15 (CET/CEST)","4461","n/e","14328","n/e","9494","11848","281","n/e","n/e","33","1003","1154","1014","46","n/e","8046","367","180","0","852","4800","6866"
"Germany (DE)","10.11.2021 06:15 - 10.11.2021 06:30 (CET/CEST)","4510","n/e","14434","n/e","10204","11891","281","n/e","n/e","33","1389","352","1013","82","n/e","8048","374","183","0","856","4551","6783"
"Germany (DE)","10.11.2021 06:30 - 10.11.2021 06:45 (CET/CEST)","4537","n/e","14414","n/e","10812","11985","281","n/e","n/e","33","1750","26","1010","186","n/e","8050","393","192","0","858","4426","6688"
"Germany (DE)","10.11.2021 06:45 - 10.11.2021 07:00 (CET/CEST)","4572","n/e","14451","n/e","11281","12013","281","n/e","n/e","33","2495","134","1015","380","n/e","8045","395","192","1","854","4272","6636"
"Germany (DE)","10.11.2021 07:00 - 10.11.2021 07:15 (CET/CEST)","4659","n/e","14462","n/e","11383","12047","281","n/e","n/e","32","1889","151","1021","355","n/e","8039","395","189","2","853","4196","6478"
"Germany (DE)","10.11.2021 07:15 - 10.11.2021 07:30 (CET/CEST)","4688","n/e","14488","n/e","11437","12052","281","n/e","n/e","32","2854","159","1018","463","n/e","8039","395","188","50","836","3989","6399"
"Germany (DE)","10.11.2021 07:30 - 10.11.2021 07:45 (CET/CEST)","4688","n/e","14438","n/e","11521","12093","281","n/e","n/e","32","3090","162","1011","544","n/e","8040","395","188","329","846","4026","6282"
"Germany (DE)","10.11.2021 07:45 - 10.11.2021 08:00 (CET/CEST)","4697","n/e","14445","n/e","11570","11775","281","n/e","n/e","32","3160","161","1008","555","n/e","8040","396","187","980","848","4193","6213"
"Germany (DE)","10.11.2021 08:00 - 10.11.2021 08:15 (CET/CEST)","4707","n/e","14434","n/e","11586","11696","281","n/e","n/e","32","2662","161","1012","558","n/e","8045","398","188","1993","867","4260","6070"
"Germany (DE)","10.11.2021 08:15 - 10.11.2021 08:30 (CET/CEST)","4721","n/e","14462","n/e","11563","11731","281","n/e","n/e","31","2630","160","1019","406","n/e","8054","398","189","3036","868","4261","5983"
"Germany (DE)","10.11.2021 08:30 - 10.11.2021 08:45 (CET/CEST)","4694","n/e","14453","n/e","11573","11733","281","n/e","n/e","31","1954","160","1015","292","n/e","8058","399","188","4078","857","4086","6065"
"Germany (DE)","10.11.2021 08:45 - 10.11.2021 09:00 (CET/CEST)","4745","n/e","14447","n/e","11536","11744","281","n/e","n/e","31","1364","164","1025","238","n/e","8059","398","189","5227","825","3894","5921"
"Germany (DE)","10.11.2021 09:00 - 10.11.2021 09:15 (CET/CEST)","4728","n/e","14485","n/e","11271","11761","281","n/e","n/e","31","1782","162","1022","355","n/e","8061","398","190","6541","833","3662","5656"
"Germany (DE)","10.11.2021 09:15 - 10.11.2021 09:30 (CET/CEST)","4709","n/e","14453","n/e","11230","11771","281","n/e","n/e","31","1446","165","1019","279","n/e","8063","398","190","7812","831","3521","5317"
"Germany (DE)","10.11.2021 09:30 - 10.11.2021 09:45 (CET/CEST)","4679","n/e","14426","n/e","11251","11758","281","n/e","n/e","31","1013","174","1018","221","n/e","8069","396","189","9131","834","3410","4895"
"Germany (DE)","10.11.2021 09:45 - 10.11.2021 10:00 (CET/CEST)","4667","n/e","14426","n/e","11040","11758","281","n/e","n/e","31","660","151","1018","60","n/e","8067","395","188","10250","822","3389","4320"
"Germany (DE)","10.11.2021 10:00 - 10.11.2021 10:15 (CET/CEST)","4606","n/e","14442","n/e","10599","11774","282","n/e","n/e","31","312","477","1015","74","n/e","8070","392","188","11231","865","3297","3671"
