"Area","MTU","Biomass - Actual Aggregated [MW]","Energy storage - Actual Aggregated [MW]","Fossil Brown coal/Lignite - Actual Aggregated [MW]","Fossil Coal-derived gas - Actual Aggregated [MW]","Fossil Gas - Actual Aggregated [MW]","Fossil Hard coal - Actual Aggregated [MW]","Fossil Oil - Actual Aggregated [MW]","Fossil Oil shale - Actual Aggregated [MW]","Fossil Peat - Actual Aggregated [MW]","Geothermal - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Consumption [MW]","Hydro Run-of-river and poundage - Actual Aggregated [MW]","Hydro Water Reservoir - Actual Aggregated [MW]","Marine - Actual Aggregated [MW]","Nuclear - Actual Aggregated [MW]","Other - Actual Aggregated [MW]","Other renewable - Actual Aggregated [MW]","Solar - Actual Aggregated [MW]","Waste - Actual Aggregated [MW]","Wind Offshore - Actual Aggregated [MW]","Wind Onshore - Actual Aggregated [MW]"
"Germany (DE)","24.12.2020 23:15 - 24.12.2020 23:30 (CET/CEST)","4521","n/e","4626","n/e","5499","1876","403","n/e","n/e","28","150","502","1409","53","n/e","7830","345","192","1","825","5731","11135"
"Germany (DE)","24.12.2020 23:30 - 24.12.2020 23:45 (CET/CEST)","4512","n/e","4520","n/e","5438","1866","401","n/e","n/e","28","160","469","1409","46","n/e","7825","345","192","1","823","5508","11047"
"Germany (DE)","24.12.2020 23:45 - 25.12.2020 00:00 (CET/CEST)","4497","n/e","4359","n/e","5403","1860","403","n/e","n/e","28","243","926","1411","29","n/e","7810","344","191","1","829","5205","10877"
"Germany (DE)","25.12.2020 00:00 - 25.12.2020 00:15 (CET/CEST)","4462","n/e","4149","n/e","4820","1727","402","n/e","n/e","28","1426","883","1408","102","n/e","7842","283","187","1","816","4938","10776"
"Germany (DE)","25.12.2020 00:15 - 25.12.2020 00:30 (CET/CEST)","4462","n/e","3980","n/e","4944","1531","402","n/e","n/e","28","1257","835","1402","73","n/e","7884","283","185","1","819","4883","10681"
"Germany (DE)","25.12.2020 00:30 - 25.12.2020 00:45 (CET/CEST)","4460","n/e","3906","n/e","4932","1540","402","n/e","n/e","28","1179","1092","1399","34","n/e","7926","279","185","1","817","4788","10714"
"Germany (DE)","25.12.2020 00:45 - 25.12.2020 01:00 (CET/CEST)","4463","n/e","3772","n/e","4785","1541","402","n/e","n/e","28","1141","1151","1398","32","n/e","7965","252","173","1","822","4837","10562"
"Germany (DE)","25.12.2020 01:00 - 25.12.2020 01:15 (CET/CEST)","4438","n/e","3705","n/e","4635","1535","401","n/e","n/e","29","1185","1454","1397","22","n/e","8053","226","161","1","819","4738","10376"
"Germany (DE)","25.12.2020 01:15 - 25.12.2020 01:30 (CET/CEST)","4433","n/e","3680","n/e","4628","1527","404","n/e","n/e","29","1126","1544","1393","17","n/e","8058","224","160","1","824","4564","10551"
"Germany (DE)","25.12.2020 01:30 - 25.12.2020 01:45 (CET/CEST)","4440","n/e","3778","n/e","4648","1512","404","n/e","n/e","29","1137","2410","1396","19","n/e","8049","224","160","1","818","4954","10639"
"Germany (DE)","25.12.2020 01:45 - 25.12.2020 02:00 (CET/CEST)","4432","n/e","3815","n/e","4655","1512","404","n/e","n/e","29","1250","2813","1397","22","n/e","8042","224","160","1","820","4991","10477"
"Germany (DE)","25.12.2020 02:00 - 25.12.2020 02:15 (CET/CEST)","4425","n/e","3867","n/e","4437","1505","404","n/e","n/e","29","2408","2460","1402","21","n/e","8035","216","156","1","823","4755","10422"
"Germany (DE)","25.12.2020 02:15 - 25.12.2020 02:30 (CET/CEST)","4430","n/e","3854","n/e","4422","1498","404","n/e","n/e","29","2428","2739","1406","58","n/e","8024","215","156","1","814","4792","10348"
"Germany (DE)","25.12.2020 02:30 - 25.12.2020 02:45 (CET/CEST)","4440","n/e","3814","n/e","4425","1492","404","n/e","n/e","29","2424","2756","1408","60","n/e","8025","215","156","1","815","4564","10378"
"Germany (DE)","25.12.2020 02:45 - 25.12.2020 03:00 (CET/CEST)","4422","n/e","3830","n/e","4375","1491","404","n/e","n/e","29","2367","2817","1405","65","n/e","8004","214","156","1","819","4649","10306"
"Germany (DE)","25.12.2020 03:00 - 25.12.2020 03:15 (CET/CEST)","4422","n/e","3852","n/e","4310","1490","404","n/e","n/e","29","2379","2920","1405","57","n/e","8028","214","156","1","813","4713","10163"
"Germany (DE)","25.12.2020 03:15 - 25.12.2020 03:30 (CET/CEST)","4423","n/e","3828","n/e","4329","1485","402","n/e","n/e","29","2368","2764","1403","66","n/e","8032","215","156","1","798","4824","10040"
"Germany (DE)","25.12.2020 03:30 - 25.12.2020 03:45 (CET/CEST)","4417","n/e","3843","n/e","4328","1490","402","n/e","n/e","29","2353","2876","1403","64","n/e","8055","215","156","1","797","4712","10095"
"Germany (DE)","25.12.2020 03:45 - 25.12.2020 04:00 (CET/CEST)","4430","n/e","3839","n/e","4289","1491","405","n/e","n/e","28","2350","2917","1402","67","n/e","8049","215","156","1","804","4684","10132"
"Germany (DE)","25.12.2020 04:00 - 25.12.2020 04:15 (CET/CEST)","4418","n/e","3869","n/e","4346","1497","404","n/e","n/e","28","2345","2372","1399","93","n/e","8051","214","155","1","804","4638","10107"
"Germany (DE)","25.12.2020 04:15 - 25.12.2020 04:30 (CET/CEST)","4425","n/e","3851","n/e","4388","1497","402","n/e","n/e","28","2340","2211","1394","95","n/e","8051","215","154","1","809","4485","10015"
"Germany (DE)","25.12.2020 04:30 - 25.12.2020 04:45 (CET/CEST)","4433","n/e","3859","n/e","4443","1500","403","n/e","n/e","29","2335","2278","1398","93","n/e","8050","215","154","1","818","4707","9864"
"Germany (DE)","25.12.2020 04:45 - 25.12.2020 05:00 (CET/CEST)","4430","n/e","3855","n/e","4487","1507","403","n/e","n/e","29","2331","2228","1399","94","n/e","8052","215","153","1","819","4750","9893"
"Germany (DE)","25.12.2020 05:00 - 25.12.2020 05:15 (CET/CEST)","4440","n/e","3859","n/e","4738","1530","403","n/e","n/e","29","2326","2002","1399","69","n/e","8084","214","151","1","808","4876","9833"
"Germany (DE)","25.12.2020 05:15 - 25.12.2020 05:30 (CET/CEST)","4432","n/e","3865","n/e","4782","1545","402","n/e","n/e","28","2284","2078","1398","65","n/e","8082","214","149","1","809","4953","9597"
"Germany (DE)","25.12.2020 05:30 - 25.12.2020 05:45 (CET/CEST)","4467","n/e","3917","n/e","4757","1548","401","n/e","n/e","28","2278","2040","1402","62","n/e","8090","214","149","1","806","4879","9316"
"Germany (DE)","25.12.2020 05:45 - 25.12.2020 06:00 (CET/CEST)","4458","n/e","3892","n/e","4773","1566","401","n/e","n/e","29","2272","1783","1401","66","n/e","8092","214","149","1","812","4779","9306"
"Germany (DE)","25.12.2020 06:00 - 25.12.2020 06:15 (CET/CEST)","4487","n/e","3839","n/e","4797","1574","401","n/e","n/e","29","1752","2179","1397","75","n/e","8060","214","151","1","820","4622","9193"
"Germany (DE)","25.12.2020 06:15 - 25.12.2020 06:30 (CET/CEST)","4508","n/e","3834","n/e","4838","1595","401","n/e","n/e","28","1729","2299","1400","75","n/e","8063","214","152","1","819","4694","9101"
"Germany (DE)","25.12.2020 06:30 - 25.12.2020 06:45 (CET/CEST)","4449","n/e","3859","n/e","4887","1611","401","n/e","n/e","28","1726","1944","1394","81","n/e","8057","214","149","1","818","4625","9066"
"Germany (DE)","25.12.2020 06:45 - 25.12.2020 07:00 (CET/CEST)","4527","n/e","3911","n/e","4910","1613","401","n/e","n/e","29","1720","1497","1403","71","n/e","8061","214","149","1","811","4648","9088"
"Germany (DE)","25.12.2020 07:00 - 25.12.2020 07:15 (CET/CEST)","4564","n/e","3841","n/e","4980","1627","404","n/e","n/e","29","1030","1882","1405","29","n/e","8052","214","149","1","810","4335","9111"
"Germany (DE)","25.12.2020 07:15 - 25.12.2020 07:30 (CET/CEST)","4552","n/e","3888","n/e","4999","1631","403","n/e","n/e","29","993","1761","1403","28","n/e","8060","214","147","1","811","4305","8913"
"Germany (DE)","25.12.2020 07:30 - 25.12.2020 07:45 (CET/CEST)","4563","n/e","3919","n/e","4988","1643","404","n/e","n/e","29","983","972","1404","31","n/e","8064","219","149","1","806","4037","8612"
"Germany (DE)","25.12.2020 07:45 - 25.12.2020 08:00 (CET/CEST)","4574","n/e","4286","n/e","5232","1678","404","n/e","n/e","29","1098","825","1402","45","n/e","8096","248","163","3","811","3556","8606"
"Germany (DE)","25.12.2020 08:00 - 25.12.2020 08:15 (CET/CEST)","4615","n/e","4406","n/e","5404","1691","404","n/e","n/e","29","499","1994","1405","46","n/e","8060","262","170","46","813","3248","8549"
"Germany (DE)","25.12.2020 08:15 - 25.12.2020 08:30 (CET/CEST)","4644","n/e","4503","n/e","5441","1680","404","n/e","n/e","29","64","1977","1409","78","n/e","7976","262","170","105","799","3279","8484"
"Germany (DE)","25.12.2020 08:30 - 25.12.2020 08:45 (CET/CEST)","4655","n/e","4875","n/e","5530","1696","404","n/e","n/e","28","138","1712","1408","85","n/e","8022","263","170","94","806","3472","8361"
"Germany (DE)","25.12.2020 08:45 - 25.12.2020 09:00 (CET/CEST)","4674","n/e","5149","n/e","5534","1694","404","n/e","n/e","28","73","1469","1409","57","n/e","8054","262","170","232","798","3441","8145"
"Germany (DE)","25.12.2020 09:00 - 25.12.2020 09:15 (CET/CEST)","4669","n/e","5107","n/e","5758","1686","404","n/e","n/e","28","220","430","1409","63","n/e","8099","267","170","543","802","3333","7976"
"Germany (DE)","25.12.2020 09:15 - 25.12.2020 09:30 (CET/CEST)","4662","n/e","5451","n/e","5823","1692","404","n/e","n/e","28","1422","264","1417","78","n/e","8147","267","170","921","805","2724","7811"
"Germany (DE)","25.12.2020 09:30 - 25.12.2020 09:45 (CET/CEST)","4674","n/e","5780","n/e","5855","1700","404","n/e","n/e","28","1637","239","1420","58","n/e","8148","275","174","1333","798","2404","7501"
"Germany (DE)","25.12.2020 09:45 - 25.12.2020 10:00 (CET/CEST)","4692","n/e","6201","n/e","5990","1709","404","n/e","n/e","28","1402","119","1425","76","n/e","8149","302","188","1825","803","2568","7462"
"Germany (DE)","25.12.2020 10:00 - 25.12.2020 10:15 (CET/CEST)","4708","n/e","6600","n/e","5946","1694","403","n/e","n/e","28","1430","236","1435","96","n/e","8150","308","191","2312","805","2501","7295"
"Germany (DE)","25.12.2020 10:15 - 25.12.2020 10:30 (CET/CEST)","4679","n/e","6786","n/e","5913","1709","404","n/e","n/e","28","1626","247","1432","98","n/e","8151","308","192","2751","808","2353","7009"
"Germany (DE)","25.12.2020 10:30 - 25.12.2020 10:45 (CET/CEST)","4691","n/e","6788","n/e","5952","1724","404","n/e","n/e","28","1752","265","1431","99","n/e","8152","310","193","3247","804","2158","6678"
"Germany (DE)","25.12.2020 10:45 - 25.12.2020 11:00 (CET/CEST)","4702","n/e","6834","n/e","5994","1720","404","n/e","n/e","28","1668","306","1432","98","n/e","8154","315","196","3714","801","2084","6394"
"Germany (DE)","25.12.2020 11:00 - 25.12.2020 11:15 (CET/CEST)","4701","n/e","6836","n/e","6252","1741","404","n/e","n/e","28","665","487","1432","40","n/e","8154","315","196","4128","804","1883","6431"
"Germany (DE)","25.12.2020 11:15 - 25.12.2020 11:30 (CET/CEST)","4692","n/e","6820","n/e","6258","1740","404","n/e","n/e","28","1274","584","1431","30","n/e","8152","315","196","4519","806","1937","6198"
"Germany (DE)","25.12.2020 11:30 - 25.12.2020 11:45 (CET/CEST)","4681","n/e","6828","n/e","6283","1765","404","n/e","n/e","28","1499","348","1429","26","n/e","8151","316","195","4822","800","1918","6027"
"Germany (DE)","25.12.2020 11:45 - 25.12.2020 12:00 (CET/CEST)","4687","n/e","6820","n/e","6316","1820","404","n/e","n/e","28","1553","257","1430","22","n/e","8151","316","196","5080","783","1934","5956"
"Germany (DE)","25.12.2020 12:00 - 25.12.2020 12:15 (CET/CEST)","4633","n/e","6829","n/e","6281","1825","404","n/e","n/e","28","1456","87","1430","22","n/e","8147","316","196","5338","806","1920","5873"
"Germany (DE)","25.12.2020 12:15 - 25.12.2020 12:30 (CET/CEST)","4612","n/e","6818","n/e","6276","1776","405","n/e","n/e","28","938","115","1427","19","n/e","8132","317","197","5401","819","1834","5907"
"Germany (DE)","25.12.2020 12:30 - 25.12.2020 12:45 (CET/CEST)","4619","n/e","6800","n/e","6284","1774","404","n/e","n/e","28","589","370","1430","43","n/e","8044","317","197","5355","808","1954","5796"
"Germany (DE)","25.12.2020 12:45 - 25.12.2020 13:00 (CET/CEST)","4599","n/e","6779","n/e","6270","1742","406","n/e","n/e","28","206","801","1422","58","n/e","8030","317","197","5291","801","1865","5834"
"Germany (DE)","25.12.2020 13:00 - 25.12.2020 13:15 (CET/CEST)","4585","n/e","6651","n/e","6102","1668","406","n/e","n/e","28","216","1568","1422","74","n/e","8061","317","197","5181","805","1682","5740"
"Germany (DE)","25.12.2020 13:15 - 25.12.2020 13:30 (CET/CEST)","4581","n/e","6424","n/e","6054","1667","406","n/e","n/e","28","238","1767","1423","21","n/e","8070","317","197","4908","813","1488","5786"
"Germany (DE)","25.12.2020 13:30 - 25.12.2020 13:45 (CET/CEST)","4575","n/e","6440","n/e","6047","1666","404","n/e","n/e","28","94","1665","1425","21","n/e","8061","317","197","4561","814","1473","5503"
"Germany (DE)","25.12.2020 13:45 - 25.12.2020 14:00 (CET/CEST)","4572","n/e","6477","n/e","6077","1678","404","n/e","n/e","28","83","1518","1427","19","n/e","8100","317","197","4172","806","1528","5401"
"Germany (DE)","25.12.2020 14:00 - 25.12.2020 14:15 (CET/CEST)","4571","n/e","6625","n/e","6097","1754","404","n/e","n/e","28","288","986","1431","100","n/e","8124","317","197","3743","800","1508","5323"
"Germany (DE)","25.12.2020 14:15 - 25.12.2020 14:30 (CET/CEST)","4559","n/e","6773","n/e","6112","1699","401","n/e","n/e","28","274","592","1435","22","n/e","8139","317","197","3287","789","1634","5190"
"Germany (DE)","25.12.2020 14:30 - 25.12.2020 14:45 (CET/CEST)","4592","n/e","6819","n/e","6246","1704","401","n/e","n/e","28","207","393","1438","21","n/e","8142","317","197","2825","797","1698","5205"
"Germany (DE)","25.12.2020 14:45 - 25.12.2020 15:00 (CET/CEST)","4585","n/e","6815","n/e","6381","1701","402","n/e","n/e","28","234","411","1439","38","n/e","8141","317","197","2302","801","1872","5018"
"Germany (DE)","25.12.2020 15:00 - 25.12.2020 15:15 (CET/CEST)","4604","n/e","6880","n/e","6517","1711","401","n/e","n/e","28","156","1041","1441","19","n/e","8139","318","198","1800","791","1873","5167"
"Germany (DE)","25.12.2020 15:15 - 25.12.2020 15:30 (CET/CEST)","4614","n/e","7138","n/e","6540","1751","401","n/e","n/e","28","303","1553","1446","42","n/e","8144","317","197","1265","784","1757","5195"
"Germany (DE)","25.12.2020 15:30 - 25.12.2020 15:45 (CET/CEST)","4606","n/e","7254","n/e","6843","1810","401","n/e","n/e","28","201","1536","1446","26","n/e","8144","318","198","787","776","1820","5180"
"Germany (DE)","25.12.2020 15:45 - 25.12.2020 16:00 (CET/CEST)","4611","n/e","7271","n/e","7087","1906","401","n/e","n/e","29","251","1461","1446","42","n/e","8144","317","197","409","797","2049","5289"
"Germany (DE)","25.12.2020 16:00 - 25.12.2020 16:15 (CET/CEST)","4662","n/e","7267","n/e","7350","1979","401","n/e","n/e","29","901","3221","1445","29","n/e","8144","317","197","141","803","2201","5517"
"Germany (DE)","25.12.2020 16:15 - 25.12.2020 16:30 (CET/CEST)","4699","n/e","7323","n/e","7472","1995","401","n/e","n/e","29","963","3192","1443","88","n/e","8149","317","197","27","798","2222","5559"
"Germany (DE)","25.12.2020 16:30 - 25.12.2020 16:45 (CET/CEST)","4691","n/e","7332","n/e","7603","1990","401","n/e","n/e","29","1185","3098","1446","132","n/e","8149","318","197","2","797","2395","5753"
"Germany (DE)","25.12.2020 16:45 - 25.12.2020 17:00 (CET/CEST)","4721","n/e","7372","n/e","7603","2045","401","n/e","n/e","29","1615","3077","1450","140","n/e","8149","318","197","1","797","2381","5964"
"Germany (DE)","25.12.2020 17:00 - 25.12.2020 17:15 (CET/CEST)","4757","n/e","7445","n/e","7693","2085","401","n/e","n/e","29","1312","3256","1449","34","n/e","8148","317","197","1","801","2320","6187"
"Germany (DE)","25.12.2020 17:15 - 25.12.2020 17:30 (CET/CEST)","4739","n/e","7577","n/e","7738","2089","401","n/e","n/e","29","1565","3339","1445","27","n/e","8151","318","197","1","797","2305","6294"
"Germany (DE)","25.12.2020 17:30 - 25.12.2020 17:45 (CET/CEST)","4770","n/e","7705","n/e","7738","2132","401","n/e","n/e","29","1487","3321","1449","31","n/e","8150","318","197","1","802","2266","6527"
"Germany (DE)","25.12.2020 17:45 - 25.12.2020 18:00 (CET/CEST)","4776","n/e","7774","n/e","7709","2146","403","n/e","n/e","29","1340","3198","1448","27","n/e","8152","318","197","1","781","2423","6752"
"Germany (DE)","25.12.2020 18:00 - 25.12.2020 18:15 (CET/CEST)","4807","n/e","7750","n/e","7834","2166","401","n/e","n/e","29","1506","3096","1444","31","n/e","8150","317","196","1","780","2508","6772"
"Germany (DE)","25.12.2020 18:15 - 25.12.2020 18:30 (CET/CEST)","4810","n/e","7741","n/e","7806","2157","401","n/e","n/e","29","1501","3144","1443","29","n/e","8150","317","196","1","791","2736","6834"
"Germany (DE)","25.12.2020 18:30 - 25.12.2020 18:45 (CET/CEST)","4799","n/e","7735","n/e","7865","2156","402","n/e","n/e","29","1403","3160","1440","30","n/e","8152","317","196","1","795","2899","6884"
"Germany (DE)","25.12.2020 18:45 - 25.12.2020 19:00 (CET/CEST)","4792","n/e","7733","n/e","7816","2152","402","n/e","n/e","29","1396","3490","1438","32","n/e","8151","317","195","1","793","2906","6770"
"Germany (DE)","25.12.2020 19:00 - 25.12.2020 19:15 (CET/CEST)","4773","n/e","7709","n/e","7881","2150","403","n/e","n/e","29","1410","3131","1433","71","n/e","8152","317","196","1","807","2381","6677"
"Germany (DE)","25.12.2020 19:15 - 25.12.2020 19:30 (CET/CEST)","4777","n/e","7742","n/e","7908","2154","401","n/e","n/e","29","1363","3199","1436","39","n/e","8151","317","196","1","802","2385","6603"
"Germany (DE)","25.12.2020 19:30 - 25.12.2020 19:45 (CET/CEST)","4774","n/e","7726","n/e","7899","2158","401","n/e","n/e","29","1281","3257","1437","44","n/e","8152","317","195","1","802","2529","6507"
"Germany (DE)","25.12.2020 19:45 - 25.12.2020 20:00 (CET/CEST)","4750","n/e","7761","n/e","7880","2151","401","n/e","n/e","29","1122","3462","1435","39","n/e","8152","317","196","1","811","2480","6577"
"Germany (DE)","25.12.2020 20:00 - 25.12.2020 20:15 (CET/CEST)","4744","n/e","7772","n/e","7845","2157","402","n/e","n/e","29","1824","2459","1437","123","n/e","8156","317","195","1","807","2330","6709"
"Germany (DE)","25.12.2020 20:15 - 25.12.2020 20:30 (CET/CEST)","4736","n/e","7748","n/e","7782","2142","401","n/e","n/e","29","1630","2070","1436","103","n/e","8160","317","195","1","806","2210","6800"
"Germany (DE)","25.12.2020 20:30 - 25.12.2020 20:45 (CET/CEST)","4714","n/e","7760","n/e","7785","2153","401","n/e","n/e","29","1322","2083","1434","69","n/e","8164","317","195","1","806","2007","6888"
"Germany (DE)","25.12.2020 20:45 - 25.12.2020 21:00 (CET/CEST)","4701","n/e","7760","n/e","7596","2104","402","n/e","n/e","29","1095","2275","1431","48","n/e","8163","318","195","1","808","1979","6938"
"Germany (DE)","25.12.2020 21:00 - 25.12.2020 21:15 (CET/CEST)","4661","n/e","7789","n/e","7467","2034","401","n/e","n/e","30","845","756","1432","84","n/e","8157","317","195","1","806","1833","6761"
"Germany (DE)","25.12.2020 21:15 - 25.12.2020 21:30 (CET/CEST)","4647","n/e","7771","n/e","7453","1976","401","n/e","n/e","30","523","715","1428","94","n/e","8160","318","195","1","806","1619","6569"
"Germany (DE)","25.12.2020 21:30 - 25.12.2020 21:45 (CET/CEST)","4651","n/e","7765","n/e","7521","1951","401","n/e","n/e","30","560","956","1426","82","n/e","8165","317","195","1","820","1434","6359"
"Germany (DE)","25.12.2020 21:45 - 25.12.2020 22:00 (CET/CEST)","4665","n/e","7738","n/e","7651","1899","401","n/e","n/e","30","697","843","1426","74","n/e","8166","318","196","1","810","1336","6085"
"Germany (DE)","25.12.2020 22:00 - 25.12.2020 22:15 (CET/CEST)","4624","n/e","7784","n/e","7509","1890","401","n/e","n/e","30","1698","1028","1425","113","n/e","8166","312","193","1","807","1364","5750"
"Germany (DE)","25.12.2020 22:15 - 25.12.2020 22:30 (CET/CEST)","4622","n/e","7758","n/e","7495","1882","401","n/e","n/e","30","1471","1007","1427","52","n/e","8167","306","191","1","810","1376","5646"
"Germany (DE)","25.12.2020 22:30 - 25.12.2020 22:45 (CET/CEST)","4603","n/e","7754","n/e","7520","1849","401","n/e","n/e","31","1550","968","1426","50","n/e","8170","306","191","1","807","1383","5600"
"Germany (DE)","25.12.2020 22:45 - 25.12.2020 23:00 (CET/CEST)","4599","n/e","7755","n/e","7384","1829","401","n/e","n/e","31","1013","567","1426","37","n/e","8165","306","191","1","810","1487","5540"
"Germany (DE)","25.12.2020 23:00 - 25.12.2020 23:15 (CET/CEST)","4553","n/e","7753","n/e","7119","1801","401","n/e","n/e","31","1362","120","1419","93","n/e","8168","299","188","1","801","1466","5633"
"Germany (DE)","25.12.2020 23:15 - 25.12.2020 23:30 (CET/CEST)","4535","n/e","7594","n/e","6962","1792","401","n/e","n/e","31","738","95","1414","81","n/e","8165","297","186","1","802","1464","5802"
"Germany (DE)","25.12.2020 23:30 - 25.12.2020 23:45 (CET/CEST)","4523","n/e","7254","n/e","6554","1802","403","n/e","n/e","31","525","203","1411","78","n/e","8165","297","186","1","801","1616","6036"
"Germany (DE)","25.12.2020 23:45 - 26.12.2020 00:00 (CET/CEST)","4526","n/e","6810","n/e","6334","1768","402","n/e","n/e","31","887","591","1405","28","n/e","8156","297","186","1","800","1861","6189"
"Germany (DE)","26.12.2020 00:00 - 26.12.2020 00:15 (CET/CEST)","4493","n/e","6509","n/e","5759","1644","401","n/e","n/e","31","548","1113","1404","86","n/e","8121","293","189","1","771","1922","6349"
"Germany (DE)","26.12.2020 00:15 - 26.12.2020 00:30 (CET/CEST)","4483","n/e","6194","n/e","5612","1592","401","n/e","n/e","31","217","1473","1401","74","n/e","8108","293","189","1","772","1772","6491"
"Germany (DE)","26.12.2020 00:30 - 26.12.2020 00:45 (CET/CEST)","4483","n/e","5554","n/e","5492","1554","401","n/e","n/e","31","211","1044","1399","68","n/e","8129","293","190","1","774","1804","6668"
"Germany (DE)","26.12.2020 00:45 - 26.12.2020 01:00 (CET/CEST)","4485","n/e","5069","n/e","5475","1550","401","n/e","n/e","31","211","1098","1394","46","n/e","8127","293","189","1","769","1712","6865"
"Germany (DE)","26.12.2020 01:00 - 26.12.2020 01:15 (CET/CEST)","4474","n/e","4506","n/e","5464","1564","401","n/e","n/e","31","490","962","1394","38","n/e","8122","293","189","1","765","1986","7028"
"Germany (DE)","26.12.2020 01:15 - 26.12.2020 01:30 (CET/CEST)","4457","n/e","3937","n/e","5461","1562","401","n/e","n/e","31","433","748","1391","37","n/e","8108","293","190","1","771","2391","7137"
"Germany (DE)","26.12.2020 01:30 - 26.12.2020 01:45 (CET/CEST)","4463","n/e","3767","n/e","5440","1567","401","n/e","n/e","31","387","1261","1391","28","n/e","8102","300","190","1","775","2449","7333"
"Germany (DE)","26.12.2020 01:45 - 26.12.2020 02:00 (CET/CEST)","4483","n/e","3721","n/e","5405","1564","401","n/e","n/e","31","360","1604","1387","22","n/e","8098","300","190","1","769","2626","7493"
"Germany (DE)","26.12.2020 02:00 - 26.12.2020 02:15 (CET/CEST)","4470","n/e","3663","n/e","5356","1575","400","n/e","n/e","31","366","1156","1384","29","n/e","8121","300","190","1","759","2725","7696"
"Germany (DE)","26.12.2020 02:15 - 26.12.2020 02:30 (CET/CEST)","4464","n/e","3633","n/e","5357","1569","401","n/e","n/e","31","242","1245","1383","31","n/e","8112","300","190","1","759","2823","7770"
"Germany (DE)","26.12.2020 02:30 - 26.12.2020 02:45 (CET/CEST)","4465","n/e","3603","n/e","5373","1573","403","n/e","n/e","31","240","1531","1383","28","n/e","8112","299","190","1","764","2702","7984"
"Germany (DE)","26.12.2020 02:45 - 26.12.2020 03:00 (CET/CEST)","4443","n/e","3580","n/e","5214","1590","402","n/e","n/e","31","241","1617","1380","27","n/e","8113","278","179","1","773","2489","8145"
"Germany (DE)","26.12.2020 03:00 - 26.12.2020 03:15 (CET/CEST)","4449","n/e","3647","n/e","4769","1609","402","n/e","n/e","31","373","1372","1382","66","n/e","8082","245","164","1","768","2416","8382"
"Germany (DE)","26.12.2020 03:15 - 26.12.2020 03:30 (CET/CEST)","4456","n/e","3561","n/e","4651","1600","401","n/e","n/e","31","564","1572","1380","42","n/e","8074","226","155","1","769","2496","8584"
"Germany (DE)","26.12.2020 03:30 - 26.12.2020 03:45 (CET/CEST)","4459","n/e","3543","n/e","4631","1612","401","n/e","n/e","31","265","1849","1383","34","n/e","8077","226","155","1","766","2758","8794"
"Germany (DE)","26.12.2020 03:45 - 26.12.2020 04:00 (CET/CEST)","4458","n/e","3499","n/e","4686","1607","401","n/e","n/e","31","226","1988","1383","25","n/e","8064","226","155","1","752","3209","9020"
"Germany (DE)","26.12.2020 04:00 - 26.12.2020 04:15 (CET/CEST)","4471","n/e","3524","n/e","4609","1623","401","n/e","n/e","31","271","1692","1386","27","n/e","8053","226","155","1","755","3638","8893"
"Germany (DE)","26.12.2020 04:15 - 26.12.2020 04:30 (CET/CEST)","4476","n/e","3482","n/e","4625","1625","401","n/e","n/e","31","271","1923","1380","27","n/e","8068","226","155","1","755","3771","8995"
"Germany (DE)","26.12.2020 04:30 - 26.12.2020 04:45 (CET/CEST)","4474","n/e","3473","n/e","4640","1642","401","n/e","n/e","31","272","1947","1382","30","n/e","8060","226","155","1","766","3961","9083"
"Germany (DE)","26.12.2020 04:45 - 26.12.2020 05:00 (CET/CEST)","4475","n/e","3449","n/e","4627","1631","401","n/e","n/e","31","277","1862","1383","21","n/e","8027","226","156","1","771","4217","9316"
"Germany (DE)","26.12.2020 05:00 - 26.12.2020 05:15 (CET/CEST)","4495","n/e","3486","n/e","4652","1656","401","n/e","n/e","30","534","1631","1384","28","n/e","8037","226","156","1","772","4335","9594"
"Germany (DE)","26.12.2020 05:15 - 26.12.2020 05:30 (CET/CEST)","4495","n/e","3485","n/e","4639","1648","401","n/e","n/e","30","525","1859","1388","23","n/e","8021","226","154","1","766","4599","9804"
"Germany (DE)","26.12.2020 05:30 - 26.12.2020 05:45 (CET/CEST)","4489","n/e","3510","n/e","4638","1663","401","n/e","n/e","30","529","2174","1390","36","n/e","7992","226","152","1","768","5150","9801"
"Germany (DE)","26.12.2020 05:45 - 26.12.2020 06:00 (CET/CEST)","4503","n/e","3490","n/e","4648","1663","401","n/e","n/e","30","523","2387","1388","27","n/e","8052","226","152","1","764","5302","10065"
"Germany (DE)","26.12.2020 06:00 - 26.12.2020 06:15 (CET/CEST)","4523","n/e","3472","n/e","4682","1678","401","n/e","n/e","30","262","1783","1380","41","n/e","8045","226","150","1","763","5407","10241"
"Germany (DE)","26.12.2020 06:15 - 26.12.2020 06:30 (CET/CEST)","4533","n/e","3487","n/e","4680","1680","401","n/e","n/e","30","412","1877","1378","33","n/e","8048","225","150","1","768","5584","10567"
"Germany (DE)","26.12.2020 06:30 - 26.12.2020 06:45 (CET/CEST)","4522","n/e","3484","n/e","4674","1684","401","n/e","n/e","30","444","1904","1375","31","n/e","8048","225","150","1","762","5626","10871"
"Germany (DE)","26.12.2020 06:45 - 26.12.2020 07:00 (CET/CEST)","4529","n/e","3491","n/e","4677","1681","401","n/e","n/e","30","497","1723","1375","28","n/e","8039","225","150","1","768","5673","11119"
