"Area","MTU","Biomass - Actual Aggregated [MW]","Energy storage - Actual Aggregated [MW]","Fossil Brown coal/Lignite - Actual Aggregated [MW]","Fossil Coal-derived gas - Actual Aggregated [MW]","Fossil Gas - Actual Aggregated [MW]","Fossil Hard coal - Actual Aggregated [MW]","Fossil Oil - Actual Aggregated [MW]","Fossil Oil shale - Actual Aggregated [MW]","Fossil Peat - Actual Aggregated [MW]","Geothermal - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Consumption [MW]","Hydro Run-of-river and poundage - Actual Aggregated [MW]","Hydro Water Reservoir - Actual Aggregated [MW]","Marine - Actual Aggregated [MW]","Nuclear - Actual Aggregated [MW]","Other - Actual Aggregated [MW]","Other renewable - Actual Aggregated [MW]","Solar - Actual Aggregated [MW]","Waste - Actual Aggregated [MW]","Wind Offshore - Actual Aggregated [MW]","Wind Onshore - Actual Aggregated [MW]"
"Germany (DE)","06.09.2022 17:30 - 06.09.2022 17:45 (CET/CEST)","4305","n/e","12494","n/e","4475","9483","293","n/e","n/e","17","2458","123","1270","442","n/e","3938","235","95","9538","709","3625","8443"
"Germany (DE)","06.09.2022 17:45 - 06.09.2022 18:00 (CET/CEST)","4345","n/e","12493","n/e","4942","9549","293","n/e","n/e","17","3790","4","1278","537","n/e","3938","235","94","7876","712","3739","8554"
"Germany (DE)","06.09.2022 18:00 - 06.09.2022 18:15 (CET/CEST)","4404","n/e","12493","n/e","4717","9584","293","n/e","n/e","17","2175","81","1269","322","n/e","3930","235","92","6321","706","3864","8385"
"Germany (DE)","06.09.2022 18:15 - 06.09.2022 18:30 (CET/CEST)","4437","n/e","12601","n/e","4635","9663","293","n/e","n/e","17","3172","50","1283","360","n/e","3935","235","92","4893","715","3950","8235"
"Germany (DE)","06.09.2022 18:30 - 06.09.2022 18:45 (CET/CEST)","4451","n/e","12610","n/e","4824","9709","293","n/e","n/e","17","4368","180","1309","493","n/e","3935","235","93","3507","715","3983","8169"
"Germany (DE)","06.09.2022 18:45 - 06.09.2022 19:00 (CET/CEST)","4476","n/e","12638","n/e","5047","9755","293","n/e","n/e","18","5133","2","1310","511","n/e","3937","235","93","2304","714","4038","8061"
"Germany (DE)","06.09.2022 19:00 - 06.09.2022 19:15 (CET/CEST)","4502","n/e","12672","n/e","4980","9774","293","n/e","n/e","18","5997","2","1318","521","n/e","3930","235","93","1361","702","4065","8020"
"Germany (DE)","06.09.2022 19:15 - 06.09.2022 19:30 (CET/CEST)","4512","n/e","12728","n/e","5020","9828","293","n/e","n/e","18","6340","2","1325","555","n/e","3938","235","94","685","686","4098","8220"
"Germany (DE)","06.09.2022 19:30 - 06.09.2022 19:45 (CET/CEST)","4522","n/e","12753","n/e","5038","9870","293","n/e","n/e","18","6417","23","1322","542","n/e","3938","235","94","235","720","4117","8757"
"Germany (DE)","06.09.2022 19:45 - 06.09.2022 20:00 (CET/CEST)","4512","n/e","12734","n/e","5041","9924","293","n/e","n/e","19","5632","39","1319","430","n/e","3939","235","94","41","717","4150","9360"
"Germany (DE)","06.09.2022 20:00 - 06.09.2022 20:15 (CET/CEST)","4495","n/e","12668","n/e","5086","9974","293","n/e","n/e","19","5774","27","1307","326","n/e","3937","235","94","9","717","4152","9488"
"Germany (DE)","06.09.2022 20:15 - 06.09.2022 20:30 (CET/CEST)","4495","n/e","12714","n/e","5094","10024","293","n/e","n/e","19","5381","2","1298","295","n/e","3935","235","95","6","717","4135","9891"
"Germany (DE)","06.09.2022 20:30 - 06.09.2022 20:45 (CET/CEST)","4491","n/e","12685","n/e","5106","10115","293","n/e","n/e","19","4576","4","1293","324","n/e","3939","235","95","6","726","4111","10196"
"Germany (DE)","06.09.2022 20:45 - 06.09.2022 21:00 (CET/CEST)","4494","n/e","12599","n/e","5110","9980","293","n/e","n/e","20","3443","4","1286","287","n/e","3940","235","94","5","727","4119","10518"
"Germany (DE)","06.09.2022 21:00 - 06.09.2022 21:15 (CET/CEST)","4436","n/e","12684","n/e","5101","10052","293","n/e","n/e","20","3109","3","1304","429","n/e","3943","235","95","6","700","4071","10575"
"Germany (DE)","06.09.2022 21:15 - 06.09.2022 21:30 (CET/CEST)","4405","n/e","12665","n/e","4951","10063","293","n/e","n/e","20","1636","31","1309","404","n/e","3939","235","96","6","710","4042","10898"
"Germany (DE)","06.09.2022 21:30 - 06.09.2022 21:45 (CET/CEST)","4384","n/e","12674","n/e","4983","10048","293","n/e","n/e","20","700","93","1295","272","n/e","3936","235","95","6","720","4060","10932"
"Germany (DE)","06.09.2022 21:45 - 06.09.2022 22:00 (CET/CEST)","4377","n/e","12697","n/e","4741","10022","293","n/e","n/e","20","294","761","1274","242","n/e","3935","235","94","6","725","4031","11052"
"Germany (DE)","06.09.2022 22:00 - 06.09.2022 22:15 (CET/CEST)","4271","n/e","12746","n/e","4760","10022","293","n/e","n/e","20","957","136","1291","414","n/e","3947","235","95","6","716","3965","10888"
"Germany (DE)","06.09.2022 22:15 - 06.09.2022 22:30 (CET/CEST)","4236","n/e","12704","n/e","4636","9978","293","n/e","n/e","20","566","261","1279","182","n/e","3946","235","95","6","708","3943","11019"
"Germany (DE)","06.09.2022 22:30 - 06.09.2022 22:45 (CET/CEST)","4220","n/e","12725","n/e","4205","9908","293","n/e","n/e","20","403","345","1263","129","n/e","3947","235","95","6","712","3868","11163"
"Germany (DE)","06.09.2022 22:45 - 06.09.2022 23:00 (CET/CEST)","4201","n/e","12696","n/e","3414","9807","293","n/e","n/e","21","323","463","1262","113","n/e","3947","235","95","5","710","3724","11443"
"Germany (DE)","06.09.2022 23:00 - 06.09.2022 23:15 (CET/CEST)","4052","n/e","12722","n/e","2737","9660","293","n/e","n/e","21","75","800","1249","122","n/e","3956","235","95","5","701","3646","11504"
"Germany (DE)","06.09.2022 23:15 - 06.09.2022 23:30 (CET/CEST)","4031","n/e","12679","n/e","2346","9464","293","n/e","n/e","21","148","1020","1237","116","n/e","3953","235","95","6","700","3422","11747"
"Germany (DE)","06.09.2022 23:30 - 06.09.2022 23:45 (CET/CEST)","4019","n/e","12678","n/e","2048","9327","293","n/e","n/e","21","175","1319","1233","113","n/e","3956","235","95","7","695","3245","11908"
"Germany (DE)","06.09.2022 23:45 - 07.09.2022 00:00 (CET/CEST)","4001","n/e","12632","n/e","2006","9311","293","n/e","n/e","21","131","1587","1240","121","n/e","3950","235","95","6","695","3050","11816"
"Germany (DE)","07.09.2022 00:00 - 07.09.2022 00:15 (CET/CEST)","3923","n/e","12397","n/e","2165","9392","293","n/e","n/e","21","118","773","1275","130","n/e","3959","208","95","3","712","3446","11914"
"Germany (DE)","07.09.2022 00:15 - 07.09.2022 00:30 (CET/CEST)","3906","n/e","12369","n/e","2185","9400","293","n/e","n/e","21","127","1133","1287","66","n/e","3954","208","95","3","711","3301","12032"
"Germany (DE)","07.09.2022 00:30 - 07.09.2022 00:45 (CET/CEST)","3904","n/e","12340","n/e","2120","9348","293","n/e","n/e","21","14","1448","1286","49","n/e","3948","208","95","3","713","3295","11873"
"Germany (DE)","07.09.2022 00:45 - 07.09.2022 01:00 (CET/CEST)","3902","n/e","12366","n/e","2090","9206","293","n/e","n/e","21","5","1886","1296","35","n/e","3952","208","95","3","716","3306","11694"
"Germany (DE)","07.09.2022 01:00 - 07.09.2022 01:15 (CET/CEST)","3863","n/e","12414","n/e","1948","8984","293","n/e","n/e","21","56","4345","1293","42","n/e","3958","208","95","3","717","3148","11224"
"Germany (DE)","07.09.2022 01:15 - 07.09.2022 01:30 (CET/CEST)","3876","n/e","12429","n/e","1955","8880","293","n/e","n/e","21","25","4479","1291","30","n/e","3957","208","94","3","710","3043","10693"
"Germany (DE)","07.09.2022 01:30 - 07.09.2022 01:45 (CET/CEST)","3875","n/e","12461","n/e","1953","8821","293","n/e","n/e","21","19","4442","1290","29","n/e","3954","208","95","3","715","2955","10203"
"Germany (DE)","07.09.2022 01:45 - 07.09.2022 02:00 (CET/CEST)","3875","n/e","12351","n/e","1953","8826","293","n/e","n/e","21","1","4599","1289","26","n/e","3953","208","93","3","712","2845","9954"
"Germany (DE)","07.09.2022 02:00 - 07.09.2022 02:15 (CET/CEST)","3853","n/e","12395","n/e","1995","8805","293","n/e","n/e","21","30","4523","1279","48","n/e","3957","208","94","3","703","2743","9590"
"Germany (DE)","07.09.2022 02:15 - 07.09.2022 02:30 (CET/CEST)","3849","n/e","12420","n/e","1937","8798","293","n/e","n/e","21","0","4784","1274","25","n/e","3954","208","94","2","707","2572","9427"
"Germany (DE)","07.09.2022 02:30 - 07.09.2022 02:45 (CET/CEST)","3851","n/e","12437","n/e","2020","8803","293","n/e","n/e","21","1","4435","1281","29","n/e","3960","208","95","2","715","2321","9321"
"Germany (DE)","07.09.2022 02:45 - 07.09.2022 03:00 (CET/CEST)","3849","n/e","12379","n/e","2008","8836","294","n/e","n/e","21","0","4281","1288","24","n/e","3954","208","94","2","713","2160","9382"
"Germany (DE)","07.09.2022 03:00 - 07.09.2022 03:15 (CET/CEST)","3827","n/e","12367","n/e","1997","9022","293","n/e","n/e","21","1","5077","1290","34","n/e","3967","208","95","3","708","2083","9397"
"Germany (DE)","07.09.2022 03:15 - 07.09.2022 03:30 (CET/CEST)","3821","n/e","12351","n/e","1995","8959","293","n/e","n/e","21","0","4978","1295","52","n/e","3967","208","94","3","706","1974","9414"
"Germany (DE)","07.09.2022 03:30 - 07.09.2022 03:45 (CET/CEST)","3815","n/e","12340","n/e","1996","8736","293","n/e","n/e","21","1","4808","1296","55","n/e","3968","208","94","2","710","1828","9230"
"Germany (DE)","07.09.2022 03:45 - 07.09.2022 04:00 (CET/CEST)","3812","n/e","12326","n/e","2079","8745","293","n/e","n/e","21","0","4461","1297","28","n/e","3970","208","94","2","717","1668","9084"
"Germany (DE)","07.09.2022 04:00 - 07.09.2022 04:15 (CET/CEST)","3835","n/e","12404","n/e","2225","8801","293","n/e","n/e","21","0","3507","1298","47","n/e","3976","208","95","3","732","1522","8705"
"Germany (DE)","07.09.2022 04:15 - 07.09.2022 04:30 (CET/CEST)","3842","n/e","12405","n/e","2212","8916","293","n/e","n/e","21","0","2976","1305","68","n/e","3980","208","95","2","735","1351","8501"
"Germany (DE)","07.09.2022 04:30 - 07.09.2022 04:45 (CET/CEST)","3852","n/e","12416","n/e","2212","9004","293","n/e","n/e","21","0","2216","1305","152","n/e","3982","208","93","3","731","1462","8184"
"Germany (DE)","07.09.2022 04:45 - 07.09.2022 05:00 (CET/CEST)","3860","n/e","12445","n/e","2228","9141","293","n/e","n/e","21","297","1531","1310","70","n/e","3980","208","93","3","725","2026","7692"
"Germany (DE)","07.09.2022 05:00 - 07.09.2022 05:15 (CET/CEST)","3897","n/e","12593","n/e","2450","9219","293","n/e","n/e","21","190","2208","1301","103","n/e","3981","208","93","3","732","2053","7307"
"Germany (DE)","07.09.2022 05:15 - 07.09.2022 05:30 (CET/CEST)","3907","n/e","12621","n/e","2663","9410","293","n/e","n/e","21","163","1265","1313","161","n/e","3982","208","93","3","734","1673","7035"
"Germany (DE)","07.09.2022 05:30 - 07.09.2022 05:45 (CET/CEST)","3919","n/e","12630","n/e","3244","9567","293","n/e","n/e","21","346","960","1315","295","n/e","3984","208","93","3","734","1343","6889"
"Germany (DE)","07.09.2022 05:45 - 07.09.2022 06:00 (CET/CEST)","3945","n/e","12567","n/e","3777","9655","293","n/e","n/e","21","477","641","1309","272","n/e","3983","208","93","4","734","1282","6992"
"Germany (DE)","07.09.2022 06:00 - 07.09.2022 06:15 (CET/CEST)","4145","n/e","12349","n/e","4746","9766","293","n/e","n/e","20","474","344","1297","121","n/e","3979","208","92","5","724","1568","7060"
"Germany (DE)","07.09.2022 06:15 - 07.09.2022 06:30 (CET/CEST)","4204","n/e","12408","n/e","5072","9906","293","n/e","n/e","18","1037","39","1283","187","n/e","3984","208","91","8","734","1614","7085"
"Germany (DE)","07.09.2022 06:30 - 07.09.2022 06:45 (CET/CEST)","4219","n/e","12382","n/e","5109","9990","293","n/e","n/e","18","2370","8","1286","349","n/e","3984","208","91","40","737","1429","7101"
"Germany (DE)","07.09.2022 06:45 - 07.09.2022 07:00 (CET/CEST)","4265","n/e","12431","n/e","5177","10044","293","n/e","n/e","18","3132","8","1285","261","n/e","3986","208","92","187","739","1249","7232"
"Germany (DE)","07.09.2022 07:00 - 07.09.2022 07:15 (CET/CEST)","4380","n/e","12471","n/e","5041","10030","293","n/e","n/e","18","1723","174","1276","234","n/e","3982","208","91","526","738","1312","7164"
"Germany (DE)","07.09.2022 07:15 - 07.09.2022 07:30 (CET/CEST)","4422","n/e","12534","n/e","5074","10077","293","n/e","n/e","18","2337","275","1285","297","n/e","3985","208","90","1152","731","1417","6919"
"Germany (DE)","07.09.2022 07:30 - 07.09.2022 07:45 (CET/CEST)","4418","n/e","12499","n/e","5099","10122","293","n/e","n/e","18","2499","317","1279","269","n/e","3984","208","90","2035","718","1538","6588"
"Germany (DE)","07.09.2022 07:45 - 07.09.2022 08:00 (CET/CEST)","4445","n/e","12466","n/e","5122","10163","293","n/e","n/e","17","2250","225","1278","296","n/e","3986","208","89","3079","719","1507","6416"
"Germany (DE)","07.09.2022 08:00 - 07.09.2022 08:15 (CET/CEST)","4414","n/e","12592","n/e","5124","10205","293","n/e","n/e","17","2632","6","1269","452","n/e","3986","208","90","4221","712","1312","6122"
"Germany (DE)","07.09.2022 08:15 - 07.09.2022 08:30 (CET/CEST)","4416","n/e","12670","n/e","5122","10202","293","n/e","n/e","17","2198","6","1260","400","n/e","3985","208","89","5609","724","1121","5929"
"Germany (DE)","07.09.2022 08:30 - 07.09.2022 08:45 (CET/CEST)","4412","n/e","12663","n/e","5073","10226","293","n/e","n/e","17","1417","15","1265","402","n/e","3981","208","89","6975","728","1017","5407"
"Germany (DE)","07.09.2022 08:45 - 07.09.2022 09:00 (CET/CEST)","4393","n/e","12658","n/e","4960","10216","293","n/e","n/e","17","1074","30","1264","117","n/e","3978","208","89","8513","725","945","4863"
"Germany (DE)","07.09.2022 09:00 - 07.09.2022 09:15 (CET/CEST)","4326","n/e","12688","n/e","5032","10192","293","n/e","n/e","16","1562","27","1275","339","n/e","3973","208","88","10191","728","967","4439"
"Germany (DE)","07.09.2022 09:15 - 07.09.2022 09:30 (CET/CEST)","4298","n/e","12686","n/e","4819","10197","293","n/e","n/e","16","635","203","1271","267","n/e","3970","208","89","11819","731","1008","3878"
"Germany (DE)","07.09.2022 09:30 - 07.09.2022 09:45 (CET/CEST)","4274","n/e","12760","n/e","4469","10200","293","n/e","n/e","16","364","408","1260","191","n/e","3972","208","89","13682","727","1016","3444"
"Germany (DE)","07.09.2022 09:45 - 07.09.2022 10:00 (CET/CEST)","4269","n/e","12768","n/e","4050","10206","293","n/e","n/e","16","288","864","1254","127","n/e","3972","208","90","15464","721","1158","3239"
"Germany (DE)","07.09.2022 10:00 - 07.09.2022 10:15 (CET/CEST)","4163","n/e","12693","n/e","4012","10194","293","n/e","n/e","16","926","213","1263","348","n/e","3972","208","91","17041","718","1501","3087"
"Germany (DE)","07.09.2022 10:15 - 07.09.2022 10:30 (CET/CEST)","4156","n/e","12702","n/e","3972","10178","293","n/e","n/e","16","594","417","1260","110","n/e","3967","208","91","18263","728","1547","3074"
"Germany (DE)","07.09.2022 10:30 - 07.09.2022 10:45 (CET/CEST)","4128","n/e","12719","n/e","3916","10034","293","n/e","n/e","15","118","1087","1272","58","n/e","3967","208","92","19602","726","1730","3184"
"Germany (DE)","07.09.2022 10:45 - 07.09.2022 11:00 (CET/CEST)","4111","n/e","12710","n/e","3744","9935","293","n/e","n/e","15","100","1967","1274","44","n/e","3965","208","91","20779","729","1949","3297"
"Germany (DE)","07.09.2022 11:00 - 07.09.2022 11:15 (CET/CEST)","4012","n/e","12708","n/e","3820","9896","293","n/e","n/e","15","96","1538","1273","64","n/e","3965","208","90","21962","723","2136","3455"
"Germany (DE)","07.09.2022 11:15 - 07.09.2022 11:30 (CET/CEST)","3999","n/e","12723","n/e","3709","9813","293","n/e","n/e","15","102","1746","1263","145","n/e","3963","208","91","22917","723","1917","3409"
"Germany (DE)","07.09.2022 11:30 - 07.09.2022 11:45 (CET/CEST)","3984","n/e","12757","n/e","3495","9807","293","n/e","n/e","14","63","2010","1273","128","n/e","3962","208","91","23910","722","1650","3473"
"Germany (DE)","07.09.2022 11:45 - 07.09.2022 12:00 (CET/CEST)","3978","n/e","12809","n/e","3359","9735","293","n/e","n/e","14","49","2688","1270","38","n/e","3962","208","91","24625","721","1511","3696"
"Germany (DE)","07.09.2022 12:00 - 07.09.2022 12:15 (CET/CEST)","3882","n/e","12948","n/e","3214","9473","293","n/e","n/e","14","97","3049","1252","102","n/e","3961","208","91","25235","718","1476","3923"
"Germany (DE)","07.09.2022 12:15 - 07.09.2022 12:30 (CET/CEST)","3867","n/e","12931","n/e","3198","9176","293","n/e","n/e","14","55","3507","1229","123","n/e","3960","208","94","25612","717","1498","3978"
"Germany (DE)","07.09.2022 12:30 - 07.09.2022 12:45 (CET/CEST)","3864","n/e","13013","n/e","3169","9014","293","n/e","n/e","14","6","3760","1214","32","n/e","3959","208","95","25959","715","1504","4003"
"Germany (DE)","07.09.2022 12:45 - 07.09.2022 13:00 (CET/CEST)","3881","n/e","12975","n/e","3166","8950","293","n/e","n/e","14","26","3986","1215","28","n/e","3956","208","96","26319","717","1398","4090"
"Germany (DE)","07.09.2022 13:00 - 07.09.2022 13:15 (CET/CEST)","3874","n/e","13036","n/e","3110","9022","293","n/e","n/e","14","0","3798","1221","33","n/e","3952","208","96","26069","716","1335","4178"
"Germany (DE)","07.09.2022 13:15 - 07.09.2022 13:30 (CET/CEST)","3880","n/e","13090","n/e","3118","9015","293","n/e","n/e","14","7","4254","1230","28","n/e","3948","208","96","26031","707","1333","4210"
"Germany (DE)","07.09.2022 13:30 - 07.09.2022 13:45 (CET/CEST)","3877","n/e","13139","n/e","3128","8954","293","n/e","n/e","14","17","4358","1227","83","n/e","3949","208","96","25869","714","1195","4342"
"Germany (DE)","07.09.2022 13:45 - 07.09.2022 14:00 (CET/CEST)","3864","n/e","13104","n/e","3157","8852","293","n/e","n/e","14","7","4538","1221","39","n/e","3946","208","96","25663","710","1156","4264"
"Germany (DE)","07.09.2022 14:00 - 07.09.2022 14:15 (CET/CEST)","3863","n/e","13081","n/e","3190","8938","293","n/e","n/e","14","10","4385","1230","43","n/e","3948","208","97","25538","705","1104","4287"
"Germany (DE)","07.09.2022 14:15 - 07.09.2022 14:30 (CET/CEST)","3870","n/e","13094","n/e","3242","8995","293","n/e","n/e","14","78","3962","1248","48","n/e","3950","208","98","25138","706","1105","3891"
"Germany (DE)","07.09.2022 14:30 - 07.09.2022 14:45 (CET/CEST)","3874","n/e","13137","n/e","3242","9040","293","n/e","n/e","14","158","3271","1272","96","n/e","3952","208","98","24406","709","1073","3665"
"Germany (DE)","07.09.2022 14:45 - 07.09.2022 15:00 (CET/CEST)","3880","n/e","13074","n/e","3304","9377","293","n/e","n/e","14","165","3047","1270","62","n/e","3948","208","97","23599","706","1104","3401"
"Germany (DE)","07.09.2022 15:00 - 07.09.2022 15:15 (CET/CEST)","3904","n/e","13069","n/e","3496","9667","293","n/e","n/e","14","27","2985","1265","30","n/e","3946","208","97","22462","707","1171","3134"
"Germany (DE)","07.09.2022 15:15 - 07.09.2022 15:30 (CET/CEST)","3929","n/e","13093","n/e","3669","9880","293","n/e","n/e","14","54","2629","1268","43","n/e","3948","208","98","21410","713","1178","2971"
"Germany (DE)","07.09.2022 15:30 - 07.09.2022 15:45 (CET/CEST)","3930","n/e","13119","n/e","3780","9891","297","n/e","n/e","14","99","1182","1273","109","n/e","3946","208","97","20241","708","1151","2955"
"Germany (DE)","07.09.2022 15:45 - 07.09.2022 16:00 (CET/CEST)","3958","n/e","13095","n/e","4017","9891","294","n/e","n/e","14","129","681","1278","126","n/e","3946","208","97","18859","706","1171","2935"
"Germany (DE)","07.09.2022 16:00 - 07.09.2022 16:15 (CET/CEST)","4019","n/e","13083","n/e","4359","9982","293","n/e","n/e","13","152","1232","1277","102","n/e","3947","208","97","17773","714","1226","2861"
"Germany (DE)","07.09.2022 16:15 - 07.09.2022 16:30 (CET/CEST)","4062","n/e","13124","n/e","4777","10007","293","n/e","n/e","14","369","1251","1285","67","n/e","3950","208","96","16333","717","1230","2783"
"Germany (DE)","07.09.2022 16:30 - 07.09.2022 16:45 (CET/CEST)","4085","n/e","13149","n/e","4969","10047","293","n/e","n/e","13","518","263","1277","143","n/e","3950","208","95","14951","716","1248","2749"
"Germany (DE)","07.09.2022 16:45 - 07.09.2022 17:00 (CET/CEST)","4131","n/e","13092","n/e","5062","10082","293","n/e","n/e","13","939","272","1288","527","n/e","3948","208","96","13435","716","1254","2648"
"Germany (DE)","07.09.2022 17:00 - 07.09.2022 17:15 (CET/CEST)","4225","n/e","13068","n/e","4887","10117","293","n/e","n/e","13","274","651","1258","95","n/e","3942","208","97","11809","719","1256","2628"
"Germany (DE)","07.09.2022 17:15 - 07.09.2022 17:30 (CET/CEST)","4263","n/e","13134","n/e","4967","10171","293","n/e","n/e","14","585","403","1265","315","n/e","3946","208","97","10141","720","1222","2677"
"Germany (DE)","07.09.2022 17:30 - 07.09.2022 17:45 (CET/CEST)","4298","n/e","13155","n/e","5267","10230","293","n/e","n/e","14","1881","46","1268","347","n/e","3946","208","96","8534","716","1190","2689"
"Germany (DE)","07.09.2022 17:45 - 07.09.2022 18:00 (CET/CEST)","4347","n/e","13096","n/e","5226","10306","293","n/e","n/e","14","3119","9","1260","408","n/e","3948","208","96","6876","718","1181","2724"
"Germany (DE)","07.09.2022 18:00 - 07.09.2022 18:15 (CET/CEST)","4423","n/e","12806","n/e","5164","10436","293","n/e","n/e","14","2903","11","1234","178","n/e","3945","208","96","5304","725","1196","2724"
"Germany (DE)","07.09.2022 18:15 - 07.09.2022 18:30 (CET/CEST)","4470","n/e","12827","n/e","5391","10477","293","n/e","n/e","14","3543","12","1238","393","n/e","3947","208","96","3987","724","1212","2649"
"Germany (DE)","07.09.2022 18:30 - 07.09.2022 18:45 (CET/CEST)","4491","n/e","12807","n/e","5506","10531","293","n/e","n/e","15","4764","9","1239","575","n/e","3948","208","96","2840","726","1215","2701"
"Germany (DE)","07.09.2022 18:45 - 07.09.2022 19:00 (CET/CEST)","4498","n/e","12750","n/e","5546","10568","293","n/e","n/e","15","5496","9","1235","685","n/e","3949","208","96","1917","718","1211","2846"
"Germany (DE)","07.09.2022 19:00 - 07.09.2022 19:15 (CET/CEST)","4511","n/e","12757","n/e","5446","10587","294","n/e","n/e","15","5123","9","1229","703","n/e","3945","208","96","1180","712","1207","2800"
"Germany (DE)","07.09.2022 19:15 - 07.09.2022 19:30 (CET/CEST)","4522","n/e","12796","n/e","5503","10604","293","n/e","n/e","15","5027","5","1227","752","n/e","3948","208","96","604","715","1208","2929"
"Germany (DE)","07.09.2022 19:30 - 07.09.2022 19:45 (CET/CEST)","4510","n/e","12822","n/e","5533","10622","293","n/e","n/e","15","5498","4","1220","680","n/e","3948","208","96","202","703","1199","3211"
"Germany (DE)","07.09.2022 19:45 - 07.09.2022 20:00 (CET/CEST)","4502","n/e","12792","n/e","5519","10624","293","n/e","n/e","16","5581","4","1213","604","n/e","3949","208","95","34","706","1194","3409"
"Germany (DE)","07.09.2022 20:00 - 07.09.2022 20:15 (CET/CEST)","4498","n/e","12728","n/e","5520","10625","293","n/e","n/e","16","5213","4","1211","633","n/e","3948","208","96","6","717","1168","3540"
"Germany (DE)","07.09.2022 20:15 - 07.09.2022 20:30 (CET/CEST)","4499","n/e","12713","n/e","5560","10693","293","n/e","n/e","16","4703","9","1203","591","n/e","3948","208","97","4","712","1133","3691"
"Germany (DE)","07.09.2022 20:30 - 07.09.2022 20:45 (CET/CEST)","4474","n/e","12668","n/e","5523","10763","293","n/e","n/e","16","4263","7","1197","481","n/e","3949","208","97","3","718","1093","3789"
"Germany (DE)","07.09.2022 20:45 - 07.09.2022 21:00 (CET/CEST)","4456","n/e","12589","n/e","5368","10814","293","n/e","n/e","16","3440","7","1192","396","n/e","3956","208","97","3","726","1089","3894"
"Germany (DE)","07.09.2022 21:00 - 07.09.2022 21:15 (CET/CEST)","4418","n/e","12586","n/e","5533","10837","293","n/e","n/e","16","3102","11","1204","604","n/e","3961","208","98","3","732","1090","3864"
"Germany (DE)","07.09.2022 21:15 - 07.09.2022 21:30 (CET/CEST)","4405","n/e","12550","n/e","5538","10851","293","n/e","n/e","16","2219","11","1212","438","n/e","3957","208","98","3","730","1079","3889"
"Germany (DE)","07.09.2022 21:30 - 07.09.2022 21:45 (CET/CEST)","4386","n/e","12527","n/e","5399","10855","293","n/e","n/e","17","1602","250","1199","330","n/e","3959","208","97","3","734","1091","3884"
"Germany (DE)","07.09.2022 21:45 - 07.09.2022 22:00 (CET/CEST)","4374","n/e","12489","n/e","5284","10848","294","n/e","n/e","17","1263","542","1191","143","n/e","3956","208","98","3","731","1108","3758"
"Germany (DE)","07.09.2022 22:00 - 07.09.2022 22:15 (CET/CEST)","4257","n/e","12589","n/e","5439","10844","293","n/e","n/e","17","796","126","1219","579","n/e","3965","208","97","3","732","1089","3710"
"Germany (DE)","07.09.2022 22:15 - 07.09.2022 22:30 (CET/CEST)","4234","n/e","12532","n/e","5425","10820","293","n/e","n/e","17","461","324","1222","416","n/e","3962","208","97","3","729","1090","3563"
"Germany (DE)","07.09.2022 22:30 - 07.09.2022 22:45 (CET/CEST)","4220","n/e","12570","n/e","5382","10838","293","n/e","n/e","17","251","377","1211","167","n/e","3964","208","97","3","732","1102","3463"
"Germany (DE)","07.09.2022 22:45 - 07.09.2022 23:00 (CET/CEST)","4197","n/e","12577","n/e","5363","10831","293","n/e","n/e","18","136","659","1210","84","n/e","3963","208","97","3","728","1154","3522"
"Germany (DE)","07.09.2022 23:00 - 07.09.2022 23:15 (CET/CEST)","4070","n/e","12578","n/e","5411","10772","293","n/e","n/e","20","417","199","1226","341","n/e","3967","208","97","2","720","1217","3665"
"Germany (DE)","07.09.2022 23:15 - 07.09.2022 23:30 (CET/CEST)","4060","n/e","12511","n/e","5054","10734","293","n/e","n/e","20","187","201","1225","127","n/e","3967","208","97","3","717","1239","3675"
"Germany (DE)","07.09.2022 23:30 - 07.09.2022 23:45 (CET/CEST)","4041","n/e","12547","n/e","4592","10682","293","n/e","n/e","20","96","441","1218","82","n/e","3971","208","97","3","720","1283","3747"
"Germany (DE)","07.09.2022 23:45 - 08.09.2022 00:00 (CET/CEST)","4019","n/e","12587","n/e","4021","10549","293","n/e","n/e","20","48","727","1213","64","n/e","3964","208","97","3","726","1298","3830"
"Germany (DE)","08.09.2022 00:00 - 08.09.2022 00:15 (CET/CEST)","3933","n/e","12586","n/e","3092","10236","291","n/e","n/e","20","55","272","1228","140","n/e","3967","192","97","3","737","1299","4020"
"Germany (DE)","08.09.2022 00:15 - 08.09.2022 00:30 (CET/CEST)","3925","n/e","12545","n/e","2788","10102","291","n/e","n/e","20","38","358","1216","106","n/e","3963","192","97","3","738","1311","4222"
"Germany (DE)","08.09.2022 00:30 - 08.09.2022 00:45 (CET/CEST)","3920","n/e","12595","n/e","2547","10019","291","n/e","n/e","20","35","598","1215","44","n/e","3964","192","97","3","736","1315","4466"
"Germany (DE)","08.09.2022 00:45 - 08.09.2022 01:00 (CET/CEST)","3917","n/e","12578","n/e","2363","9925","291","n/e","n/e","20","10","1176","1208","76","n/e","3963","192","97","3","737","1350","4692"
"Germany (DE)","08.09.2022 01:00 - 08.09.2022 01:15 (CET/CEST)","3867","n/e","12633","n/e","2161","9820","291","n/e","n/e","20","79","914","1209","77","n/e","3965","192","97","3","720","1366","4913"
