"Area","MTU","Biomass - Actual Aggregated [MW]","Energy storage - Actual Aggregated [MW]","Fossil Brown coal/Lignite - Actual Aggregated [MW]","Fossil Coal-derived gas - Actual Aggregated [MW]","Fossil Gas - Actual Aggregated [MW]","Fossil Hard coal - Actual Aggregated [MW]","Fossil Oil - Actual Aggregated [MW]","Fossil Oil shale - Actual Aggregated [MW]","Fossil Peat - Actual Aggregated [MW]","Geothermal - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Consumption [MW]","Hydro Run-of-river and poundage - Actual Aggregated [MW]","Hydro Water Reservoir - Actual Aggregated [MW]","Marine - Actual Aggregated [MW]","Nuclear - Actual Aggregated [MW]","Other - Actual Aggregated [MW]","Other renewable - Actual Aggregated [MW]","Solar - Actual Aggregated [MW]","Waste - Actual Aggregated [MW]","Wind Offshore - Actual Aggregated [MW]","Wind Onshore - Actual Aggregated [MW]"
"Germany (DE)","13.11.2017 07:15 - 13.11.2017 07:30 (CET/CEST)","4763","n/e","17190","273","4311","11882","199","n/e","n/e","18","1717","0","1931","58","n/e","9019","729","197","3","681","3344","7511"
"Germany (DE)","13.11.2017 07:30 - 13.11.2017 07:45 (CET/CEST)","4758","n/e","17189","273","4349","12381","199","n/e","n/e","18","1491","0","1933","52","n/e","9015","727","197","20","684","3279","7454"
"Germany (DE)","13.11.2017 07:45 - 13.11.2017 08:00 (CET/CEST)","4759","n/e","17151","273","4365","12854","198","n/e","n/e","18","1149","0","1932","51","n/e","8994","743","197","96","681","3289","7386"
"Germany (DE)","13.11.2017 08:00 - 13.11.2017 08:15 (CET/CEST)","4772","n/e","17159","273","4363","13073","198","n/e","n/e","17","1572","0","1925","40","n/e","8973","765","198","269","675","3280","7316"
"Germany (DE)","13.11.2017 08:15 - 13.11.2017 08:30 (CET/CEST)","4781","n/e","17153","273","4503","13455","198","n/e","n/e","17","1923","0","1921","47","n/e","8990","766","197","541","675","3174","7155"
"Germany (DE)","13.11.2017 08:30 - 13.11.2017 08:45 (CET/CEST)","4774","n/e","17224","273","4646","13816","198","n/e","n/e","17","1513","10","1921","46","n/e","8996","774","197","963","665","3131","6988"
"Germany (DE)","13.11.2017 08:45 - 13.11.2017 09:00 (CET/CEST)","4778","n/e","17195","273","4718","13731","199","n/e","n/e","17","1406","21","1935","50","n/e","9003","781","198","1380","671","3027","6809"
"Germany (DE)","13.11.2017 09:00 - 13.11.2017 09:15 (CET/CEST)","4778","n/e","17155","273","4753","13635","199","n/e","n/e","17","1364","0","1955","58","n/e","9000","786","198","1896","686","2938","6563"
"Germany (DE)","13.11.2017 09:15 - 13.11.2017 09:30 (CET/CEST)","4786","n/e","17170","273","4754","13601","199","n/e","n/e","17","1302","26","1959","85","n/e","9018","793","204","2458","679","2846","6408"
"Germany (DE)","13.11.2017 09:30 - 13.11.2017 09:45 (CET/CEST)","4763","n/e","17119","273","4798","13438","197","n/e","n/e","17","1443","23","1955","104","n/e","9016","795","204","3063","672","2835","6221"
"Germany (DE)","13.11.2017 09:45 - 13.11.2017 10:00 (CET/CEST)","4759","n/e","17142","273","4783","13449","195","n/e","n/e","17","1233","22","1957","102","n/e","9011","786","206","3601","654","2727","6045"
"Germany (DE)","13.11.2017 10:00 - 13.11.2017 10:15 (CET/CEST)","4746","n/e","17133","273","4788","13704","194","n/e","n/e","17","1149","0","1959","130","n/e","9021","784","202","4146","665","2552","5895"
"Germany (DE)","13.11.2017 10:15 - 13.11.2017 10:30 (CET/CEST)","4727","n/e","17153","273","4775","13761","194","n/e","n/e","16","876","27","1952","109","n/e","9025","792","201","4746","680","2504","5710"
"Germany (DE)","13.11.2017 10:30 - 13.11.2017 10:45 (CET/CEST)","4716","n/e","17075","273","4799","13743","195","n/e","n/e","16","802","28","1953","110","n/e","9024","792","201","5234","668","2477","5473"
"Germany (DE)","13.11.2017 10:45 - 13.11.2017 11:00 (CET/CEST)","4738","n/e","17122","273","4802","13793","194","n/e","n/e","16","793","28","1955","111","n/e","9020","790","201","5743","675","2411","5206"
"Germany (DE)","13.11.2017 11:00 - 13.11.2017 11:15 (CET/CEST)","4740","n/e","17113","273","4761","13871","194","n/e","n/e","16","574","27","1956","111","n/e","9023","772","200","6178","680","2361","5091"
"Germany (DE)","13.11.2017 11:15 - 13.11.2017 11:30 (CET/CEST)","4738","n/e","17104","273","4769","13923","194","n/e","n/e","16","473","28","1957","107","n/e","9025","749","201","6650","687","2324","5018"
"Germany (DE)","13.11.2017 11:30 - 13.11.2017 11:45 (CET/CEST)","4744","n/e","17081","273","4706","13921","194","n/e","n/e","16","474","0","1961","89","n/e","9026","767","198","6919","682","2288","5009"
"Germany (DE)","13.11.2017 11:45 - 13.11.2017 12:00 (CET/CEST)","4739","n/e","17072","273","4617","13897","194","n/e","n/e","16","478","0","1964","70","n/e","9019","771","198","7190","678","2246","5078"
"Germany (DE)","13.11.2017 12:00 - 13.11.2017 12:15 (CET/CEST)","4724","n/e","16959","273","4559","13848","194","n/e","n/e","16","339","328","1967","38","n/e","8945","768","199","7307","680","2428","5206"
"Germany (DE)","13.11.2017 12:15 - 13.11.2017 12:30 (CET/CEST)","4734","n/e","16913","273","4506","13594","194","n/e","n/e","16","208","607","1970","33","n/e","8945","745","199","7276","677","2339","5387"
"Germany (DE)","13.11.2017 12:30 - 13.11.2017 12:45 (CET/CEST)","4742","n/e","16985","273","4610","13416","194","n/e","n/e","16","242","1099","1970","60","n/e","9014","756","199","7268","671","2264","5581"
"Germany (DE)","13.11.2017 12:45 - 13.11.2017 13:00 (CET/CEST)","4748","n/e","16968","273","4622","13619","194","n/e","n/e","16","240","957","1970","66","n/e","9015","755","200","7387","671","2067","5683"
"Germany (DE)","13.11.2017 13:00 - 13.11.2017 13:15 (CET/CEST)","4736","n/e","16975","273","4707","13748","193","n/e","n/e","16","236","302","1971","72","n/e","9021","733","202","7137","661","2022","5992"
"Germany (DE)","13.11.2017 13:15 - 13.11.2017 13:30 (CET/CEST)","4728","n/e","16992","273","4737","13923","193","n/e","n/e","16","259","347","1971","69","n/e","9015","721","200","6879","659","1929","6188"
"Germany (DE)","13.11.2017 13:30 - 13.11.2017 13:45 (CET/CEST)","4729","n/e","16964","273","4789","13978","193","n/e","n/e","16","280","378","1971","70","n/e","9015","720","200","6456","660","1871","5995"
"Germany (DE)","13.11.2017 13:45 - 13.11.2017 14:00 (CET/CEST)","4717","n/e","17000","273","4675","14043","193","n/e","n/e","16","160","438","1968","64","n/e","8998","743","202","6106","674","1943","6107"
"Germany (DE)","13.11.2017 14:00 - 13.11.2017 14:15 (CET/CEST)","4724","n/e","16958","273","4560","14066","193","n/e","n/e","16","173","524","1976","54","n/e","8954","746","203","5468","679","2082","6016"
"Germany (DE)","13.11.2017 14:15 - 13.11.2017 14:30 (CET/CEST)","4746","n/e","17013","273","4610","14048","193","n/e","n/e","16","271","318","1984","73","n/e","9013","743","204","4909","669","2056","6055"
"Germany (DE)","13.11.2017 14:30 - 13.11.2017 14:45 (CET/CEST)","4761","n/e","16978","273","4628","14117","194","n/e","n/e","16","380","179","1968","86","n/e","9010","753","207","4323","669","1883","5891"
"Germany (DE)","13.11.2017 14:45 - 13.11.2017 15:00 (CET/CEST)","4752","n/e","16960","273","4668","14160","196","n/e","n/e","16","568","154","1979","82","n/e","9004","749","205","3678","669","2118","5752"
"Germany (DE)","13.11.2017 15:00 - 13.11.2017 15:15 (CET/CEST)","4767","n/e","16966","273","4687","14207","196","n/e","n/e","16","330","450","1987","76","n/e","8988","768","207","2914","667","2166","5671"
"Germany (DE)","13.11.2017 15:15 - 13.11.2017 15:30 (CET/CEST)","4791","n/e","16961","273","4732","14192","194","n/e","n/e","16","661","293","1993","75","n/e","8997","762","208","2086","667","2426","5612"
"Germany (DE)","13.11.2017 15:30 - 13.11.2017 15:45 (CET/CEST)","4784","n/e","16988","273","4809","14235","196","n/e","n/e","16","897","180","1997","85","n/e","9003","767","205","1495","667","2341","5631"
"Germany (DE)","13.11.2017 15:45 - 13.11.2017 16:00 (CET/CEST)","4781","n/e","16961","273","4804","14224","198","n/e","n/e","16","1025","83","2000","88","n/e","9004","768","205","902","671","2200","5532"
"Germany (DE)","13.11.2017 16:00 - 13.11.2017 16:15 (CET/CEST)","4749","n/e","16892","273","4688","14139","199","n/e","n/e","16","1656","230","1996","36","n/e","8916","758","205","442","679","2446","5698"
"Germany (DE)","13.11.2017 16:15 - 13.11.2017 16:30 (CET/CEST)","4819","n/e","16959","273","4635","14243","200","n/e","n/e","16","1758","225","1998","47","n/e","8937","754","205","119","674","2709","5796"
"Germany (DE)","13.11.2017 16:30 - 13.11.2017 16:45 (CET/CEST)","4829","n/e","17003","273","4645","14502","199","n/e","n/e","16","1812","149","2003","85","n/e","8976","758","205","28","673","2878","6045"
"Germany (DE)","13.11.2017 16:45 - 13.11.2017 17:00 (CET/CEST)","4845","n/e","17033","273","4729","14641","199","n/e","n/e","16","2184","72","2003","91","n/e","9005","766","206","3","679","2958","6136"
"Germany (DE)","13.11.2017 17:00 - 13.11.2017 17:15 (CET/CEST)","4851","n/e","16976","273","4654","14430","200","n/e","n/e","16","2350","121","2001","83","n/e","8977","771","205","1","673","2872","6337"
"Germany (DE)","13.11.2017 17:15 - 13.11.2017 17:30 (CET/CEST)","4857","n/e","17043","273","4703","14434","200","n/e","n/e","16","3231","2","2001","108","n/e","9011","760","205","0","672","2757","6417"
"Germany (DE)","13.11.2017 17:30 - 13.11.2017 17:45 (CET/CEST)","4861","n/e","17014","273","4728","14411","199","n/e","n/e","16","3143","0","2002","137","n/e","8991","772","202","0","671","2731","6450"
"Germany (DE)","13.11.2017 17:45 - 13.11.2017 18:00 (CET/CEST)","4866","n/e","17017","273","4773","14467","199","n/e","n/e","16","3379","0","2005","108","n/e","9005","774","201","0","674","2372","6576"
"Germany (DE)","13.11.2017 18:00 - 13.11.2017 18:15 (CET/CEST)","4865","n/e","17000","273","4725","14353","198","n/e","n/e","16","2562","128","2007","80","n/e","9003","774","202","0","671","2174","6578"
"Germany (DE)","13.11.2017 18:15 - 13.11.2017 18:30 (CET/CEST)","4862","n/e","17017","273","4607","14241","198","n/e","n/e","17","2436","154","2011","80","n/e","8986","769","202","0","674","2461","6605"
"Germany (DE)","13.11.2017 18:30 - 13.11.2017 18:45 (CET/CEST)","4869","n/e","17011","273","4637","14233","198","n/e","n/e","17","2316","162","2011","91","n/e","9010","770","201","0","670","2626","6498"
"Germany (DE)","13.11.2017 18:45 - 13.11.2017 19:00 (CET/CEST)","4879","n/e","17004","273","4711","14200","198","n/e","n/e","17","2352","105","2014","92","n/e","9018","776","201","0","662","2520","6236"
"Germany (DE)","13.11.2017 19:00 - 13.11.2017 19:15 (CET/CEST)","4876","n/e","16996","273","4799","14228","198","n/e","n/e","16","2972","4","2016","81","n/e","9016","783","202","0","663","2249","6113"
"Germany (DE)","13.11.2017 19:15 - 13.11.2017 19:30 (CET/CEST)","4873","n/e","16999","273","4792","14329","199","n/e","n/e","17","2540","4","2023","82","n/e","9017","775","202","0","667","1846","6045"
"Germany (DE)","13.11.2017 19:30 - 13.11.2017 19:45 (CET/CEST)","4864","n/e","17016","273","4732","14365","198","n/e","n/e","17","1819","4","2019","85","n/e","8997","769","203","0","665","1829","6026"
"Germany (DE)","13.11.2017 19:45 - 13.11.2017 20:00 (CET/CEST)","4875","n/e","16961","273","4711","14373","198","n/e","n/e","17","1538","74","2015","104","n/e","9011","767","204","0","665","1767","5945"
"Germany (DE)","13.11.2017 20:00 - 13.11.2017 20:15 (CET/CEST)","4835","n/e","16981","273","4675","14286","198","n/e","n/e","17","2867","4","2009","124","n/e","9022","761","204","0","666","1538","5819"
"Germany (DE)","13.11.2017 20:15 - 13.11.2017 20:30 (CET/CEST)","4835","n/e","16991","273","4662","14419","198","n/e","n/e","17","2063","163","2006","107","n/e","9007","756","205","0","668","1750","5632"
"Germany (DE)","13.11.2017 20:30 - 13.11.2017 20:45 (CET/CEST)","4831","n/e","16962","273","4680","14296","199","n/e","n/e","17","1359","241","2003","106","n/e","8998","756","205","0","675","1763","5432"
"Germany (DE)","13.11.2017 20:45 - 13.11.2017 21:00 (CET/CEST)","4817","n/e","16942","273","4639","14036","199","n/e","n/e","18","1055","248","2000","107","n/e","8998","751","206","0","669","1509","5207"
"Germany (DE)","13.11.2017 21:00 - 13.11.2017 21:15 (CET/CEST)","4792","n/e","16994","273","4534","14029","198","n/e","n/e","18","1313","212","1996","112","n/e","9028","742","206","0","682","1395","4932"
"Germany (DE)","13.11.2017 21:15 - 13.11.2017 21:30 (CET/CEST)","4785","n/e","16978","273","4235","13923","199","n/e","n/e","19","1178","240","1992","107","n/e","9003","731","205","0","682","1373","4646"
"Germany (DE)","13.11.2017 21:30 - 13.11.2017 21:45 (CET/CEST)","4779","n/e","16980","273","3923","14008","198","n/e","n/e","19","752","228","1995","108","n/e","9016","732","205","0","671","1148","4302"
"Germany (DE)","13.11.2017 21:45 - 13.11.2017 22:00 (CET/CEST)","4775","n/e","16988","273","3729","13788","198","n/e","n/e","19","625","359","1998","94","n/e","8992","727","205","0","671","1111","4180"
"Germany (DE)","13.11.2017 22:00 - 13.11.2017 22:15 (CET/CEST)","4753","n/e","17056","273","3657","13671","198","n/e","n/e","19","942","182","2000","122","n/e","9020","707","206","0","681","1074","4023"
"Germany (DE)","13.11.2017 22:15 - 13.11.2017 22:30 (CET/CEST)","4755","n/e","17014","273","3634","13498","198","n/e","n/e","19","696","142","2000","131","n/e","9004","705","205","0","678","889","3901"
"Germany (DE)","13.11.2017 22:30 - 13.11.2017 22:45 (CET/CEST)","4753","n/e","17020","273","3641","13208","198","n/e","n/e","19","699","168","2004","124","n/e","9019","685","203","0","682","979","3749"
"Germany (DE)","13.11.2017 22:45 - 13.11.2017 23:00 (CET/CEST)","4749","n/e","17017","273","3532","12794","198","n/e","n/e","19","484","567","2007","106","n/e","9018","691","203","0","677","1108","3627"
"Germany (DE)","13.11.2017 23:00 - 13.11.2017 23:15 (CET/CEST)","4739","n/e","17059","273","3072","12239","198","n/e","n/e","19","444","84","2009","129","n/e","9026","672","202","0","683","813","3600"
"Germany (DE)","13.11.2017 23:15 - 13.11.2017 23:30 (CET/CEST)","4727","n/e","17032","273","2990","11237","198","n/e","n/e","19","360","144","2009","106","n/e","9012","665","200","0","682","668","3649"
"Germany (DE)","13.11.2017 23:30 - 13.11.2017 23:45 (CET/CEST)","4724","n/e","17034","273","2944","10585","199","n/e","n/e","19","207","272","2007","96","n/e","9020","674","198","0","677","753","3672"
"Germany (DE)","13.11.2017 23:45 - 14.11.2017 00:00 (CET/CEST)","4727","n/e","16972","273","2834","10161","198","n/e","n/e","19","241","435","2004","74","n/e","8978","656","198","0","678","835","3684"
"Germany (DE)","14.11.2017 00:00 - 14.11.2017 00:15 (CET/CEST)","4699","n/e","16852","273","2832","9968","198","n/e","n/e","19","234","817","1997","130","n/e","8988","648","198","0","673","830","3815"
"Germany (DE)","14.11.2017 00:15 - 14.11.2017 00:30 (CET/CEST)","4694","n/e","16785","377","3033","9703","198","n/e","n/e","19","145","1178","1995","102","n/e","8977","633","198","0","670","885","3886"
"Germany (DE)","14.11.2017 00:30 - 14.11.2017 00:45 (CET/CEST)","4692","n/e","16768","377","3081","9658","198","n/e","n/e","19","98","1656","1995","88","n/e","8960","627","199","0","678","970","3838"
"Germany (DE)","14.11.2017 00:45 - 14.11.2017 01:00 (CET/CEST)","4688","n/e","16778","377","3060","9455","198","n/e","n/e","19","46","1925","1997","77","n/e","8923","627","200","0","680","1116","3809"
"Germany (DE)","14.11.2017 01:00 - 14.11.2017 01:15 (CET/CEST)","4670","n/e","16804","377","3057","9286","199","n/e","n/e","19","146","1056","1993","125","n/e","8977","623","200","0","677","1251","3935"
"Germany (DE)","14.11.2017 01:15 - 14.11.2017 01:30 (CET/CEST)","4666","n/e","16803","273","3070","8992","198","n/e","n/e","19","184","1678","1990","108","n/e","8971","641","198","0","681","1410","4105"
"Germany (DE)","14.11.2017 01:30 - 14.11.2017 01:45 (CET/CEST)","4669","n/e","16823","273","3084","8864","199","n/e","n/e","19","88","1913","1986","98","n/e","8922","652","198","0","679","1548","4326"
"Germany (DE)","14.11.2017 01:45 - 14.11.2017 02:00 (CET/CEST)","4670","n/e","16839","273","3059","8713","198","n/e","n/e","19","97","2104","1985","99","n/e","8884","646","198","0","673","1471","4518"
"Germany (DE)","14.11.2017 02:00 - 14.11.2017 02:15 (CET/CEST)","4665","n/e","16872","273","3044","8637","198","n/e","n/e","19","172","1860","1984","111","n/e","8888","625","199","0","680","1651","4711"
"Germany (DE)","14.11.2017 02:15 - 14.11.2017 02:30 (CET/CEST)","4664","n/e","16825","273","3039","8686","199","n/e","n/e","19","75","1784","1984","99","n/e","8858","605","199","0","677","1678","4991"
"Germany (DE)","14.11.2017 02:30 - 14.11.2017 02:45 (CET/CEST)","4653","n/e","16840","273","3052","8721","199","n/e","n/e","19","46","2137","1979","89","n/e","8805","614","197","0","676","1922","5323"
"Germany (DE)","14.11.2017 02:45 - 14.11.2017 03:00 (CET/CEST)","4652","n/e","16797","273","3063","8711","198","n/e","n/e","19","40","2477","1978","77","n/e","8787","616","197","0","672","2187","5710"
"Germany (DE)","14.11.2017 03:00 - 14.11.2017 03:15 (CET/CEST)","4653","n/e","16778","273","3058","8721","198","n/e","n/e","19","68","2360","1976","97","n/e","8707","615","197","0","675","2624","6100"
"Germany (DE)","14.11.2017 03:15 - 14.11.2017 03:30 (CET/CEST)","4659","n/e","16689","273","3054","8708","198","n/e","n/e","19","50","2447","1978","65","n/e","8742","605","196","0","664","3012","6256"
"Germany (DE)","14.11.2017 03:30 - 14.11.2017 03:45 (CET/CEST)","4662","n/e","16737","273","3076","8682","199","n/e","n/e","19","89","2380","1977","97","n/e","8823","608","198","0","660","2960","6376"
"Germany (DE)","14.11.2017 03:45 - 14.11.2017 04:00 (CET/CEST)","4672","n/e","16776","273","3087","8529","199","n/e","n/e","19","106","2193","1976","91","n/e","8825","606","199","0","674","2972","6432"
"Germany (DE)","14.11.2017 04:00 - 14.11.2017 04:15 (CET/CEST)","4679","n/e","16762","273","3305","8496","198","n/e","n/e","19","91","2512","1973","100","n/e","8854","611","198","0","670","3420","6610"
"Germany (DE)","14.11.2017 04:15 - 14.11.2017 04:30 (CET/CEST)","4688","n/e","16781","273","3395","8279","198","n/e","n/e","19","63","2658","1966","88","n/e","8899","638","197","0","677","3842","6934"
"Germany (DE)","14.11.2017 04:30 - 14.11.2017 04:45 (CET/CEST)","4688","n/e","16803","273","3421","8115","198","n/e","n/e","19","144","2269","1959","113","n/e","8929","640","199","0","676","3548","7291"
"Germany (DE)","14.11.2017 04:45 - 14.11.2017 05:00 (CET/CEST)","4685","n/e","16797","273","3518","8077","198","n/e","n/e","19","146","1888","1952","103","n/e","8830","641","198","0","679","3661","7451"
"Germany (DE)","14.11.2017 05:00 - 14.11.2017 05:15 (CET/CEST)","4691","n/e","16728","273","3726","8263","198","n/e","n/e","19","53","1998","1952","90","n/e","8800","649","200","0","677","3657","7540"
"Germany (DE)","14.11.2017 05:15 - 14.11.2017 05:30 (CET/CEST)","4700","n/e","16787","273","3800","8558","198","n/e","n/e","19","117","1793","1950","100","n/e","8768","649","202","0","671","3366","7752"
"Germany (DE)","14.11.2017 05:30 - 14.11.2017 05:45 (CET/CEST)","4699","n/e","16780","273","3838","9168","198","n/e","n/e","19","140","1501","1949","105","n/e","8760","662","202","0","677","3380","8113"
"Germany (DE)","14.11.2017 05:45 - 14.11.2017 06:00 (CET/CEST)","4697","n/e","16793","273","3837","9579","198","n/e","n/e","19","126","553","1947","99","n/e","8746","648","202","0","677","3152","8461"
"Germany (DE)","14.11.2017 06:00 - 14.11.2017 06:15 (CET/CEST)","4718","n/e","16638","273","3970","10208","199","n/e","n/e","19","228","917","1944","64","n/e","8667","679","199","0","672","3086","9012"
"Germany (DE)","14.11.2017 06:15 - 14.11.2017 06:30 (CET/CEST)","4760","n/e","16848","273","4133","10860","198","n/e","n/e","19","196","294","1940","90","n/e","8750","687","199","0","673","3064","9369"
"Germany (DE)","14.11.2017 06:30 - 14.11.2017 06:45 (CET/CEST)","4764","n/e","16876","273","4161","11807","198","n/e","n/e","19","1003","92","1937","101","n/e","8754","680","198","0","678","3060","9675"
"Germany (DE)","14.11.2017 06:45 - 14.11.2017 07:00 (CET/CEST)","4772","n/e","16836","273","4274","12421","198","n/e","n/e","19","1723","31","1937","100","n/e","8743","689","197","0","671","3071","9913"
"Germany (DE)","14.11.2017 07:00 - 14.11.2017 07:15 (CET/CEST)","4800","n/e","16817","273","4507","12669","198","n/e","n/e","19","1392","17","1938","73","n/e","8701","690","197","2","672","3082","10262"
"Germany (DE)","14.11.2017 07:15 - 14.11.2017 07:30 (CET/CEST)","4810","n/e","16904","273","4583","12954","198","n/e","n/e","19","2128","3","1931","82","n/e","8751","694","193","7","670","3105","10521"
"Germany (DE)","14.11.2017 07:30 - 14.11.2017 07:45 (CET/CEST)","4813","n/e","16917","273","4619","13117","198","n/e","n/e","19","2167","11","1931","76","n/e","8753","695","193","50","658","3120","10605"
"Germany (DE)","14.11.2017 07:45 - 14.11.2017 08:00 (CET/CEST)","4808","n/e","16883","273","4614","13257","198","n/e","n/e","19","2183","3","1937","76","n/e","8750","694","193","179","671","3140","10751"
"Germany (DE)","14.11.2017 08:00 - 14.11.2017 08:15 (CET/CEST)","4793","n/e","16867","273","4608","12866","198","n/e","n/e","18","2280","4","1939","145","n/e","8746","708","194","474","677","3160","10824"
"Germany (DE)","14.11.2017 08:15 - 14.11.2017 08:30 (CET/CEST)","4796","n/e","16925","273","4595","12559","197","n/e","n/e","18","1907","2","1941","106","n/e","8758","716","192","929","672","3170","11033"
"Germany (DE)","14.11.2017 08:30 - 14.11.2017 08:45 (CET/CEST)","4681","n/e","16911","273","4499","12561","197","n/e","n/e","19","1494","2","1924","47","n/e","8722","708","192","1544","670","3159","11356"
"Germany (DE)","14.11.2017 08:45 - 14.11.2017 09:00 (CET/CEST)","4673","n/e","16814","273","4445","12674","197","n/e","n/e","19","987","74","1922","29","n/e","8661","711","192","2228","667","3171","11659"
"Germany (DE)","14.11.2017 09:00 - 14.11.2017 09:15 (CET/CEST)","4767","n/e","16711","273","4370","12928","198","n/e","n/e","19","255","380","1938","40","n/e","8687","698","192","2903","652","3185","11709"
"Germany (DE)","14.11.2017 09:15 - 14.11.2017 09:30 (CET/CEST)","4790","n/e","16708","273","4322","12428","198","n/e","n/e","19","237","884","1934","35","n/e","8721","717","193","3664","663","3188","11780"
"Germany (DE)","14.11.2017 09:30 - 14.11.2017 09:45 (CET/CEST)","4787","n/e","16771","273","4370","11878","198","n/e","n/e","18","362","672","1928","35","n/e","8763","727","193","4321","661","3285","11734"
"Germany (DE)","14.11.2017 09:45 - 14.11.2017 10:00 (CET/CEST)","4786","n/e","16867","273","4222","11574","198","n/e","n/e","18","350","774","1918","26","n/e","8737","726","193","4984","661","3268","11653"
"Germany (DE)","14.11.2017 10:00 - 14.11.2017 10:15 (CET/CEST)","4784","n/e","16849","273","4296","11172","197","n/e","n/e","18","337","577","1912","46","n/e","8748","724","193","5532","663","3204","11592"
"Germany (DE)","14.11.2017 10:15 - 14.11.2017 10:30 (CET/CEST)","4796","n/e","16889","273","4376","10578","197","n/e","n/e","18","359","487","1915","34","n/e","8760","716","192","6156","660","2957","11484"
"Germany (DE)","14.11.2017 10:30 - 14.11.2017 10:45 (CET/CEST)","4784","n/e","16886","273","4423","10470","197","n/e","n/e","18","457","222","1920","38","n/e","8758","693","191","6740","670","2850","11419"
"Germany (DE)","14.11.2017 10:45 - 14.11.2017 11:00 (CET/CEST)","4781","n/e","16907","273","4410","10515","197","n/e","n/e","18","485","265","1916","46","n/e","8755","692","193","7002","668","2794","11523"
"Germany (DE)","14.11.2017 11:00 - 14.11.2017 11:15 (CET/CEST)","4751","n/e","16872","273","4242","10623","197","n/e","n/e","18","367","525","1919","40","n/e","8724","690","195","7433","663","2756","11795"
"Germany (DE)","14.11.2017 11:15 - 14.11.2017 11:30 (CET/CEST)","4769","n/e","16886","273","4185","10632","197","n/e","n/e","18","215","610","1923","32","n/e","8822","689","195","7537","666","2754","12280"
"Germany (DE)","14.11.2017 11:30 - 14.11.2017 11:45 (CET/CEST)","4775","n/e","16929","273","4221","10422","197","n/e","n/e","18","207","866","1928","29","n/e","8896","687","197","7566","663","2387","12756"
"Germany (DE)","14.11.2017 11:45 - 14.11.2017 12:00 (CET/CEST)","4772","n/e","16936","273","4276","10232","197","n/e","n/e","18","171","947","1931","48","n/e","8909","691","199","7674","666","2334","12895"
"Germany (DE)","14.11.2017 12:00 - 14.11.2017 12:15 (CET/CEST)","4752","n/e","16901","273","4186","10103","197","n/e","n/e","18","182","742","1929","53","n/e","8913","692","201","7551","664","2020","13189"
"Germany (DE)","14.11.2017 12:15 - 14.11.2017 12:30 (CET/CEST)","4754","n/e","16874","273","3997","10104","198","n/e","n/e","18","236","694","1926","24","n/e","8898","688","201","7314","673","1908","13606"
"Germany (DE)","14.11.2017 12:30 - 14.11.2017 12:45 (CET/CEST)","4750","n/e","16929","273","3978","10080","198","n/e","n/e","18","328","687","1924","30","n/e","8895","693","200","7165","669","1755","13884"
"Germany (DE)","14.11.2017 12:45 - 14.11.2017 13:00 (CET/CEST)","4745","n/e","16924","273","4235","10104","198","n/e","n/e","18","328","630","1919","30","n/e","8915","693","202","6844","674","1632","14116"
"Germany (DE)","14.11.2017 13:00 - 14.11.2017 13:15 (CET/CEST)","4731","n/e","16813","273","4191","10167","198","n/e","n/e","18","698","322","1907","35","n/e","8912","695","204","6575","669","1549","14222"
"Germany (DE)","14.11.2017 13:15 - 14.11.2017 13:30 (CET/CEST)","4735","n/e","16891","273","4156","10259","199","n/e","n/e","18","743","295","1911","28","n/e","8905","677","204","6106","669","1467","14346"
"Germany (DE)","14.11.2017 13:30 - 14.11.2017 13:45 (CET/CEST)","4737","n/e","16893","273","4234","10281","199","n/e","n/e","17","715","312","1907","30","n/e","8902","682","204","5739","664","1405","14312"
"Germany (DE)","14.11.2017 13:45 - 14.11.2017 14:00 (CET/CEST)","4737","n/e","16908","273","4248","10436","198","n/e","n/e","18","526","384","1908","28","n/e","8894","686","205","5244","664","1363","14426"
"Germany (DE)","14.11.2017 14:00 - 14.11.2017 14:15 (CET/CEST)","4733","n/e","16779","273","4237","10800","199","n/e","n/e","18","313","317","1908","33","n/e","8900","706","205","4870","663","1359","14267"
"Germany (DE)","14.11.2017 14:15 - 14.11.2017 14:30 (CET/CEST)","4724","n/e","16759","273","4310","10949","199","n/e","n/e","18","547","52","1909","34","n/e","8801","707","202","4303","665","1315","14293"
"Germany (DE)","14.11.2017 14:30 - 14.11.2017 14:45 (CET/CEST)","4725","n/e","16658","273","4233","11320","199","n/e","n/e","18","542","127","1922","31","n/e","8750","712","203","3702","670","1430","14425"
"Germany (DE)","14.11.2017 14:45 - 14.11.2017 15:00 (CET/CEST)","4740","n/e","16711","273","4198","11828","199","n/e","n/e","18","396","117","1925","33","n/e","8750","712","206","3155","669","1633","14296"
"Germany (DE)","14.11.2017 15:00 - 14.11.2017 15:15 (CET/CEST)","4765","n/e","16683","273","4151","12289","199","n/e","n/e","18","199","130","1927","41","n/e","8739","698","205","2558","664","1556","14142"
"Germany (DE)","14.11.2017 15:15 - 14.11.2017 15:30 (CET/CEST)","4766","n/e","16719","273","4241","12519","199","n/e","n/e","18","272","47","1925","70","n/e","8755","720","203","1867","670","1529","14092"
"Germany (DE)","14.11.2017 15:30 - 14.11.2017 15:45 (CET/CEST)","4779","n/e","16731","273","4344","12742","199","n/e","n/e","18","351","44","1927","47","n/e","8866","721","201","1331","674","1444","14086"
