"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Germany (DE)","Actual Total Load [MW] - Germany (DE)"
"24.10.2016 00:45 - 24.10.2016 01:00","42631","44479"
"24.10.2016 01:00 - 24.10.2016 01:15","42263","43768"
"24.10.2016 01:15 - 24.10.2016 01:30","41894","43239"
"24.10.2016 01:30 - 24.10.2016 01:45","41646","43242"
"24.10.2016 01:45 - 24.10.2016 02:00","41495","43062"
"24.10.2016 02:00 - 24.10.2016 02:15","41361","42830"
"24.10.2016 02:15 - 24.10.2016 02:30","41175","42595"
"24.10.2016 02:30 - 24.10.2016 02:45","41207","42645"
"24.10.2016 02:45 - 24.10.2016 03:00","41282","42902"
"24.10.2016 03:00 - 24.10.2016 03:15","41558","43304"
"24.10.2016 03:15 - 24.10.2016 03:30","41627","43340"
"24.10.2016 03:30 - 24.10.2016 03:45","41730","43593"
"24.10.2016 03:45 - 24.10.2016 04:00","41931","43801"
"24.10.2016 04:00 - 24.10.2016 04:15","42798","44700"
"24.10.2016 04:15 - 24.10.2016 04:30","43222","45041"
"24.10.2016 04:30 - 24.10.2016 04:45","43785","45787"
"24.10.2016 04:45 - 24.10.2016 05:00","44366","46269"
"24.10.2016 05:00 - 24.10.2016 05:15","45899","47881"
"24.10.2016 05:15 - 24.10.2016 05:30","46649","48631"
"24.10.2016 05:30 - 24.10.2016 05:45","47914","50338"
"24.10.2016 05:45 - 24.10.2016 06:00","49709","52229"
"24.10.2016 06:00 - 24.10.2016 06:15","53221","56053"
"24.10.2016 06:15 - 24.10.2016 06:30","55851","58613"
"24.10.2016 06:30 - 24.10.2016 06:45","57709","60943"
"24.10.2016 06:45 - 24.10.2016 07:00","59470","63084"
"24.10.2016 07:00 - 24.10.2016 07:15","61752","65326"
"24.10.2016 07:15 - 24.10.2016 07:30","62724","66492"
"24.10.2016 07:30 - 24.10.2016 07:45","63764","67584"
"24.10.2016 07:45 - 24.10.2016 08:00","64374","68437"
"24.10.2016 08:00 - 24.10.2016 08:15","65151","69011"
"24.10.2016 08:15 - 24.10.2016 08:30","65586","69176"
"24.10.2016 08:30 - 24.10.2016 08:45","65796","69542"
"24.10.2016 08:45 - 24.10.2016 09:00","65924","69377"
"24.10.2016 09:00 - 24.10.2016 09:15","65579","68950"
"24.10.2016 09:15 - 24.10.2016 09:30","65979","69164"
"24.10.2016 09:30 - 24.10.2016 09:45","66301","69587"
"24.10.2016 09:45 - 24.10.2016 10:00","66589","69789"
"24.10.2016 10:00 - 24.10.2016 10:15","66904","70129"
"24.10.2016 10:15 - 24.10.2016 10:30","67215","70232"
"24.10.2016 10:30 - 24.10.2016 10:45","67358","70607"
"24.10.2016 10:45 - 24.10.2016 11:00","67500","71112"
"24.10.2016 11:00 - 24.10.2016 11:15","67583","71263"
"24.10.2016 11:15 - 24.10.2016 11:30","67884","71557"
"24.10.2016 11:30 - 24.10.2016 11:45","68192","72128"
"24.10.2016 11:45 - 24.10.2016 12:00","68298","72006"
"24.10.2016 12:00 - 24.10.2016 12:15","67016","71562"
"24.10.2016 12:15 - 24.10.2016 12:30","66130","71056"
"24.10.2016 12:30 - 24.10.2016 12:45","66601","71158"
"24.10.2016 12:45 - 24.10.2016 13:00","65820","70971"
"24.10.2016 13:00 - 24.10.2016 13:15","66851","71070"
"24.10.2016 13:15 - 24.10.2016 13:30","66267","70893"
"24.10.2016 13:30 - 24.10.2016 13:45","66006","70703"
"24.10.2016 13:45 - 24.10.2016 14:00","65819","70007"
"24.10.2016 14:00 - 24.10.2016 14:15","65695","69720"
"24.10.2016 14:15 - 24.10.2016 14:30","65359","69571"
"24.10.2016 14:30 - 24.10.2016 14:45","64806","69721"
"24.10.2016 14:45 - 24.10.2016 15:00","64825","69487"
"24.10.2016 15:00 - 24.10.2016 15:15","64344","69451"
"24.10.2016 15:15 - 24.10.2016 15:30","64518","68828"
"24.10.2016 15:30 - 24.10.2016 15:45","64117","68743"
"24.10.2016 15:45 - 24.10.2016 16:00","64195","68115"
"24.10.2016 16:00 - 24.10.2016 16:15","63034","67739"
"24.10.2016 16:15 - 24.10.2016 16:30","62534","67124"
"24.10.2016 16:30 - 24.10.2016 16:45","62083","66879"
"24.10.2016 16:45 - 24.10.2016 17:00","62949","66875"
"24.10.2016 17:00 - 24.10.2016 17:15","63195","67131"
"24.10.2016 17:15 - 24.10.2016 17:30","63323","67436"
"24.10.2016 17:30 - 24.10.2016 17:45","63351","68068"
"24.10.2016 17:45 - 24.10.2016 18:00","64147","68569"
"24.10.2016 18:00 - 24.10.2016 18:15","64202","68910"
"24.10.2016 18:15 - 24.10.2016 18:30","64170","70013"
"24.10.2016 18:30 - 24.10.2016 18:45","65395","71115"
"24.10.2016 18:45 - 24.10.2016 19:00","66141","71197"
"24.10.2016 19:00 - 24.10.2016 19:15","65866","70993"
"24.10.2016 19:15 - 24.10.2016 19:30","65379","70281"
"24.10.2016 19:30 - 24.10.2016 19:45","64916","69715"
"24.10.2016 19:45 - 24.10.2016 20:00","64446","68996"
"24.10.2016 20:00 - 24.10.2016 20:15","63268","67627"
"24.10.2016 20:15 - 24.10.2016 20:30","61883","66268"
"24.10.2016 20:30 - 24.10.2016 20:45","61024","64933"
"24.10.2016 20:45 - 24.10.2016 21:00","59732","63827"
"24.10.2016 21:00 - 24.10.2016 21:15","59668","63127"
"24.10.2016 21:15 - 24.10.2016 21:30","58770","62112"
"24.10.2016 21:30 - 24.10.2016 21:45","58364","61113"
"24.10.2016 21:45 - 24.10.2016 22:00","56352","60041"
"24.10.2016 22:00 - 24.10.2016 22:15","55730","59551"
"24.10.2016 22:15 - 24.10.2016 22:30","54728","58729"
"24.10.2016 22:30 - 24.10.2016 22:45","53674","57549"
"24.10.2016 22:45 - 24.10.2016 23:00","52677","56181"
"24.10.2016 23:00 - 24.10.2016 23:15","51651","54772"
"24.10.2016 23:15 - 24.10.2016 23:30","50513","53777"
"24.10.2016 23:30 - 24.10.2016 23:45","49600","52839"
"24.10.2016 23:45 - 25.10.2016 00:00","48680","51590"
"25.10.2016 00:00 - 25.10.2016 00:15","47720","50304"
"25.10.2016 00:15 - 25.10.2016 00:30","46870","49550"
"25.10.2016 00:30 - 25.10.2016 00:45","46418","49053"
"25.10.2016 00:45 - 25.10.2016 01:00","45969","48362"
"25.10.2016 01:00 - 25.10.2016 01:15","45395","47920"
"25.10.2016 01:15 - 25.10.2016 01:30","44929","47528"
"25.10.2016 01:30 - 25.10.2016 01:45","44604","47033"
"25.10.2016 01:45 - 25.10.2016 02:00","44357","46862"
"25.10.2016 02:00 - 25.10.2016 02:15","43986","46559"
"25.10.2016 02:15 - 25.10.2016 02:30","43824","46288"
"25.10.2016 02:30 - 25.10.2016 02:45","43885","46180"
"25.10.2016 02:45 - 25.10.2016 03:00","44049","46509"
"25.10.2016 03:00 - 25.10.2016 03:15","44201","46648"
"25.10.2016 03:15 - 25.10.2016 03:30","44299","46569"
"25.10.2016 03:30 - 25.10.2016 03:45","44389","46512"
"25.10.2016 03:45 - 25.10.2016 04:00","44571","47070"
"25.10.2016 04:00 - 25.10.2016 04:15","45107","47872"
"25.10.2016 04:15 - 25.10.2016 04:30","45431","48260"
"25.10.2016 04:30 - 25.10.2016 04:45","45974","48861"
"25.10.2016 04:45 - 25.10.2016 05:00","46398","49340"
"25.10.2016 05:00 - 25.10.2016 05:15","47723","50730"
"25.10.2016 05:15 - 25.10.2016 05:30","48415","51830"
"25.10.2016 05:30 - 25.10.2016 05:45","49581","53004"
"25.10.2016 05:45 - 25.10.2016 06:00","50999","54505"
"25.10.2016 06:00 - 25.10.2016 06:15","54232","57784"
"25.10.2016 06:15 - 25.10.2016 06:30","56553","60046"
"25.10.2016 06:30 - 25.10.2016 06:45","58647","61838"
"25.10.2016 06:45 - 25.10.2016 07:00","60269","63708"
"25.10.2016 07:00 - 25.10.2016 07:15","62207","66249"
"25.10.2016 07:15 - 25.10.2016 07:30","63515","67508"
"25.10.2016 07:30 - 25.10.2016 07:45","64449","68422"
"25.10.2016 07:45 - 25.10.2016 08:00","65024","69275"
"25.10.2016 08:00 - 25.10.2016 08:15","65714","69716"
"25.10.2016 08:15 - 25.10.2016 08:30","66214","70137"
"25.10.2016 08:30 - 25.10.2016 08:45","66333","70334"
"25.10.2016 08:45 - 25.10.2016 09:00","66497","70313"
"25.10.2016 09:00 - 25.10.2016 09:15","65983","70005"
"25.10.2016 09:15 - 25.10.2016 09:30","66304","70097"
"25.10.2016 09:30 - 25.10.2016 09:45","66620","70521"
"25.10.2016 09:45 - 25.10.2016 10:00","66930","70610"
"25.10.2016 10:00 - 25.10.2016 10:15","67165","70821"
"25.10.2016 10:15 - 25.10.2016 10:30","67389","70922"
"25.10.2016 10:30 - 25.10.2016 10:45","67607","71000"
"25.10.2016 10:45 - 25.10.2016 11:00","67721","71278"
"25.10.2016 11:00 - 25.10.2016 11:15","67742","71481"
"25.10.2016 11:15 - 25.10.2016 11:30","68054","72225"
"25.10.2016 11:30 - 25.10.2016 11:45","68349","72545"
"25.10.2016 11:45 - 25.10.2016 12:00","67983","72420"
"25.10.2016 12:00 - 25.10.2016 12:15","67655","71844"
"25.10.2016 12:15 - 25.10.2016 12:30","67242","71428"
"25.10.2016 12:30 - 25.10.2016 12:45","67133","71251"
"25.10.2016 12:45 - 25.10.2016 13:00","67089","71281"
"25.10.2016 13:00 - 25.10.2016 13:15","66777","71305"
"25.10.2016 13:15 - 25.10.2016 13:30","66608","71197"
"25.10.2016 13:30 - 25.10.2016 13:45","66338","70460"
"25.10.2016 13:45 - 25.10.2016 14:00","65745","69511"
"25.10.2016 14:00 - 25.10.2016 14:15","65595","69520"
"25.10.2016 14:15 - 25.10.2016 14:30","65187","69258"
"25.10.2016 14:30 - 25.10.2016 14:45","65060","69035"
"25.10.2016 14:45 - 25.10.2016 15:00","65147","68734"
"25.10.2016 15:00 - 25.10.2016 15:15","65038","68766"
"25.10.2016 15:15 - 25.10.2016 15:30","64454","68521"
"25.10.2016 15:30 - 25.10.2016 15:45","64298","68105"
"25.10.2016 15:45 - 25.10.2016 16:00","63989","67298"
"25.10.2016 16:00 - 25.10.2016 16:15","63502","67120"
"25.10.2016 16:15 - 25.10.2016 16:30","63343","66883"
"25.10.2016 16:30 - 25.10.2016 16:45","63018","66682"
"25.10.2016 16:45 - 25.10.2016 17:00","62870","66696"
"25.10.2016 17:00 - 25.10.2016 17:15","63060","66750"
"25.10.2016 17:15 - 25.10.2016 17:30","63324","67308"
"25.10.2016 17:30 - 25.10.2016 17:45","63898","67862"
"25.10.2016 17:45 - 25.10.2016 18:00","64234","68420"
"25.10.2016 18:00 - 25.10.2016 18:15","64387","68800"
"25.10.2016 18:15 - 25.10.2016 18:30","64783","69730"
"25.10.2016 18:30 - 25.10.2016 18:45","66009","70482"
"25.10.2016 18:45 - 25.10.2016 19:00","66933","70944"
"25.10.2016 19:00 - 25.10.2016 19:15","67198","70638"
"25.10.2016 19:15 - 25.10.2016 19:30","66720","70051"
"25.10.2016 19:30 - 25.10.2016 19:45","66094","69335"
"25.10.2016 19:45 - 25.10.2016 20:00","65336","68431"
"25.10.2016 20:00 - 25.10.2016 20:15","64155","67239"
"25.10.2016 20:15 - 25.10.2016 20:30","62867","65941"
"25.10.2016 20:30 - 25.10.2016 20:45","61724","64770"
"25.10.2016 20:45 - 25.10.2016 21:00","60815","63744"
"25.10.2016 21:00 - 25.10.2016 21:15","59822","62781"
"25.10.2016 21:15 - 25.10.2016 21:30","59292","61875"
"25.10.2016 21:30 - 25.10.2016 21:45","58355","60781"
"25.10.2016 21:45 - 25.10.2016 22:00","57345","59834"
"25.10.2016 22:00 - 25.10.2016 22:15","56608","59170"
"25.10.2016 22:15 - 25.10.2016 22:30","55678","58307"
"25.10.2016 22:30 - 25.10.2016 22:45","54615","57568"
"25.10.2016 22:45 - 25.10.2016 23:00","53164","56317"
"25.10.2016 23:00 - 25.10.2016 23:15","51796","55020"
"25.10.2016 23:15 - 25.10.2016 23:30","50572","54082"
"25.10.2016 23:30 - 25.10.2016 23:45","49785","53102"
"25.10.2016 23:45 - 26.10.2016 00:00","48865","51784"
"26.10.2016 00:00 - 26.10.2016 00:15","47939","50107"
"26.10.2016 00:15 - 26.10.2016 00:30","47367","49419"
"26.10.2016 00:30 - 26.10.2016 00:45","46820","48325"
"26.10.2016 00:45 - 26.10.2016 01:00","46225","47969"
"26.10.2016 01:00 - 26.10.2016 01:15","45645","47446"
"26.10.2016 01:15 - 26.10.2016 01:30","45241","47285"
"26.10.2016 01:30 - 26.10.2016 01:45","44948","46828"
"26.10.2016 01:45 - 26.10.2016 02:00","44635","46585"
"26.10.2016 02:00 - 26.10.2016 02:15","44412","46441"
"26.10.2016 02:15 - 26.10.2016 02:30","44190","46328"
"26.10.2016 02:30 - 26.10.2016 02:45","44291","46321"
"26.10.2016 02:45 - 26.10.2016 03:00","44429","46546"
"26.10.2016 03:00 - 26.10.2016 03:15","44581","46813"
"26.10.2016 03:15 - 26.10.2016 03:30","44758","46883"
"26.10.2016 03:30 - 26.10.2016 03:45","44892","46933"
"26.10.2016 03:45 - 26.10.2016 04:00","45054","47077"
"26.10.2016 04:00 - 26.10.2016 04:15","45615","47815"
"26.10.2016 04:15 - 26.10.2016 04:30","45919","48300"
"26.10.2016 04:30 - 26.10.2016 04:45","46542","48861"
"26.10.2016 04:45 - 26.10.2016 05:00","46989","49565"
"26.10.2016 05:00 - 26.10.2016 05:15","48193","50573"
"26.10.2016 05:15 - 26.10.2016 05:30","48776","51362"
"26.10.2016 05:30 - 26.10.2016 05:45","49844","52632"
"26.10.2016 05:45 - 26.10.2016 06:00","51265","54083"
"26.10.2016 06:00 - 26.10.2016 06:15","54182","57149"
"26.10.2016 06:15 - 26.10.2016 06:30","56379","59642"
"26.10.2016 06:30 - 26.10.2016 06:45","58296","61666"
"26.10.2016 06:45 - 26.10.2016 07:00","59851","63421"
"26.10.2016 07:00 - 26.10.2016 07:15","61826","65763"
"26.10.2016 07:15 - 26.10.2016 07:30","63505","67109"
"26.10.2016 07:30 - 26.10.2016 07:45","64826","68052"
"26.10.2016 07:45 - 26.10.2016 08:00","65276","68690"
"26.10.2016 08:00 - 26.10.2016 08:15","65876","69142"
"26.10.2016 08:15 - 26.10.2016 08:30","66503","69583"
"26.10.2016 08:30 - 26.10.2016 08:45","66739","69813"
"26.10.2016 08:45 - 26.10.2016 09:00","66632","69524"
"26.10.2016 09:00 - 26.10.2016 09:15","66312","69199"
"26.10.2016 09:15 - 26.10.2016 09:30","66433","69370"
"26.10.2016 09:30 - 26.10.2016 09:45","66743","69765"
"26.10.2016 09:45 - 26.10.2016 10:00","66985","70071"
"26.10.2016 10:00 - 26.10.2016 10:15","67063","70409"
"26.10.2016 10:15 - 26.10.2016 10:30","67463","70573"
"26.10.2016 10:30 - 26.10.2016 10:45","67744","70543"
"26.10.2016 10:45 - 26.10.2016 11:00","67846","70724"
"26.10.2016 11:00 - 26.10.2016 11:15","68116","70820"
"26.10.2016 11:15 - 26.10.2016 11:30","68449","70964"
"26.10.2016 11:30 - 26.10.2016 11:45","68689","71001"
"26.10.2016 11:45 - 26.10.2016 12:00","68090","70915"
"26.10.2016 12:00 - 26.10.2016 12:15","68007","70201"
"26.10.2016 12:15 - 26.10.2016 12:30","67896","69935"
"26.10.2016 12:30 - 26.10.2016 12:45","67815","69686"
"26.10.2016 12:45 - 26.10.2016 13:00","67725","69981"
"26.10.2016 13:00 - 26.10.2016 13:15","67331","70107"
"26.10.2016 13:15 - 26.10.2016 13:30","67307","69624"
"26.10.2016 13:30 - 26.10.2016 13:45","66858","69205"
"26.10.2016 13:45 - 26.10.2016 14:00","66169","68482"
"26.10.2016 14:00 - 26.10.2016 14:15","65868","68151"
"26.10.2016 14:15 - 26.10.2016 14:30","65543","68131"
"26.10.2016 14:30 - 26.10.2016 14:45","65486","68209"
"26.10.2016 14:45 - 26.10.2016 15:00","65705","67845"
"26.10.2016 15:00 - 26.10.2016 15:15","65953","67632"
"26.10.2016 15:15 - 26.10.2016 15:30","65152","67361"
"26.10.2016 15:30 - 26.10.2016 15:45","64878","66974"
"26.10.2016 15:45 - 26.10.2016 16:00","64438","66656"
"26.10.2016 16:00 - 26.10.2016 16:15","64080","66174"
"26.10.2016 16:15 - 26.10.2016 16:30","64046","65889"
"26.10.2016 16:30 - 26.10.2016 16:45","63907","65601"
"26.10.2016 16:45 - 26.10.2016 17:00","63536","65536"
"26.10.2016 17:00 - 26.10.2016 17:15","63771","65950"
"26.10.2016 17:15 - 26.10.2016 17:30","63739","66241"
"26.10.2016 17:30 - 26.10.2016 17:45","64395","66667"
"26.10.2016 17:45 - 26.10.2016 18:00","64850","67378"
"26.10.2016 18:00 - 26.10.2016 18:15","64926","67795"
"26.10.2016 18:15 - 26.10.2016 18:30","65408","68936"
"26.10.2016 18:30 - 26.10.2016 18:45","66361","70190"
"26.10.2016 18:45 - 26.10.2016 19:00","67120","70602"
"26.10.2016 19:00 - 26.10.2016 19:15","67418","70600"
"26.10.2016 19:15 - 26.10.2016 19:30","66920","69759"
"26.10.2016 19:30 - 26.10.2016 19:45","66249","69371"
"26.10.2016 19:45 - 26.10.2016 20:00","65480","68546"
"26.10.2016 20:00 - 26.10.2016 20:15","64146","67402"
"26.10.2016 20:15 - 26.10.2016 20:30","62930","66462"
"26.10.2016 20:30 - 26.10.2016 20:45","61738","65192"
"26.10.2016 20:45 - 26.10.2016 21:00","60844","64034"
"26.10.2016 21:00 - 26.10.2016 21:15","59814","63522"
"26.10.2016 21:15 - 26.10.2016 21:30","59227","62559"
"26.10.2016 21:30 - 26.10.2016 21:45","58253","61574"
"26.10.2016 21:45 - 26.10.2016 22:00","57511","60389"
"26.10.2016 22:00 - 26.10.2016 22:15","57102","59938"
"26.10.2016 22:15 - 26.10.2016 22:30","56253","58901"
"26.10.2016 22:30 - 26.10.2016 22:45","55184","57604"
"26.10.2016 22:45 - 26.10.2016 23:00","53726","56494"
"26.10.2016 23:00 - 26.10.2016 23:15","52385","55722"
"26.10.2016 23:15 - 26.10.2016 23:30","51181","54653"
"26.10.2016 23:30 - 26.10.2016 23:45","50162","53612"
"26.10.2016 23:45 - 27.10.2016 00:00","49202","52536"
"27.10.2016 00:00 - 27.10.2016 00:15","48667","51123"
"27.10.2016 00:15 - 27.10.2016 00:30","47984","50058"
"27.10.2016 00:30 - 27.10.2016 00:45","47429","49386"
"27.10.2016 00:45 - 27.10.2016 01:00","46782","48822"
"27.10.2016 01:00 - 27.10.2016 01:15","46311","48252"
"27.10.2016 01:15 - 27.10.2016 01:30","45868","47547"
"27.10.2016 01:30 - 27.10.2016 01:45","45608","47269"
"27.10.2016 01:45 - 27.10.2016 02:00","45264","47076"
"27.10.2016 02:00 - 27.10.2016 02:15","44970","46740"
"27.10.2016 02:15 - 27.10.2016 02:30","44798","46771"
"27.10.2016 02:30 - 27.10.2016 02:45","44881","46826"
"27.10.2016 02:45 - 27.10.2016 03:00","45084","46698"
"27.10.2016 03:00 - 27.10.2016 03:15","45231","46872"
"27.10.2016 03:15 - 27.10.2016 03:30","45390","46994"
"27.10.2016 03:30 - 27.10.2016 03:45","45456","47451"
"27.10.2016 03:45 - 27.10.2016 04:00","45525","47552"
"27.10.2016 04:00 - 27.10.2016 04:15","46053","47894"
"27.10.2016 04:15 - 27.10.2016 04:30","46336","48546"
"27.10.2016 04:30 - 27.10.2016 04:45","46909","49131"
"27.10.2016 04:45 - 27.10.2016 05:00","47383","49961"
"27.10.2016 05:00 - 27.10.2016 05:15","48681","51426"
"27.10.2016 05:15 - 27.10.2016 05:30","49258","52208"
"27.10.2016 05:30 - 27.10.2016 05:45","50404","53507"
"27.10.2016 05:45 - 27.10.2016 06:00","51716","54761"
"27.10.2016 06:00 - 27.10.2016 06:15","54636","57747"
"27.10.2016 06:15 - 27.10.2016 06:30","56908","60388"
"27.10.2016 06:30 - 27.10.2016 06:45","58794","62486"
"27.10.2016 06:45 - 27.10.2016 07:00","60520","64365"
"27.10.2016 07:00 - 27.10.2016 07:15","62220","66293"
"27.10.2016 07:15 - 27.10.2016 07:30","63431","67844"
"27.10.2016 07:30 - 27.10.2016 07:45","64369","69013"
"27.10.2016 07:45 - 27.10.2016 08:00","64948","69576"
"27.10.2016 08:00 - 27.10.2016 08:15","65539","69825"
"27.10.2016 08:15 - 27.10.2016 08:30","65884","69795"
"27.10.2016 08:30 - 27.10.2016 08:45","66018","70103"
"27.10.2016 08:45 - 27.10.2016 09:00","65845","70270"
"27.10.2016 09:00 - 27.10.2016 09:15","65596","69836"
"27.10.2016 09:15 - 27.10.2016 09:30","65766","70028"
"27.10.2016 09:30 - 27.10.2016 09:45","65908","70366"
"27.10.2016 09:45 - 27.10.2016 10:00","66261","70373"
"27.10.2016 10:00 - 27.10.2016 10:15","66427","70675"
"27.10.2016 10:15 - 27.10.2016 10:30","66675","70861"
"27.10.2016 10:30 - 27.10.2016 10:45","66912","71005"
"27.10.2016 10:45 - 27.10.2016 11:00","67135","71269"
"27.10.2016 11:00 - 27.10.2016 11:15","67487","71316"
"27.10.2016 11:15 - 27.10.2016 11:30","67808","71538"
"27.10.2016 11:30 - 27.10.2016 11:45","68163","71751"
"27.10.2016 11:45 - 27.10.2016 12:00","67570","71312"
"27.10.2016 12:00 - 27.10.2016 12:15","67377","70684"
"27.10.2016 12:15 - 27.10.2016 12:30","67089","70854"
"27.10.2016 12:30 - 27.10.2016 12:45","66880","70794"
"27.10.2016 12:45 - 27.10.2016 13:00","66920","70444"
"27.10.2016 13:00 - 27.10.2016 13:15","66362","70270"
"27.10.2016 13:15 - 27.10.2016 13:30","66399","69945"
"27.10.2016 13:30 - 27.10.2016 13:45","66005","69565"
"27.10.2016 13:45 - 27.10.2016 14:00","65218","68877"
"27.10.2016 14:00 - 27.10.2016 14:15","65251","68767"
"27.10.2016 14:15 - 27.10.2016 14:30","64803","68636"
"27.10.2016 14:30 - 27.10.2016 14:45","64679","68662"
"27.10.2016 14:45 - 27.10.2016 15:00","64851","68376"
"27.10.2016 15:00 - 27.10.2016 15:15","65136","68260"
"27.10.2016 15:15 - 27.10.2016 15:30","64519","67740"
"27.10.2016 15:30 - 27.10.2016 15:45","64075","67657"
"27.10.2016 15:45 - 27.10.2016 16:00","63830","67127"
"27.10.2016 16:00 - 27.10.2016 16:15","63548","66576"
"27.10.2016 16:15 - 27.10.2016 16:30","63732","66393"
"27.10.2016 16:30 - 27.10.2016 16:45","63677","66189"
"27.10.2016 16:45 - 27.10.2016 17:00","63057","66087"
"27.10.2016 17:00 - 27.10.2016 17:15","63309","66351"
"27.10.2016 17:15 - 27.10.2016 17:30","63277","66791"
"27.10.2016 17:30 - 27.10.2016 17:45","63885","67280"
"27.10.2016 17:45 - 27.10.2016 18:00","64189","68178"
"27.10.2016 18:00 - 27.10.2016 18:15","64514","68775"
"27.10.2016 18:15 - 27.10.2016 18:30","65197","69939"
"27.10.2016 18:30 - 27.10.2016 18:45","66115","70661"
"27.10.2016 18:45 - 27.10.2016 19:00","66794","71161"
"27.10.2016 19:00 - 27.10.2016 19:15","66831","71103"
"27.10.2016 19:15 - 27.10.2016 19:30","66399","70389"
"27.10.2016 19:30 - 27.10.2016 19:45","65946","70005"
"27.10.2016 19:45 - 27.10.2016 20:00","65022","69229"
"27.10.2016 20:00 - 27.10.2016 20:15","63932","68221"
"27.10.2016 20:15 - 27.10.2016 20:30","62843","66820"
"27.10.2016 20:30 - 27.10.2016 20:45","61551","65788"
"27.10.2016 20:45 - 27.10.2016 21:00","60668","64636"
"27.10.2016 21:00 - 27.10.2016 21:15","59613","63608"
"27.10.2016 21:15 - 27.10.2016 21:30","59035","62633"
"27.10.2016 21:30 - 27.10.2016 21:45","58091","61863"
"27.10.2016 21:45 - 27.10.2016 22:00","57476","61102"
"27.10.2016 22:00 - 27.10.2016 22:15","57014","60651"
"27.10.2016 22:15 - 27.10.2016 22:30","56217","59553"
"27.10.2016 22:30 - 27.10.2016 22:45","55144","58327"
"27.10.2016 22:45 - 27.10.2016 23:00","53842","57079"
"27.10.2016 23:00 - 27.10.2016 23:15","52453","56076"
"27.10.2016 23:15 - 27.10.2016 23:30","51225","54803"
"27.10.2016 23:30 - 27.10.2016 23:45","50248","53652"
"27.10.2016 23:45 - 28.10.2016 00:00","49260","52554"
"28.10.2016 00:00 - 28.10.2016 00:15","48602","51450"
"28.10.2016 00:15 - 28.10.2016 00:30","47907","50497"
"28.10.2016 00:30 - 28.10.2016 00:45","47292","49955"
"28.10.2016 00:45 - 28.10.2016 01:00","46686","49218"
"28.10.2016 01:00 - 28.10.2016 01:15","46177","48846"
"28.10.2016 01:15 - 28.10.2016 01:30","45723","48393"
"28.10.2016 01:30 - 28.10.2016 01:45","45454","48192"
"28.10.2016 01:45 - 28.10.2016 02:00","45202","47961"
"28.10.2016 02:00 - 28.10.2016 02:15","44786","47640"
"28.10.2016 02:15 - 28.10.2016 02:30","44569","47461"
"28.10.2016 02:30 - 28.10.2016 02:45","44665","47541"
"28.10.2016 02:45 - 28.10.2016 03:00","44750","47584"
"28.10.2016 03:00 - 28.10.2016 03:15","44943","47923"
"28.10.2016 03:15 - 28.10.2016 03:30","45032","47912"
"28.10.2016 03:30 - 28.10.2016 03:45","45123","47834"
"28.10.2016 03:45 - 28.10.2016 04:00","45228","48384"
"28.10.2016 04:00 - 28.10.2016 04:15","45840","48772"
"28.10.2016 04:15 - 28.10.2016 04:30","46188","49026"
"28.10.2016 04:30 - 28.10.2016 04:45","46771","49785"
"28.10.2016 04:45 - 28.10.2016 05:00","47243","50462"
"28.10.2016 05:00 - 28.10.2016 05:15","48532","51638"
"28.10.2016 05:15 - 28.10.2016 05:30","49199","52309"
"28.10.2016 05:30 - 28.10.2016 05:45","50268","53484"
"28.10.2016 05:45 - 28.10.2016 06:00","51498","55050"
"28.10.2016 06:00 - 28.10.2016 06:15","54282","58376"
"28.10.2016 06:15 - 28.10.2016 06:30","56534","60792"
"28.10.2016 06:30 - 28.10.2016 06:45","58384","62640"
"28.10.2016 06:45 - 28.10.2016 07:00","60051","64481"
"28.10.2016 07:00 - 28.10.2016 07:15","62144","66775"
"28.10.2016 07:15 - 28.10.2016 07:30","62906","68106"
"28.10.2016 07:30 - 28.10.2016 07:45","64226","69242"
"28.10.2016 07:45 - 28.10.2016 08:00","64741","70153"
"28.10.2016 08:00 - 28.10.2016 08:15","65305","70819"
"28.10.2016 08:15 - 28.10.2016 08:30","65602","70880"
"28.10.2016 08:30 - 28.10.2016 08:45","65927","70785"
"28.10.2016 08:45 - 28.10.2016 09:00","65880","70963"
"28.10.2016 09:00 - 28.10.2016 09:15","65810","70600"
"28.10.2016 09:15 - 28.10.2016 09:30","66108","70660"
"28.10.2016 09:30 - 28.10.2016 09:45","66360","70983"
"28.10.2016 09:45 - 28.10.2016 10:00","66598","71127"
"28.10.2016 10:00 - 28.10.2016 10:15","66810","71385"
"28.10.2016 10:15 - 28.10.2016 10:30","67087","71293"
"28.10.2016 10:30 - 28.10.2016 10:45","67324","71671"
"28.10.2016 10:45 - 28.10.2016 11:00","67418","71696"
"28.10.2016 11:00 - 28.10.2016 11:15","67529","71802"
"28.10.2016 11:15 - 28.10.2016 11:30","67690","71844"
"28.10.2016 11:30 - 28.10.2016 11:45","67838","72014"
"28.10.2016 11:45 - 28.10.2016 12:00","67236","72003"
"28.10.2016 12:00 - 28.10.2016 12:15","66943","71535"
"28.10.2016 12:15 - 28.10.2016 12:30","66654","71186"
"28.10.2016 12:30 - 28.10.2016 12:45","66474","71186"
"28.10.2016 12:45 - 28.10.2016 13:00","66480","70859"
"28.10.2016 13:00 - 28.10.2016 13:15","65713","70533"
"28.10.2016 13:15 - 28.10.2016 13:30","65476","69883"
