"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Germany (DE)","Actual Total Load [MW] - Germany (DE)"
"28.09.2018 08:15 - 28.09.2018 08:30","66082","68538"
"28.09.2018 08:30 - 28.09.2018 08:45","66554","69010"
"28.09.2018 08:45 - 28.09.2018 09:00","66917","69291"
"28.09.2018 09:00 - 28.09.2018 09:15","66512","68842"
"28.09.2018 09:15 - 28.09.2018 09:30","67646","69151"
"28.09.2018 09:30 - 28.09.2018 09:45","67507","69917"
"28.09.2018 09:45 - 28.09.2018 10:00","68310","70367"
"28.09.2018 10:00 - 28.09.2018 10:15","68384","70119"
"28.09.2018 10:15 - 28.09.2018 10:30","68205","70385"
"28.09.2018 10:30 - 28.09.2018 10:45","68390","70565"
"28.09.2018 10:45 - 28.09.2018 11:00","68401","70962"
"28.09.2018 11:00 - 28.09.2018 11:15","69267","70604"
"28.09.2018 11:15 - 28.09.2018 11:30","69298","70764"
"28.09.2018 11:30 - 28.09.2018 11:45","69471","70806"
"28.09.2018 11:45 - 28.09.2018 12:00","68755","70753"
"28.09.2018 12:00 - 28.09.2018 12:15","68284","70347"
"28.09.2018 12:15 - 28.09.2018 12:30","68263","70162"
"28.09.2018 12:30 - 28.09.2018 12:45","68150","70043"
"28.09.2018 12:45 - 28.09.2018 13:00","68343","69705"
"28.09.2018 13:00 - 28.09.2018 13:15","67809","69058"
"28.09.2018 13:15 - 28.09.2018 13:30","67665","68490"
"28.09.2018 13:30 - 28.09.2018 13:45","66884","68091"
"28.09.2018 13:45 - 28.09.2018 14:00","66688","67235"
"28.09.2018 14:00 - 28.09.2018 14:15","66489","66666"
"28.09.2018 14:15 - 28.09.2018 14:30","65933","66743"
"28.09.2018 14:30 - 28.09.2018 14:45","65793","66528"
"28.09.2018 14:45 - 28.09.2018 15:00","66036","66241"
"28.09.2018 15:00 - 28.09.2018 15:15","66469","66018"
"28.09.2018 15:15 - 28.09.2018 15:30","65532","66101"
"28.09.2018 15:30 - 28.09.2018 15:45","65035","65701"
"28.09.2018 15:45 - 28.09.2018 16:00","64611","65199"
"28.09.2018 16:00 - 28.09.2018 16:15","64184","65298"
"28.09.2018 16:15 - 28.09.2018 16:30","64490","64848"
"28.09.2018 16:30 - 28.09.2018 16:45","64319","64058"
"28.09.2018 16:45 - 28.09.2018 17:00","63582","63894"
"28.09.2018 17:00 - 28.09.2018 17:15","63385","63883"
"28.09.2018 17:15 - 28.09.2018 17:30","63315","64093"
"28.09.2018 17:30 - 28.09.2018 17:45","62780","64146"
"28.09.2018 17:45 - 28.09.2018 18:00","63319","64133"
"28.09.2018 18:00 - 28.09.2018 18:15","62974","64059"
"28.09.2018 18:15 - 28.09.2018 18:30","63035","63914"
"28.09.2018 18:30 - 28.09.2018 18:45","63417","64177"
"28.09.2018 18:45 - 28.09.2018 19:00","62852","64524"
"28.09.2018 19:00 - 28.09.2018 19:15","63355","64843"
"28.09.2018 19:15 - 28.09.2018 19:30","63677","65451"
"28.09.2018 19:30 - 28.09.2018 19:45","64181","65904"
"28.09.2018 19:45 - 28.09.2018 20:00","63585","65577"
"28.09.2018 20:00 - 28.09.2018 20:15","63150","64661"
"28.09.2018 20:15 - 28.09.2018 20:30","61874","63194"
"28.09.2018 20:30 - 28.09.2018 20:45","61141","62345"
"28.09.2018 20:45 - 28.09.2018 21:00","60310","61030"
"28.09.2018 21:00 - 28.09.2018 21:15","59019","59887"
"28.09.2018 21:15 - 28.09.2018 21:30","58473","59102"
"28.09.2018 21:30 - 28.09.2018 21:45","58001","58237"
"28.09.2018 21:45 - 28.09.2018 22:00","56916","57053"
"28.09.2018 22:00 - 28.09.2018 22:15","56396","56160"
"28.09.2018 22:15 - 28.09.2018 22:30","53990","55149"
"28.09.2018 22:30 - 28.09.2018 22:45","53968","54272"
"28.09.2018 22:45 - 28.09.2018 23:00","52465","53124"
"28.09.2018 23:00 - 28.09.2018 23:15","52109","51929"
"28.09.2018 23:15 - 28.09.2018 23:30","50862","50619"
"28.09.2018 23:30 - 28.09.2018 23:45","49427","49738"
"28.09.2018 23:45 - 29.09.2018 00:00","48688","48989"
"29.09.2018 00:00 - 29.09.2018 00:15","48496","48336"
"29.09.2018 00:15 - 29.09.2018 00:30","47516","47546"
"29.09.2018 00:30 - 29.09.2018 00:45","47091","47021"
"29.09.2018 00:45 - 29.09.2018 01:00","46633","46245"
"29.09.2018 01:00 - 29.09.2018 01:15","46154","45706"
"29.09.2018 01:15 - 29.09.2018 01:30","45081","45154"
"29.09.2018 01:30 - 29.09.2018 01:45","45313","44941"
"29.09.2018 01:45 - 29.09.2018 02:00","44790","44739"
"29.09.2018 02:00 - 29.09.2018 02:15","44431","44173"
"29.09.2018 02:15 - 29.09.2018 02:30","44023","44080"
"29.09.2018 02:30 - 29.09.2018 02:45","44255","44108"
"29.09.2018 02:45 - 29.09.2018 03:00","44352","44214"
"29.09.2018 03:00 - 29.09.2018 03:15","44012","44241"
"29.09.2018 03:15 - 29.09.2018 03:30","44048","44081"
"29.09.2018 03:30 - 29.09.2018 03:45","43969","43984"
"29.09.2018 03:45 - 29.09.2018 04:00","43899","44025"
"29.09.2018 04:00 - 29.09.2018 04:15","44322","44155"
"29.09.2018 04:15 - 29.09.2018 04:30","44064","44223"
"29.09.2018 04:30 - 29.09.2018 04:45","44310","44144"
"29.09.2018 04:45 - 29.09.2018 05:00","44422","44164"
"29.09.2018 05:00 - 29.09.2018 05:15","44419","44572"
"29.09.2018 05:15 - 29.09.2018 05:30","44398","44681"
"29.09.2018 05:30 - 29.09.2018 05:45","44752","44957"
"29.09.2018 05:45 - 29.09.2018 06:00","45216","45328"
"29.09.2018 06:00 - 29.09.2018 06:15","45704","46334"
"29.09.2018 06:15 - 29.09.2018 06:30","46859","46734"
"29.09.2018 06:30 - 29.09.2018 06:45","47718","47489"
"29.09.2018 06:45 - 29.09.2018 07:00","48082","48161"
"29.09.2018 07:00 - 29.09.2018 07:15","48274","48787"
"29.09.2018 07:15 - 29.09.2018 07:30","48687","48988"
"29.09.2018 07:30 - 29.09.2018 07:45","50022","49939"
"29.09.2018 07:45 - 29.09.2018 08:00","50800","50857"
"29.09.2018 08:00 - 29.09.2018 08:15","52100","51877"
"29.09.2018 08:15 - 29.09.2018 08:30","52508","52687"
"29.09.2018 08:30 - 29.09.2018 08:45","53352","53506"
"29.09.2018 08:45 - 29.09.2018 09:00","54188","54358"
"29.09.2018 09:00 - 29.09.2018 09:15","54559","55136"
"29.09.2018 09:15 - 29.09.2018 09:30","55942","55535"
"29.09.2018 09:30 - 29.09.2018 09:45","55820","56165"
"29.09.2018 09:45 - 29.09.2018 10:00","56630","56810"
"29.09.2018 10:00 - 29.09.2018 10:15","56747","56781"
"29.09.2018 10:15 - 29.09.2018 10:30","56982","56959"
"29.09.2018 10:30 - 29.09.2018 10:45","57317","57000"
"29.09.2018 10:45 - 29.09.2018 11:00","57493","57019"
"29.09.2018 11:00 - 29.09.2018 11:15","58367","56789"
"29.09.2018 11:15 - 29.09.2018 11:30","58747","56926"
"29.09.2018 11:30 - 29.09.2018 11:45","59024","57117"
"29.09.2018 11:45 - 29.09.2018 12:00","58110","56974"
"29.09.2018 12:00 - 29.09.2018 12:15","57537","56502"
"29.09.2018 12:15 - 29.09.2018 12:30","57615","55900"
"29.09.2018 12:30 - 29.09.2018 12:45","56826","55633"
"29.09.2018 12:45 - 29.09.2018 13:00","56239","55216"
"29.09.2018 13:00 - 29.09.2018 13:15","55343","54683"
"29.09.2018 13:15 - 29.09.2018 13:30","55177","54261"
"29.09.2018 13:30 - 29.09.2018 13:45","54643","54063"
"29.09.2018 13:45 - 29.09.2018 14:00","54306","53360"
"29.09.2018 14:00 - 29.09.2018 14:15","53922","52821"
"29.09.2018 14:15 - 29.09.2018 14:30","53214","52454"
"29.09.2018 14:30 - 29.09.2018 14:45","53403","52156"
"29.09.2018 14:45 - 29.09.2018 15:00","53698","52142"
"29.09.2018 15:00 - 29.09.2018 15:15","53991","51863"
"29.09.2018 15:15 - 29.09.2018 15:30","53223","51850"
"29.09.2018 15:30 - 29.09.2018 15:45","53183","51402"
"29.09.2018 15:45 - 29.09.2018 16:00","52982","51235"
"29.09.2018 16:00 - 29.09.2018 16:15","52913","51417"
"29.09.2018 16:15 - 29.09.2018 16:30","53386","51395"
"29.09.2018 16:30 - 29.09.2018 16:45","53454","51186"
"29.09.2018 16:45 - 29.09.2018 17:00","52671","51170"
"29.09.2018 17:00 - 29.09.2018 17:15","53167","51863"
"29.09.2018 17:15 - 29.09.2018 17:30","53405","52059"
"29.09.2018 17:30 - 29.09.2018 17:45","53360","52717"
"29.09.2018 17:45 - 29.09.2018 18:00","53951","53026"
"29.09.2018 18:00 - 29.09.2018 18:15","53978","53496"
"29.09.2018 18:15 - 29.09.2018 18:30","54303","53912"
"29.09.2018 18:30 - 29.09.2018 18:45","54805","54348"
"29.09.2018 18:45 - 29.09.2018 19:00","54394","54709"
"29.09.2018 19:00 - 29.09.2018 19:15","55054","55391"
"29.09.2018 19:15 - 29.09.2018 19:30","55668","56348"
"29.09.2018 19:30 - 29.09.2018 19:45","55882","56838"
"29.09.2018 19:45 - 29.09.2018 20:00","54819","56343"
"29.09.2018 20:00 - 29.09.2018 20:15","54920","55460"
"29.09.2018 20:15 - 29.09.2018 20:30","53802","54513"
"29.09.2018 20:30 - 29.09.2018 20:45","52838","53821"
"29.09.2018 20:45 - 29.09.2018 21:00","52402","52918"
"29.09.2018 21:00 - 29.09.2018 21:15","51159","52233"
"29.09.2018 21:15 - 29.09.2018 21:30","50752","51515"
"29.09.2018 21:30 - 29.09.2018 21:45","50843","50940"
"29.09.2018 21:45 - 29.09.2018 22:00","50413","50636"
"29.09.2018 22:00 - 29.09.2018 22:15","50503","49993"
"29.09.2018 22:15 - 29.09.2018 22:30","48444","49210"
"29.09.2018 22:30 - 29.09.2018 22:45","48666","48331"
"29.09.2018 22:45 - 29.09.2018 23:00","47361","47610"
"29.09.2018 23:00 - 29.09.2018 23:15","47347","46673"
"29.09.2018 23:15 - 29.09.2018 23:30","46287","45903"
"29.09.2018 23:30 - 29.09.2018 23:45","44913","45076"
"29.09.2018 23:45 - 30.09.2018 00:00","44186","44345"
"30.09.2018 00:00 - 30.09.2018 00:15","43955","43495"
"30.09.2018 00:15 - 30.09.2018 00:30","43163","42890"
"30.09.2018 00:30 - 30.09.2018 00:45","42690","42260"
"30.09.2018 00:45 - 30.09.2018 01:00","42341","42080"
"30.09.2018 01:00 - 30.09.2018 01:15","41916","41670"
"30.09.2018 01:15 - 30.09.2018 01:30","40952","41512"
"30.09.2018 01:30 - 30.09.2018 01:45","41166","40961"
"30.09.2018 01:45 - 30.09.2018 02:00","40730","40885"
"30.09.2018 02:00 - 30.09.2018 02:15","40507","40460"
"30.09.2018 02:15 - 30.09.2018 02:30","40035","40283"
"30.09.2018 02:30 - 30.09.2018 02:45","40233","40224"
"30.09.2018 02:45 - 30.09.2018 03:00","40189","40504"
"30.09.2018 03:00 - 30.09.2018 03:15","39881","40336"
"30.09.2018 03:15 - 30.09.2018 03:30","39951","40024"
"30.09.2018 03:30 - 30.09.2018 03:45","39894","40123"
"30.09.2018 03:45 - 30.09.2018 04:00","39872","40198"
"30.09.2018 04:00 - 30.09.2018 04:15","40259","40325"
"30.09.2018 04:15 - 30.09.2018 04:30","39885","40192"
"30.09.2018 04:30 - 30.09.2018 04:45","40041","40530"
"30.09.2018 04:45 - 30.09.2018 05:00","40146","40554"
"30.09.2018 05:00 - 30.09.2018 05:15","40123","40929"
"30.09.2018 05:15 - 30.09.2018 05:30","39934","41253"
"30.09.2018 05:30 - 30.09.2018 05:45","39949","40993"
"30.09.2018 05:45 - 30.09.2018 06:00","40062","41110"
"30.09.2018 06:00 - 30.09.2018 06:15","40035","41069"
"30.09.2018 06:15 - 30.09.2018 06:30","40426","41183"
"30.09.2018 06:30 - 30.09.2018 06:45","40918","41703"
"30.09.2018 06:45 - 30.09.2018 07:00","41345","41954"
"30.09.2018 07:00 - 30.09.2018 07:15","41332","42351"
"30.09.2018 07:15 - 30.09.2018 07:30","41817","42675"
"30.09.2018 07:30 - 30.09.2018 07:45","43026","43333"
"30.09.2018 07:45 - 30.09.2018 08:00","43842","44193"
"30.09.2018 08:00 - 30.09.2018 08:15","45195","44996"
"30.09.2018 08:15 - 30.09.2018 08:30","45516","45956"
"30.09.2018 08:30 - 30.09.2018 08:45","46523","46550"
"30.09.2018 08:45 - 30.09.2018 09:00","47232","47172"
"30.09.2018 09:00 - 30.09.2018 09:15","48099","48005"
"30.09.2018 09:15 - 30.09.2018 09:30","49474","48586"
"30.09.2018 09:30 - 30.09.2018 09:45","49570","49210"
"30.09.2018 09:45 - 30.09.2018 10:00","50578","49461"
"30.09.2018 10:00 - 30.09.2018 10:15","50801","49445"
"30.09.2018 10:15 - 30.09.2018 10:30","51137","50105"
"30.09.2018 10:30 - 30.09.2018 10:45","51448","50306"
"30.09.2018 10:45 - 30.09.2018 11:00","51967","50951"
"30.09.2018 11:00 - 30.09.2018 11:15","52883","51248"
"30.09.2018 11:15 - 30.09.2018 11:30","53417","51840"
"30.09.2018 11:30 - 30.09.2018 11:45","53790","52515"
"30.09.2018 11:45 - 30.09.2018 12:00","53418","52405"
"30.09.2018 12:00 - 30.09.2018 12:15","53235","51893"
"30.09.2018 12:15 - 30.09.2018 12:30","53088","51483"
"30.09.2018 12:30 - 30.09.2018 12:45","52554","51191"
"30.09.2018 12:45 - 30.09.2018 13:00","52476","50950"
"30.09.2018 13:00 - 30.09.2018 13:15","51897","50275"
"30.09.2018 13:15 - 30.09.2018 13:30","51711","49695"
"30.09.2018 13:30 - 30.09.2018 13:45","51491","49319"
"30.09.2018 13:45 - 30.09.2018 14:00","51500","48963"
"30.09.2018 14:00 - 30.09.2018 14:15","51075","48344"
"30.09.2018 14:15 - 30.09.2018 14:30","50355","48190"
"30.09.2018 14:30 - 30.09.2018 14:45","50203","47904"
"30.09.2018 14:45 - 30.09.2018 15:00","50538","47707"
"30.09.2018 15:00 - 30.09.2018 15:15","51088","47473"
"30.09.2018 15:15 - 30.09.2018 15:30","50197","47178"
"30.09.2018 15:30 - 30.09.2018 15:45","50058","46799"
"30.09.2018 15:45 - 30.09.2018 16:00","49808","46627"
"30.09.2018 16:00 - 30.09.2018 16:15","50204","46284"
"30.09.2018 16:15 - 30.09.2018 16:30","50519","45953"
"30.09.2018 16:30 - 30.09.2018 16:45","50467","45850"
"30.09.2018 16:45 - 30.09.2018 17:00","50113","46343"
"30.09.2018 17:00 - 30.09.2018 17:15","50727","46862"
"30.09.2018 17:15 - 30.09.2018 17:30","50882","47401"
"30.09.2018 17:30 - 30.09.2018 17:45","51272","47877"
"30.09.2018 17:45 - 30.09.2018 18:00","52006","48378"
"30.09.2018 18:00 - 30.09.2018 18:15","52442","49606"
"30.09.2018 18:15 - 30.09.2018 18:30","52858","50078"
"30.09.2018 18:30 - 30.09.2018 18:45","53320","50398"
"30.09.2018 18:45 - 30.09.2018 19:00","53131","51057"
"30.09.2018 19:00 - 30.09.2018 19:15","53942","51912"
"30.09.2018 19:15 - 30.09.2018 19:30","54393","52951"
"30.09.2018 19:30 - 30.09.2018 19:45","54623","53415"
"30.09.2018 19:45 - 30.09.2018 20:00","53603","53413"
"30.09.2018 20:00 - 30.09.2018 20:15","54256","53295"
"30.09.2018 20:15 - 30.09.2018 20:30","53613","52429"
"30.09.2018 20:30 - 30.09.2018 20:45","52633","51264"
"30.09.2018 20:45 - 30.09.2018 21:00","52194","50514"
"30.09.2018 21:00 - 30.09.2018 21:15","51288","49884"
"30.09.2018 21:15 - 30.09.2018 21:30","51119","49387"
"30.09.2018 21:30 - 30.09.2018 21:45","51253","49089"
"30.09.2018 21:45 - 30.09.2018 22:00","51310","48837"
"30.09.2018 22:00 - 30.09.2018 22:15","51416","49043"
"30.09.2018 22:15 - 30.09.2018 22:30","49677","48502"
"30.09.2018 22:30 - 30.09.2018 22:45","49854","47931"
"30.09.2018 22:45 - 30.09.2018 23:00","48412","46840"
"30.09.2018 23:00 - 30.09.2018 23:15","48062","46246"
"30.09.2018 23:15 - 30.09.2018 23:30","47092","45724"
"30.09.2018 23:30 - 30.09.2018 23:45","45704","44867"
"30.09.2018 23:45 - 01.10.2018 00:00","45016","44154"
"01.10.2018 00:00 - 01.10.2018 00:15","44984","43717"
"01.10.2018 00:15 - 01.10.2018 00:30","44281","43081"
"01.10.2018 00:30 - 01.10.2018 00:45","43945","42641"
"01.10.2018 00:45 - 01.10.2018 01:00","43659","42249"
"01.10.2018 01:00 - 01.10.2018 01:15","43253","41947"
"01.10.2018 01:15 - 01.10.2018 01:30","42680","41840"
"01.10.2018 01:30 - 01.10.2018 01:45","42591","41632"
"01.10.2018 01:45 - 01.10.2018 02:00","42517","41242"
"01.10.2018 02:00 - 01.10.2018 02:15","42299","40673"
"01.10.2018 02:15 - 01.10.2018 02:30","42046","40719"
"01.10.2018 02:30 - 01.10.2018 02:45","42306","41102"
"01.10.2018 02:45 - 01.10.2018 03:00","42307","41089"
"01.10.2018 03:00 - 01.10.2018 03:15","42365","41407"
"01.10.2018 03:15 - 01.10.2018 03:30","42499","41654"
"01.10.2018 03:30 - 01.10.2018 03:45","42768","41765"
"01.10.2018 03:45 - 01.10.2018 04:00","42802","41852"
"01.10.2018 04:00 - 01.10.2018 04:15","43659","42402"
"01.10.2018 04:15 - 01.10.2018 04:30","43898","42905"
"01.10.2018 04:30 - 01.10.2018 04:45","44519","43554"
"01.10.2018 04:45 - 01.10.2018 05:00","45109","44035"
"01.10.2018 05:00 - 01.10.2018 05:15","46550","45572"
"01.10.2018 05:15 - 01.10.2018 05:30","47386","46634"
"01.10.2018 05:30 - 01.10.2018 05:45","48964","48101"
"01.10.2018 05:45 - 01.10.2018 06:00","50803","50116"
"01.10.2018 06:00 - 01.10.2018 06:15","53899","53618"
"01.10.2018 06:15 - 01.10.2018 06:30","56861","56170"
"01.10.2018 06:30 - 01.10.2018 06:45","58765","58252"
"01.10.2018 06:45 - 01.10.2018 07:00","60363","59953"
"01.10.2018 07:00 - 01.10.2018 07:15","61578","61994"
"01.10.2018 07:15 - 01.10.2018 07:30","62134","62820"
"01.10.2018 07:30 - 01.10.2018 07:45","63115","63371"
"01.10.2018 07:45 - 01.10.2018 08:00","63841","64161"
"01.10.2018 08:00 - 01.10.2018 08:15","64894","65087"
"01.10.2018 08:15 - 01.10.2018 08:30","65074","65735"
"01.10.2018 08:30 - 01.10.2018 08:45","65447","66369"
"01.10.2018 08:45 - 01.10.2018 09:00","65509","66569"
"01.10.2018 09:00 - 01.10.2018 09:15","65316","65995"
"01.10.2018 09:15 - 01.10.2018 09:30","66276","66345"
"01.10.2018 09:30 - 01.10.2018 09:45","66522","66767"
"01.10.2018 09:45 - 01.10.2018 10:00","66867","66989"
"01.10.2018 10:00 - 01.10.2018 10:15","66888","67090"
"01.10.2018 10:15 - 01.10.2018 10:30","66909","67465"
"01.10.2018 10:30 - 01.10.2018 10:45","67300","67769"
"01.10.2018 10:45 - 01.10.2018 11:00","67630","68276"
"01.10.2018 11:00 - 01.10.2018 11:15","68164","68636"
"01.10.2018 11:15 - 01.10.2018 11:30","68461","69276"
"01.10.2018 11:30 - 01.10.2018 11:45","68694","69319"
"01.10.2018 11:45 - 01.10.2018 12:00","68761","69189"
"01.10.2018 12:00 - 01.10.2018 12:15","67474","69065"
"01.10.2018 12:15 - 01.10.2018 12:30","66850","68800"
"01.10.2018 12:30 - 01.10.2018 12:45","67364","68792"
"01.10.2018 12:45 - 01.10.2018 13:00","66497","68541"
"01.10.2018 13:00 - 01.10.2018 13:15","67421","68732"
"01.10.2018 13:15 - 01.10.2018 13:30","66775","68435"
"01.10.2018 13:30 - 01.10.2018 13:45","66173","67980"
"01.10.2018 13:45 - 01.10.2018 14:00","66423","67483"
"01.10.2018 14:00 - 01.10.2018 14:15","66225","67748"
"01.10.2018 14:15 - 01.10.2018 14:30","65579","67889"
"01.10.2018 14:30 - 01.10.2018 14:45","64755","67715"
"01.10.2018 14:45 - 01.10.2018 15:00","64892","66933"
"01.10.2018 15:00 - 01.10.2018 15:15","64895","66932"
"01.10.2018 15:15 - 01.10.2018 15:30","64885","66709"
"01.10.2018 15:30 - 01.10.2018 15:45","64572","66368"
"01.10.2018 15:45 - 01.10.2018 16:00","64166","65746"
"01.10.2018 16:00 - 01.10.2018 16:15","63014","65561"
"01.10.2018 16:15 - 01.10.2018 16:30","62763","65001"
"01.10.2018 16:30 - 01.10.2018 16:45","62231","64566"
"01.10.2018 16:45 - 01.10.2018 17:00","63002","64429"
"01.10.2018 17:00 - 01.10.2018 17:15","62659","64483"
"01.10.2018 17:15 - 01.10.2018 17:30","62834","64553"
"01.10.2018 17:30 - 01.10.2018 17:45","62303","64915"
"01.10.2018 17:45 - 01.10.2018 18:00","63126","65316"
"01.10.2018 18:00 - 01.10.2018 18:15","63260","65236"
"01.10.2018 18:15 - 01.10.2018 18:30","62964","65383"
"01.10.2018 18:30 - 01.10.2018 18:45","63568","65711"
"01.10.2018 18:45 - 01.10.2018 19:00","63250","66257"
"01.10.2018 19:00 - 01.10.2018 19:15","63137","66891"
"01.10.2018 19:15 - 01.10.2018 19:30","63668","67141"
"01.10.2018 19:30 - 01.10.2018 19:45","64092","67271"
"01.10.2018 19:45 - 01.10.2018 20:00","63835","66889"
"01.10.2018 20:00 - 01.10.2018 20:15","63506","65940"
"01.10.2018 20:15 - 01.10.2018 20:30","62382","65011"
"01.10.2018 20:30 - 01.10.2018 20:45","61708","63703"
"01.10.2018 20:45 - 01.10.2018 21:00","60207","62795"
"01.10.2018 21:00 - 01.10.2018 21:15","59875","62039"
"01.10.2018 21:15 - 01.10.2018 21:30","58971","60881"
"01.10.2018 21:30 - 01.10.2018 21:45","58756","59697"
"01.10.2018 21:45 - 01.10.2018 22:00","56587","58802"
"01.10.2018 22:00 - 01.10.2018 22:15","56088","58003"
"01.10.2018 22:15 - 01.10.2018 22:30","54129","57154"
"01.10.2018 22:30 - 01.10.2018 22:45","53671","56249"
"01.10.2018 22:45 - 01.10.2018 23:00","52622","55415"
"01.10.2018 23:00 - 01.10.2018 23:15","52181","53769"
"01.10.2018 23:15 - 01.10.2018 23:30","51297","52676"
"01.10.2018 23:30 - 01.10.2018 23:45","49853","51649"
"01.10.2018 23:45 - 02.10.2018 00:00","48905","50888"
"02.10.2018 00:00 - 02.10.2018 00:15","46713","49470"
"02.10.2018 00:15 - 02.10.2018 00:30","45985","48893"
"02.10.2018 00:30 - 02.10.2018 00:45","45753","48674"
"02.10.2018 00:45 - 02.10.2018 01:00","45225","48049"
"02.10.2018 01:00 - 02.10.2018 01:15","44889","47658"
"02.10.2018 01:15 - 02.10.2018 01:30","44143","47306"
"02.10.2018 01:30 - 02.10.2018 01:45","44325","47054"
"02.10.2018 01:45 - 02.10.2018 02:00","43818","46529"
"02.10.2018 02:00 - 02.10.2018 02:15","43402","45908"
"02.10.2018 02:15 - 02.10.2018 02:30","43042","45594"
"02.10.2018 02:30 - 02.10.2018 02:45","43482","45763"
"02.10.2018 02:45 - 02.10.2018 03:00","43641","45891"
"02.10.2018 03:00 - 02.10.2018 03:15","43508","46323"
"02.10.2018 03:15 - 02.10.2018 03:30","43779","46928"
"02.10.2018 03:30 - 02.10.2018 03:45","43899","46935"
"02.10.2018 03:45 - 02.10.2018 04:00","43921","47218"
"02.10.2018 04:00 - 02.10.2018 04:15","44603","47768"
"02.10.2018 04:15 - 02.10.2018 04:30","44457","47929"
"02.10.2018 04:30 - 02.10.2018 04:45","45101","48642"
"02.10.2018 04:45 - 02.10.2018 05:00","45487","49305"
"02.10.2018 05:00 - 02.10.2018 05:15","46135","51135"
"02.10.2018 05:15 - 02.10.2018 05:30","46723","52155"
"02.10.2018 05:30 - 02.10.2018 05:45","47772","53409"
"02.10.2018 05:45 - 02.10.2018 06:00","48973","55012"
"02.10.2018 06:00 - 02.10.2018 06:15","51097","58184"
"02.10.2018 06:15 - 02.10.2018 06:30","53224","60242"
"02.10.2018 06:30 - 02.10.2018 06:45","54816","62141"
"02.10.2018 06:45 - 02.10.2018 07:00","56054","63676"
"02.10.2018 07:00 - 02.10.2018 07:15","57109","65099"
"02.10.2018 07:15 - 02.10.2018 07:30","57673","66022"
"02.10.2018 07:30 - 02.10.2018 07:45","59245","66494"
"02.10.2018 07:45 - 02.10.2018 08:00","60032","67094"
"02.10.2018 08:00 - 02.10.2018 08:15","61036","67818"
"02.10.2018 08:15 - 02.10.2018 08:30","61032","68182"
"02.10.2018 08:30 - 02.10.2018 08:45","61600","68510"
"02.10.2018 08:45 - 02.10.2018 09:00","61843","68927"
"02.10.2018 09:00 - 02.10.2018 09:15","62004","68585"
"02.10.2018 09:15 - 02.10.2018 09:30","63357","68975"
"02.10.2018 09:30 - 02.10.2018 09:45","63333","69636"
"02.10.2018 09:45 - 02.10.2018 10:00","63946","70374"
"02.10.2018 10:00 - 02.10.2018 10:15","63810","70273"
"02.10.2018 10:15 - 02.10.2018 10:30","63947","70417"
"02.10.2018 10:30 - 02.10.2018 10:45","64209","71252"
"02.10.2018 10:45 - 02.10.2018 11:00","64566","71710"
"02.10.2018 11:00 - 02.10.2018 11:15","65321","71713"
"02.10.2018 11:15 - 02.10.2018 11:30","65718","72127"
"02.10.2018 11:30 - 02.10.2018 11:45","65973","72425"
"02.10.2018 11:45 - 02.10.2018 12:00","65745","72584"
"02.10.2018 12:00 - 02.10.2018 12:15","65337","71924"
"02.10.2018 12:15 - 02.10.2018 12:30","65273","71693"
"02.10.2018 12:30 - 02.10.2018 12:45","65221","71621"
"02.10.2018 12:45 - 02.10.2018 13:00","65038","71641"
"02.10.2018 13:00 - 02.10.2018 13:15","64688","71610"
"02.10.2018 13:15 - 02.10.2018 13:30","64435","71328"
"02.10.2018 13:30 - 02.10.2018 13:45","63848","71081"
"02.10.2018 13:45 - 02.10.2018 14:00","63660","70525"
"02.10.2018 14:00 - 02.10.2018 14:15","63398","70522"
"02.10.2018 14:15 - 02.10.2018 14:30","62483","70304"
"02.10.2018 14:30 - 02.10.2018 14:45","62299","70005"
"02.10.2018 14:45 - 02.10.2018 15:00","62575","69559"
"02.10.2018 15:00 - 02.10.2018 15:15","62840","69379"
"02.10.2018 15:15 - 02.10.2018 15:30","62395","69177"
"02.10.2018 15:30 - 02.10.2018 15:45","62212","68792"
"02.10.2018 15:45 - 02.10.2018 16:00","61476","68264"
"02.10.2018 16:00 - 02.10.2018 16:15","61217","67841"
"02.10.2018 16:15 - 02.10.2018 16:30","61180","67384"
"02.10.2018 16:30 - 02.10.2018 16:45","60623","66648"
"02.10.2018 16:45 - 02.10.2018 17:00","60445","66384"
"02.10.2018 17:00 - 02.10.2018 17:15","60166","66414"
"02.10.2018 17:15 - 02.10.2018 17:30","60383","66537"
"02.10.2018 17:30 - 02.10.2018 17:45","60342","66402"
"02.10.2018 17:45 - 02.10.2018 18:00","60796","66398"
"02.10.2018 18:00 - 02.10.2018 18:15","60907","66482"
"02.10.2018 18:15 - 02.10.2018 18:30","60965","66597"
"02.10.2018 18:30 - 02.10.2018 18:45","61240","67042"
"02.10.2018 18:45 - 02.10.2018 19:00","60619","67559"
"02.10.2018 19:00 - 02.10.2018 19:15","61294","68411"
"02.10.2018 19:15 - 02.10.2018 19:30","62003","68686"
"02.10.2018 19:30 - 02.10.2018 19:45","62396","68678"
"02.10.2018 19:45 - 02.10.2018 20:00","61837","68232"
"02.10.2018 20:00 - 02.10.2018 20:15","61776","66880"
"02.10.2018 20:15 - 02.10.2018 20:30","60801","65835"
"02.10.2018 20:30 - 02.10.2018 20:45","59977","64812"
"02.10.2018 20:45 - 02.10.2018 21:00","58985","63654"
