"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Germany (DE)","Actual Total Load [MW] - Germany (DE)"
"25.10.2015 05:45 - 25.10.2015 06:00","38352","40534"
"25.10.2015 06:00 - 25.10.2015 06:15","38223","40825"
"25.10.2015 06:15 - 25.10.2015 06:30","38284","41116"
"25.10.2015 06:30 - 25.10.2015 06:45","38943","42008"
"25.10.2015 06:45 - 25.10.2015 07:00","38823","42533"
"25.10.2015 07:00 - 25.10.2015 07:15","39532","42991"
"25.10.2015 07:15 - 25.10.2015 07:30","40340","43616"
"25.10.2015 07:30 - 25.10.2015 07:45","40973","44899"
"25.10.2015 07:45 - 25.10.2015 08:00","41300","45847"
"25.10.2015 08:00 - 25.10.2015 08:15","42509","47026"
"25.10.2015 08:15 - 25.10.2015 08:30","43452","47713"
"25.10.2015 08:30 - 25.10.2015 08:45","44381","48572"
"25.10.2015 08:45 - 25.10.2015 09:00","44785","49355"
"25.10.2015 09:00 - 25.10.2015 09:15","45996","50022"
"25.10.2015 09:15 - 25.10.2015 09:30","46967","50506"
"25.10.2015 09:30 - 25.10.2015 09:45","47126","51121"
"25.10.2015 09:45 - 25.10.2015 10:00","48161","51412"
"25.10.2015 10:00 - 25.10.2015 10:15","48576","51862"
"25.10.2015 10:15 - 25.10.2015 10:30","49555","52100"
"25.10.2015 10:30 - 25.10.2015 10:45","50143","52443"
"25.10.2015 10:45 - 25.10.2015 11:00","50399","52955"
"25.10.2015 11:00 - 25.10.2015 11:15","51488","53581"
"25.10.2015 11:15 - 25.10.2015 11:30","51935","54072"
"25.10.2015 11:30 - 25.10.2015 11:45","51955","54478"
"25.10.2015 11:45 - 25.10.2015 12:00","52065","54133"
"25.10.2015 12:00 - 25.10.2015 12:15","51636","53702"
"25.10.2015 12:15 - 25.10.2015 12:30","51581","53384"
"25.10.2015 12:30 - 25.10.2015 12:45","50971","52977"
"25.10.2015 12:45 - 25.10.2015 13:00","50324","52322"
"25.10.2015 13:00 - 25.10.2015 13:15","49566","51766"
"25.10.2015 13:15 - 25.10.2015 13:30","48585","51062"
"25.10.2015 13:30 - 25.10.2015 13:45","48556","50490"
"25.10.2015 13:45 - 25.10.2015 14:00","47819","49867"
"25.10.2015 14:00 - 25.10.2015 14:15","47994","49857"
"25.10.2015 14:15 - 25.10.2015 14:30","47553","49925"
"25.10.2015 14:30 - 25.10.2015 14:45","47195","49468"
"25.10.2015 14:45 - 25.10.2015 15:00","47510","49213"
"25.10.2015 15:00 - 25.10.2015 15:15","46677","49094"
"25.10.2015 15:15 - 25.10.2015 15:30","46916","48935"
"25.10.2015 15:30 - 25.10.2015 15:45","46390","49225"
"25.10.2015 15:45 - 25.10.2015 16:00","46357","49090"
"25.10.2015 16:00 - 25.10.2015 16:15","47380","49396"
"25.10.2015 16:15 - 25.10.2015 16:30","47780","49693"
"25.10.2015 16:30 - 25.10.2015 16:45","47532","50196"
"25.10.2015 16:45 - 25.10.2015 17:00","48648","51068"
"25.10.2015 17:00 - 25.10.2015 17:15","49460","52664"
"25.10.2015 17:15 - 25.10.2015 17:30","50927","54401"
"25.10.2015 17:30 - 25.10.2015 17:45","51932","56092"
"25.10.2015 17:45 - 25.10.2015 18:00","52447","57097"
"25.10.2015 18:00 - 25.10.2015 18:15","53117","57730"
"25.10.2015 18:15 - 25.10.2015 18:30","53117","57729"
"25.10.2015 18:30 - 25.10.2015 18:45","53452","57443"
"25.10.2015 18:45 - 25.10.2015 19:00","53848","56976"
"25.10.2015 19:00 - 25.10.2015 19:15","53410","56449"
"25.10.2015 19:15 - 25.10.2015 19:30","52979","55880"
"25.10.2015 19:30 - 25.10.2015 19:45","52922","55443"
"25.10.2015 19:45 - 25.10.2015 20:00","52218","54722"
"25.10.2015 20:00 - 25.10.2015 20:15","51675","54235"
"25.10.2015 20:15 - 25.10.2015 20:30","51046","53355"
"25.10.2015 20:30 - 25.10.2015 20:45","50368","52468"
"25.10.2015 20:45 - 25.10.2015 21:00","49491","51788"
"25.10.2015 21:00 - 25.10.2015 21:15","49300","51824"
"25.10.2015 21:15 - 25.10.2015 21:30","48874","51366"
"25.10.2015 21:30 - 25.10.2015 21:45","48393","50831"
"25.10.2015 21:45 - 25.10.2015 22:00","48127","50946"
"25.10.2015 22:00 - 25.10.2015 22:15","48105","51673"
"25.10.2015 22:15 - 25.10.2015 22:30","47468","51141"
"25.10.2015 22:30 - 25.10.2015 22:45","46868","50490"
"25.10.2015 22:45 - 25.10.2015 23:00","45928","49559"
"25.10.2015 23:00 - 25.10.2015 23:15","45163","48616"
"25.10.2015 23:15 - 25.10.2015 23:30","44137","47371"
"25.10.2015 23:30 - 25.10.2015 23:45","43622","46607"
"25.10.2015 23:45 - 26.10.2015 00:00","42924","45848"
"26.10.2015 00:00 - 26.10.2015 00:15","41958","45419"
"26.10.2015 00:15 - 26.10.2015 00:30","41276","44561"
"26.10.2015 00:30 - 26.10.2015 00:45","40777","43988"
"26.10.2015 00:45 - 26.10.2015 01:00","40223","43687"
"26.10.2015 01:00 - 26.10.2015 01:15","39848","43138"
"26.10.2015 01:15 - 26.10.2015 01:30","39476","42894"
"26.10.2015 01:30 - 26.10.2015 01:45","39268","42759"
"26.10.2015 01:45 - 26.10.2015 02:00","38962","42473"
"26.10.2015 02:00 - 26.10.2015 02:15","38830","42446"
"26.10.2015 02:15 - 26.10.2015 02:30","38747","42444"
"26.10.2015 02:30 - 26.10.2015 02:45","38732","42581"
"26.10.2015 02:45 - 26.10.2015 03:00","38765","42677"
"26.10.2015 03:00 - 26.10.2015 03:15","39075","42948"
"26.10.2015 03:15 - 26.10.2015 03:30","39135","43217"
"26.10.2015 03:30 - 26.10.2015 03:45","39522","43472"
"26.10.2015 03:45 - 26.10.2015 04:00","39620","43922"
"26.10.2015 04:00 - 26.10.2015 04:15","40374","44639"
"26.10.2015 04:15 - 26.10.2015 04:30","40926","45118"
"26.10.2015 04:30 - 26.10.2015 04:45","41200","45841"
"26.10.2015 04:45 - 26.10.2015 05:00","41896","46428"
"26.10.2015 05:00 - 26.10.2015 05:15","43612","48406"
"26.10.2015 05:15 - 26.10.2015 05:30","44192","49405"
"26.10.2015 05:30 - 26.10.2015 05:45","45523","51065"
"26.10.2015 05:45 - 26.10.2015 06:00","47280","52868"
"26.10.2015 06:00 - 26.10.2015 06:15","50754","56532"
"26.10.2015 06:15 - 26.10.2015 06:30","53421","59493"
"26.10.2015 06:30 - 26.10.2015 06:45","55462","61636"
"26.10.2015 06:45 - 26.10.2015 07:00","58333","63133"
"26.10.2015 07:00 - 26.10.2015 07:15","60542","64445"
"26.10.2015 07:15 - 26.10.2015 07:30","61543","65127"
"26.10.2015 07:30 - 26.10.2015 07:45","62640","65919"
"26.10.2015 07:45 - 26.10.2015 08:00","62967","66515"
"26.10.2015 08:00 - 26.10.2015 08:15","64041","67288"
"26.10.2015 08:15 - 26.10.2015 08:30","64399","67420"
"26.10.2015 08:30 - 26.10.2015 08:45","64504","67651"
"26.10.2015 08:45 - 26.10.2015 09:00","64604","67822"
"26.10.2015 09:00 - 26.10.2015 09:15","64253","67172"
"26.10.2015 09:15 - 26.10.2015 09:30","64759","67348"
"26.10.2015 09:30 - 26.10.2015 09:45","65074","67462"
"26.10.2015 09:45 - 26.10.2015 10:00","65354","67434"
"26.10.2015 10:00 - 26.10.2015 10:15","65946","67746"
"26.10.2015 10:15 - 26.10.2015 10:30","66070","67706"
"26.10.2015 10:30 - 26.10.2015 10:45","66411","67950"
"26.10.2015 10:45 - 26.10.2015 11:00","66513","68023"
"26.10.2015 11:00 - 26.10.2015 11:15","66741","67856"
"26.10.2015 11:15 - 26.10.2015 11:30","67027","68045"
"26.10.2015 11:30 - 26.10.2015 11:45","67262","68017"
"26.10.2015 11:45 - 26.10.2015 12:00","67302","67793"
"26.10.2015 12:00 - 26.10.2015 12:15","66671","67366"
"26.10.2015 12:15 - 26.10.2015 12:30","66284","66980"
"26.10.2015 12:30 - 26.10.2015 12:45","66302","66870"
"26.10.2015 12:45 - 26.10.2015 13:00","66091","66640"
"26.10.2015 13:00 - 26.10.2015 13:15","66138","66659"
"26.10.2015 13:15 - 26.10.2015 13:30","65671","66214"
"26.10.2015 13:30 - 26.10.2015 13:45","65072","65873"
"26.10.2015 13:45 - 26.10.2015 14:00","64689","65309"
"26.10.2015 14:00 - 26.10.2015 14:15","64416","65173"
"26.10.2015 14:15 - 26.10.2015 14:30","64414","65072"
"26.10.2015 14:30 - 26.10.2015 14:45","64313","65039"
"26.10.2015 14:45 - 26.10.2015 15:00","63728","64863"
"26.10.2015 15:00 - 26.10.2015 15:15","63839","65047"
"26.10.2015 15:15 - 26.10.2015 15:30","63270","64988"
"26.10.2015 15:30 - 26.10.2015 15:45","63051","64909"
"26.10.2015 15:45 - 26.10.2015 16:00","62506","64674"
"26.10.2015 16:00 - 26.10.2015 16:15","62334","64645"
"26.10.2015 16:15 - 26.10.2015 16:30","61995","64617"
"26.10.2015 16:30 - 26.10.2015 16:45","61967","64843"
"26.10.2015 16:45 - 26.10.2015 17:00","62174","65467"
"26.10.2015 17:00 - 26.10.2015 17:15","62463","66729"
"26.10.2015 17:15 - 26.10.2015 17:30","63321","68450"
"26.10.2015 17:30 - 26.10.2015 17:45","63839","70538"
"26.10.2015 17:45 - 26.10.2015 18:00","64391","71698"
"26.10.2015 18:00 - 26.10.2015 18:15","64403","71563"
"26.10.2015 18:15 - 26.10.2015 18:30","64449","71286"
"26.10.2015 18:30 - 26.10.2015 18:45","65206","71398"
"26.10.2015 18:45 - 26.10.2015 19:00","65541","71369"
"26.10.2015 19:00 - 26.10.2015 19:15","65681","70716"
"26.10.2015 19:15 - 26.10.2015 19:30","65135","69697"
"26.10.2015 19:30 - 26.10.2015 19:45","64506","69184"
"26.10.2015 19:45 - 26.10.2015 20:00","63956","68368"
"26.10.2015 20:00 - 26.10.2015 20:15","63006","67043"
"26.10.2015 20:15 - 26.10.2015 20:30","61911","65446"
"26.10.2015 20:30 - 26.10.2015 20:45","60390","64322"
"26.10.2015 20:45 - 26.10.2015 21:00","59288","63509"
"26.10.2015 21:00 - 26.10.2015 21:15","58744","62368"
"26.10.2015 21:15 - 26.10.2015 21:30","57879","61467"
"26.10.2015 21:30 - 26.10.2015 21:45","56928","60582"
"26.10.2015 21:45 - 26.10.2015 22:00","55770","59611"
"26.10.2015 22:00 - 26.10.2015 22:15","55073","59499"
"26.10.2015 22:15 - 26.10.2015 22:30","54107","58386"
"26.10.2015 22:30 - 26.10.2015 22:45","52884","57275"
"26.10.2015 22:45 - 26.10.2015 23:00","51564","55835"
"26.10.2015 23:00 - 26.10.2015 23:15","50344","54511"
"26.10.2015 23:15 - 26.10.2015 23:30","48708","53157"
"26.10.2015 23:30 - 26.10.2015 23:45","48208","52286"
"26.10.2015 23:45 - 27.10.2015 00:00","46825","51706"
"27.10.2015 00:00 - 27.10.2015 00:15","46625","50680"
"27.10.2015 00:15 - 27.10.2015 00:30","45674","49695"
"27.10.2015 00:30 - 27.10.2015 00:45","44953","49221"
"27.10.2015 00:45 - 27.10.2015 01:00","44453","48798"
"27.10.2015 01:00 - 27.10.2015 01:15","43907","48501"
"27.10.2015 01:15 - 27.10.2015 01:30","43523","48175"
"27.10.2015 01:30 - 27.10.2015 01:45","43186","47610"
"27.10.2015 01:45 - 27.10.2015 02:00","42807","47645"
"27.10.2015 02:00 - 27.10.2015 02:15","42627","47197"
"27.10.2015 02:15 - 27.10.2015 02:30","42338","47011"
"27.10.2015 02:30 - 27.10.2015 02:45","42392","47022"
"27.10.2015 02:45 - 27.10.2015 03:00","42511","47310"
"27.10.2015 03:00 - 27.10.2015 03:15","42730","47477"
"27.10.2015 03:15 - 27.10.2015 03:30","42775","47613"
"27.10.2015 03:30 - 27.10.2015 03:45","43108","47927"
"27.10.2015 03:45 - 27.10.2015 04:00","43271","48052"
"27.10.2015 04:00 - 27.10.2015 04:15","43953","48568"
"27.10.2015 04:15 - 27.10.2015 04:30","44362","49153"
"27.10.2015 04:30 - 27.10.2015 04:45","44626","49833"
"27.10.2015 04:45 - 27.10.2015 05:00","45365","50332"
"27.10.2015 05:00 - 27.10.2015 05:15","46824","51908"
"27.10.2015 05:15 - 27.10.2015 05:30","47531","52597"
"27.10.2015 05:30 - 27.10.2015 05:45","48883","54089"
"27.10.2015 05:45 - 27.10.2015 06:00","50253","55110"
"27.10.2015 06:00 - 27.10.2015 06:15","53303","58482"
"27.10.2015 06:15 - 27.10.2015 06:30","55833","60753"
"27.10.2015 06:30 - 27.10.2015 06:45","57575","62613"
"27.10.2015 06:45 - 27.10.2015 07:00","58945","63997"
"27.10.2015 07:00 - 27.10.2015 07:15","60257","65545"
"27.10.2015 07:15 - 27.10.2015 07:30","61389","66575"
"27.10.2015 07:30 - 27.10.2015 07:45","63288","67069"
"27.10.2015 07:45 - 27.10.2015 08:00","63593","67696"
"27.10.2015 08:00 - 27.10.2015 08:15","64743","68117"
"27.10.2015 08:15 - 27.10.2015 08:30","64999","68319"
"27.10.2015 08:30 - 27.10.2015 08:45","65104","68199"
"27.10.2015 08:45 - 27.10.2015 09:00","65124","68142"
"27.10.2015 09:00 - 27.10.2015 09:15","64894","67663"
"27.10.2015 09:15 - 27.10.2015 09:30","65240","67834"
"27.10.2015 09:30 - 27.10.2015 09:45","65735","68026"
"27.10.2015 09:45 - 27.10.2015 10:00","66074","68080"
"27.10.2015 10:00 - 27.10.2015 10:15","66412","68080"
"27.10.2015 10:15 - 27.10.2015 10:30","66470","68203"
"27.10.2015 10:30 - 27.10.2015 10:45","66891","68207"
"27.10.2015 10:45 - 27.10.2015 11:00","66931","68618"
"27.10.2015 11:00 - 27.10.2015 11:15","67130","68679"
"27.10.2015 11:15 - 27.10.2015 11:30","67264","69160"
"27.10.2015 11:30 - 27.10.2015 11:45","67621","69298"
"27.10.2015 11:45 - 27.10.2015 12:00","67723","69052"
"27.10.2015 12:00 - 27.10.2015 12:15","67200","68358"
"27.10.2015 12:15 - 27.10.2015 12:30","66763","67832"
"27.10.2015 12:30 - 27.10.2015 12:45","66775","67901"
"27.10.2015 12:45 - 27.10.2015 13:00","66660","67837"
"27.10.2015 13:00 - 27.10.2015 13:15","66533","67746"
"27.10.2015 13:15 - 27.10.2015 13:30","66200","67670"
"27.10.2015 13:30 - 27.10.2015 13:45","65514","67338"
"27.10.2015 13:45 - 27.10.2015 14:00","64930","66867"
"27.10.2015 14:00 - 27.10.2015 14:15","64619","66852"
"27.10.2015 14:15 - 27.10.2015 14:30","64536","66674"
"27.10.2015 14:30 - 27.10.2015 14:45","64433","66689"
"27.10.2015 14:45 - 27.10.2015 15:00","64080","66659"
"27.10.2015 15:00 - 27.10.2015 15:15","63874","66798"
"27.10.2015 15:15 - 27.10.2015 15:30","63417","66643"
"27.10.2015 15:30 - 27.10.2015 15:45","63192","66352"
"27.10.2015 15:45 - 27.10.2015 16:00","62458","66169"
"27.10.2015 16:00 - 27.10.2015 16:15","62431","66401"
"27.10.2015 16:15 - 27.10.2015 16:30","62054","66470"
"27.10.2015 16:30 - 27.10.2015 16:45","62153","66860"
"27.10.2015 16:45 - 27.10.2015 17:00","62274","67255"
"27.10.2015 17:00 - 27.10.2015 17:15","62744","68573"
"27.10.2015 17:15 - 27.10.2015 17:30","63602","70508"
"27.10.2015 17:30 - 27.10.2015 17:45","64338","72263"
"27.10.2015 17:45 - 27.10.2015 18:00","64820","73004"
"27.10.2015 18:00 - 27.10.2015 18:15","64921","72519"
"27.10.2015 18:15 - 27.10.2015 18:30","65252","72436"
"27.10.2015 18:30 - 27.10.2015 18:45","66156","72289"
"27.10.2015 18:45 - 27.10.2015 19:00","66491","72012"
"27.10.2015 19:00 - 27.10.2015 19:15","66254","71429"
"27.10.2015 19:15 - 27.10.2015 19:30","65626","70704"
"27.10.2015 19:30 - 27.10.2015 19:45","65089","69821"
"27.10.2015 19:45 - 27.10.2015 20:00","64484","69199"
"27.10.2015 20:00 - 27.10.2015 20:15","63419","67422"
"27.10.2015 20:15 - 27.10.2015 20:30","61919","66356"
"27.10.2015 20:30 - 27.10.2015 20:45","60439","65319"
"27.10.2015 20:45 - 27.10.2015 21:00","59279","64270"
"27.10.2015 21:00 - 27.10.2015 21:15","58433","63414"
"27.10.2015 21:15 - 27.10.2015 21:30","57741","62522"
"27.10.2015 21:30 - 27.10.2015 21:45","56611","61446"
"27.10.2015 21:45 - 27.10.2015 22:00","55425","60376"
"27.10.2015 22:00 - 27.10.2015 22:15","54927","59826"
"27.10.2015 22:15 - 27.10.2015 22:30","54074","58832"
"27.10.2015 22:30 - 27.10.2015 22:45","52804","57561"
"27.10.2015 22:45 - 27.10.2015 23:00","51520","56060"
"27.10.2015 23:00 - 27.10.2015 23:15","50261","54590"
"27.10.2015 23:15 - 27.10.2015 23:30","49021","53347"
"27.10.2015 23:30 - 27.10.2015 23:45","47968","52581"
"27.10.2015 23:45 - 28.10.2015 00:00","47035","51306"
"28.10.2015 00:00 - 28.10.2015 00:15","47087","50808"
"28.10.2015 00:15 - 28.10.2015 00:30","46358","49937"
"28.10.2015 00:30 - 28.10.2015 00:45","45673","49465"
"28.10.2015 00:45 - 28.10.2015 01:00","45184","48864"
"28.10.2015 01:00 - 28.10.2015 01:15","44691","48347"
"28.10.2015 01:15 - 28.10.2015 01:30","44213","47847"
"28.10.2015 01:30 - 28.10.2015 01:45","44013","47636"
"28.10.2015 01:45 - 28.10.2015 02:00","43603","47449"
"28.10.2015 02:00 - 28.10.2015 02:15","43299","47116"
"28.10.2015 02:15 - 28.10.2015 02:30","43102","46879"
"28.10.2015 02:30 - 28.10.2015 02:45","43136","47061"
"28.10.2015 02:45 - 28.10.2015 03:00","43222","47304"
"28.10.2015 03:00 - 28.10.2015 03:15","43532","47463"
"28.10.2015 03:15 - 28.10.2015 03:30","43694","47648"
"28.10.2015 03:30 - 28.10.2015 03:45","43996","48002"
"28.10.2015 03:45 - 28.10.2015 04:00","44088","48353"
"28.10.2015 04:00 - 28.10.2015 04:15","44827","48935"
"28.10.2015 04:15 - 28.10.2015 04:30","45231","49361"
"28.10.2015 04:30 - 28.10.2015 04:45","45514","50061"
"28.10.2015 04:45 - 28.10.2015 05:00","46216","50691"
"28.10.2015 05:00 - 28.10.2015 05:15","47727","52179"
"28.10.2015 05:15 - 28.10.2015 05:30","48436","52862"
"28.10.2015 05:30 - 28.10.2015 05:45","49818","54206"
"28.10.2015 05:45 - 28.10.2015 06:00","51052","55456"
"28.10.2015 06:00 - 28.10.2015 06:15","53923","58569"
"28.10.2015 06:15 - 28.10.2015 06:30","56478","61148"
"28.10.2015 06:30 - 28.10.2015 06:45","58593","63019"
"28.10.2015 06:45 - 28.10.2015 07:00","60278","64468"
"28.10.2015 07:00 - 28.10.2015 07:15","61871","66086"
"28.10.2015 07:15 - 28.10.2015 07:30","61992","66805"
"28.10.2015 07:30 - 28.10.2015 07:45","63348","67396"
"28.10.2015 07:45 - 28.10.2015 08:00","63827","68195"
"28.10.2015 08:00 - 28.10.2015 08:15","64715","68678"
"28.10.2015 08:15 - 28.10.2015 08:30","65160","68795"
"28.10.2015 08:30 - 28.10.2015 08:45","65289","68811"
"28.10.2015 08:45 - 28.10.2015 09:00","65349","68734"
"28.10.2015 09:00 - 28.10.2015 09:15","65135","68670"
"28.10.2015 09:15 - 28.10.2015 09:30","65565","68806"
"28.10.2015 09:30 - 28.10.2015 09:45","66098","69037"
"28.10.2015 09:45 - 28.10.2015 10:00","66299","69178"
"28.10.2015 10:00 - 28.10.2015 10:15","66549","69158"
"28.10.2015 10:15 - 28.10.2015 10:30","66608","69573"
"28.10.2015 10:30 - 28.10.2015 10:45","66801","69563"
"28.10.2015 10:45 - 28.10.2015 11:00","66908","69594"
"28.10.2015 11:00 - 28.10.2015 11:15","67248","69797"
"28.10.2015 11:15 - 28.10.2015 11:30","67491","70205"
"28.10.2015 11:30 - 28.10.2015 11:45","67795","70257"
"28.10.2015 11:45 - 28.10.2015 12:00","67761","70055"
"28.10.2015 12:00 - 28.10.2015 12:15","67157","69299"
"28.10.2015 12:15 - 28.10.2015 12:30","66915","69043"
"28.10.2015 12:30 - 28.10.2015 12:45","66762","69098"
"28.10.2015 12:45 - 28.10.2015 13:00","66706","68990"
"28.10.2015 13:00 - 28.10.2015 13:15","66699","69048"
"28.10.2015 13:15 - 28.10.2015 13:30","66125","68671"
"28.10.2015 13:30 - 28.10.2015 13:45","65632","68199"
"28.10.2015 13:45 - 28.10.2015 14:00","65095","67519"
"28.10.2015 14:00 - 28.10.2015 14:15","64648","67648"
"28.10.2015 14:15 - 28.10.2015 14:30","64596","67742"
"28.10.2015 14:30 - 28.10.2015 14:45","64294","67597"
"28.10.2015 14:45 - 28.10.2015 15:00","64078","67553"
"28.10.2015 15:00 - 28.10.2015 15:15","64036","67853"
"28.10.2015 15:15 - 28.10.2015 15:30","63766","67678"
"28.10.2015 15:30 - 28.10.2015 15:45","63488","67649"
"28.10.2015 15:45 - 28.10.2015 16:00","62894","67363"
"28.10.2015 16:00 - 28.10.2015 16:15","62979","67390"
"28.10.2015 16:15 - 28.10.2015 16:30","62726","67491"
"28.10.2015 16:30 - 28.10.2015 16:45","62809","67715"
"28.10.2015 16:45 - 28.10.2015 17:00","63231","68444"
"28.10.2015 17:00 - 28.10.2015 17:15","64111","69582"
"28.10.2015 17:15 - 28.10.2015 17:30","65089","71279"
"28.10.2015 17:30 - 28.10.2015 17:45","66259","72790"
"28.10.2015 17:45 - 28.10.2015 18:00","66777","73373"
"28.10.2015 18:00 - 28.10.2015 18:15","66635","72974"
"28.10.2015 18:15 - 28.10.2015 18:30","66516","72746"
"28.10.2015 18:30 - 28.10.2015 18:45","67230","72509"
"28.10.2015 18:45 - 28.10.2015 19:00","67171","72240"
"28.10.2015 19:00 - 28.10.2015 19:15","67174","71532"
"28.10.2015 19:15 - 28.10.2015 19:30","66489","70716"
"28.10.2015 19:30 - 28.10.2015 19:45","65841","69894"
"28.10.2015 19:45 - 28.10.2015 20:00","65371","69183"
"28.10.2015 20:00 - 28.10.2015 20:15","63956","67777"
"28.10.2015 20:15 - 28.10.2015 20:30","62757","66754"
"28.10.2015 20:30 - 28.10.2015 20:45","61554","65647"
"28.10.2015 20:45 - 28.10.2015 21:00","60596","64331"
"28.10.2015 21:00 - 28.10.2015 21:15","59733","63627"
"28.10.2015 21:15 - 28.10.2015 21:30","59183","62907"
"28.10.2015 21:30 - 28.10.2015 21:45","58060","61716"
"28.10.2015 21:45 - 28.10.2015 22:00","56829","60576"
"28.10.2015 22:00 - 28.10.2015 22:15","56411","60430"
"28.10.2015 22:15 - 28.10.2015 22:30","55474","59339"
"28.10.2015 22:30 - 28.10.2015 22:45","54426","57998"
"28.10.2015 22:45 - 28.10.2015 23:00","53028","56549"
"28.10.2015 23:00 - 28.10.2015 23:15","51767","55528"
"28.10.2015 23:15 - 28.10.2015 23:30","50719","54310"
"28.10.2015 23:30 - 28.10.2015 23:45","49659","53066"
"28.10.2015 23:45 - 29.10.2015 00:00","48587","52002"
"29.10.2015 00:00 - 29.10.2015 00:15","47591","50649"
"29.10.2015 00:15 - 29.10.2015 00:30","46985","50068"
"29.10.2015 00:30 - 29.10.2015 00:45","46300","49266"
"29.10.2015 00:45 - 29.10.2015 01:00","45789","48790"
"29.10.2015 01:00 - 29.10.2015 01:15","45108","48020"
"29.10.2015 01:15 - 29.10.2015 01:30","44590","47482"
"29.10.2015 01:30 - 29.10.2015 01:45","44356","47305"
"29.10.2015 01:45 - 29.10.2015 02:00","43893","47049"
"29.10.2015 02:00 - 29.10.2015 02:15","43671","46609"
"29.10.2015 02:15 - 29.10.2015 02:30","43428","46230"
"29.10.2015 02:30 - 29.10.2015 02:45","43596","46312"
"29.10.2015 02:45 - 29.10.2015 03:00","43573","46601"
"29.10.2015 03:00 - 29.10.2015 03:15","43829","46626"
"29.10.2015 03:15 - 29.10.2015 03:30","43970","46843"
"29.10.2015 03:30 - 29.10.2015 03:45","44167","46978"
"29.10.2015 03:45 - 29.10.2015 04:00","44267","47204"
"29.10.2015 04:00 - 29.10.2015 04:15","44933","47868"
"29.10.2015 04:15 - 29.10.2015 04:30","45278","48277"
"29.10.2015 04:30 - 29.10.2015 04:45","45667","48832"
"29.10.2015 04:45 - 29.10.2015 05:00","46345","49704"
"29.10.2015 05:00 - 29.10.2015 05:15","47781","51211"
"29.10.2015 05:15 - 29.10.2015 05:30","48392","51804"
"29.10.2015 05:30 - 29.10.2015 05:45","49689","52982"
"29.10.2015 05:45 - 29.10.2015 06:00","50993","54486"
"29.10.2015 06:00 - 29.10.2015 06:15","54098","57664"
"29.10.2015 06:15 - 29.10.2015 06:30","56867","60089"
"29.10.2015 06:30 - 29.10.2015 06:45","58928","62070"
"29.10.2015 06:45 - 29.10.2015 07:00","60564","63747"
"29.10.2015 07:00 - 29.10.2015 07:15","62270","65049"
"29.10.2015 07:15 - 29.10.2015 07:30","63152","65869"
"29.10.2015 07:30 - 29.10.2015 07:45","64473","66782"
"29.10.2015 07:45 - 29.10.2015 08:00","64651","67488"
"29.10.2015 08:00 - 29.10.2015 08:15","65517","68405"
"29.10.2015 08:15 - 29.10.2015 08:30","65862","68645"
"29.10.2015 08:30 - 29.10.2015 08:45","65834","68848"
"29.10.2015 08:45 - 29.10.2015 09:00","65662","68859"
"29.10.2015 09:00 - 29.10.2015 09:15","65387","68472"
"29.10.2015 09:15 - 29.10.2015 09:30","65587","68579"
"29.10.2015 09:30 - 29.10.2015 09:45","65877","68970"
"29.10.2015 09:45 - 29.10.2015 10:00","66220","68997"
"29.10.2015 10:00 - 29.10.2015 10:15","66312","69135"
"29.10.2015 10:15 - 29.10.2015 10:30","66205","69247"
"29.10.2015 10:30 - 29.10.2015 10:45","66536","69610"
"29.10.2015 10:45 - 29.10.2015 11:00","66570","69906"
"29.10.2015 11:00 - 29.10.2015 11:15","66860","70263"
"29.10.2015 11:15 - 29.10.2015 11:30","67004","70439"
"29.10.2015 11:30 - 29.10.2015 11:45","67262","70651"
"29.10.2015 11:45 - 29.10.2015 12:00","67361","70557"
"29.10.2015 12:00 - 29.10.2015 12:15","67101","69880"
"29.10.2015 12:15 - 29.10.2015 12:30","66873","69478"
"29.10.2015 12:30 - 29.10.2015 12:45","66956","69408"
"29.10.2015 12:45 - 29.10.2015 13:00","66880","69288"
"29.10.2015 13:00 - 29.10.2015 13:15","66909","69352"
"29.10.2015 13:15 - 29.10.2015 13:30","66325","68973"
"29.10.2015 13:30 - 29.10.2015 13:45","65905","68675"
"29.10.2015 13:45 - 29.10.2015 14:00","65365","68240"
"29.10.2015 14:00 - 29.10.2015 14:15","64996","68350"
"29.10.2015 14:15 - 29.10.2015 14:30","65012","68220"
"29.10.2015 14:30 - 29.10.2015 14:45","64804","68206"
"29.10.2015 14:45 - 29.10.2015 15:00","64511","68003"
"29.10.2015 15:00 - 29.10.2015 15:15","64290","68265"
"29.10.2015 15:15 - 29.10.2015 15:30","63934","67944"
"29.10.2015 15:30 - 29.10.2015 15:45","63564","67597"
"29.10.2015 15:45 - 29.10.2015 16:00","62845","67167"
"29.10.2015 16:00 - 29.10.2015 16:15","63389","67135"
"29.10.2015 16:15 - 29.10.2015 16:30","63249","67132"
"29.10.2015 16:30 - 29.10.2015 16:45","63304","67412"
"29.10.2015 16:45 - 29.10.2015 17:00","63584","68158"
"29.10.2015 17:00 - 29.10.2015 17:15","64295","69522"
"29.10.2015 17:15 - 29.10.2015 17:30","65715","70828"
"29.10.2015 17:30 - 29.10.2015 17:45","66772","71821"
"29.10.2015 17:45 - 29.10.2015 18:00","67229","72420"
"29.10.2015 18:00 - 29.10.2015 18:15","67282","72174"
"29.10.2015 18:15 - 29.10.2015 18:30","67425","71888"
