"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Germany (DE)","Actual Total Load [MW] - Germany (DE)"
"05.09.2021 19:45 - 05.09.2021 20:00","48892","49147"
"05.09.2021 20:00 - 05.09.2021 20:15","48792","50135"
"05.09.2021 20:15 - 05.09.2021 20:30","48605","50751"
"05.09.2021 20:30 - 05.09.2021 20:45","48408","50509"
"05.09.2021 20:45 - 05.09.2021 21:00","47832","50279"
"05.09.2021 21:00 - 05.09.2021 21:15","47452","49567"
"05.09.2021 21:15 - 05.09.2021 21:30","47001","48945"
"05.09.2021 21:30 - 05.09.2021 21:45","46526","48397"
"05.09.2021 21:45 - 05.09.2021 22:00","46442","47979"
"05.09.2021 22:00 - 05.09.2021 22:15","46403","47965"
"05.09.2021 22:15 - 05.09.2021 22:30","45964","47338"
"05.09.2021 22:30 - 05.09.2021 22:45","45394","46499"
"05.09.2021 22:45 - 05.09.2021 23:00","44791","45918"
"05.09.2021 23:00 - 05.09.2021 23:15","44216","44985"
"05.09.2021 23:15 - 05.09.2021 23:30","43647","44464"
"05.09.2021 23:30 - 05.09.2021 23:45","43029","43762"
"05.09.2021 23:45 - 06.09.2021 00:00","42814","43234"
"06.09.2021 00:00 - 06.09.2021 00:15","42707","42702"
"06.09.2021 00:15 - 06.09.2021 00:30","42517","42385"
"06.09.2021 00:30 - 06.09.2021 00:45","42344","42278"
"06.09.2021 00:45 - 06.09.2021 01:00","41852","41641"
"06.09.2021 01:00 - 06.09.2021 01:15","41521","41531"
"06.09.2021 01:15 - 06.09.2021 01:30","41163","41467"
"06.09.2021 01:30 - 06.09.2021 01:45","41064","40979"
"06.09.2021 01:45 - 06.09.2021 02:00","41096","40677"
"06.09.2021 02:00 - 06.09.2021 02:15","40654","40388"
"06.09.2021 02:15 - 06.09.2021 02:30","40676","40498"
"06.09.2021 02:30 - 06.09.2021 02:45","40578","40482"
"06.09.2021 02:45 - 06.09.2021 03:00","40632","40207"
"06.09.2021 03:00 - 06.09.2021 03:15","40662","40296"
"06.09.2021 03:15 - 06.09.2021 03:30","40696","40374"
"06.09.2021 03:30 - 06.09.2021 03:45","40868","40333"
"06.09.2021 03:45 - 06.09.2021 04:00","41033","40158"
"06.09.2021 04:00 - 06.09.2021 04:15","41612","40610"
"06.09.2021 04:15 - 06.09.2021 04:30","42064","41253"
"06.09.2021 04:30 - 06.09.2021 04:45","42507","41818"
"06.09.2021 04:45 - 06.09.2021 05:00","43070","42450"
"06.09.2021 05:00 - 06.09.2021 05:15","44152","43757"
"06.09.2021 05:15 - 06.09.2021 05:30","45187","44740"
"06.09.2021 05:30 - 06.09.2021 05:45","46370","45883"
"06.09.2021 05:45 - 06.09.2021 06:00","47983","47682"
"06.09.2021 06:00 - 06.09.2021 06:15","50899","51471"
"06.09.2021 06:15 - 06.09.2021 06:30","53047","53150"
"06.09.2021 06:30 - 06.09.2021 06:45","54036","54430"
"06.09.2021 06:45 - 06.09.2021 07:00","54980","55172"
"06.09.2021 07:00 - 06.09.2021 07:15","56148","56688"
"06.09.2021 07:15 - 06.09.2021 07:30","56874","57813"
"06.09.2021 07:30 - 06.09.2021 07:45","57565","58702"
"06.09.2021 07:45 - 06.09.2021 08:00","58348","59516"
"06.09.2021 08:00 - 06.09.2021 08:15","59315","60705"
"06.09.2021 08:15 - 06.09.2021 08:30","59852","61632"
"06.09.2021 08:30 - 06.09.2021 08:45","60205","62032"
"06.09.2021 08:45 - 06.09.2021 09:00","60596","62245"
"06.09.2021 09:00 - 06.09.2021 09:15","61104","61961"
"06.09.2021 09:15 - 06.09.2021 09:30","61591","62576"
"06.09.2021 09:30 - 06.09.2021 09:45","62173","62941"
"06.09.2021 09:45 - 06.09.2021 10:00","62507","63553"
"06.09.2021 10:00 - 06.09.2021 10:15","62538","63756"
"06.09.2021 10:15 - 06.09.2021 10:30","62803","63730"
"06.09.2021 10:30 - 06.09.2021 10:45","63387","63831"
"06.09.2021 10:45 - 06.09.2021 11:00","63934","64323"
"06.09.2021 11:00 - 06.09.2021 11:15","64184","64726"
"06.09.2021 11:15 - 06.09.2021 11:30","64510","65030"
"06.09.2021 11:30 - 06.09.2021 11:45","65007","65188"
"06.09.2021 11:45 - 06.09.2021 12:00","65559","65480"
"06.09.2021 12:00 - 06.09.2021 12:15","65046","64927"
"06.09.2021 12:15 - 06.09.2021 12:30","64995","64562"
"06.09.2021 12:30 - 06.09.2021 12:45","64880","64474"
"06.09.2021 12:45 - 06.09.2021 13:00","64987","64565"
"06.09.2021 13:00 - 06.09.2021 13:15","65258","64226"
"06.09.2021 13:15 - 06.09.2021 13:30","65211","63922"
"06.09.2021 13:30 - 06.09.2021 13:45","64714","63610"
"06.09.2021 13:45 - 06.09.2021 14:00","64291","63200"
"06.09.2021 14:00 - 06.09.2021 14:15","64152","63045"
"06.09.2021 14:15 - 06.09.2021 14:30","64288","62943"
"06.09.2021 14:30 - 06.09.2021 14:45","64022","62826"
"06.09.2021 14:45 - 06.09.2021 15:00","63703","62293"
"06.09.2021 15:00 - 06.09.2021 15:15","63405","61959"
"06.09.2021 15:15 - 06.09.2021 15:30","62888","61465"
"06.09.2021 15:30 - 06.09.2021 15:45","62530","61065"
"06.09.2021 15:45 - 06.09.2021 16:00","62215","60780"
"06.09.2021 16:00 - 06.09.2021 16:15","61711","60492"
"06.09.2021 16:15 - 06.09.2021 16:30","61203","59990"
"06.09.2021 16:30 - 06.09.2021 16:45","60973","59694"
"06.09.2021 16:45 - 06.09.2021 17:00","60819","59391"
"06.09.2021 17:00 - 06.09.2021 17:15","60584","59600"
"06.09.2021 17:15 - 06.09.2021 17:30","60563","59749"
"06.09.2021 17:30 - 06.09.2021 17:45","60495","59882"
"06.09.2021 17:45 - 06.09.2021 18:00","60569","60108"
"06.09.2021 18:00 - 06.09.2021 18:15","60329","59917"
"06.09.2021 18:15 - 06.09.2021 18:30","60040","59804"
"06.09.2021 18:30 - 06.09.2021 18:45","59937","59898"
"06.09.2021 18:45 - 06.09.2021 19:00","59958","59794"
"06.09.2021 19:00 - 06.09.2021 19:15","60060","59765"
"06.09.2021 19:15 - 06.09.2021 19:30","59613","59352"
"06.09.2021 19:30 - 06.09.2021 19:45","59488","59497"
"06.09.2021 19:45 - 06.09.2021 20:00","59251","59639"
"06.09.2021 20:00 - 06.09.2021 20:15","59141","59826"
"06.09.2021 20:15 - 06.09.2021 20:30","58810","59596"
"06.09.2021 20:30 - 06.09.2021 20:45","58572","59175"
"06.09.2021 20:45 - 06.09.2021 21:00","57834","58213"
"06.09.2021 21:00 - 06.09.2021 21:15","57192","57016"
"06.09.2021 21:15 - 06.09.2021 21:30","56347","56087"
"06.09.2021 21:30 - 06.09.2021 21:45","55596","55264"
"06.09.2021 21:45 - 06.09.2021 22:00","54682","54517"
"06.09.2021 22:00 - 06.09.2021 22:15","53605","52939"
"06.09.2021 22:15 - 06.09.2021 22:30","52900","51952"
"06.09.2021 22:30 - 06.09.2021 22:45","51871","51027"
"06.09.2021 22:45 - 06.09.2021 23:00","51076","50083"
"06.09.2021 23:00 - 06.09.2021 23:15","50209","48726"
"06.09.2021 23:15 - 06.09.2021 23:30","49484","48172"
"06.09.2021 23:30 - 06.09.2021 23:45","48764","47901"
"06.09.2021 23:45 - 07.09.2021 00:00","48317","47013"
"07.09.2021 00:00 - 07.09.2021 00:15","44969","46184"
"07.09.2021 00:15 - 07.09.2021 00:30","44756","45743"
"07.09.2021 00:30 - 07.09.2021 00:45","44589","45246"
"07.09.2021 00:45 - 07.09.2021 01:00","44264","44777"
"07.09.2021 01:00 - 07.09.2021 01:15","43914","44159"
"07.09.2021 01:15 - 07.09.2021 01:30","43812","43954"
"07.09.2021 01:30 - 07.09.2021 01:45","43530","43732"
"07.09.2021 01:45 - 07.09.2021 02:00","43376","43357"
"07.09.2021 02:00 - 07.09.2021 02:15","43044","43226"
"07.09.2021 02:15 - 07.09.2021 02:30","43027","43278"
"07.09.2021 02:30 - 07.09.2021 02:45","42978","43252"
"07.09.2021 02:45 - 07.09.2021 03:00","43059","43435"
"07.09.2021 03:00 - 07.09.2021 03:15","43079","43381"
"07.09.2021 03:15 - 07.09.2021 03:30","43113","43103"
"07.09.2021 03:30 - 07.09.2021 03:45","43129","43350"
"07.09.2021 03:45 - 07.09.2021 04:00","43241","43721"
"07.09.2021 04:00 - 07.09.2021 04:15","43521","43884"
"07.09.2021 04:15 - 07.09.2021 04:30","43774","44228"
"07.09.2021 04:30 - 07.09.2021 04:45","44141","44627"
"07.09.2021 04:45 - 07.09.2021 05:00","44576","45345"
"07.09.2021 05:00 - 07.09.2021 05:15","45654","46525"
"07.09.2021 05:15 - 07.09.2021 05:30","46528","47484"
"07.09.2021 05:30 - 07.09.2021 05:45","47705","48686"
"07.09.2021 05:45 - 07.09.2021 06:00","49333","50398"
"07.09.2021 06:00 - 07.09.2021 06:15","52311","54019"
"07.09.2021 06:15 - 07.09.2021 06:30","53951","55257"
"07.09.2021 06:30 - 07.09.2021 06:45","55154","56566"
"07.09.2021 06:45 - 07.09.2021 07:00","55637","57731"
"07.09.2021 07:00 - 07.09.2021 07:15","56577","59255"
"07.09.2021 07:15 - 07.09.2021 07:30","58192","60034"
"07.09.2021 07:30 - 07.09.2021 07:45","58911","60764"
"07.09.2021 07:45 - 07.09.2021 08:00","59809","61691"
"07.09.2021 08:00 - 07.09.2021 08:15","60596","62438"
"07.09.2021 08:15 - 07.09.2021 08:30","61100","63277"
"07.09.2021 08:30 - 07.09.2021 08:45","61420","63695"
"07.09.2021 08:45 - 07.09.2021 09:00","61708","64141"
"07.09.2021 09:00 - 07.09.2021 09:15","62147","63680"
"07.09.2021 09:15 - 07.09.2021 09:30","62583","64052"
"07.09.2021 09:30 - 07.09.2021 09:45","63142","64541"
"07.09.2021 09:45 - 07.09.2021 10:00","63575","64815"
"07.09.2021 10:00 - 07.09.2021 10:15","63497","64793"
"07.09.2021 10:15 - 07.09.2021 10:30","63824","64921"
"07.09.2021 10:30 - 07.09.2021 10:45","64214","65465"
"07.09.2021 10:45 - 07.09.2021 11:00","64805","65717"
"07.09.2021 11:00 - 07.09.2021 11:15","65075","65729"
"07.09.2021 11:15 - 07.09.2021 11:30","65267","66101"
"07.09.2021 11:30 - 07.09.2021 11:45","65762","66186"
"07.09.2021 11:45 - 07.09.2021 12:00","66340","66344"
"07.09.2021 12:00 - 07.09.2021 12:15","65628","65542"
"07.09.2021 12:15 - 07.09.2021 12:30","65393","65452"
"07.09.2021 12:30 - 07.09.2021 12:45","65358","65042"
"07.09.2021 12:45 - 07.09.2021 13:00","65469","64961"
"07.09.2021 13:00 - 07.09.2021 13:15","65748","64763"
"07.09.2021 13:15 - 07.09.2021 13:30","65599","64534"
"07.09.2021 13:30 - 07.09.2021 13:45","65082","63980"
"07.09.2021 13:45 - 07.09.2021 14:00","64635","63497"
"07.09.2021 14:00 - 07.09.2021 14:15","64536","63617"
"07.09.2021 14:15 - 07.09.2021 14:30","64671","63382"
"07.09.2021 14:30 - 07.09.2021 14:45","64375","63110"
"07.09.2021 14:45 - 07.09.2021 15:00","64182","62961"
"07.09.2021 15:00 - 07.09.2021 15:15","63857","63050"
"07.09.2021 15:15 - 07.09.2021 15:30","63396","62023"
"07.09.2021 15:30 - 07.09.2021 15:45","62903","61625"
"07.09.2021 15:45 - 07.09.2021 16:00","62480","61387"
"07.09.2021 16:00 - 07.09.2021 16:15","62031","61261"
"07.09.2021 16:15 - 07.09.2021 16:30","61507","60997"
"07.09.2021 16:30 - 07.09.2021 16:45","61280","60618"
"07.09.2021 16:45 - 07.09.2021 17:00","61065","60604"
"07.09.2021 17:00 - 07.09.2021 17:15","60905","60604"
"07.09.2021 17:15 - 07.09.2021 17:30","60819","60808"
"07.09.2021 17:30 - 07.09.2021 17:45","60811","60872"
"07.09.2021 17:45 - 07.09.2021 18:00","60921","61077"
"07.09.2021 18:00 - 07.09.2021 18:15","60859","60869"
"07.09.2021 18:15 - 07.09.2021 18:30","60556","60791"
"07.09.2021 18:30 - 07.09.2021 18:45","60356","60832"
"07.09.2021 18:45 - 07.09.2021 19:00","60394","60858"
"07.09.2021 19:00 - 07.09.2021 19:15","60485","60844"
"07.09.2021 19:15 - 07.09.2021 19:30","60032","60439"
"07.09.2021 19:30 - 07.09.2021 19:45","59846","60488"
"07.09.2021 19:45 - 07.09.2021 20:00","59618","60847"
"07.09.2021 20:00 - 07.09.2021 20:15","59493","61066"
"07.09.2021 20:15 - 07.09.2021 20:30","59315","60868"
"07.09.2021 20:30 - 07.09.2021 20:45","59133","60503"
"07.09.2021 20:45 - 07.09.2021 21:00","58441","59663"
"07.09.2021 21:00 - 07.09.2021 21:15","57505","58357"
"07.09.2021 21:15 - 07.09.2021 21:30","56798","57143"
"07.09.2021 21:30 - 07.09.2021 21:45","56028","56084"
"07.09.2021 21:45 - 07.09.2021 22:00","55052","55231"
"07.09.2021 22:00 - 07.09.2021 22:15","54077","53863"
"07.09.2021 22:15 - 07.09.2021 22:30","53274","52649"
"07.09.2021 22:30 - 07.09.2021 22:45","52360","51818"
"07.09.2021 22:45 - 07.09.2021 23:00","51450","51143"
"07.09.2021 23:00 - 07.09.2021 23:15","50504","49688"
"07.09.2021 23:15 - 07.09.2021 23:30","49903","48885"
"07.09.2021 23:30 - 07.09.2021 23:45","49088","48138"
"07.09.2021 23:45 - 08.09.2021 00:00","48581","47617"
"08.09.2021 00:00 - 08.09.2021 00:15","47008","46540"
"08.09.2021 00:15 - 08.09.2021 00:30","46595","46059"
"08.09.2021 00:30 - 08.09.2021 00:45","46162","45494"
"08.09.2021 00:45 - 08.09.2021 01:00","45856","45271"
"08.09.2021 01:00 - 08.09.2021 01:15","45442","45008"
"08.09.2021 01:15 - 08.09.2021 01:30","45184","45014"
"08.09.2021 01:30 - 08.09.2021 01:45","44911","44780"
"08.09.2021 01:45 - 08.09.2021 02:00","44723","44185"
"08.09.2021 02:00 - 08.09.2021 02:15","44400","44127"
"08.09.2021 02:15 - 08.09.2021 02:30","44347","44058"
"08.09.2021 02:30 - 08.09.2021 02:45","44302","43690"
"08.09.2021 02:45 - 08.09.2021 03:00","44353","43846"
"08.09.2021 03:00 - 08.09.2021 03:15","44201","44082"
"08.09.2021 03:15 - 08.09.2021 03:30","44215","44218"
"08.09.2021 03:30 - 08.09.2021 03:45","44259","44108"
"08.09.2021 03:45 - 08.09.2021 04:00","44447","44309"
"08.09.2021 04:00 - 08.09.2021 04:15","44798","44494"
"08.09.2021 04:15 - 08.09.2021 04:30","44275","44915"
"08.09.2021 04:30 - 08.09.2021 04:45","44625","45486"
"08.09.2021 04:45 - 08.09.2021 05:00","45047","45990"
"08.09.2021 05:00 - 08.09.2021 05:15","46048","47177"
"08.09.2021 05:15 - 08.09.2021 05:30","46865","48067"
"08.09.2021 05:30 - 08.09.2021 05:45","48122","49078"
"08.09.2021 05:45 - 08.09.2021 06:00","49789","50648"
"08.09.2021 06:00 - 08.09.2021 06:15","52648","54350"
"08.09.2021 06:15 - 08.09.2021 06:30","54339","56006"
"08.09.2021 06:30 - 08.09.2021 06:45","55546","56960"
"08.09.2021 06:45 - 08.09.2021 07:00","56014","57899"
"08.09.2021 07:00 - 08.09.2021 07:15","56943","59095"
"08.09.2021 07:15 - 08.09.2021 07:30","57625","60274"
"08.09.2021 07:30 - 08.09.2021 07:45","58403","61203"
"08.09.2021 07:45 - 08.09.2021 08:00","59328","61927"
"08.09.2021 08:00 - 08.09.2021 08:15","60168","62785"
"08.09.2021 08:15 - 08.09.2021 08:30","61045","63472"
"08.09.2021 08:30 - 08.09.2021 08:45","61540","63637"
"08.09.2021 08:45 - 08.09.2021 09:00","61924","64020"
"08.09.2021 09:00 - 08.09.2021 09:15","61725","63808"
"08.09.2021 09:15 - 08.09.2021 09:30","62533","64141"
"08.09.2021 09:30 - 08.09.2021 09:45","62899","64697"
"08.09.2021 09:45 - 08.09.2021 10:00","63418","65024"
"08.09.2021 10:00 - 08.09.2021 10:15","63618","65164"
"08.09.2021 10:15 - 08.09.2021 10:30","64185","65181"
"08.09.2021 10:30 - 08.09.2021 10:45","64558","65563"
"08.09.2021 10:45 - 08.09.2021 11:00","64922","65758"
"08.09.2021 11:00 - 08.09.2021 11:15","65171","65605"
"08.09.2021 11:15 - 08.09.2021 11:30","65622","66218"
"08.09.2021 11:30 - 08.09.2021 11:45","65924","66646"
"08.09.2021 11:45 - 08.09.2021 12:00","66255","66651"
"08.09.2021 12:00 - 08.09.2021 12:15","66221","66030"
"08.09.2021 12:15 - 08.09.2021 12:30","65961","66057"
"08.09.2021 12:30 - 08.09.2021 12:45","66031","65999"
"08.09.2021 12:45 - 08.09.2021 13:00","65880","66025"
"08.09.2021 13:00 - 08.09.2021 13:15","65645","65781"
"08.09.2021 13:15 - 08.09.2021 13:30","65186","65515"
"08.09.2021 13:30 - 08.09.2021 13:45","64815","65209"
"08.09.2021 13:45 - 08.09.2021 14:00","64277","64724"
"08.09.2021 14:00 - 08.09.2021 14:15","64054","64059"
"08.09.2021 14:15 - 08.09.2021 14:30","63998","64012"
"08.09.2021 14:30 - 08.09.2021 14:45","63781","63927"
"08.09.2021 14:45 - 08.09.2021 15:00","63412","63503"
"08.09.2021 15:00 - 08.09.2021 15:15","62911","63057"
"08.09.2021 15:15 - 08.09.2021 15:30","62457","62741"
"08.09.2021 15:30 - 08.09.2021 15:45","62044","62585"
"08.09.2021 15:45 - 08.09.2021 16:00","61647","62241"
"08.09.2021 16:00 - 08.09.2021 16:15","61240","61960"
"08.09.2021 16:15 - 08.09.2021 16:30","60839","61175"
"08.09.2021 16:30 - 08.09.2021 16:45","60510","61003"
"08.09.2021 16:45 - 08.09.2021 17:00","60094","61107"
"08.09.2021 17:00 - 08.09.2021 17:15","60146","61260"
"08.09.2021 17:15 - 08.09.2021 17:30","60252","61112"
"08.09.2021 17:30 - 08.09.2021 17:45","59970","61097"
"08.09.2021 17:45 - 08.09.2021 18:00","59844","61314"
"08.09.2021 18:00 - 08.09.2021 18:15","60119","61636"
"08.09.2021 18:15 - 08.09.2021 18:30","59782","61256"
"08.09.2021 18:30 - 08.09.2021 18:45","59918","61516"
"08.09.2021 18:45 - 08.09.2021 19:00","59867","61445"
"08.09.2021 19:00 - 08.09.2021 19:15","59693","61362"
"08.09.2021 19:15 - 08.09.2021 19:30","59331","61105"
"08.09.2021 19:30 - 08.09.2021 19:45","59326","61258"
"08.09.2021 19:45 - 08.09.2021 20:00","59308","61457"
"08.09.2021 20:00 - 08.09.2021 20:15","59196","61726"
"08.09.2021 20:15 - 08.09.2021 20:30","58891","61519"
"08.09.2021 20:30 - 08.09.2021 20:45","58448","61086"
"08.09.2021 20:45 - 08.09.2021 21:00","58084","60416"
"08.09.2021 21:00 - 08.09.2021 21:15","56823","59137"
"08.09.2021 21:15 - 08.09.2021 21:30","55774","58169"
"08.09.2021 21:30 - 08.09.2021 21:45","55000","57076"
"08.09.2021 21:45 - 08.09.2021 22:00","54108","56331"
"08.09.2021 22:00 - 08.09.2021 22:15","52710","55009"
"08.09.2021 22:15 - 08.09.2021 22:30","51734","54106"
"08.09.2021 22:30 - 08.09.2021 22:45","50961","53127"
"08.09.2021 22:45 - 08.09.2021 23:00","50089","52444"
"08.09.2021 23:00 - 08.09.2021 23:15","49319","51301"
"08.09.2021 23:15 - 08.09.2021 23:30","48880","50433"
"08.09.2021 23:30 - 08.09.2021 23:45","48006","49569"
"08.09.2021 23:45 - 09.09.2021 00:00","47519","48495"
"09.09.2021 00:00 - 09.09.2021 00:15","46666","47439"
"09.09.2021 00:15 - 09.09.2021 00:30","46346","46834"
"09.09.2021 00:30 - 09.09.2021 00:45","46048","46739"
"09.09.2021 00:45 - 09.09.2021 01:00","45667","46453"
"09.09.2021 01:00 - 09.09.2021 01:15","45360","45848"
"09.09.2021 01:15 - 09.09.2021 01:30","45238","45434"
"09.09.2021 01:30 - 09.09.2021 01:45","44923","45139"
"09.09.2021 01:45 - 09.09.2021 02:00","44717","45095"
"09.09.2021 02:00 - 09.09.2021 02:15","44444","44540"
"09.09.2021 02:15 - 09.09.2021 02:30","44406","44079"
"09.09.2021 02:30 - 09.09.2021 02:45","44294","44283"
"09.09.2021 02:45 - 09.09.2021 03:00","44379","44460"
"09.09.2021 03:00 - 09.09.2021 03:15","44363","44580"
"09.09.2021 03:15 - 09.09.2021 03:30","44327","44349"
"09.09.2021 03:30 - 09.09.2021 03:45","44445","44337"
"09.09.2021 03:45 - 09.09.2021 04:00","44515","44594"
"09.09.2021 04:00 - 09.09.2021 04:15","44743","44786"
"09.09.2021 04:15 - 09.09.2021 04:30","44960","45227"
"09.09.2021 04:30 - 09.09.2021 04:45","45376","45569"
"09.09.2021 04:45 - 09.09.2021 05:00","45877","46058"
"09.09.2021 05:00 - 09.09.2021 05:15","46997","47430"
"09.09.2021 05:15 - 09.09.2021 05:30","47983","48496"
"09.09.2021 05:30 - 09.09.2021 05:45","49171","49459"
"09.09.2021 05:45 - 09.09.2021 06:00","50672","50931"
"09.09.2021 06:00 - 09.09.2021 06:15","53864","54512"
"09.09.2021 06:15 - 09.09.2021 06:30","55660","55678"
"09.09.2021 06:30 - 09.09.2021 06:45","56628","56855"
"09.09.2021 06:45 - 09.09.2021 07:00","57526","58158"
"09.09.2021 07:00 - 09.09.2021 07:15","59266","59618"
"09.09.2021 07:15 - 09.09.2021 07:30","58808","60427"
"09.09.2021 07:30 - 09.09.2021 07:45","59504","61079"
"09.09.2021 07:45 - 09.09.2021 08:00","60120","61861"
"09.09.2021 08:00 - 09.09.2021 08:15","60935","62623"
"09.09.2021 08:15 - 09.09.2021 08:30","61509","63230"
"09.09.2021 08:30 - 09.09.2021 08:45","61981","63665"
"09.09.2021 08:45 - 09.09.2021 09:00","62136","63746"
"09.09.2021 09:00 - 09.09.2021 09:15","61843","63625"
"09.09.2021 09:15 - 09.09.2021 09:30","62480","63839"
"09.09.2021 09:30 - 09.09.2021 09:45","63100","64310"
"09.09.2021 09:45 - 09.09.2021 10:00","63588","64720"
"09.09.2021 10:00 - 09.09.2021 10:15","63752","64913"
"09.09.2021 10:15 - 09.09.2021 10:30","64089","65151"
"09.09.2021 10:30 - 09.09.2021 10:45","64666","65611"
"09.09.2021 10:45 - 09.09.2021 11:00","65026","66116"
"09.09.2021 11:00 - 09.09.2021 11:15","65248","66051"
"09.09.2021 11:15 - 09.09.2021 11:30","65729","66406"
"09.09.2021 11:30 - 09.09.2021 11:45","65944","66862"
"09.09.2021 11:45 - 09.09.2021 12:00","66129","67002"
"09.09.2021 12:00 - 09.09.2021 12:15","65835","66761"
"09.09.2021 12:15 - 09.09.2021 12:30","65841","66857"
"09.09.2021 12:30 - 09.09.2021 12:45","65795","66677"
"09.09.2021 12:45 - 09.09.2021 13:00","65577","66670"
"09.09.2021 13:00 - 09.09.2021 13:15","65369","66147"
"09.09.2021 13:15 - 09.09.2021 13:30","65164","65640"
"09.09.2021 13:30 - 09.09.2021 13:45","64753","65155"
"09.09.2021 13:45 - 09.09.2021 14:00","64178","64727"
"09.09.2021 14:00 - 09.09.2021 14:15","63892","64826"
"09.09.2021 14:15 - 09.09.2021 14:30","63825","64691"
"09.09.2021 14:30 - 09.09.2021 14:45","63544","64567"
"09.09.2021 14:45 - 09.09.2021 15:00","63162","64213"
"09.09.2021 15:00 - 09.09.2021 15:15","62915","64020"
"09.09.2021 15:15 - 09.09.2021 15:30","62537","63851"
"09.09.2021 15:30 - 09.09.2021 15:45","62209","63417"
"09.09.2021 15:45 - 09.09.2021 16:00","61825","63035"
"09.09.2021 16:00 - 09.09.2021 16:15","61728","62961"
"09.09.2021 16:15 - 09.09.2021 16:30","61486","62482"
"09.09.2021 16:30 - 09.09.2021 16:45","61066","62453"
"09.09.2021 16:45 - 09.09.2021 17:00","61045","62479"
"09.09.2021 17:00 - 09.09.2021 17:15","61058","62701"
"09.09.2021 17:15 - 09.09.2021 17:30","61000","62644"
"09.09.2021 17:30 - 09.09.2021 17:45","60924","62690"
"09.09.2021 17:45 - 09.09.2021 18:00","60878","62873"
"09.09.2021 18:00 - 09.09.2021 18:15","60924","62796"
"09.09.2021 18:15 - 09.09.2021 18:30","60719","62604"
"09.09.2021 18:30 - 09.09.2021 18:45","60695","62700"
"09.09.2021 18:45 - 09.09.2021 19:00","60580","62478"
"09.09.2021 19:00 - 09.09.2021 19:15","60243","62358"
"09.09.2021 19:15 - 09.09.2021 19:30","60091","62085"
"09.09.2021 19:30 - 09.09.2021 19:45","60172","62167"
"09.09.2021 19:45 - 09.09.2021 20:00","60223","62236"
"09.09.2021 20:00 - 09.09.2021 20:15","59930","62201"
"09.09.2021 20:15 - 09.09.2021 20:30","59563","61899"
"09.09.2021 20:30 - 09.09.2021 20:45","59196","61232"
"09.09.2021 20:45 - 09.09.2021 21:00","58746","60496"
"09.09.2021 21:00 - 09.09.2021 21:15","57384","59362"
"09.09.2021 21:15 - 09.09.2021 21:30","56543","58621"
"09.09.2021 21:30 - 09.09.2021 21:45","55647","57519"
"09.09.2021 21:45 - 09.09.2021 22:00","54756","56531"
"09.09.2021 22:00 - 09.09.2021 22:15","53680","55196"
"09.09.2021 22:15 - 09.09.2021 22:30","52641","54494"
"09.09.2021 22:30 - 09.09.2021 22:45","51811","53390"
"09.09.2021 22:45 - 09.09.2021 23:00","51121","52255"
"09.09.2021 23:00 - 09.09.2021 23:15","49728","51075"
"09.09.2021 23:15 - 09.09.2021 23:30","49026","50598"
"09.09.2021 23:30 - 09.09.2021 23:45","48380","49753"
"09.09.2021 23:45 - 10.09.2021 00:00","47719","48853"
"10.09.2021 00:00 - 10.09.2021 00:15","47685","47924"
"10.09.2021 00:15 - 10.09.2021 00:30","47373","47536"
"10.09.2021 00:30 - 10.09.2021 00:45","47098","47163"
"10.09.2021 00:45 - 10.09.2021 01:00","46762","46709"
"10.09.2021 01:00 - 10.09.2021 01:15","46285","46198"
"10.09.2021 01:15 - 10.09.2021 01:30","45978","45627"
"10.09.2021 01:30 - 10.09.2021 01:45","45733","45408"
"10.09.2021 01:45 - 10.09.2021 02:00","45439","45503"
"10.09.2021 02:00 - 10.09.2021 02:15","44919","45050"
"10.09.2021 02:15 - 10.09.2021 02:30","44842","44759"
"10.09.2021 02:30 - 10.09.2021 02:45","44693","44620"
"10.09.2021 02:45 - 10.09.2021 03:00","44857","44968"
"10.09.2021 03:00 - 10.09.2021 03:15","44969","44765"
"10.09.2021 03:15 - 10.09.2021 03:30","45026","44600"
"10.09.2021 03:30 - 10.09.2021 03:45","45062","44453"
"10.09.2021 03:45 - 10.09.2021 04:00","45080","44591"
"10.09.2021 04:00 - 10.09.2021 04:15","45396","45347"
"10.09.2021 04:15 - 10.09.2021 04:30","45604","45702"
"10.09.2021 04:30 - 10.09.2021 04:45","45878","45949"
"10.09.2021 04:45 - 10.09.2021 05:00","46309","46467"
"10.09.2021 05:00 - 10.09.2021 05:15","47543","47967"
"10.09.2021 05:15 - 10.09.2021 05:30","48225","48795"
"10.09.2021 05:30 - 10.09.2021 05:45","49322","49752"
"10.09.2021 05:45 - 10.09.2021 06:00","50830","51338"
"10.09.2021 06:00 - 10.09.2021 06:15","53723","54727"
"10.09.2021 06:15 - 10.09.2021 06:30","55577","56039"
"10.09.2021 06:30 - 10.09.2021 06:45","56641","57158"
"10.09.2021 06:45 - 10.09.2021 07:00","57503","58146"
"10.09.2021 07:00 - 10.09.2021 07:15","58933","59761"
"10.09.2021 07:15 - 10.09.2021 07:30","59824","60705"
"10.09.2021 07:30 - 10.09.2021 07:45","60621","61415"
"10.09.2021 07:45 - 10.09.2021 08:00","61232","62111"
"10.09.2021 08:00 - 10.09.2021 08:15","62235","63453"
"10.09.2021 08:15 - 10.09.2021 08:30","62918","64430"
