"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Germany (DE)","Actual Total Load [MW] - Germany (DE)"
"25.08.2022 21:45 - 25.08.2022 22:00","52478","53424"
"25.08.2022 22:00 - 25.08.2022 22:15","51531","52211"
"25.08.2022 22:15 - 25.08.2022 22:30","50584","51467"
"25.08.2022 22:30 - 25.08.2022 22:45","49579","50436"
"25.08.2022 22:45 - 25.08.2022 23:00","48682","49333"
"25.08.2022 23:00 - 25.08.2022 23:15","47824","48531"
"25.08.2022 23:15 - 25.08.2022 23:30","46849","47728"
"25.08.2022 23:30 - 25.08.2022 23:45","46193","46931"
"25.08.2022 23:45 - 26.08.2022 00:00","45556","45876"
"26.08.2022 00:00 - 26.08.2022 00:15","45081","44986"
"26.08.2022 00:15 - 26.08.2022 00:30","44623","44373"
"26.08.2022 00:30 - 26.08.2022 00:45","44100","44044"
"26.08.2022 00:45 - 26.08.2022 01:00","43600","43626"
"26.08.2022 01:00 - 26.08.2022 01:15","43246","43261"
"26.08.2022 01:15 - 26.08.2022 01:30","43048","43227"
"26.08.2022 01:30 - 26.08.2022 01:45","42709","42362"
"26.08.2022 01:45 - 26.08.2022 02:00","42356","41912"
"26.08.2022 02:00 - 26.08.2022 02:15","41709","41341"
"26.08.2022 02:15 - 26.08.2022 02:30","41664","41159"
"26.08.2022 02:30 - 26.08.2022 02:45","41437","41195"
"26.08.2022 02:45 - 26.08.2022 03:00","41710","41233"
"26.08.2022 03:00 - 26.08.2022 03:15","41543","41268"
"26.08.2022 03:15 - 26.08.2022 03:30","41462","41069"
"26.08.2022 03:30 - 26.08.2022 03:45","41447","40907"
"26.08.2022 03:45 - 26.08.2022 04:00","41627","41169"
"26.08.2022 04:00 - 26.08.2022 04:15","42028","41547"
"26.08.2022 04:15 - 26.08.2022 04:30","42219","41985"
"26.08.2022 04:30 - 26.08.2022 04:45","42725","42535"
"26.08.2022 04:45 - 26.08.2022 05:00","43236","43098"
"26.08.2022 05:00 - 26.08.2022 05:15","44351","44184"
"26.08.2022 05:15 - 26.08.2022 05:30","45241","45076"
"26.08.2022 05:30 - 26.08.2022 05:45","46312","45975"
"26.08.2022 05:45 - 26.08.2022 06:00","47741","47305"
"26.08.2022 06:00 - 26.08.2022 06:15","50229","49701"
"26.08.2022 06:15 - 26.08.2022 06:30","51552","51237"
"26.08.2022 06:30 - 26.08.2022 06:45","52525","52626"
"26.08.2022 06:45 - 26.08.2022 07:00","53409","53245"
"26.08.2022 07:00 - 26.08.2022 07:15","54912","54653"
"26.08.2022 07:15 - 26.08.2022 07:30","56071","55406"
"26.08.2022 07:30 - 26.08.2022 07:45","57010","56388"
"26.08.2022 07:45 - 26.08.2022 08:00","57958","57110"
"26.08.2022 08:00 - 26.08.2022 08:15","59044","58306"
"26.08.2022 08:15 - 26.08.2022 08:30","59609","58796"
"26.08.2022 08:30 - 26.08.2022 08:45","60154","59469"
"26.08.2022 08:45 - 26.08.2022 09:00","60796","59943"
"26.08.2022 09:00 - 26.08.2022 09:15","60937","60058"
"26.08.2022 09:15 - 26.08.2022 09:30","61460","60667"
"26.08.2022 09:30 - 26.08.2022 09:45","62124","61322"
"26.08.2022 09:45 - 26.08.2022 10:00","62585","61751"
"26.08.2022 10:00 - 26.08.2022 10:15","63098","62272"
"26.08.2022 10:15 - 26.08.2022 10:30","63690","62183"
"26.08.2022 10:30 - 26.08.2022 10:45","64176","62390"
"26.08.2022 10:45 - 26.08.2022 11:00","64406","62761"
"26.08.2022 11:00 - 26.08.2022 11:15","64520","62664"
"26.08.2022 11:15 - 26.08.2022 11:30","64981","62826"
"26.08.2022 11:30 - 26.08.2022 11:45","65352","63019"
"26.08.2022 11:45 - 26.08.2022 12:00","65434","62756"
"26.08.2022 12:00 - 26.08.2022 12:15","65383","62367"
"26.08.2022 12:15 - 26.08.2022 12:30","65203","61989"
"26.08.2022 12:30 - 26.08.2022 12:45","65375","61803"
"26.08.2022 12:45 - 26.08.2022 13:00","65259","61597"
"26.08.2022 13:00 - 26.08.2022 13:15","65166","61055"
"26.08.2022 13:15 - 26.08.2022 13:30","64765","60495"
"26.08.2022 13:30 - 26.08.2022 13:45","64432","60127"
"26.08.2022 13:45 - 26.08.2022 14:00","63884","59554"
"26.08.2022 14:00 - 26.08.2022 14:15","63556","59046"
"26.08.2022 14:15 - 26.08.2022 14:30","63271","59090"
"26.08.2022 14:30 - 26.08.2022 14:45","62940","59228"
"26.08.2022 14:45 - 26.08.2022 15:00","62396","59249"
"26.08.2022 15:00 - 26.08.2022 15:15","61946","58892"
"26.08.2022 15:15 - 26.08.2022 15:30","61690","58407"
"26.08.2022 15:30 - 26.08.2022 15:45","61359","58395"
"26.08.2022 15:45 - 26.08.2022 16:00","61154","58254"
"26.08.2022 16:00 - 26.08.2022 16:15","60754","57803"
"26.08.2022 16:15 - 26.08.2022 16:30","60388","57867"
"26.08.2022 16:30 - 26.08.2022 16:45","60065","57334"
"26.08.2022 16:45 - 26.08.2022 17:00","60053","57280"
"26.08.2022 17:00 - 26.08.2022 17:15","59733","57407"
"26.08.2022 17:15 - 26.08.2022 17:30","59674","57392"
"26.08.2022 17:30 - 26.08.2022 17:45","59371","57370"
"26.08.2022 17:45 - 26.08.2022 18:00","58990","57495"
"26.08.2022 18:00 - 26.08.2022 18:15","58560","57189"
"26.08.2022 18:15 - 26.08.2022 18:30","58144","56968"
"26.08.2022 18:30 - 26.08.2022 18:45","57891","56888"
"26.08.2022 18:45 - 26.08.2022 19:00","57693","56820"
"26.08.2022 19:00 - 26.08.2022 19:15","57406","56143"
"26.08.2022 19:15 - 26.08.2022 19:30","56939","55390"
"26.08.2022 19:30 - 26.08.2022 19:45","56755","54987"
"26.08.2022 19:45 - 26.08.2022 20:00","56378","54498"
"26.08.2022 20:00 - 26.08.2022 20:15","55790","54146"
"26.08.2022 20:15 - 26.08.2022 20:30","55342","53433"
"26.08.2022 20:30 - 26.08.2022 20:45","55029","53491"
"26.08.2022 20:45 - 26.08.2022 21:00","54660","53066"
"26.08.2022 21:00 - 26.08.2022 21:15","53941","52187"
"26.08.2022 21:15 - 26.08.2022 21:30","53022","51325"
"26.08.2022 21:30 - 26.08.2022 21:45","51789","50243"
"26.08.2022 21:45 - 26.08.2022 22:00","50694","49339"
"26.08.2022 22:00 - 26.08.2022 22:15","49628","48658"
"26.08.2022 22:15 - 26.08.2022 22:30","48803","47919"
"26.08.2022 22:30 - 26.08.2022 22:45","47907","46948"
"26.08.2022 22:45 - 26.08.2022 23:00","47072","46262"
"26.08.2022 23:00 - 26.08.2022 23:15","46420","45561"
"26.08.2022 23:15 - 26.08.2022 23:30","45711","45186"
"26.08.2022 23:30 - 26.08.2022 23:45","44953","44711"
"26.08.2022 23:45 - 27.08.2022 00:00","44330","44133"
"27.08.2022 00:00 - 27.08.2022 00:15","43390","43243"
"27.08.2022 00:15 - 27.08.2022 00:30","42967","42663"
"27.08.2022 00:30 - 27.08.2022 00:45","42471","42144"
"27.08.2022 00:45 - 27.08.2022 01:00","42052","41655"
"27.08.2022 01:00 - 27.08.2022 01:15","41658","41100"
"27.08.2022 01:15 - 27.08.2022 01:30","41366","40335"
"27.08.2022 01:30 - 27.08.2022 01:45","40959","39893"
"27.08.2022 01:45 - 27.08.2022 02:00","40702","39586"
"27.08.2022 02:00 - 27.08.2022 02:15","40233","39026"
"27.08.2022 02:15 - 27.08.2022 02:30","40036","38472"
"27.08.2022 02:30 - 27.08.2022 02:45","39767","38204"
"27.08.2022 02:45 - 27.08.2022 03:00","39646","38148"
"27.08.2022 03:00 - 27.08.2022 03:15","39409","38175"
"27.08.2022 03:15 - 27.08.2022 03:30","39269","38084"
"27.08.2022 03:30 - 27.08.2022 03:45","39140","38342"
"27.08.2022 03:45 - 27.08.2022 04:00","39088","38111"
"27.08.2022 04:00 - 27.08.2022 04:15","39143","38194"
"27.08.2022 04:15 - 27.08.2022 04:30","39093","38058"
"27.08.2022 04:30 - 27.08.2022 04:45","39084","38104"
"27.08.2022 04:45 - 27.08.2022 05:00","39155","38233"
"27.08.2022 05:00 - 27.08.2022 05:15","39242","38811"
"27.08.2022 05:15 - 27.08.2022 05:30","39536","38772"
"27.08.2022 05:30 - 27.08.2022 05:45","39861","39048"
"27.08.2022 05:45 - 27.08.2022 06:00","40330","39458"
"27.08.2022 06:00 - 27.08.2022 06:15","41121","39982"
"27.08.2022 06:15 - 27.08.2022 06:30","41631","40486"
"27.08.2022 06:30 - 27.08.2022 06:45","41936","40639"
"27.08.2022 06:45 - 27.08.2022 07:00","42242","40824"
"27.08.2022 07:00 - 27.08.2022 07:15","42178","41680"
"27.08.2022 07:15 - 27.08.2022 07:30","42499","42284"
"27.08.2022 07:30 - 27.08.2022 07:45","43235","43072"
"27.08.2022 07:45 - 27.08.2022 08:00","44060","43878"
"27.08.2022 08:00 - 27.08.2022 08:15","47216","44913"
"27.08.2022 08:15 - 27.08.2022 08:30","46967","45651"
"27.08.2022 08:30 - 27.08.2022 08:45","48393","46381"
"27.08.2022 08:45 - 27.08.2022 09:00","48800","47163"
"27.08.2022 09:00 - 27.08.2022 09:15","50143","47966"
"27.08.2022 09:15 - 27.08.2022 09:30","50863","48511"
"27.08.2022 09:30 - 27.08.2022 09:45","51612","49113"
"27.08.2022 09:45 - 27.08.2022 10:00","52117","49515"
"27.08.2022 10:00 - 27.08.2022 10:15","52480","50192"
"27.08.2022 10:15 - 27.08.2022 10:30","53049","50751"
"27.08.2022 10:30 - 27.08.2022 10:45","53431","50907"
"27.08.2022 10:45 - 27.08.2022 11:00","53735","51326"
"27.08.2022 11:00 - 27.08.2022 11:15","53846","51675"
"27.08.2022 11:15 - 27.08.2022 11:30","54128","51869"
"27.08.2022 11:30 - 27.08.2022 11:45","54345","52100"
"27.08.2022 11:45 - 27.08.2022 12:00","54568","52107"
"27.08.2022 12:00 - 27.08.2022 12:15","54325","51985"
"27.08.2022 12:15 - 27.08.2022 12:30","54255","52012"
"27.08.2022 12:30 - 27.08.2022 12:45","54155","51890"
"27.08.2022 12:45 - 27.08.2022 13:00","53909","51403"
"27.08.2022 13:00 - 27.08.2022 13:15","53564","50855"
"27.08.2022 13:15 - 27.08.2022 13:30","54028","50765"
"27.08.2022 13:30 - 27.08.2022 13:45","53728","50476"
"27.08.2022 13:45 - 27.08.2022 14:00","53363","50227"
"27.08.2022 14:00 - 27.08.2022 14:15","49033","49889"
"27.08.2022 14:15 - 27.08.2022 14:30","51095","49734"
"27.08.2022 14:30 - 27.08.2022 14:45","51003","49606"
"27.08.2022 14:45 - 27.08.2022 15:00","50494","49238"
"27.08.2022 15:00 - 27.08.2022 15:15","50455","49232"
"27.08.2022 15:15 - 27.08.2022 15:30","49938","49116"
"27.08.2022 15:30 - 27.08.2022 15:45","50078","48862"
"27.08.2022 15:45 - 27.08.2022 16:00","49920","48758"
"27.08.2022 16:00 - 27.08.2022 16:15","49663","48378"
"27.08.2022 16:15 - 27.08.2022 16:30","49421","48284"
"27.08.2022 16:30 - 27.08.2022 16:45","49283","48416"
"27.08.2022 16:45 - 27.08.2022 17:00","49378","48190"
"27.08.2022 17:00 - 27.08.2022 17:15","49614","48116"
"27.08.2022 17:15 - 27.08.2022 17:30","49642","48123"
"27.08.2022 17:30 - 27.08.2022 17:45","49894","48277"
"27.08.2022 17:45 - 27.08.2022 18:00","49814","48336"
"27.08.2022 18:00 - 27.08.2022 18:15","49787","48231"
"27.08.2022 18:15 - 27.08.2022 18:30","49431","47832"
"27.08.2022 18:30 - 27.08.2022 18:45","49278","47775"
"27.08.2022 18:45 - 27.08.2022 19:00","49085","47689"
"27.08.2022 19:00 - 27.08.2022 19:15","49035","47528"
"27.08.2022 19:15 - 27.08.2022 19:30","48474","47381"
"27.08.2022 19:30 - 27.08.2022 19:45","48334","47045"
"27.08.2022 19:45 - 27.08.2022 20:00","48116","46468"
"27.08.2022 20:00 - 27.08.2022 20:15","47708","46314"
"27.08.2022 20:15 - 27.08.2022 20:30","48110","45981"
"27.08.2022 20:30 - 27.08.2022 20:45","47919","46065"
"27.08.2022 20:45 - 27.08.2022 21:00","46306","45707"
"27.08.2022 21:00 - 27.08.2022 21:15","45780","45530"
"27.08.2022 21:15 - 27.08.2022 21:30","45767","45119"
"27.08.2022 21:30 - 27.08.2022 21:45","45269","44427"
"27.08.2022 21:45 - 27.08.2022 22:00","44688","43728"
"27.08.2022 22:00 - 27.08.2022 22:15","44160","43428"
"27.08.2022 22:15 - 27.08.2022 22:30","43508","42688"
"27.08.2022 22:30 - 27.08.2022 22:45","42658","41992"
"27.08.2022 22:45 - 27.08.2022 23:00","42034","41314"
"27.08.2022 23:00 - 27.08.2022 23:15","41443","41171"
"27.08.2022 23:15 - 27.08.2022 23:30","40908","40469"
"27.08.2022 23:30 - 27.08.2022 23:45","40387","39920"
"27.08.2022 23:45 - 28.08.2022 00:00","39786","39640"
"28.08.2022 00:00 - 28.08.2022 00:15","39132","39168"
"28.08.2022 00:15 - 28.08.2022 00:30","38810","38720"
"28.08.2022 00:30 - 28.08.2022 00:45","38331","38183"
"28.08.2022 00:45 - 28.08.2022 01:00","37905","37890"
"28.08.2022 01:00 - 28.08.2022 01:15","37474","37516"
"28.08.2022 01:15 - 28.08.2022 01:30","37227","37206"
"28.08.2022 01:30 - 28.08.2022 01:45","36915","36764"
"28.08.2022 01:45 - 28.08.2022 02:00","36672","36416"
"28.08.2022 02:00 - 28.08.2022 02:15","36200","36207"
"28.08.2022 02:15 - 28.08.2022 02:30","36029","36080"
"28.08.2022 02:30 - 28.08.2022 02:45","35636","36097"
"28.08.2022 02:45 - 28.08.2022 03:00","35769","35992"
"28.08.2022 03:00 - 28.08.2022 03:15","35583","35761"
"28.08.2022 03:15 - 28.08.2022 03:30","35510","35900"
"28.08.2022 03:30 - 28.08.2022 03:45","35524","35688"
"28.08.2022 03:45 - 28.08.2022 04:00","35432","35733"
"28.08.2022 04:00 - 28.08.2022 04:15","35543","35591"
"28.08.2022 04:15 - 28.08.2022 04:30","35539","35311"
"28.08.2022 04:30 - 28.08.2022 04:45","35521","35285"
"28.08.2022 04:45 - 28.08.2022 05:00","35441","35235"
"28.08.2022 05:00 - 28.08.2022 05:15","35586","35816"
"28.08.2022 05:15 - 28.08.2022 05:30","35803","35938"
"28.08.2022 05:30 - 28.08.2022 05:45","35957","35931"
"28.08.2022 05:45 - 28.08.2022 06:00","36095","36236"
"28.08.2022 06:00 - 28.08.2022 06:15","36493","36735"
"28.08.2022 06:15 - 28.08.2022 06:30","36667","36954"
"28.08.2022 06:30 - 28.08.2022 06:45","36676","36920"
"28.08.2022 06:45 - 28.08.2022 07:00","36833","36958"
"28.08.2022 07:00 - 28.08.2022 07:15","37210","37307"
"28.08.2022 07:15 - 28.08.2022 07:30","37646","37836"
"28.08.2022 07:30 - 28.08.2022 07:45","38375","38547"
"28.08.2022 07:45 - 28.08.2022 08:00","39080","39255"
"28.08.2022 08:00 - 28.08.2022 08:15","40212","39595"
"28.08.2022 08:15 - 28.08.2022 08:30","40980","40399"
"28.08.2022 08:30 - 28.08.2022 08:45","41816","41017"
"28.08.2022 08:45 - 28.08.2022 09:00","42571","41359"
"28.08.2022 09:00 - 28.08.2022 09:15","43523","42347"
"28.08.2022 09:15 - 28.08.2022 09:30","44249","43110"
"28.08.2022 09:30 - 28.08.2022 09:45","44953","44248"
"28.08.2022 09:45 - 28.08.2022 10:00","45639","44632"
"28.08.2022 10:00 - 28.08.2022 10:15","46489","45549"
"28.08.2022 10:15 - 28.08.2022 10:30","47056","46035"
"28.08.2022 10:30 - 28.08.2022 10:45","47745","46551"
"28.08.2022 10:45 - 28.08.2022 11:00","48281","46877"
"28.08.2022 11:00 - 28.08.2022 11:15","49077","47745"
"28.08.2022 11:15 - 28.08.2022 11:30","49589","48059"
"28.08.2022 11:30 - 28.08.2022 11:45","50133","48739"
"28.08.2022 11:45 - 28.08.2022 12:00","50259","48765"
"28.08.2022 12:00 - 28.08.2022 12:15","50016","48448"
"28.08.2022 12:15 - 28.08.2022 12:30","50066","48389"
"28.08.2022 12:30 - 28.08.2022 12:45","49757","47809"
"28.08.2022 12:45 - 28.08.2022 13:00","49360","47528"
"28.08.2022 13:00 - 28.08.2022 13:15","48657","47321"
"28.08.2022 13:15 - 28.08.2022 13:30","48526","46535"
"28.08.2022 13:30 - 28.08.2022 13:45","47961","46153"
"28.08.2022 13:45 - 28.08.2022 14:00","47736","45963"
"28.08.2022 14:00 - 28.08.2022 14:15","47466","45507"
"28.08.2022 14:15 - 28.08.2022 14:30","46971","45087"
"28.08.2022 14:30 - 28.08.2022 14:45","46815","45317"
"28.08.2022 14:45 - 28.08.2022 15:00","46517","45022"
"28.08.2022 15:00 - 28.08.2022 15:15","46240","44775"
"28.08.2022 15:15 - 28.08.2022 15:30","46046","44654"
"28.08.2022 15:30 - 28.08.2022 15:45","45815","44729"
"28.08.2022 15:45 - 28.08.2022 16:00","45508","44946"
"28.08.2022 16:00 - 28.08.2022 16:15","45413","44657"
"28.08.2022 16:15 - 28.08.2022 16:30","45281","44613"
"28.08.2022 16:30 - 28.08.2022 16:45","45340","44684"
"28.08.2022 16:45 - 28.08.2022 17:00","45409","45457"
"28.08.2022 17:00 - 28.08.2022 17:15","45927","45573"
"28.08.2022 17:15 - 28.08.2022 17:30","46065","45927"
"28.08.2022 17:30 - 28.08.2022 17:45","46382","45918"
"28.08.2022 17:45 - 28.08.2022 18:00","46591","46124"
"28.08.2022 18:00 - 28.08.2022 18:15","46860","46762"
"28.08.2022 18:15 - 28.08.2022 18:30","46904","46833"
"28.08.2022 18:30 - 28.08.2022 18:45","47029","46592"
"28.08.2022 18:45 - 28.08.2022 19:00","46979","46318"
"28.08.2022 19:00 - 28.08.2022 19:15","47112","46231"
"28.08.2022 19:15 - 28.08.2022 19:30","46991","45949"
"28.08.2022 19:30 - 28.08.2022 19:45","47105","45816"
"28.08.2022 19:45 - 28.08.2022 20:00","47002","45875"
"28.08.2022 20:00 - 28.08.2022 20:15","47150","45961"
"28.08.2022 20:15 - 28.08.2022 20:30","47241","45988"
"28.08.2022 20:30 - 28.08.2022 20:45","47259","46511"
"28.08.2022 20:45 - 28.08.2022 21:00","47106","46224"
"28.08.2022 21:00 - 28.08.2022 21:15","46529","45969"
"28.08.2022 21:15 - 28.08.2022 21:30","46129","45237"
"28.08.2022 21:30 - 28.08.2022 21:45","45977","44903"
"28.08.2022 21:45 - 28.08.2022 22:00","45709","44631"
"28.08.2022 22:00 - 28.08.2022 22:15","45408","44581"
"28.08.2022 22:15 - 28.08.2022 22:30","44940","44192"
"28.08.2022 22:30 - 28.08.2022 22:45","44372","43423"
"28.08.2022 22:45 - 28.08.2022 23:00","43663","43282"
"28.08.2022 23:00 - 28.08.2022 23:15","42953","42949"
"28.08.2022 23:15 - 28.08.2022 23:30","42474","42564"
"28.08.2022 23:30 - 28.08.2022 23:45","41939","41533"
"28.08.2022 23:45 - 29.08.2022 00:00","41426","40712"
"29.08.2022 00:00 - 29.08.2022 00:15","41253","40228"
"29.08.2022 00:15 - 29.08.2022 00:30","40913","39757"
"29.08.2022 00:30 - 29.08.2022 00:45","40512","39730"
"29.08.2022 00:45 - 29.08.2022 01:00","40128","39274"
"29.08.2022 01:00 - 29.08.2022 01:15","39821","38831"
"29.08.2022 01:15 - 29.08.2022 01:30","39578","38627"
"29.08.2022 01:30 - 29.08.2022 01:45","39313","38471"
"29.08.2022 01:45 - 29.08.2022 02:00","39081","38266"
"29.08.2022 02:00 - 29.08.2022 02:15","38822","38166"
"29.08.2022 02:15 - 29.08.2022 02:30","38822","38241"
"29.08.2022 02:30 - 29.08.2022 02:45","38786","38334"
"29.08.2022 02:45 - 29.08.2022 03:00","38843","37958"
"29.08.2022 03:00 - 29.08.2022 03:15","38808","38494"
"29.08.2022 03:15 - 29.08.2022 03:30","38834","38150"
"29.08.2022 03:30 - 29.08.2022 03:45","38912","37940"
"29.08.2022 03:45 - 29.08.2022 04:00","39030","38088"
"29.08.2022 04:00 - 29.08.2022 04:15","39566","38558"
"29.08.2022 04:15 - 29.08.2022 04:30","39983","39004"
"29.08.2022 04:30 - 29.08.2022 04:45","40526","39108"
"29.08.2022 04:45 - 29.08.2022 05:00","41091","39790"
"29.08.2022 05:00 - 29.08.2022 05:15","42312","41310"
"29.08.2022 05:15 - 29.08.2022 05:30","43413","42131"
"29.08.2022 05:30 - 29.08.2022 05:45","44739","43286"
"29.08.2022 05:45 - 29.08.2022 06:00","46427","44731"
"29.08.2022 06:00 - 29.08.2022 06:15","49089","47724"
"29.08.2022 06:15 - 29.08.2022 06:30","51135","49199"
"29.08.2022 06:30 - 29.08.2022 06:45","52390","50503"
"29.08.2022 06:45 - 29.08.2022 07:00","53283","51529"
"29.08.2022 07:00 - 29.08.2022 07:15","54642","53089"
"29.08.2022 07:15 - 29.08.2022 07:30","55816","54145"
"29.08.2022 07:30 - 29.08.2022 07:45","56816","55068"
"29.08.2022 07:45 - 29.08.2022 08:00","57666","55749"
"29.08.2022 08:00 - 29.08.2022 08:15","58858","56778"
"29.08.2022 08:15 - 29.08.2022 08:30","59682","57509"
"29.08.2022 08:30 - 29.08.2022 08:45","60168","57991"
"29.08.2022 08:45 - 29.08.2022 09:00","60549","58238"
"29.08.2022 09:00 - 29.08.2022 09:15","60544","57845"
"29.08.2022 09:15 - 29.08.2022 09:30","61164","58078"
"29.08.2022 09:30 - 29.08.2022 09:45","61881","58940"
"29.08.2022 09:45 - 29.08.2022 10:00","62419","59169"
"29.08.2022 10:00 - 29.08.2022 10:15","62921","59502"
"29.08.2022 10:15 - 29.08.2022 10:30","63212","59682"
"29.08.2022 10:30 - 29.08.2022 10:45","63655","59807"
"29.08.2022 10:45 - 29.08.2022 11:00","63752","59835"
"29.08.2022 11:00 - 29.08.2022 11:15","64037","59986"
"29.08.2022 11:15 - 29.08.2022 11:30","64458","60310"
"29.08.2022 11:30 - 29.08.2022 11:45","64696","60445"
"29.08.2022 11:45 - 29.08.2022 12:00","64806","60462"
"29.08.2022 12:00 - 29.08.2022 12:15","64777","60227"
"29.08.2022 12:15 - 29.08.2022 12:30","64740","60073"
"29.08.2022 12:30 - 29.08.2022 12:45","64760","60341"
"29.08.2022 12:45 - 29.08.2022 13:00","64691","60405"
"29.08.2022 13:00 - 29.08.2022 13:15","64306","60177"
"29.08.2022 13:15 - 29.08.2022 13:30","63974","60030"
"29.08.2022 13:30 - 29.08.2022 13:45","63734","59465"
"29.08.2022 13:45 - 29.08.2022 14:00","63307","59116"
"29.08.2022 14:00 - 29.08.2022 14:15","62928","59206"
"29.08.2022 14:15 - 29.08.2022 14:30","62811","58906"
"29.08.2022 14:30 - 29.08.2022 14:45","62513","58764"
"29.08.2022 14:45 - 29.08.2022 15:00","62031","58445"
"29.08.2022 15:00 - 29.08.2022 15:15","61624","57700"
"29.08.2022 15:15 - 29.08.2022 15:30","61264","57495"
"29.08.2022 15:30 - 29.08.2022 15:45","60885","57211"
"29.08.2022 15:45 - 29.08.2022 16:00","60409","57221"
"29.08.2022 16:00 - 29.08.2022 16:15","60069","56890"
"29.08.2022 16:15 - 29.08.2022 16:30","59763","56677"
"29.08.2022 16:30 - 29.08.2022 16:45","59506","56382"
"29.08.2022 16:45 - 29.08.2022 17:00","59197","56353"
"29.08.2022 17:00 - 29.08.2022 17:15","59033","56516"
"29.08.2022 17:15 - 29.08.2022 17:30","59000","56339"
"29.08.2022 17:30 - 29.08.2022 17:45","59002","56311"
"29.08.2022 17:45 - 29.08.2022 18:00","58959","56595"
"29.08.2022 18:00 - 29.08.2022 18:15","58577","56725"
"29.08.2022 18:15 - 29.08.2022 18:30","58235","56375"
"29.08.2022 18:30 - 29.08.2022 18:45","58295","56384"
"29.08.2022 18:45 - 29.08.2022 19:00","58178","56524"
"29.08.2022 19:00 - 29.08.2022 19:15","58087","56426"
"29.08.2022 19:15 - 29.08.2022 19:30","57703","56284"
"29.08.2022 19:30 - 29.08.2022 19:45","57713","55863"
"29.08.2022 19:45 - 29.08.2022 20:00","57447","55693"
"29.08.2022 20:00 - 29.08.2022 20:15","57060","54856"
"29.08.2022 20:15 - 29.08.2022 20:30","56614","54713"
"29.08.2022 20:30 - 29.08.2022 20:45","56437","54895"
"29.08.2022 20:45 - 29.08.2022 21:00","56002","54932"
"29.08.2022 21:00 - 29.08.2022 21:15","55298","54049"
"29.08.2022 21:15 - 29.08.2022 21:30","54520","52798"
"29.08.2022 21:30 - 29.08.2022 21:45","53515","51703"
"29.08.2022 21:45 - 29.08.2022 22:00","52436","50477"
"29.08.2022 22:00 - 29.08.2022 22:15","51638","49626"
"29.08.2022 22:15 - 29.08.2022 22:30","50631","48812"
"29.08.2022 22:30 - 29.08.2022 22:45","49687","47886"
"29.08.2022 22:45 - 29.08.2022 23:00","48791","46927"
"29.08.2022 23:00 - 29.08.2022 23:15","47981","45827"
"29.08.2022 23:15 - 29.08.2022 23:30","47228","44916"
"29.08.2022 23:30 - 29.08.2022 23:45","46362","44380"
"29.08.2022 23:45 - 30.08.2022 00:00","45726","43718"
"30.08.2022 00:00 - 30.08.2022 00:15","43525","42598"
"30.08.2022 00:15 - 30.08.2022 00:30","43330","42363"
"30.08.2022 00:30 - 30.08.2022 00:45","42987","42125"
"30.08.2022 00:45 - 30.08.2022 01:00","42647","41699"
"30.08.2022 01:00 - 30.08.2022 01:15","42214","41361"
"30.08.2022 01:15 - 30.08.2022 01:30","41973","41258"
"30.08.2022 01:30 - 30.08.2022 01:45","41745","40917"
"30.08.2022 01:45 - 30.08.2022 02:00","41508","40871"
"30.08.2022 02:00 - 30.08.2022 02:15","41141","40678"
"30.08.2022 02:15 - 30.08.2022 02:30","41127","40304"
"30.08.2022 02:30 - 30.08.2022 02:45","40984","40532"
"30.08.2022 02:45 - 30.08.2022 03:00","41090","40289"
"30.08.2022 03:00 - 30.08.2022 03:15","41057","40464"
"30.08.2022 03:15 - 30.08.2022 03:30","41057","40352"
"30.08.2022 03:30 - 30.08.2022 03:45","41150","40479"
"30.08.2022 03:45 - 30.08.2022 04:00","41247","40647"
"30.08.2022 04:00 - 30.08.2022 04:15","41582","40979"
"30.08.2022 04:15 - 30.08.2022 04:30","41769","41110"
"30.08.2022 04:30 - 30.08.2022 04:45","42306","41421"
"30.08.2022 04:45 - 30.08.2022 05:00","42753","42089"
"30.08.2022 05:00 - 30.08.2022 05:15","43879","43158"
"30.08.2022 05:15 - 30.08.2022 05:30","44756","43903"
"30.08.2022 05:30 - 30.08.2022 05:45","46009","44470"
"30.08.2022 05:45 - 30.08.2022 06:00","47758","45745"
"30.08.2022 06:00 - 30.08.2022 06:15","50290","49327"
"30.08.2022 06:15 - 30.08.2022 06:30","52126","50836"
"30.08.2022 06:30 - 30.08.2022 06:45","53442","51396"
"30.08.2022 06:45 - 30.08.2022 07:00","54218","52189"
"30.08.2022 07:00 - 30.08.2022 07:15","55740","53786"
"30.08.2022 07:15 - 30.08.2022 07:30","57292","54726"
"30.08.2022 07:30 - 30.08.2022 07:45","58314","55573"
"30.08.2022 07:45 - 30.08.2022 08:00","59112","56218"
"30.08.2022 08:00 - 30.08.2022 08:15","60176","57399"
"30.08.2022 08:15 - 30.08.2022 08:30","61036","57973"
"30.08.2022 08:30 - 30.08.2022 08:45","61483","58534"
"30.08.2022 08:45 - 30.08.2022 09:00","61772","58739"
"30.08.2022 09:00 - 30.08.2022 09:15","61854","58726"
"30.08.2022 09:15 - 30.08.2022 09:30","62407","58848"
"30.08.2022 09:30 - 30.08.2022 09:45","63099","59351"
"30.08.2022 09:45 - 30.08.2022 10:00","63564","59552"
"30.08.2022 10:00 - 30.08.2022 10:15","63905","59789"
"30.08.2022 10:15 - 30.08.2022 10:30","64294","59900"
