,residuals_2015,fitted_2015,residuals_2016,fitted_2016,residuals_2017,fitted_2017,residuals_2018,fitted_2018,residuals_2019,fitted_2019,residuals_2020,fitted_2020,residuals_2021,fitted_2021,load_2021,covid_shock,contre_covid,low_shock,high_shock
2000-01-05 12:00,-104.0021402,67740.00214,2724.655194,66833.09481,2899.959466,68307.04053,3937.532279,67785.71772,4936.839628,55854.41037,-219.8346061,54324.08461,3205.195328,68219.30467,71424.5,62853.56,79995.44,-5365.744672,11776.13533
2000-01-05 13:00,-938.0021402,67740.00214,1808.655194,66833.09481,1857.709466,68307.04053,2179.282279,67785.71772,3662.589628,55854.41037,-1553.834606,54324.08461,2323.945328,68219.30467,70543.25,62078.06,79008.44,-6141.244672,10789.13533
2000-01-05 14:00,-2054.50214,67740.00214,997.1551941,66833.09481,908.9594664,68307.04053,293.0322795,67785.71772,2618.339628,55854.41037,-2726.584606,54324.08461,1454.445328,68219.30467,69673.75,61312.9,78034.6,-6906.404672,9815.295328
2000-01-05 15:00,7270.894267,57691.10573,10742.5516,56784.1984,10321.60587,58258.14413,9011.178687,57736.82131,660.9744667,57375.52553,-4125.949767,55845.19977,11062.84174,58170.40826,69233.25,60925.26,77541.24,2754.85174,19370.83174
2000-01-05 16:00,8401.644267,57691.10573,11810.0516,56784.1984,11140.35587,58258.14413,9569.178687,57736.82131,1677.974467,57375.52553,-2397.699767,55845.19977,11777.09174,58170.40826,69947.5,61553.8,78341.2,3383.39174,20170.79174
2000-01-05 17:00,12051.14427,57691.10573,14547.5516,56784.1984,14747.10587,58258.14413,11673.92869,57736.82131,4512.474467,57375.52553,1231.800233,55845.19977,13355.09174,58170.40826,71525.5,62942.44,80108.56,4772.03174,21938.15174
2000-01-05 18:00,12028.89427,57691.10573,14268.8016,56784.1984,14449.85587,58258.14413,11192.92869,57736.82131,4559.974467,57375.52553,2091.050233,55845.19977,13009.09174,58170.40826,71179.5,62637.96,79721.04,4467.55174,21550.63174
2000-01-05 19:00,221.9978598,67740.00214,2406.405194,66833.09481,2963.459466,68307.04053,-1169.717721,67785.71772,4245.339628,55854.41037,2203.915394,54324.08461,1003.945328,68219.30467,69223.25,60916.46,77530.04,-7302.844672,9310.735328
2000-01-05 20:00,-4103.50214,67740.00214,-1695.594806,66833.09481,-814.7905336,68307.04053,-5334.217721,67785.71772,430.8396276,55854.41037,-161.0846061,54324.08461,-2270.054672,68219.30467,65949.25,58035.34,73863.16,-10183.96467,5643.855328
2000-01-05 21:00,-7150.00214,67740.00214,-5148.844806,66833.09481,-4050.040534,68307.04053,-8843.717721,67785.71772,-1918.660372,55854.41037,-1716.084606,54324.08461,-5336.054672,68219.30467,62883.25,55337.26,70429.24,-12882.04467,2209.935328
2000-01-05 22:00,-8915.75214,67740.00214,-7948.844806,66833.09481,-5573.040534,68307.04053,-10667.96772,67785.71772,-2957.660372,55854.41037,-2340.584606,54324.08461,-7633.554672,68219.30467,60585.75,53315.46,67856.04,-14903.84467,-363.2646722
2000-01-05 23:00,638.1144611,53969.88554,1552.021795,53062.9782,4535.576068,54536.92393,-298.8511192,54015.60112,-7456.525533,57375.52553,-6868.949767,55845.19977,2339.561929,54449.18807,56788.75,49974.1,63603.4,-4475.088071,9154.211929
2000-01-06 0:00,-6465.855733,57691.10573,-5049.448398,56784.1984,-1763.894126,58258.14413,-7429.821313,57736.82131,-10773.02553,57375.52553,-9093.949767,55845.19977,-4843.158265,58170.40826,53327.25,46927.98,59726.51999,-11242.42826,1556.111734
2000-01-06 1:00,-8822.355733,57691.10573,-7114.698398,56784.1984,-3892.894126,58258.14413,-9798.321313,57736.82131,-12829.52553,57375.52553,-10542.69977,55845.19977,-7142.158265,58170.40826,51028.25,44904.86,57151.63999,-13265.54826,-1018.768266
2000-01-06 2:00,-9820.855733,57691.10573,-8198.948398,56784.1984,-4971.644126,58258.14413,-11049.82131,57736.82131,-14166.02553,57375.52553,-11532.44977,55845.19977,-8127.908265,58170.40826,50042.5,44037.4,56047.59999,-14133.00826,-2122.808266
2000-01-06 3:00,-9809.105733,57691.10573,-8282.948398,56784.1984,-5176.894126,58258.14413,-11223.07131,57736.82131,-14331.77553,57375.52553,-11183.94977,55845.19977,-8088.408265,58170.40826,50082,44072.16,56091.83999,-14098.24826,-2078.568266
2000-01-06 4:00,-9069.355733,57691.10573,-7445.948398,56784.1984,-5088.644126,58258.14413,-11020.57131,57736.82131,-14289.77553,57375.52553,-9921.699767,55845.19977,-7340.408265,58170.40826,50830,44730.4,56929.59999,-13440.00826,-1240.808266
2000-01-06 5:00,-7307.355733,57691.10573,-5779.698398,56784.1984,-3832.894126,58258.14413,-11164.07131,57736.82131,-14719.52553,57375.52553,-7220.449767,55845.19977,-6255.908265,58170.40826,51914.5,45684.76,58144.23999,-12485.64826,-26.1682656
2000-01-06 6:00,-3158.355733,57691.10573,-2048.948398,56784.1984,-629.894126,58258.14413,-10918.82131,57736.82131,-15119.02553,57375.52553,-2421.699767,55845.19977,-2442.658265,58170.40826,55727.75,49040.42,62415.07999,-9129.988264,4244.671734
2000-01-06 7:00,2083.644267,57691.10573,2982.801602,56784.1984,4323.605874,58258.14413,-8108.071313,57736.82131,-14024.27553,57375.52553,2156.800233,55845.19977,1593.841735,58170.40826,59764.25,52592.54,66935.95999,-5577.868264,8765.551734
2000-01-06 8:00,4672.894267,57691.10573,5744.551602,56784.1984,7111.355874,58258.14413,-5354.071313,57736.82131,-11428.77553,57375.52553,5090.800233,55845.19977,4907.091735,58170.40826,63077.5,55508.2,70646.79999,-2662.208264,12476.39173
2000-01-06 9:00,-4018.75214,67740.00214,-3325.594806,66833.09481,-2232.540534,68307.04053,-819.9561521,56215.70615,-6396.160372,55854.41037,-3668.596175,65894.09617,-3690.054672,68219.30467,64529.25,56785.74,72272.76,-11433.56467,4053.455328
2000-01-06 10:00,-2434.75214,67740.00214,-1799.594806,66833.09481,-1819.290534,68307.04053,1096.793848,56215.70615,-3413.910372,55854.41037,-2477.846175,65894.09617,-2378.054672,68219.30467,65841.25,57940.3,73742.2,-10279.00467,5522.895328
2000-01-06 11:00,-1171.50214,67740.00214,127.9051941,66833.09481,-1467.540534,68307.04053,2813.793848,56215.70615,-854.6603724,55854.41037,-1383.346175,65894.09617,-464.3046722,68219.30467,67755,59624.4,75885.6,-8594.904672,7666.295328
2000-01-06 12:00,-1270.25214,67740.00214,-187.8448059,66833.09481,-1761.290534,68307.04053,2684.293848,56215.70615,-391.6603724,55854.41037,-1429.596175,65894.09617,-833.0546722,68219.30467,67386.25,59299.9,75472.6,-8919.404672,7253.295328
2000-01-06 13:00,-2385.25214,67740.00214,-1584.344806,66833.09481,-3054.290534,68307.04053,1165.293848,56215.70615,-1768.660372,55854.41037,-2426.596175,65894.09617,-2058.804672,68219.30467,66160.5,58221.24,74099.76,-9998.064672,5880.455328
2000-01-06 14:00,-4075.25214,67740.00214,-2777.844806,66833.09481,-4520.540534,68307.04053,-444.2061521,56215.70615,-2381.160372,55854.41037,-3711.596175,65894.09617,-2368.304672,68219.30467,65851,57948.88,73753.12,-10270.42467,5533.815328
2000-01-06 15:00,5527.144267,57691.10573,6866.051602,56784.1984,5207.605874,58258.14413,-2158.321313,57736.82131,-4666.025533,57375.52553,6112.800233,55845.19977,6742.591735,58170.40826,64913,57123.44,72702.55999,-1046.968264,14532.15173
2000-01-06 16:00,7027.644267,57691.10573,8722.551602,56784.1984,6849.105874,58258.14413,-321.321313,57736.82131,-2917.775533,57375.52553,7570.550233,55845.19977,7263.091735,58170.40826,65433.5,57581.48,73285.51999,-588.9282644,15115.11173
2000-01-06 17:00,11251.64427,57691.10573,11730.0516,56784.1984,11018.60587,58258.14413,3096.428687,57736.82131,586.2244667,57375.52553,10979.05023,55845.19977,9644.591735,58170.40826,67815,59677.2,75952.79999,1506.791736,17782.39173
2000-01-06 18:00,11212.89427,57691.10573,11621.8016,56784.1984,11361.35587,58258.14413,4160.178687,57736.82131,1494.224467,57375.52553,11470.05023,55845.19977,9734.091735,58170.40826,67904.5,59755.96,76053.03999,1585.551736,17882.63173
2000-01-06 19:00,-181.7521402,67740.00214,-134.5948059,66833.09481,-148.2905336,68307.04053,4068.043848,56215.70615,1436.839628,55854.41037,-128.8461746,65894.09617,-2213.804672,68219.30467,66005.5,58084.84,73926.16,-10134.46467,5706.855328
2000-01-06 20:00,-3728.25214,67740.00214,-3779.844806,66833.09481,-3342.540534,68307.04053,429.0438479,56215.70615,-902.1603724,55854.41037,-3696.596175,65894.09617,-5359.804672,68219.30467,62859.5,55316.36,70402.64,-12902.94467,2183.335328
2000-01-06 21:00,-6489.00214,67740.00214,-6677.594806,66833.09481,-5692.790534,68307.04053,-1944.456152,56215.70615,-2455.410372,55854.41037,-6170.596175,65894.09617,-7911.054672,68219.30467,60308.25,53071.26,67545.24,-15148.04467,-674.0646722
2000-01-06 22:00,-8916.00214,67740.00214,-8596.094806,66833.09481,-6641.040534,68307.04053,-2665.456152,56215.70615,-3130.160372,55854.41037,-8575.846175,65894.09617,-9336.554672,68219.30467,58882.75,51816.82,65948.68,-16402.48467,-2270.624672
2000-01-06 23:00,868.8644611,53969.88554,1241.771795,53062.9782,4595.576068,54536.92393,-7548.821313,57736.82131,-7337.275533,57375.52553,1622.520427,52123.97957,1169.061929,54449.18807,55618.25,48944.06,62292.44,-5505.128071,7843.251929
2000-01-07 0:00,-6419.355733,57691.10573,-5437.698398,56784.1984,-1228.144126,58258.14413,-11096.82131,57736.82131,-10308.27553,57375.52553,-4471.449767,55845.19977,-5420.408265,58170.40826,52750,46420,59079.99999,-11750.40826,909.5917344
2000-01-07 1:00,-8570.105733,57691.10573,-7481.948398,56784.1984,-3472.394126,58258.14413,-13087.07131,57736.82131,-12063.02553,57375.52553,-5663.449767,55845.19977,-7212.658265,58170.40826,50957.75,44842.82,57072.67999,-13327.58826,-1097.728266
2000-01-07 2:00,-9258.855733,57691.10573,-8593.698398,56784.1984,-5119.394126,58258.14413,-13966.07131,57736.82131,-12542.02553,57375.52553,-6440.449767,55845.19977,-7612.158265,58170.40826,50558.25,44491.26,56625.23999,-13679.14826,-1545.168266
2000-01-07 3:00,-9147.605733,57691.10573,-8610.198398,56784.1984,-6268.144126,58258.14413,-14242.07131,57736.82131,-11866.27553,57375.52553,-6165.949767,55845.19977,-7679.408265,58170.40826,50491,44432.08,56549.91999,-13738.32826,-1620.488266
2000-01-07 4:00,-8126.105733,57691.10573,-7095.198398,56784.1984,-6952.144126,58258.14413,-14099.82131,57736.82131,-10020.02553,57375.52553,-4792.699767,55845.19977,-6685.658265,58170.40826,51484.75,45306.58,57662.91999,-12863.82826,-507.4882656
2000-01-07 5:00,-4657.355733,57691.10573,-3535.698398,56784.1984,-7406.144126,58258.14413,-14596.82131,57736.82131,-5676.025533,57375.52553,-1512.449767,55845.19977,-3796.408265,58170.40826,54374,47849.12,60898.87999,-10321.28826,2728.471734
2000-01-07 6:00,3094.644267,57691.10573,3844.551602,56784.1984,-7396.144126,58258.14413,-15397.82131,57736.82131,2938.474467,57375.52553,5829.300233,55845.19977,1408.591735,58170.40826,59579,52429.52,66728.47999,-5740.888264,8558.071734
2000-01-07 7:00,10114.14427,57691.10573,10394.5516,56784.1984,-4519.644126,58258.14413,-13353.07131,57736.82131,9252.724467,57375.52553,12071.80023,55845.19977,6209.341735,58170.40826,64379.75,56654.18,72105.31999,-1516.228264,13934.91173
2000-01-07 8:00,13218.39427,57691.10573,13063.3016,56784.1984,-706.894126,58258.14413,-10141.82131,57736.82131,11906.72447,57375.52553,14463.30023,55845.19977,9322.341735,58170.40826,67492.75,59393.62,75591.87999,1223.211736,17421.47173
2000-01-07 9:00,3416.99786,67740.00214,3054.155194,66833.09481,4092.221035,56737.02897,-4766.706152,56215.70615,2138.578059,67424.42194,4469.903825,65894.09617,392.6953278,68219.30467,68612,60378.56,76845.44,-7840.744672,8626.135328
2000-01-07 10:00,4536.24786,67740.00214,3416.405194,66833.09481,6212.721035,56737.02897,-1867.456152,56215.70615,3426.828059,67424.42194,4613.153825,65894.09617,1530.695328,68219.30467,69750,61380,78120,-6839.304672,9900.695328
2000-01-07 11:00,5631.74786,67740.00214,4974.405194,66833.09481,7239.221035,56737.02897,1109.793848,56215.70615,4360.828059,67424.42194,5161.653825,65894.09617,3166.945328,68219.30467,71386.25,62819.9,79952.6,-5399.404672,11733.29533
2000-01-07 12:00,5307.49786,67740.00214,5007.655194,66833.09481,7168.971035,56737.02897,1193.043848,56215.70615,4290.078059,67424.42194,4897.153825,65894.09617,3849.445328,68219.30467,72068.75,63420.5,80717,-4798.804672,12497.69533
2000-01-07 13:00,4517.74786,67740.00214,4295.405194,66833.09481,5779.971035,56737.02897,-141.4561521,56215.70615,4326.328059,67424.42194,4945.403825,65894.09617,2668.695328,68219.30467,70888,62381.44,79394.56,-5837.864672,11175.25533
2000-01-07 14:00,3360.24786,67740.00214,3634.155194,66833.09481,4312.471035,56737.02897,-1877.206152,56215.70615,3993.328059,67424.42194,4324.903825,65894.09617,1327.445328,68219.30467,69546.75,61201.14,77892.36,-7018.164672,9673.055328
2000-01-07 15:00,12514.14427,57691.10573,13559.8016,56784.1984,2839.855874,58258.14413,-3643.321313,57736.82131,14065.97447,57375.52553,13535.80023,55845.19977,10808.09174,58170.40826,68978.5,60701.08,77255.92,2530.67174,19085.51174
2000-01-07 16:00,13153.64427,57691.10573,14364.5516,56784.1984,4234.105874,58258.14413,-1492.821313,57736.82131,15138.97447,57375.52553,14133.30023,55845.19977,11085.09174,58170.40826,69255.5,60944.84,77566.16,2774.43174,19395.75174
2000-01-07 17:00,16865.64427,57691.10573,16890.3016,56784.1984,7452.605874,58258.14413,3010.928687,57736.82131,17304.97447,57375.52553,16612.80023,55845.19977,13359.84174,58170.40826,71530.25,62946.62,80113.88,4776.21174,21943.47174
2000-01-07 18:00,16551.89427,57691.10573,16423.0516,56784.1984,7595.105874,58258.14413,4373.178687,57736.82131,16453.72447,57375.52553,16408.80023,55845.19977,12980.34174,58170.40826,71150.75,62612.66,79688.84,4442.25174,21518.43174
2000-01-07 19:00,4627.99786,67740.00214,4098.655194,66833.09481,7190.471035,56737.02897,4262.793848,56215.70615,4487.828059,67424.42194,5019.903825,65894.09617,856.4453278,68219.30467,69075.75,60786.66,77364.84,-7432.644672,9145.535328
2000-01-07 20:00,476.7478598,67740.00214,-880.1689351,67833.16894,3550.721035,56737.02897,1666.293848,56215.70615,1151.828059,67424.42194,1201.903825,65894.09617,-2414.804672,68219.30467,65804.5,57907.96,73701.04,-10311.34467,5481.735328
2000-01-07 21:00,-2783.00214,67740.00214,-4485.418935,67833.16894,1090.971035,56737.02897,13.29384793,56215.70615,-1896.171941,67424.42194,-2081.596175,65894.09617,-5119.554672,68219.30467,63099.75,55527.78,70671.72,-12691.52467,2452.415328
2000-01-07 22:00,-4973.00214,67740.00214,-6878.168935,67833.16894,533.2210349,56737.02897,-262.2061521,56215.70615,-5129.921941,67424.42194,-5174.096175,65894.09617,-7143.304672,68219.30467,61076,53746.88,68405.12,-14472.42467,185.8153278
2000-01-07 23:00,4090.364461,53969.88554,2601.197666,54063.05233,-3736.394126,58258.14413,-4937.321313,57736.82131,4707.19466,53654.30534,4826.520427,52123.97957,2684.061929,54449.18807,57133.25,50277.26,63989.24,-4171.928071,9540.051929
2000-01-08 0:00,-3345.855733,57691.10573,-4760.772528,57784.27253,-6459.394126,58258.14413,-7983.821313,57736.82131,-2849.025533,57375.52553,-1284.949767,55845.19977,-3995.658265,58170.40826,54174.75,47673.78,60675.71999,-10496.62826,2505.311734
2000-01-08 1:00,-5723.355733,57691.10573,-6869.272528,57784.27253,-9064.644126,58258.14413,-9606.571313,57736.82131,-4621.025533,57375.52553,-2604.699767,55845.19977,-5869.658265,58170.40826,52300.75,46024.66,58576.83999,-12145.74826,406.4317344
2000-01-08 2:00,-6791.355733,57691.10573,-8038.772528,57784.27253,-10621.39413,58258.14413,-10007.82131,57736.82131,-5486.275533,57375.52553,-3707.699767,55845.19977,-7144.408265,58170.40826,51026,44902.88,57149.11999,-13267.52826,-1021.288266
2000-01-08 3:00,-6623.355733,57691.10573,-7656.272528,57784.27253,-11494.64413,58258.14413,-9398.821313,57736.82131,-4899.775533,57375.52553,-3639.949767,55845.19977,-7127.408265,58170.40826,51043,44917.84,57168.15999,-13252.56826,-1002.248266
2000-01-08 4:00,-5521.355733,57691.10573,-6522.522528,57784.27253,-12025.64413,58258.14413,-7984.071313,57736.82131,-3279.025533,57375.52553,-2419.949767,55845.19977,-5967.408265,58170.40826,52203,45938.64,58467.35999,-12231.76826,296.9517344
2000-01-08 5:00,-2657.855733,57691.10573,-3138.522528,57784.27253,-12754.89413,58258.14413,-3507.571313,57736.82131,111.9744667,57375.52553,665.050233,55845.19977,-3706.408265,58170.40826,54464,47928.32,60999.67999,-10242.08826,2829.271734
2000-01-08 6:00,5070.644267,57691.10573,4412.227472,57784.27253,-13791.89413,58258.14413,5033.428687,57736.82131,7348.974467,57375.52553,8288.050233,55845.19977,1513.341735,58170.40826,59683.75,52521.7,66845.79999,-5648.708264,8675.391734
2000-01-08 7:00,12157.89427,57691.10573,10914.47747,57784.27253,-12209.14413,58258.14413,12143.17869,57736.82131,13637.97447,57375.52553,14472.30023,55845.19977,6513.841735,58170.40826,64684.25,56922.14,72446.35999,-1248.268264,14275.95173
2000-01-08 8:00,14930.64427,57691.10573,13209.72747,57784.27253,-9264.644126,58258.14413,15347.92869,57736.82131,16070.72447,57375.52553,17465.30023,55845.19977,9234.841735,58170.40826,67405.25,59316.62,75493.87999,1146.211736,17323.47173
2000-01-08 9:00,4857.99786,67740.00214,2934.331065,67833.16894,-3989.528965,56737.02897,5704.282279,67785.71772,6131.078059,67424.42194,7324.153825,65894.09617,468.1953278,68219.30467,68687.5,60445,76930,-7774.304672,8710.695328
2000-01-08 10:00,5801.74786,67740.00214,3065.081065,67833.16894,-832.0289651,56737.02897,6201.532279,67785.71772,6763.078059,67424.42194,8317.653825,65894.09617,1710.445328,68219.30467,69929.75,61538.18,78321.32,-6681.124672,10102.01533
2000-01-08 11:00,6998.49786,67740.00214,3816.831065,67833.16894,2007.221035,56737.02897,6764.032279,67785.71772,7367.078059,67424.42194,8678.403825,65894.09617,2483.445328,68219.30467,70702.75,62218.42,79187.08,-6000.884672,10967.77533
2000-01-08 12:00,6320.24786,67740.00214,3042.581065,67833.16894,1990.971035,56737.02897,6521.782279,67785.71772,7130.328059,67424.42194,8315.903825,65894.09617,2322.445328,68219.30467,70541.75,62076.74,79006.76,-6142.564672,10787.45533
2000-01-08 13:00,5524.49786,67740.00214,1398.581065,67833.16894,21.22103491,56737.02897,5894.782279,67785.71772,6928.828059,67424.42194,7589.903825,65894.09617,587.4453278,68219.30467,68806.75,60549.94,77063.56,-7669.364672,8844.255328
2000-01-08 14:00,4462.74786,67740.00214,-389.9189351,67833.16894,-1489.778965,56737.02897,4696.532279,67785.71772,6143.078059,67424.42194,6308.903825,65894.09617,-866.0546722,68219.30467,67353.25,59270.86,75435.64,-8948.444672,7216.335328
2000-01-08 15:00,14016.39427,57691.10573,8858.477472,57784.27253,-3397.894126,58258.14413,14464.92869,57736.82131,15784.47447,57375.52553,15443.05023,55845.19977,8649.341735,58170.40826,66819.75,58801.38,74838.11999,630.9717356,16667.71173
2000-01-08 16:00,14432.64427,57691.10573,9833.977472,57784.27253,-1943.894126,58258.14413,15635.17869,57736.82131,16532.47447,57375.52553,15341.30023,55845.19977,9459.591735,58170.40826,67630,59514.4,75745.59999,1343.991736,17575.19173
2000-01-08 17:00,16567.89427,57691.10573,13360.22747,57784.27253,2219.355874,58258.14413,19392.92869,57736.82131,18427.22447,57375.52553,16788.55023,55845.19977,11801.84174,58170.40826,69972.25,61575.58,78368.92,3405.17174,20198.51174
2000-01-08 18:00,15859.14427,57691.10573,12668.22747,57784.27253,3176.105874,58258.14413,19238.92869,57736.82131,17891.47447,57375.52553,15989.05023,55845.19977,11434.34174,58170.40826,69604.75,61252.18,77957.32,3081.77174,19786.91174
