labels,2015,2016,2017,2018,2019,2020,2021,2022
7009,18.18191667,16.89670833,17.76836111,26.59966667,15.72404167,14.89383333,93.24316667,126.5795833
7010,18.17683333,16.89141667,17.76772222,26.58933333,15.71908333,14.89266667,93.03533333,126.0141667
7011,18.17175,16.886125,17.76708333,26.579,15.714125,14.8915,92.8275,125.44875
7012,18.16666667,16.88083333,17.76644444,26.56866667,15.70916667,14.89033333,92.61966667,124.8833333
7013,18.16158333,16.87554167,17.76580556,26.55833333,15.70420833,14.88916667,92.41183333,124.3179167
7014,18.1565,16.87025,17.76516667,26.548,15.69925,14.888,92.204,123.7525
7015,18.15141667,16.86495833,17.76452778,26.53766667,15.69429167,14.88683333,91.99616667,123.1870833
7016,18.14633333,16.85966667,17.76388889,26.52733333,15.68933333,14.88566667,91.78833333,122.6216667
7017,18.14125,16.854375,17.76325,26.517,15.684375,14.8845,91.5805,122.05625
7018,18.13616667,16.84908333,17.76261111,26.50666667,15.67941667,14.88333333,91.37266667,121.4908333
7019,18.13108333,16.84379167,17.76197222,26.49633333,15.67445833,14.88216667,91.16483333,120.9254167
7020,18.126,16.8385,17.76133333,26.486,15.6695,14.881,90.957,120.36
7021,18.12091667,16.83320833,17.76069444,26.47566667,15.66454167,14.87983333,90.74916667,119.7945833
7022,18.11583333,16.82791667,17.76005556,26.46533333,15.65958333,14.87866667,90.54133333,119.2291667
7023,18.11075,16.822625,17.75941667,26.455,15.654625,14.8775,90.3335,118.66375
7024,18.10566667,16.81733333,17.75877778,26.44466667,15.64966667,14.87633333,90.12566667,118.0983333
7025,18.10058333,16.81204167,17.75813889,26.43433333,15.64470833,14.87516667,89.91783333,117.5329167
7026,18.0955,16.80675,17.7575,26.424,15.63975,14.874,89.71,116.9675
7027,18.09041667,16.80145833,17.75686111,26.41366667,15.63479167,14.87283333,89.50216667,116.4020833
7028,18.08533333,16.79616667,17.75622222,26.40333333,15.62983333,14.87166667,89.29433333,115.8366667
7029,18.08025,16.790875,17.75558333,26.393,15.624875,14.8705,89.0865,115.27125
7030,18.07516667,16.78558333,17.75494444,26.38266667,15.61991667,14.86933333,88.87866667,114.7058333
7031,18.07008333,16.78029167,17.75430556,26.37233333,15.61495833,14.86816667,88.67083333,114.1404167
7032,18.065,16.775,17.75366667,26.362,15.61,14.867,88.463,113.575
7033,18.06829167,16.78222222,17.75302778,26.35166667,15.60941667,14.88325,88.416125,113.3749306
7034,18.07158333,16.78944444,17.75238889,26.34133333,15.60883333,14.8995,88.36925,113.1748611
7035,18.074875,16.79666667,17.75175,26.331,15.60825,14.91575,88.322375,112.9747917
7036,18.07816667,16.80388889,17.75111111,26.32066667,15.60766667,14.932,88.2755,112.7747222
7037,18.08145833,16.81111111,17.75047222,26.31033333,15.60708333,14.94825,88.228625,112.5746528
7038,18.08475,16.81833333,17.74983333,26.3,15.6065,14.9645,88.18175,112.3745833
7039,18.08804167,16.82555556,17.74919444,26.28966667,15.60591667,14.98075,88.134875,112.1745139
7040,18.09133333,16.83277778,17.74855556,26.27933333,15.60533333,14.997,88.088,111.9744444
7041,18.094625,16.84,17.74791667,26.269,15.60475,15.01325,88.041125,111.774375
7042,18.09791667,16.84722222,17.74727778,26.25866667,15.60416667,15.0295,87.99425,111.5743056
7043,18.10120833,16.85444444,17.74663889,26.24833333,15.60358333,15.04575,87.947375,111.3742361
7044,18.1045,16.86166667,17.746,26.238,15.603,15.062,87.9005,111.1741667
7045,18.10779167,16.86888889,17.74536111,26.22766667,15.60241667,15.07825,87.853625,110.9740972
7046,18.11108333,16.87611111,17.74472222,26.21733333,15.60183333,15.0945,87.80675,110.7740278
7047,18.114375,16.88333333,17.74408333,26.207,15.60125,15.11075,87.759875,110.5739583
7048,18.11766667,16.89055556,17.74344444,26.19666667,15.60066667,15.127,87.713,110.3738889
7049,18.12095833,16.89777778,17.74280556,26.18633333,15.60008333,15.14325,87.666125,110.1738194
7050,18.12425,16.905,17.74216667,26.176,15.5995,15.1595,87.61925,109.97375
7051,18.12754167,16.91222222,17.74152778,26.16566667,15.59891667,15.17575,87.572375,109.7736806
7052,18.13083333,16.91944444,17.74088889,26.15533333,15.59833333,15.192,87.5255,109.5736111
7053,18.134125,16.92666667,17.74025,26.145,15.59775,15.20825,87.478625,109.3735417
7054,18.13741667,16.93388889,17.73961111,26.13466667,15.59716667,15.2245,87.43175,109.1734722
7055,18.14070833,16.94111111,17.73897222,26.12433333,15.59658333,15.24075,87.384875,108.9734028
7056,18.144,16.94833333,17.73833333,26.114,15.596,15.257,87.338,108.7733333
7057,18.1495,16.95555556,17.73769444,26.095375,15.58845833,15.263375,87.356125,108.5732639
7058,18.155,16.96277778,17.73705556,26.07675,15.58091667,15.26975,87.37425,108.3731944
7059,18.1605,16.97,17.73641667,26.058125,15.573375,15.276125,87.392375,108.173125
7060,18.166,16.97722222,17.73577778,26.0395,15.56583333,15.2825,87.4105,107.9730556
7061,18.1715,16.98444444,17.73513889,26.020875,15.55829167,15.288875,87.428625,107.7729861
7062,18.177,16.99166667,17.7345,26.00225,15.55075,15.29525,87.44675,107.5729167
7063,18.1825,16.99888889,17.73386111,25.983625,15.54320833,15.301625,87.464875,107.3728472
7064,18.188,17.00611111,17.73322222,25.965,15.53566667,15.308,87.483,107.1727778
7065,18.1935,17.01333333,17.73258333,25.946375,15.528125,15.314375,87.501125,106.9727083
7066,18.199,17.02055556,17.73194444,25.92775,15.52058333,15.32075,87.51925,106.7726389
7067,18.2045,17.02777778,17.73130556,25.909125,15.51304167,15.327125,87.537375,106.5725694
7068,18.21,17.035,17.73066667,25.8905,15.5055,15.3335,87.5555,106.3725
7069,18.2155,17.04222222,17.73002778,25.871875,15.49795833,15.339875,87.573625,106.1724306
7070,18.221,17.04944444,17.72938889,25.85325,15.49041667,15.34625,87.59175,105.9723611
7071,18.2265,17.05666667,17.72875,25.834625,15.482875,15.352625,87.609875,105.7722917
7072,18.232,17.06388889,17.72811111,25.816,15.47533333,15.359,87.628,105.5722222
7073,18.2375,17.07111111,17.72747222,25.797375,15.46779167,15.365375,87.646125,105.3721528
7074,18.243,17.07833333,17.72683333,25.77875,15.46025,15.37175,87.66425,105.1720833
7075,18.2485,17.08555556,17.72619444,25.760125,15.45270833,15.378125,87.682375,104.9720139
7076,18.254,17.09277778,17.72555556,25.7415,15.44516667,15.3845,87.7005,104.7719444
7077,18.2595,17.1,17.72491667,25.722875,15.437625,15.390875,87.718625,104.571875
7078,18.265,17.10722222,17.72427778,25.70425,15.43008333,15.39725,87.73675,104.3718056
7079,18.2705,17.11444444,17.72363889,25.685625,15.42254167,15.403625,87.754875,104.1717361
7080,18.276,17.12166667,17.723,25.667,15.415,15.41,87.773,103.9716667
7081,18.27286111,17.12888889,17.71675,25.65008333,15.42504167,15.40244444,87.791125,103.7715972
7082,18.26972222,17.13611111,17.7105,25.63316667,15.43508333,15.39488889,87.80925,103.5715278
7083,18.26658333,17.14333333,17.70425,25.61625,15.445125,15.38733333,87.827375,103.3714583
7084,18.26344444,17.15055556,17.698,25.59933333,15.45516667,15.37977778,87.8455,103.1713889
7085,18.26030556,17.15777778,17.69175,25.58241667,15.46520833,15.37222222,87.863625,102.9713194
7086,18.25716667,17.165,17.6855,25.5655,15.47525,15.36466667,87.88175,102.77125
7087,18.25402778,17.17222222,17.67925,25.54858333,15.48529167,15.35711111,87.899875,102.5711806
7088,18.25088889,17.17944444,17.673,25.53166667,15.49533333,15.34955556,87.918,102.3711111
7089,18.24775,17.18666667,17.66675,25.51475,15.505375,15.342,87.936125,102.1710417
7090,18.24461111,17.19388889,17.6605,25.49783333,15.51541667,15.33444444,87.95425,101.9709722
7091,18.24147222,17.20111111,17.65425,25.48091667,15.52545833,15.32688889,87.972375,101.7709028
7092,18.23833333,17.20833333,17.648,25.464,15.5355,15.31933333,87.9905,101.5708333
7093,18.23519444,17.21555556,17.64175,25.44708333,15.54554167,15.31177778,88.008625,101.3707639
7094,18.23205556,17.22277778,17.6355,25.43016667,15.55558333,15.30422222,88.02675,101.1706944
7095,18.22891667,17.23,17.62925,25.41325,15.565625,15.29666667,88.044875,100.970625
7096,18.22577778,17.23722222,17.623,25.39633333,15.57566667,15.28911111,88.063,100.7705556
7097,18.22263889,17.24444444,17.61675,25.37941667,15.58570833,15.28155556,88.081125,100.5704861
7098,18.2195,17.25166667,17.6105,25.3625,15.59575,15.274,88.09925,100.3704167
7099,18.21636111,17.25888889,17.60425,25.34558333,15.60579167,15.26644444,88.117375,100.1703472
7100,18.21322222,17.26611111,17.598,25.32866667,15.61583333,15.25888889,88.1355,99.97027778
7101,18.21008333,17.27333333,17.59175,25.31175,15.625875,15.25133333,88.153625,99.77020833
7102,18.20694444,17.28055556,17.5855,25.29483333,15.63591667,15.24377778,88.17175,99.57013889
7103,18.20380556,17.28777778,17.57925,25.27791667,15.64595833,15.23622222,88.189875,99.37006944
7104,18.20066667,17.295,17.573,25.261,15.656,15.22866667,88.208,99.17
7105,18.19752778,17.30716667,17.57954167,25.24454167,15.63845833,15.22111111,88.226125,99.19604167
7106,18.19438889,17.31933333,17.58608333,25.22808333,15.62091667,15.21355556,88.24425,99.22208333
7107,18.19125,17.3315,17.592625,25.211625,15.603375,15.206,88.262375,99.248125
7108,18.18811111,17.34366667,17.59916667,25.19516667,15.58583333,15.19844444,88.2805,99.27416667
7109,18.18497222,17.35583333,17.60570833,25.17870833,15.56829167,15.19088889,88.298625,99.30020833
7110,18.18183333,17.368,17.61225,25.16225,15.55075,15.18333333,88.31675,99.32625
7111,18.17869444,17.38016667,17.61879167,25.14579167,15.53320833,15.17577778,88.334875,99.35229167
7112,18.17555556,17.39233333,17.62533333,25.12933333,15.51566667,15.16822222,88.353,99.37833333
7113,18.17241667,17.4045,17.631875,25.112875,15.498125,15.16066667,88.371125,99.404375
7114,18.16927778,17.41666667,17.63841667,25.09641667,15.48058333,15.15311111,88.38925,99.43041667
7115,18.16613889,17.42883333,17.64495833,25.07995833,15.46304167,15.14555556,88.407375,99.45645833
7116,18.163,17.441,17.6515,25.0635,15.4455,15.138,88.4255,99.4825
7117,18.15986111,17.45316667,17.65804167,25.04704167,15.42795833,15.13044444,88.443625,99.50854167
7118,18.15672222,17.46533333,17.66458333,25.03058333,15.41041667,15.12288889,88.46175,99.53458333
7119,18.15358333,17.4775,17.671125,25.014125,15.392875,15.11533333,88.479875,99.560625
7120,18.15044444,17.48966667,17.67766667,24.99766667,15.37533333,15.10777778,88.498,99.58666667
7121,18.14730556,17.50183333,17.68420833,24.98120833,15.35779167,15.10022222,88.516125,99.61270833
7122,18.14416667,17.514,17.69075,24.96475,15.34025,15.09266667,88.53425,99.63875
7123,18.14102778,17.52616667,17.69729167,24.94829167,15.32270833,15.08511111,88.552375,99.66479167
7124,18.13788889,17.53833333,17.70383333,24.93183333,15.30516667,15.07755556,88.5705,99.69083333
7125,18.13475,17.5505,17.710375,24.915375,15.287625,15.07,88.588625,99.716875
7126,18.13161111,17.56266667,17.71691667,24.89891667,15.27008333,15.06244444,88.60675,99.74291667
7127,18.12847222,17.57483333,17.72345833,24.88245833,15.25254167,15.05488889,88.624875,99.76895833
7128,18.12533333,17.587,17.73,24.866,15.235,15.04733333,88.643,99.795
7129,18.12219444,17.56804167,17.72458333,24.841625,15.22327778,15.03977778,88.63675,99.98354167
7130,18.11905556,17.54908333,17.71916667,24.81725,15.21155556,15.03222222,88.6305,100.1720833
7131,18.11591667,17.530125,17.71375,24.792875,15.19983333,15.02466667,88.62425,100.360625
7132,18.11277778,17.51116667,17.70833333,24.7685,15.18811111,15.01711111,88.618,100.5491667
7133,18.10963889,17.49220833,17.70291667,24.744125,15.17638889,15.00955556,88.61175,100.7377083
7134,18.1065,17.47325,17.6975,24.71975,15.16466667,15.002,88.6055,100.92625
7135,18.10336111,17.45429167,17.69208333,24.695375,15.15294444,14.99444444,88.59925,101.1147917
7136,18.10022222,17.43533333,17.68666667,24.671,15.14122222,14.98688889,88.593,101.3033333
7137,18.09708333,17.416375,17.68125,24.646625,15.1295,14.97933333,88.58675,101.491875
7138,18.09394444,17.39741667,17.67583333,24.62225,15.11777778,14.97177778,88.5805,101.6804167
7139,18.09080556,17.37845833,17.67041667,24.597875,15.10605556,14.96422222,88.57425,101.8689583
7140,18.08766667,17.3595,17.665,24.5735,15.09433333,14.95666667,88.568,102.0575
7141,18.08452778,17.34054167,17.65958333,24.549125,15.08261111,14.94911111,88.56175,102.2460417
7142,18.08138889,17.32158333,17.65416667,24.52475,15.07088889,14.94155556,88.5555,102.4345833
7143,18.07825,17.302625,17.64875,24.500375,15.05916667,14.934,88.54925,102.623125
7144,18.07511111,17.28366667,17.64333333,24.476,15.04744444,14.92644444,88.543,102.8116667
7145,18.07197222,17.26470833,17.63791667,24.451625,15.03572222,14.91888889,88.53675,103.0002083
7146,18.06883333,17.24575,17.6325,24.42725,15.024,14.91133333,88.5305,103.18875
7147,18.06569444,17.22679167,17.62708333,24.402875,15.01227778,14.90377778,88.52425,103.3772917
7148,18.06255556,17.20783333,17.62166667,24.3785,15.00055556,14.89622222,88.518,103.5658333
7149,18.05941667,17.188875,17.61625,24.354125,14.98883333,14.88866667,88.51175,103.754375
7150,18.05627778,17.16991667,17.61083333,24.32975,14.97711111,14.88111111,88.5055,103.9429167
7151,18.05313889,17.15095833,17.60541667,24.305375,14.96538889,14.87355556,88.49925,104.1314583
7152,18.05,17.132,17.6,24.281,14.95366667,14.866,88.493,104.32
7153,18.05166667,17.14458333,17.60083333,24.285125,14.94194444,14.860875,88.42325,104.4477083
7154,18.05333333,17.15716667,17.60166667,24.28925,14.93022222,14.85575,88.3535,104.5754167
7155,18.055,17.16975,17.6025,24.293375,14.9185,14.850625,88.28375,104.703125
7156,18.05666667,17.18233333,17.60333333,24.2975,14.90677778,14.8455,88.214,104.8308333
7157,18.05833333,17.19491667,17.60416667,24.301625,14.89505556,14.840375,88.14425,104.9585417
7158,18.06,17.2075,17.605,24.30575,14.88333333,14.83525,88.0745,105.08625
7159,18.06166667,17.22008333,17.60583333,24.309875,14.87161111,14.830125,88.00475,105.2139583
7160,18.06333333,17.23266667,17.60666667,24.314,14.85988889,14.825,87.935,105.3416667
7161,18.065,17.24525,17.6075,24.318125,14.84816667,14.819875,87.86525,105.469375
7162,18.06666667,17.25783333,17.60833333,24.32225,14.83644444,14.81475,87.7955,105.5970833
7163,18.06833333,17.27041667,17.60916667,24.326375,14.82472222,14.809625,87.72575,105.7247917
7164,18.07,17.283,17.61,24.3305,14.813,14.8045,87.656,105.8525
7165,18.07166667,17.29558333,17.61083333,24.334625,14.80127778,14.799375,87.58625,105.9802083
7166,18.07333333,17.30816667,17.61166667,24.33875,14.78955556,14.79425,87.5165,106.1079167
7167,18.075,17.32075,17.6125,24.342875,14.77783333,14.789125,87.44675,106.235625
7168,18.07666667,17.33333333,17.61333333,24.347,14.76611111,14.784,87.377,106.3633333
7169,18.07833333,17.34591667,17.61416667,24.351125,14.75438889,14.778875,87.30725,106.4910417
7170,18.08,17.3585,17.615,24.35525,14.74266667,14.77375,87.2375,106.61875
7171,18.08166667,17.37108333,17.61583333,24.359375,14.73094444,14.768625,87.16775,106.7464583
7172,18.08333333,17.38366667,17.61666667,24.3635,14.71922222,14.7635,87.098,106.8741667
7173,18.085,17.39625,17.6175,24.367625,14.7075,14.758375,87.02825,107.001875
7174,18.08666667,17.40883333,17.61833333,24.37175,14.69577778,14.75325,86.9585,107.1295833
7175,18.08833333,17.42141667,17.61916667,24.375875,14.68405556,14.748125,86.88875,107.2572917
7176,18.09,17.434,17.62,24.38,14.67233333,14.743,86.819,107.385
7177,18.09145833,17.42633333,17.61988889,24.384125,14.66061111,14.73233333,86.41120833,107.5874583
7178,18.09291667,17.41866667,17.61977778,24.38825,14.64888889,14.72166667,86.00341667,107.7899167
7179,18.094375,17.411,17.61966667,24.392375,14.63716667,14.711,85.595625,107.992375
7180,18.09583333,17.40333333,17.61955556,24.3965,14.62544444,14.70033333,85.18783333,108.1948333
7181,18.09729167,17.39566667,17.61944444,24.400625,14.61372222,14.68966667,84.78004167,108.3972917
7182,18.09875,17.388,17.61933333,24.40475,14.602,14.679,84.37225,108.59975
7183,18.10020833,17.38033333,17.61922222,24.408875,14.59027778,14.66833333,83.96445833,108.8022083
7184,18.10166667,17.37266667,17.61911111,24.413,14.57855556,14.65766667,83.55666667,109.0046667
7185,18.103125,17.365,17.619,24.417125,14.56683333,14.647,83.148875,109.207125
7186,18.10458333,17.35733333,17.61888889,24.42125,14.55511111,14.63633333,82.74108333,109.4095833
7187,18.10604167,17.34966667,17.61877778,24.425375,14.54338889,14.62566667,82.33329167,109.6120417
7188,18.1075,17.342,17.61866667,24.4295,14.53166667,14.615,81.9255,109.8145
7189,18.10895833,17.33433333,17.61855556,24.433625,14.51994444,14.60433333,81.51770833,110.0169583
7190,18.11041667,17.32666667,17.61844444,24.43775,14.50822222,14.59366667,81.10991667,110.2194167
7191,18.111875,17.319,17.61833333,24.441875,14.4965,14.583,80.702125,110.421875
7192,18.11333333,17.31133333,17.61822222,24.446,14.48477778,14.57233333,80.29433333,110.6243333
7193,18.11479167,17.30366667,17.61811111,24.450125,14.47305556,14.56166667,79.88654167,110.8267917
7194,18.11625,17.296,17.618,24.45425,14.46133333,14.551,79.47875,111.02925
7195,18.11770833,17.28833333,17.61788889,24.458375,14.44961111,14.54033333,79.07095833,111.2317083
7196,18.11916667,17.28066667,17.61777778,24.4625,14.43788889,14.52966667,78.66316667,111.4341667
7197,18.120625,17.273,17.61766667,24.466625,14.42616667,14.519,78.255375,111.636625
7198,18.12208333,17.26533333,17.61755556,24.47075,14.41444444,14.50833333,77.84758333,111.8390833
7199,18.12354167,17.25766667,17.61744444,24.474875,14.40272222,14.49766667,77.43979167,112.0415417
7200,18.125,17.25,17.61733333,24.479,14.391,14.487,77.032,112.244
7201,18.12604167,17.25751389,17.61722222,24.483125,14.36775,14.47570833,76.525,112.39825
7202,18.12708333,17.26502778,17.61711111,24.48725,14.3445,14.46441667,76.018,112.5525
7203,18.128125,17.27254167,17.617,24.491375,14.32125,14.453125,75.511,112.70675
7204,18.12916667,17.28005556,17.61688889,24.4955,14.298,14.44183333,75.004,112.861
7205,18.13020833,17.28756944,17.61677778,24.499625,14.27475,14.43054167,74.497,113.01525
7206,18.13125,17.29508333,17.61666667,24.50375,14.2515,14.41925,73.99,113.1695
7207,18.13229167,17.30259722,17.61655556,24.507875,14.22825,14.40795833,73.483,113.32375
7208,18.13333333,17.31011111,17.61644444,24.512,14.205,14.39666667,72.976,113.478
7209,18.134375,17.317625,17.61633333,24.516125,14.18175,14.385375,72.469,113.63225
7210,18.13541667,17.32513889,17.61622222,24.52025,14.1585,14.37408333,71.962,113.7865
7211,18.13645833,17.33265278,17.61611111,24.524375,14.13525,14.36279167,71.455,113.94075
7212,18.1375,17.34016667,17.616,24.5285,14.112,14.3515,70.948,114.095
7213,18.13854167,17.34768056,17.61588889,24.532625,14.08875,14.34020833,70.441,114.24925
7214,18.13958333,17.35519444,17.61577778,24.53675,14.0655,14.32891667,69.934,114.4035
7215,18.140625,17.36270833,17.61566667,24.540875,14.04225,14.317625,69.427,114.55775
7216,18.14166667,17.37022222,17.61555556,24.545,14.019,14.30633333,68.92,114.712
7217,18.14270833,17.37773611,17.61544444,24.549125,13.99575,14.29504167,68.413,114.86625
7218,18.14375,17.38525,17.61533333,24.55325,13.9725,14.28375,67.906,115.0205
7219,18.14479167,17.39276389,17.61522222,24.557375,13.94925,14.27245833,67.399,115.17475
7220,18.14583333,17.40027778,17.61511111,24.5615,13.926,14.26116667,66.892,115.329
7221,18.146875,17.40779167,17.615,24.565625,13.90275,14.249875,66.385,115.48325
7222,18.14791667,17.41530556,17.61488889,24.56975,13.8795,14.23858333,65.878,115.6375
7223,18.14895833,17.42281944,17.61477778,24.573875,13.85625,14.22729167,65.371,115.79175
7224,18.15,17.43033333,17.61466667,24.578,13.833,14.216,64.864,115.946
7225,18.14329167,17.43784722,17.61455556,24.548625,13.83075,14.20954167,64.27038889,116.10025
7226,18.13658333,17.44536111,17.61444444,24.51925,13.8285,14.20308333,63.67677778,116.2545
7227,18.129875,17.452875,17.61433333,24.489875,13.82625,14.196625,63.08316667,116.40875
7228,18.12316667,17.46038889,17.61422222,24.4605,13.824,14.19016667,62.48955556,116.563
7229,18.11645833,17.46790278,17.61411111,24.431125,13.82175,14.18370833,61.89594444,116.71725
7230,18.10975,17.47541667,17.614,24.40175,13.8195,14.17725,61.30233333,116.8715
7231,18.10304167,17.48293056,17.61388889,24.372375,13.81725,14.17079167,60.70872222,117.02575
7232,18.09633333,17.49044444,17.61377778,24.343,13.815,14.16433333,60.11511111,117.18
7233,18.089625,17.49795833,17.61366667,24.313625,13.81275,14.157875,59.5215,117.33425
7234,18.08291667,17.50547222,17.61355556,24.28425,13.8105,14.15141667,58.92788889,117.4885
7235,18.07620833,17.51298611,17.61344444,24.254875,13.80825,14.14495833,58.33427778,117.64275
7236,18.0695,17.5205,17.61333333,24.2255,13.806,14.1385,57.74066667,117.797
7237,18.06279167,17.52801389,17.61322222,24.196125,13.80375,14.13204167,57.14705556,117.95125
7238,18.05608333,17.53552778,17.61311111,24.16675,13.8015,14.12558333,56.55344444,118.1055
7239,18.049375,17.54304167,17.613,24.137375,13.79925,14.119125,55.95983333,118.25975
7240,18.04266667,17.55055556,17.61288889,24.108,13.797,14.11266667,55.36622222,118.414
7241,18.03595833,17.55806944,17.61277778,24.078625,13.79475,14.10620833,54.77261111,118.56825
7242,18.02925,17.56558333,17.61266667,24.04925,13.7925,14.09975,54.179,118.7225
7243,18.02254167,17.57309722,17.61255556,24.019875,13.79025,14.09329167,53.58538889,118.87675
7244,18.01583333,17.58061111,17.61244444,23.9905,13.788,14.08683333,52.99177778,119.031
7245,18.009125,17.588125,17.61233333,23.961125,13.78575,14.080375,52.39816667,119.18525
7246,18.00241667,17.59563889,17.61222222,23.93175,13.7835,14.07391667,51.80455556,119.3395
7247,17.99570833,17.60315278,17.61211111,23.902375,13.78125,14.06745833,51.21094444,119.49375
7248,17.989,17.61066667,17.612,23.873,13.779,14.061,50.61733333,119.648
7249,18.05690278,17.61818056,17.63695833,23.89216667,13.87708333,13.98455556,50.02372222,119.80225
7250,18.12480556,17.62569444,17.66191667,23.91133333,13.97516667,13.90811111,49.43011111,119.9565
7251,18.19270833,17.63320833,17.686875,23.9305,14.07325,13.83166667,48.8365,120.11075
7252,18.26061111,17.64072222,17.71183333,23.94966667,14.17133333,13.75522222,48.24288889,120.265
7253,18.32851389,17.64823611,17.73679167,23.96883333,14.26941667,13.67877778,47.64927778,120.41925
7254,18.39641667,17.65575,17.76175,23.988,14.3675,13.60233333,47.05566667,120.5735
7255,18.46431944,17.66326389,17.78670833,24.00716667,14.46558333,13.52588889,46.46205556,120.72775
7256,18.53222222,17.67077778,17.81166667,24.02633333,14.56366667,13.44944444,45.86844444,120.882
7257,18.600125,17.67829167,17.836625,24.0455,14.66175,13.373,45.27483333,121.03625
7258,18.66802778,17.68580556,17.86158333,24.06466667,14.75983333,13.29655556,44.68122222,121.1905
7259,18.73593056,17.69331944,17.88654167,24.08383333,14.85791667,13.22011111,44.08761111,121.34475
7260,18.80383333,17.70083333,17.9115,24.103,14.956,13.14366667,43.494,121.499
7261,18.87173611,17.70834722,17.93645833,24.12216667,15.05408333,13.06722222,42.90038889,121.65325
7262,18.93963889,17.71586111,17.96141667,24.14133333,15.15216667,12.99077778,42.30677778,121.8075
7263,19.00754167,17.723375,17.986375,24.1605,15.25025,12.91433333,41.71316667,121.96175
7264,19.07544444,17.73088889,18.01133333,24.17966667,15.34833333,12.83788889,41.11955556,122.116
7265,19.14334722,17.73840278,18.03629167,24.19883333,15.44641667,12.76144444,40.52594444,122.27025
7266,19.21125,17.74591667,18.06125,24.218,15.5445,12.685,39.93233333,122.4245
7267,19.27915278,17.75343056,18.08620833,24.23716667,15.64258333,12.60855556,39.33872222,122.57875
7268,19.34705556,17.76094444,18.11116667,24.25633333,15.74066667,12.53211111,38.74511111,122.733
7269,19.41495833,17.76845833,18.136125,24.2755,15.83875,12.45566667,38.1515,122.88725
7270,19.48286111,17.77597222,18.16108333,24.29466667,15.93683333,12.37922222,37.55788889,123.0415
7271,19.55076389,17.78348611,18.18604167,24.31383333,16.03491667,12.30277778,36.96427778,123.19575
7272,19.61866667,17.791,18.211,24.333,16.133,12.22633333,36.37066667,123.35
7273,19.68656944,17.65979167,18.30641667,24.124625,16.38808333,12.14988889,35.77705556,121.4910417
7274,19.75447222,17.52858333,18.40183333,23.91625,16.64316667,12.07344444,35.18344444,119.6320833
7275,19.822375,17.397375,18.49725,23.707875,16.89825,11.997,34.58983333,117.773125
7276,19.89027778,17.26616667,18.59266667,23.4995,17.15333333,11.92055556,33.99622222,115.9141667
7277,19.95818056,17.13495833,18.68808333,23.291125,17.40841667,11.84411111,33.40261111,114.0552083
7278,20.02608333,17.00375,18.7835,23.08275,17.6635,11.76766667,32.809,112.19625
7279,20.09398611,16.87254167,18.87891667,22.874375,17.91858333,11.69122222,32.21538889,110.3372917
7280,20.16188889,16.74133333,18.97433333,22.666,18.17366667,11.61477778,31.62177778,108.4783333
7281,20.22979167,16.610125,19.06975,22.457625,18.42875,11.53833333,31.02816667,106.619375
7282,20.29769444,16.47891667,19.16516667,22.24925,18.68383333,11.46188889,30.43455556,104.7604167
7283,20.36559722,16.34770833,19.26058333,22.040875,18.93891667,11.38544444,29.84094444,102.9014583
7284,20.4335,16.2165,19.356,21.8325,19.194,11.309,29.24733333,101.0425
7285,20.50140278,16.08529167,19.45141667,21.624125,19.44908333,11.23255556,28.65372222,99.18354167
7286,20.56930556,15.95408333,19.54683333,21.41575,19.70416667,11.15611111,28.06011111,97.32458333
7287,20.63720833,15.822875,19.64225,21.207375,19.95925,11.07966667,27.4665,95.465625
7288,20.70511111,15.69166667,19.73766667,20.999,20.21433333,11.00322222,26.87288889,93.60666667
7289,20.77301389,15.56045833,19.83308333,20.790625,20.46941667,10.92677778,26.27927778,91.74770833
7290,20.84091667,15.42925,19.9285,20.58225,20.7245,10.85033333,25.68566667,89.88875
7291,20.90881944,15.29804167,20.02391667,20.373875,20.97958333,10.77388889,25.09205556,88.02979167
7292,20.97672222,15.16683333,20.11933333,20.1655,21.23466667,10.69744444,24.49844444,86.17083333
7293,21.044625,15.035625,20.21475,19.957125,21.48975,10.621,23.90483333,84.311875
7294,21.11252778,14.90441667,20.31016667,19.74875,21.74483333,10.54455556,23.31122222,82.45291667
7295,21.18043056,14.77320833,20.40558333,19.540375,21.99991667,10.46811111,22.71761111,80.59395833
7296,21.24833333,14.642,20.501,19.332,22.255,10.39166667,22.124,78.735
7297,21.31623611,14.52604167,20.43154167,19.33148611,22.07991667,10.31522222,21.92604167,78.68041667
7298,21.38413889,14.41008333,20.36208333,19.33097222,21.90483333,10.23877778,21.72808333,78.62583333
7299,21.45204167,14.294125,20.292625,19.33045833,21.72975,10.16233333,21.530125,78.57125
7300,21.51994444,14.17816667,20.22316667,19.32994444,21.55466667,10.08588889,21.33216667,78.51666667
7301,21.58784722,14.06220833,20.15370833,19.32943056,21.37958333,10.00944444,21.13420833,78.46208333
7302,21.65575,13.94625,20.08425,19.32891667,21.2045,9.933,20.93625,78.4075
7303,21.72365278,13.83029167,20.01479167,19.32840278,21.02941667,9.856555556,20.73829167,78.35291667
7304,21.79155556,13.71433333,19.94533333,19.32788889,20.85433333,9.780111111,20.54033333,78.29833333
7305,21.85945833,13.598375,19.875875,19.327375,20.67925,9.703666667,20.342375,78.24375
7306,21.92736111,13.48241667,19.80641667,19.32686111,20.50416667,9.627222222,20.14441667,78.18916667
7307,21.99526389,13.36645833,19.73695833,19.32634722,20.32908333,9.550777778,19.94645833,78.13458333
