time,2015,2016,2017,2018,2019,favorable,adverse
11-17 05:00,55255.0,57073.0,57138.0,48967.0,43441.0,55225.0,55225.0
11-17 06:00,66020.0,66267.0,66117.0,51270.0,43243.0,62497.0,62497.0
11-17 07:00,70050.0,71012.0,70341.0,58769.0,44994.0,67389.0,67389.0
11-17 08:00,71387.0,72574.0,71858.0,61127.0,49135.0,69313.0,69313.0
11-17 09:00,71872.0,73395.0,72207.0,62436.0,52223.0,70184.0,70184.0
11-17 10:00,73034.0,74806.0,72415.0,63116.0,54231.0,71222.0,71222.0
11-17 11:00,73815.0,75129.0,72509.0,63646.0,56371.0,72377.0,72377.0
11-17 12:00,73096.0,74821.0,72011.0,62826.0,56402.0,71958.0,71958.0
11-17 13:00,73047.0,74986.0,71331.0,61218.0,55367.0,71608.0,71608.0
11-17 14:00,71971.0,73543.0,69365.0,59409.0,54002.0,71069.0,71069.0
11-17 15:00,71543.0,73052.0,68791.0,59265.0,54193.0,70210.0,70210.0
11-17 16:00,73222.0,74610.0,70962.0,62660.0,57555.0,72040.0,72040.0
11-17 17:00,75101.0,76279.0,72928.0,66222.0,60368.0,73227.0,73227.0
11-17 18:00,74493.0,75853.0,72413.0,66086.0,60553.0,73054.0,73054.0
11-17 19:00,72937.0,75177.0,71020.0,64147.0,59350.0,71500.0,71500.0
11-17 20:00,69349.0,70846.0,67127.0,60827.0,57313.0,67764.0,67764.0
11-17 21:00,65480.0,66433.0,63454.0,57691.0,54854.0,63884.0,63884.0
11-17 22:00,62584.0,63742.0,61076.0,56007.0,54624.0,60300.0,60300.0
11-17 23:00,57440.0,58903.0,57206.0,52814.0,51793.0,56783.0,56783.0
11-18 00:00,52984.0,53668.0,53507.0,47473.0,48758.0,53428.0,53428.0
11-18 01:00,50441.0,51229.0,50996.0,44959.0,46584.0,51479.0,51479.0
11-18 02:00,49141.0,49498.0,49319.0,43584.0,46203.0,50113.0,50113.0
11-18 03:00,49799.0,50349.0,49389.0,43536.0,46321.0,50339.0,50339.0
11-18 04:00,51916.0,52416.0,49850.0,43406.0,48953.0,52409.0,52409.0
11-18 05:00,57074.0,56963.0,50164.0,43403.0,54639.0,57525.0,57525.0
11-18 06:00,66296.0,66561.0,52923.0,44104.0,64854.0,65516.0,65516.0
11-18 07:00,70302.0,70729.0,56052.0,45694.0,69116.0,69474.0,69474.0
11-18 08:00,71582.0,72406.0,60030.0,49626.0,70605.0,71474.0,71474.0
11-18 09:00,71717.0,72908.0,62632.0,52940.0,71537.0,72059.0,72059.0
11-18 10:00,72695.0,73941.0,64081.0,54311.0,72249.0,72252.0,72252.0
11-18 11:00,73333.0,74224.0,64659.0,55971.0,72557.0,73297.0,73297.0
11-18 12:00,72454.0,73640.0,63883.0,55646.0,72153.0,72900.0,72900.0
11-18 13:00,71620.0,72735.0,62606.0,53873.0,72417.0,72079.0,72079.0
11-18 14:00,69577.0,70814.0,60865.0,52268.0,71397.0,70229.0,70229.0
11-18 15:00,68847.0,70380.0,60639.0,52832.0,70599.0,69689.0,69689.0
11-18 16:00,70624.0,72524.0,63464.0,56902.0,72257.0,71647.0,71647.0
11-18 17:00,73954.0,73951.0,65572.0,59892.0,73827.0,73248.0,73248.0
11-18 18:00,73676.0,73260.0,65083.0,60232.0,73732.0,72994.0,72994.0
11-18 19:00,72562.0,72233.0,63221.0,59094.0,72915.0,71568.0,71568.0
11-18 20:00,69554.0,68403.0,59713.0,57117.0,70308.0,68674.0,68674.0
11-18 21:00,65220.0,63876.0,55966.0,54353.0,66290.0,64193.0,64193.0
11-18 22:00,61619.0,60980.0,55027.0,54883.0,63374.0,61134.0,61134.0
11-18 23:00,56666.0,57590.0,51699.0,52254.0,59109.0,56739.0,56739.0
11-19 00:00,53331.0,53200.0,48389.0,49488.0,55305.0,53458.0,53458.0
11-19 01:00,50369.0,50463.0,46154.0,47638.0,53279.0,51361.0,51361.0
11-19 02:00,49283.0,48556.0,44857.0,47473.0,52348.0,49887.0,49887.0
11-19 03:00,50084.0,48316.0,44610.0,48316.0,53273.0,50040.0,50040.0
11-19 04:00,52382.0,48956.0,44870.0,50944.0,55483.0,52010.0,52010.0
11-19 05:00,57767.0,49099.0,44804.0,56485.0,60598.0,56760.0,56760.0
11-19 06:00,67082.0,51069.0,45075.0,66596.0,68976.0,64163.0,64163.0
11-19 07:00,71566.0,54739.0,47670.0,70768.0,73655.0,68408.0,68408.0
11-19 08:00,73098.0,58522.0,51261.0,72367.0,74565.0,70523.0,70523.0
11-19 09:00,73868.0,61061.0,54799.0,71640.0,74696.0,71260.0,71260.0
11-19 10:00,74370.0,61527.0,57365.0,72739.0,74778.0,72180.0,72180.0
11-19 11:00,75184.0,62393.0,59677.0,73647.0,75381.0,72674.0,72674.0
11-19 12:00,74554.0,62042.0,59306.0,74231.0,74888.0,71935.0,71935.0
11-19 13:00,73568.0,60930.0,57520.0,74504.0,74047.0,71164.0,71164.0
11-19 14:00,72463.0,58686.0,55330.0,73467.0,72371.0,68795.0,68795.0
11-19 15:00,71984.0,58378.0,55431.0,73453.0,71267.0,67862.0,67862.0
11-19 16:00,74072.0,61393.0,58617.0,74685.0,72195.0,69266.0,69266.0
11-19 17:00,75316.0,63733.0,61439.0,75776.0,73911.0,70634.0,70634.0
11-19 18:00,74541.0,63688.0,61777.0,74628.0,73200.0,69833.0,69833.0
11-19 19:00,72747.0,62247.0,60850.0,74038.0,71235.0,68067.0,68067.0
11-19 20:00,68671.0,59104.0,58336.0,70967.0,68055.0,64584.0,64584.0
11-19 21:00,64438.0,55204.0,55678.0,66855.0,63758.0,60323.0,60323.0
11-19 22:00,61025.0,54298.0,55894.0,63398.0,60756.0,57443.0,57443.0
11-19 23:00,56268.0,51396.0,53231.0,59443.0,56377.0,53698.0,53698.0
11-20 00:00,52490.0,48092.0,49974.0,55051.0,52978.0,52968.0,52968.0
11-20 01:00,49876.0,45404.0,48029.0,53248.0,50734.0,50398.0,50398.0
11-20 02:00,48661.0,43386.0,47099.0,52067.0,49250.0,49091.0,49091.0
11-20 03:00,49465.0,43118.0,48393.0,52828.0,49883.0,48692.0,48692.0
11-20 04:00,51547.0,43631.0,51169.0,54854.0,51560.0,48642.0,48642.0
11-20 05:00,55720.0,43484.0,56769.0,59678.0,55768.0,48908.0,48908.0
11-20 06:00,65627.0,43827.0,66496.0,68489.0,64095.0,51356.0,51356.0
11-20 07:00,70564.0,46377.0,70741.0,72861.0,68798.0,54875.0,54875.0
11-20 08:00,72108.0,50470.0,73146.0,73859.0,70057.0,57794.0,57794.0
11-20 09:00,72331.0,53866.0,73964.0,74217.0,70951.0,60195.0,60195.0
11-20 10:00,73172.0,56517.0,74466.0,75005.0,71725.0,61345.0,61345.0
11-20 11:00,73607.0,58803.0,74931.0,75698.0,72110.0,62165.0,62165.0
11-20 12:00,73259.0,58635.0,74087.0,75261.0,71824.0,61838.0,61838.0
11-20 13:00,72360.0,56790.0,73882.0,74754.0,71330.0,60762.0,60762.0
11-20 14:00,70464.0,54481.0,73104.0,73505.0,70013.0,59651.0,59651.0
11-20 15:00,69509.0,53819.0,73382.0,73323.0,69776.0,59681.0,59681.0
11-20 16:00,71554.0,57998.0,74889.0,74751.0,71007.0,62005.0,62005.0
11-20 17:00,72666.0,61176.0,75322.0,76020.0,72215.0,64046.0,64046.0
11-20 18:00,71979.0,61523.0,74447.0,74819.0,71764.0,63628.0,63628.0
11-20 19:00,70450.0,60519.0,73047.0,73997.0,70508.0,61766.0,61766.0
11-20 20:00,66444.0,58698.0,69447.0,70203.0,67281.0,58903.0,58903.0
11-20 21:00,62300.0,54953.0,65069.0,66642.0,63219.0,56276.0,56276.0
11-20 22:00,59249.0,54749.0,62575.0,63324.0,60267.0,54545.0,54545.0
11-20 23:00,55421.0,51535.0,58370.0,58614.0,56565.0,51964.0,51964.0
11-21 00:00,51659.0,48289.0,54427.0,55049.0,53061.0,49975.0,49975.0
11-21 01:00,48686.0,45847.0,51641.0,52523.0,50943.0,47616.0,47616.0
11-21 02:00,47080.0,44460.0,50303.0,51556.0,49595.0,46158.0,46158.0
11-21 03:00,46754.0,45655.0,50976.0,52247.0,50113.0,45555.0,45555.0
11-21 04:00,47182.0,48737.0,52771.0,53835.0,51955.0,45994.0,45994.0
11-21 05:00,47402.0,55185.0,57444.0,58121.0,56905.0,46350.0,46350.0
11-21 06:00,49662.0,66130.0,66750.0,66797.0,65692.0,46769.0,46769.0
11-21 07:00,53647.0,71493.0,70815.0,70907.0,69532.0,48798.0,48798.0
11-21 08:00,57269.0,72496.0,72350.0,72360.0,71040.0,52005.0,52005.0
11-21 09:00,59734.0,73431.0,72938.0,72412.0,71130.0,54920.0,54920.0
11-21 10:00,61221.0,73199.0,73769.0,73703.0,71668.0,57019.0,57019.0
11-21 11:00,62052.0,74058.0,74517.0,74304.0,71948.0,59160.0,59160.0
11-21 12:00,61414.0,73563.0,73348.0,73794.0,71390.0,59006.0,59006.0
11-21 13:00,59790.0,73452.0,73572.0,73545.0,71278.0,57178.0,57178.0
11-21 14:00,57898.0,72219.0,72112.0,72825.0,69864.0,55187.0,55187.0
11-21 15:00,58142.0,71662.0,72077.0,72513.0,70032.0,55341.0,55341.0
11-21 16:00,61495.0,73895.0,74147.0,73638.0,72314.0,58908.0,58908.0
11-21 17:00,63398.0,75675.0,75004.0,74984.0,73611.0,60968.0,60968.0
11-21 18:00,63716.0,75077.0,74052.0,74275.0,73100.0,60834.0,60834.0
11-21 19:00,61626.0,73873.0,73147.0,73329.0,71571.0,59879.0,59879.0
11-21 20:00,58596.0,70531.0,69618.0,69853.0,68550.0,57633.0,57633.0
11-21 21:00,55493.0,65779.0,65626.0,65735.0,64422.0,55427.0,55427.0
11-21 22:00,54417.0,62684.0,62783.0,62720.0,61286.0,55364.0,55364.0
11-21 23:00,51563.0,57666.0,58371.0,58577.0,57848.0,52114.0,52114.0
11-22 00:00,48492.0,52893.0,54009.0,54672.0,54154.0,50120.0,50120.0
11-22 01:00,45823.0,50050.0,51455.0,53067.0,52080.0,48090.0,48090.0
11-22 02:00,44685.0,48776.0,50383.0,51338.0,50636.0,47083.0,47083.0
11-22 03:00,44294.0,49089.0,51309.0,51874.0,50876.0,47736.0,47736.0
11-22 04:00,44125.0,51452.0,53416.0,53783.0,53050.0,50381.0,50381.0
11-22 05:00,43993.0,56855.0,57703.0,58098.0,57645.0,55146.0,55146.0
11-22 06:00,43737.0,66927.0,66647.0,66811.0,66304.0,64513.0,64513.0
11-22 07:00,46041.0,71479.0,71059.0,71122.0,70865.0,69744.0,69744.0
11-22 08:00,49760.0,72512.0,72377.0,72210.0,71922.0,71131.0,71131.0
11-22 09:00,52836.0,72530.0,71972.0,72092.0,72202.0,71405.0,71405.0
11-22 10:00,55059.0,73262.0,72300.0,72740.0,72362.0,72385.0,72385.0
11-22 11:00,57283.0,73872.0,72756.0,73224.0,72350.0,73009.0,73009.0
11-22 12:00,57179.0,72950.0,71953.0,72746.0,71672.0,73550.0,73550.0
11-22 13:00,55645.0,72486.0,70999.0,72292.0,70928.0,73403.0,73403.0
11-22 14:00,54023.0,70630.0,69562.0,71153.0,68479.0,71374.0,71374.0
11-22 15:00,53643.0,70319.0,69140.0,71154.0,68095.0,70455.0,70455.0
11-22 16:00,57396.0,73253.0,71149.0,72646.0,70845.0,71576.0,71576.0
11-22 17:00,60219.0,74722.0,74112.0,74072.0,71768.0,73536.0,73536.0
11-22 18:00,60443.0,74062.0,73698.0,73345.0,71414.0,73096.0,73096.0
11-22 19:00,59710.0,73191.0,73146.0,71873.0,69597.0,72312.0,72312.0
11-22 20:00,57914.0,69669.0,69521.0,68674.0,66077.0,69874.0,69874.0
11-22 21:00,55412.0,65214.0,66174.0,64907.0,62374.0,66398.0,66398.0
11-22 22:00,55535.0,61834.0,63421.0,62170.0,59453.0,63162.0,63162.0
11-22 23:00,52510.0,56691.0,59448.0,58104.0,56323.0,60185.0,60185.0
11-23 00:00,49469.0,52591.0,54938.0,54598.0,53014.0,56844.0,56844.0
11-23 01:00,47536.0,49806.0,52462.0,52353.0,50355.0,54627.0,54627.0
11-23 02:00,46625.0,48805.0,51799.0,51346.0,48947.0,53228.0,53228.0
11-23 03:00,47230.0,49736.0,52267.0,51643.0,48722.0,53524.0,53524.0
11-23 04:00,49755.0,51595.0,54708.0,53585.0,48746.0,55506.0,55506.0
11-23 05:00,55431.0,56507.0,59147.0,57783.0,49439.0,59755.0,59755.0
11-23 06:00,65639.0,66132.0,68730.0,66440.0,51523.0,66982.0,66982.0
11-23 07:00,69957.0,70605.0,72872.0,70499.0,55020.0,70159.0,70159.0
11-23 08:00,71814.0,71779.0,73765.0,71775.0,58498.0,71334.0,71334.0
11-23 09:00,71970.0,71528.0,73621.0,75170.0,60450.0,71122.0,71122.0
11-23 10:00,72644.0,72205.0,74479.0,76538.0,61286.0,71615.0,71615.0
11-23 11:00,73139.0,72602.0,74817.0,76659.0,61660.0,72556.0,72556.0
11-23 12:00,72393.0,71777.0,74064.0,70929.0,61186.0,72080.0,72080.0
11-23 13:00,72701.0,71540.0,73847.0,70119.0,59377.0,71697.0,71697.0
11-23 14:00,71466.0,70858.0,72648.0,68225.0,57779.0,70139.0,70139.0
11-23 15:00,71390.0,70133.0,72152.0,67770.0,58259.0,69661.0,69661.0
11-23 16:00,74132.0,73103.0,74634.0,70279.0,61778.0,71207.0,71207.0
11-23 17:00,76097.0,74590.0,76109.0,71389.0,63195.0,72521.0,72521.0
11-23 18:00,75431.0,73988.0,75375.0,70600.0,63323.0,72309.0,72309.0
11-23 19:00,74612.0,73007.0,74257.0,68908.0,61700.0,71375.0,71375.0
11-23 20:00,71196.0,69533.0,70261.0,65474.0,58311.0,68098.0,68098.0
11-23 21:00,67048.0,65266.0,66275.0,61743.0,54678.0,64367.0,64367.0
11-23 22:00,63637.0,62178.0,62708.0,59661.0,53762.0,60813.0,60813.0
11-23 23:00,59475.0,57861.0,58224.0,56299.0,51292.0,57285.0,57285.0
11-24 00:00,55716.0,53408.0,53952.0,52969.0,48130.0,54163.0,54163.0
11-24 01:00,53317.0,51050.0,50372.0,50651.0,45941.0,52024.0,52024.0
11-24 02:00,52367.0,49503.0,49002.0,48548.0,44547.0,51536.0,51536.0
11-24 03:00,52906.0,50057.0,50137.0,48304.0,44323.0,50749.0,50749.0
11-24 04:00,54716.0,52043.0,52482.0,48457.0,44515.0,52595.0,52595.0
11-24 05:00,59480.0,56602.0,57155.0,48721.0,44101.0,57056.0,57056.0
11-24 06:00,68514.0,66155.0,66698.0,50546.0,43819.0,64900.0,64900.0
11-24 07:00,72674.0,71547.0,71381.0,54243.0,46031.0,68813.0,68813.0
11-24 08:00,73786.0,71973.0,72755.0,57751.0,49832.0,70518.0,70518.0
11-24 09:00,74226.0,72365.0,72481.0,60047.0,52122.0,71356.0,71356.0
11-24 10:00,75180.0,73338.0,73117.0,60873.0,54258.0,71667.0,71667.0
11-24 11:00,75585.0,73617.0,73364.0,61682.0,55808.0,72271.0,72271.0
11-24 12:00,75240.0,73451.0,72793.0,61198.0,55610.0,72293.0,72293.0
11-24 13:00,75199.0,73137.0,71676.0,60008.0,53396.0,71720.0,71720.0
11-24 14:00,74217.0,71749.0,69830.0,58566.0,52198.0,70343.0,70343.0
11-24 15:00,73783.0,71653.0,69480.0,58144.0,51953.0,70263.0,70263.0
11-24 16:00,76600.0,74207.0,71491.0,61098.0,56084.0,71859.0,71859.0
11-24 17:00,78068.0,75504.0,72954.0,62797.0,58991.0,73008.0,73008.0
11-24 18:00,77306.0,74998.0,71903.0,62437.0,59172.0,72534.0,72534.0
11-24 19:00,75843.0,74222.0,70100.0,60810.0,57735.0,71299.0,71299.0
11-24 20:00,72265.0,70344.0,66156.0,57864.0,55419.0,68573.0,68573.0
11-24 21:00,68179.0,65713.0,61906.0,54594.0,52944.0,65234.0,65234.0
11-24 22:00,64565.0,63313.0,59275.0,53599.0,52521.0,61726.0,61726.0
11-24 23:00,60341.0,58498.0,55093.0,50483.0,49488.0,58494.0,58494.0
11-25 00:00,56436.0,54325.0,51575.0,47981.0,46841.0,55405.0,55405.0
11-25 01:00,53457.0,51507.0,48915.0,45340.0,45294.0,53909.0,53909.0
11-25 02:00,51893.0,49915.0,47189.0,43958.0,44557.0,52712.0,52712.0
11-25 03:00,52423.0,50552.0,47273.0,43577.0,45405.0,52888.0,52888.0
11-25 04:00,54504.0,52836.0,47742.0,43816.0,47953.0,54368.0,54368.0
11-25 05:00,58204.0,56837.0,48079.0,44060.0,53483.0,59200.0,59200.0
11-25 06:00,68328.0,65931.0,50326.0,43567.0,63284.0,67106.0,67106.0
11-25 07:00,72828.0,70954.0,54239.0,45894.0,68379.0,71041.0,71041.0
11-25 08:00,74504.0,72007.0,57861.0,49784.0,70261.0,73213.0,73213.0
11-25 09:00,74651.0,72437.0,60179.0,52811.0,70563.0,73752.0,73752.0
11-25 10:00,75418.0,72900.0,61661.0,55532.0,71244.0,74366.0,74366.0
11-25 11:00,75518.0,73459.0,62638.0,57614.0,71995.0,75260.0,75260.0
11-25 12:00,74838.0,73290.0,62570.0,57568.0,71520.0,75119.0,75119.0
11-25 13:00,74788.0,72721.0,61126.0,55827.0,71595.0,75078.0,75078.0
11-25 14:00,73598.0,69997.0,59439.0,54080.0,70198.0,73953.0,73953.0
11-25 15:00,73429.0,70001.0,59198.0,54166.0,70112.0,73538.0,73538.0
11-25 16:00,75203.0,72445.0,62314.0,57991.0,71276.0,75166.0,75166.0
11-25 17:00,76473.0,73680.0,64150.0,60290.0,72325.0,76133.0,76133.0
11-25 18:00,75998.0,72567.0,64251.0,60451.0,71865.0,75630.0,75630.0
11-25 19:00,74729.0,71366.0,62595.0,59372.0,70474.0,74021.0,74021.0
11-25 20:00,71128.0,67572.0,59722.0,57176.0,67506.0,70015.0,70015.0
11-25 21:00,66774.0,63476.0,56137.0,54419.0,63603.0,66165.0,66165.0
11-25 22:00,63802.0,61467.0,54992.0,54728.0,60426.0,62670.0,62670.0
11-25 23:00,59397.0,56762.0,51926.0,52440.0,56212.0,59104.0,59104.0
11-26 00:00,54902.0,52968.0,48847.0,49275.0,52518.0,55301.0,55301.0
11-26 01:00,52534.0,50198.0,46427.0,47524.0,49937.0,53329.0,53329.0
11-26 02:00,51080.0,48692.0,45724.0,46719.0,48926.0,52340.0,52340.0
11-26 03:00,51528.0,48011.0,45315.0,47402.0,49602.0,52672.0,52672.0
11-26 04:00,53048.0,48524.0,45321.0,50272.0,51651.0,54558.0,54558.0
11-26 05:00,57761.0,48444.0,45601.0,55627.0,56500.0,58539.0,58539.0
11-26 06:00,67418.0,50783.0,45732.0,65891.0,66301.0,66182.0,66182.0
11-26 07:00,72378.0,54347.0,47572.0,69587.0,70831.0,71038.0,71038.0
11-26 08:00,73244.0,58017.0,51996.0,71493.0,71739.0,73257.0,73257.0
11-26 09:00,73374.0,60768.0,55126.0,72074.0,71761.0,73986.0,73986.0
11-26 10:00,73809.0,61990.0,57916.0,72653.0,72266.0,74104.0,74104.0
11-26 11:00,74302.0,62450.0,60593.0,73313.0,72711.0,74862.0,74862.0
11-26 12:00,73837.0,62027.0,60201.0,72793.0,72327.0,74544.0,74544.0
11-26 13:00,73574.0,60751.0,58469.0,72188.0,71749.0,73292.0,73292.0
11-26 14:00,72151.0,58958.0,57103.0,71088.0,70891.0,71421.0,71421.0
11-26 15:00,72033.0,58679.0,57054.0,71150.0,70336.0,70526.0,70526.0
11-26 16:00,74346.0,62200.0,60516.0,72876.0,72447.0,73063.0,73063.0
11-26 17:00,75897.0,63451.0,62498.0,73836.0,73652.0,73673.0,73673.0
11-26 18:00,75244.0,63246.0,62932.0,73070.0,73388.0,72640.0,72640.0
11-26 19:00,73984.0,61996.0,61945.0,71644.0,71844.0,71661.0,71661.0
11-26 20:00,70630.0,59516.0,59461.0,68319.0,69309.0,68761.0,68761.0
11-26 21:00,66401.0,55938.0,57312.0,64074.0,65682.0,65029.0,65029.0
11-26 22:00,63965.0,54777.0,57450.0,61590.0,61447.0,61923.0,61923.0
11-26 23:00,59230.0,51762.0,54862.0,57350.0,56863.0,58421.0,58421.0
11-27 00:00,55267.0,48283.0,51604.0,53557.0,52944.0,54902.0,54902.0
11-27 01:00,52572.0,45538.0,49400.0,51530.0,50291.0,51549.0,51549.0
11-27 02:00,51183.0,44286.0,48703.0,50614.0,49185.0,50389.0,50389.0
11-27 03:00,51510.0,44022.0,49766.0,51167.0,50073.0,49498.0,49498.0
11-27 04:00,53482.0,44214.0,52515.0,53073.0,52346.0,49636.0,49636.0
11-27 05:00,57710.0,44038.0,58324.0,57572.0,56934.0,50114.0,50114.0
11-27 06:00,67493.0,43754.0,68808.0,66065.0,66566.0,52009.0,52009.0
11-27 07:00,72014.0,46168.0,73446.0,70262.0,71558.0,55030.0,55030.0
11-27 08:00,72909.0,49940.0,75157.0,71404.0,73930.0,58964.0,58964.0
11-27 09:00,72735.0,53214.0,75911.0,71657.0,74780.0,61443.0,61443.0
11-27 10:00,73094.0,55483.0,77581.0,72356.0,75601.0,62667.0,62667.0
11-27 11:00,73239.0,57425.0,78453.0,72860.0,76114.0,63534.0,63534.0
11-27 12:00,72435.0,57327.0,77446.0,72571.0,75319.0,63213.0,63213.0
11-27 13:00,71599.0,55508.0,77671.0,72726.0,75016.0,61598.0,61598.0
11-27 14:00,69844.0,53916.0,76738.0,71788.0,73913.0,60323.0,60323.0
11-27 15:00,69726.0,52735.0,77003.0,71790.0,73152.0,60340.0,60340.0
11-27 16:00,72466.0,57306.0,78444.0,74186.0,74801.0,63441.0,63441.0
11-27 17:00,73917.0,59662.0,78415.0,74903.0,75874.0,64544.0,64544.0
11-27 18:00,73191.0,59956.0,77297.0,74319.0,75345.0,64627.0,64627.0
11-27 19:00,71899.0,59247.0,76127.0,73032.0,73883.0,63172.0,63172.0
11-27 20:00,68193.0,58403.0,72962.0,69998.0,70438.0,60329.0,60329.0
11-27 21:00,64569.0,55433.0,68118.0,66121.0,66165.0,57324.0,57324.0
11-27 22:00,62569.0,56110.0,65177.0,63446.0,63139.0,55708.0,55708.0
11-27 23:00,58938.0,52997.0,60565.0,59869.0,58500.0,52669.0,52669.0
11-28 00:00,54859.0,49938.0,56797.0,55820.0,54815.0,49843.0,49843.0
11-28 01:00,52411.0,47765.0,54101.0,53801.0,52317.0,47486.0,47486.0
11-28 02:00,50820.0,47245.0,53182.0,53049.0,51409.0,46532.0,46532.0
11-28 03:00,50127.0,48440.0,53874.0,53586.0,51856.0,45749.0,45749.0
11-28 04:00,50100.0,51240.0,55664.0,55571.0,54587.0,45626.0,45626.0
11-28 05:00,50228.0,56886.0,59993.0,60529.0,59828.0,45742.0,45742.0
11-28 06:00,51759.0,67059.0,69128.0,69828.0,68714.0,46161.0,46161.0
11-28 07:00,55509.0,71674.0,73655.0,74201.0,72897.0,48450.0,48450.0
11-28 08:00,58935.0,72763.0,75163.0,75500.0,73609.0,52348.0,52348.0
11-28 09:00,61202.0,72971.0,75257.0,75420.0,73494.0,55385.0,55385.0
11-28 10:00,62529.0,73531.0,75810.0,75958.0,74987.0,57671.0,57671.0
11-28 11:00,63571.0,73895.0,76263.0,76055.0,75333.0,60118.0,60118.0
11-28 12:00,63299.0,73314.0,76096.0,75380.0,74952.0,59915.0,59915.0
11-28 13:00,61446.0,73180.0,75974.0,74970.0,75070.0,58720.0,58720.0
11-28 14:00,59759.0,71748.0,74383.0,73832.0,73775.0,56830.0,56830.0
11-28 15:00,58811.0,71705.0,73723.0,74303.0,73718.0,56897.0,56897.0
11-28 16:00,62554.0,75023.0,75870.0,77405.0,74867.0,60068.0,60068.0
11-28 17:00,64745.0,76736.0,77108.0,78443.0,75504.0,61727.0,61727.0
11-28 18:00,64332.0,76125.0,76259.0,77490.0,74954.0,61732.0,61732.0
11-28 19:00,62948.0,75328.0,75047.0,76303.0,73356.0,61014.0,61014.0
11-28 20:00,60408.0,72022.0,71612.0,72361.0,70569.0,58997.0,58997.0
11-28 21:00,57101.0,67468.0,67610.0,67761.0,65858.0,56538.0,56538.0
11-28 22:00,56627.0,65071.0,64521.0,65156.0,62637.0,56059.0,56059.0
11-28 23:00,53827.0,60836.0,59991.0,60727.0,59025.0,53608.0,53608.0
11-29 00:00,50953.0,57433.0,56136.0,57041.0,54928.0,51556.0,51556.0
11-29 01:00,47793.0,55082.0,53787.0,54744.0,52214.0,49351.0,49351.0
11-29 02:00,46027.0,54051.0,52783.0,53443.0,50770.0,48458.0,48458.0
11-29 03:00,45158.0,54381.0,53261.0,53884.0,51548.0,49542.0,49542.0
11-29 04:00,45284.0,56072.0,55040.0,55697.0,53828.0,51716.0,51716.0
11-29 05:00,44874.0,60358.0,59270.0,59209.0,58813.0,56915.0,56915.0
11-29 06:00,44668.0,69173.0,67781.0,68459.0,67552.0,66092.0,66092.0
11-29 07:00,47321.0,73766.0,71858.0,72485.0,71932.0,71050.0,71050.0
11-29 08:00,51196.0,74435.0,73085.0,73405.0,72746.0,73319.0,73319.0
11-29 09:00,54521.0,73636.0,73181.0,73418.0,72750.0,74369.0,74369.0
11-29 10:00,57254.0,74023.0,73471.0,73900.0,73371.0,74668.0,74668.0
11-29 11:00,59581.0,74544.0,74147.0,74530.0,73095.0,75207.0,75207.0
11-29 12:00,59809.0,74038.0,73403.0,73930.0,72263.0,75210.0,75210.0
11-29 13:00,58258.0,73739.0,73061.0,74171.0,71575.0,75012.0,75012.0
11-29 14:00,56860.0,72339.0,72114.0,73361.0,70193.0,73695.0,73695.0
11-29 15:00,56570.0,72822.0,72261.0,73109.0,69026.0,73219.0,73219.0
11-29 16:00,59856.0,76365.0,74587.0,75355.0,71046.0,75326.0,75326.0
11-29 17:00,62092.0,78315.0,75034.0,75909.0,71996.0,75843.0,75843.0
11-29 18:00,62486.0,77584.0,74232.0,75218.0,71043.0,74867.0,74867.0
11-29 19:00,61207.0,76960.0,73387.0,74281.0,69456.0,73204.0,73204.0
11-29 20:00,59651.0,73559.0,70046.0,70977.0,66573.0,70172.0,70172.0
11-29 21:00,57328.0,69621.0,66175.0,66733.0,62594.0,67232.0,67232.0
11-29 22:00,57647.0,66444.0,63590.0,63462.0,59637.0,64857.0,64857.0
11-29 23:00,54245.0,62663.0,58962.0,58883.0,55601.0,60813.0,60813.0
11-30 00:00,50172.0,58356.0,54991.0,55639.0,51906.0,56778.0,56778.0
11-30 01:00,47851.0,55772.0,53166.0,53759.0,50245.0,54922.0,54922.0
11-30 02:00,46645.0,54590.0,51963.0,52528.0,48136.0,54304.0,54304.0
11-30 03:00,47335.0,55057.0,52471.0,52828.0,47584.0,56037.0,56037.0
11-30 04:00,50049.0,56564.0,54268.0,54725.0,47592.0,58210.0,58210.0
11-30 05:00,55712.0,61254.0,58671.0,58844.0,47739.0,63385.0,63385.0
11-30 06:00,66120.0,70393.0,67645.0,67223.0,49193.0,72056.0,72056.0
11-30 07:00,71465.0,75121.0,72550.0,72139.0,52846.0,76754.0,76754.0
11-30 08:00,72823.0,75748.0,73490.0,73578.0,56181.0,78635.0,78635.0
11-30 09:00,73347.0,75191.0,73789.0,73687.0,58022.0,79056.0,79056.0
11-30 10:00,74255.0,75580.0,74097.0,74063.0,58458.0,80555.0,80555.0
11-30 11:00,75306.0,76059.0,75256.0,74618.0,58657.0,81614.0,81614.0
11-30 12:00,74657.0,75380.0,74334.0,74350.0,58042.0,81166.0,81166.0
11-30 13:00,75035.0,75317.0,74232.0,73122.0,56841.0,80792.0,80792.0
11-30 14:00,73527.0,74328.0,73541.0,71146.0,55508.0,79283.0,79283.0
11-30 15:00,73434.0,74290.0,72939.0,70454.0,55329.0,78420.0,78420.0
11-30 16:00,74892.0,77008.0,75093.0,72569.0,59464.0,78385.0,78385.0
11-30 17:00,76018.0,78610.0,75885.0,73035.0,60795.0,78696.0,78696.0
