,fit_capacity_factor_2015,fit_capacity_factor_2016,fit_capacity_factor_2017,fit_capacity_factor_2018,fit_capacity_factor_2019,fit_capacity_factor_2020
2001-01-13 2:00,0.560819356,0.325177568,0.445705957,0.136732717,0.437489326,0.29041963
2001-01-13 3:00,0.564330258,0.328962805,0.515623312,0.144301334,0.42284639,0.252662949
2001-01-13 4:00,0.569025698,0.340916039,0.57566429,0.152439508,0.421282636,0.226537733
2001-01-13 5:00,0.589023321,0.386813246,0.610223791,0.163526286,0.421725829,0.211605269
2001-01-13 6:00,0.619814144,0.406294078,0.632839132,0.177119913,0.415722205,0.20651123
2001-01-13 7:00,0.644026777,0.409912092,0.631393074,0.194360796,0.440321416,0.207177991
2001-01-13 8:00,0.661776724,0.410921954,0.616951245,0.209616721,0.477952996,0.205534567
2001-01-13 9:00,0.657293598,0.415772874,0.579734181,0.212085517,0.511622864,0.195141837
2001-01-13 10:00,0.648425736,0.418154829,0.552835974,0.216112505,0.549354889,0.183135102
2001-01-13 11:00,0.64515968,0.404046276,0.530819647,0.224206256,0.613895313,0.169070372
2001-01-13 12:00,0.656402414,0.383295951,0.495543058,0.214206051,0.652594874,0.174533216
2001-01-13 13:00,0.647323189,0.356640104,0.465229444,0.200661232,0.675011857,0.180004663
2001-01-13 14:00,0.628581507,0.316749012,0.436935501,0.189938323,0.69365335,0.178060795
2001-01-13 15:00,0.60496357,0.284195876,0.425437613,0.196337906,0.713271808,0.192488052
2001-01-13 16:00,0.574505974,0.272851989,0.432179723,0.241809235,0.736976045,0.227970818
2001-01-13 17:00,0.540039628,0.263654674,0.42435378,0.282936295,0.745826146,0.26830778
2001-01-13 18:00,0.506471164,0.257029659,0.399782966,0.300333574,0.753618411,0.308306129
2001-01-13 19:00,0.482700731,0.243588831,0.391071953,0.298226458,0.767075195,0.348956372
2001-01-13 20:00,0.471840705,0.22863707,0.393648159,0.291341347,0.778213859,0.392366837
2001-01-13 21:00,0.469103239,0.207495435,0.39260324,0.28335891,0.779685472,0.423927903
2001-01-13 22:00,0.470467618,0.199968415,0.398808334,0.271656312,0.772677736,0.444268343
2001-01-13 23:00,0.464876466,0.201645872,0.417105524,0.264362263,0.761966061,0.467929947
2001-01-14 0:00,0.44916834,0.206137059,0.434548447,0.255694363,0.738163218,0.491100684
2001-01-14 1:00,0.416775957,0.207801902,0.441913961,0.252621921,0.713315047,0.501861351
2001-01-14 2:00,0.390230232,0.208270803,0.452616511,0.250971132,0.691839866,0.512538101
2001-01-14 3:00,0.388470593,0.215686247,0.44951952,0.249133887,0.667695462,0.528459441
2001-01-14 4:00,0.395910236,0.215280373,0.437027996,0.248765695,0.639319229,0.540700322
2001-01-14 5:00,0.420279946,0.210030304,0.421042022,0.249689232,0.623184753,0.561825457
2001-01-14 6:00,0.469281906,0.207387452,0.416411809,0.250639018,0.608858424,0.583886555
2001-01-14 7:00,0.499301868,0.203498303,0.407896106,0.254218664,0.588290587,0.601797202
2001-01-14 8:00,0.525297553,0.20902623,0.395642222,0.25893276,0.571463966,0.613373645
2001-01-14 9:00,0.552930025,0.206133444,0.373757966,0.247072307,0.549568965,0.603307812
2001-01-14 10:00,0.569861684,0.198265452,0.347909086,0.240931955,0.554270274,0.596349667
2001-01-14 11:00,0.587678875,0.219135952,0.34500583,0.245948035,0.588027457,0.578750615
2001-01-14 12:00,0.571746576,0.240857369,0.337718732,0.233297996,0.614875714,0.567312229
2001-01-14 13:00,0.529362686,0.231089224,0.33467272,0.211141388,0.608245906,0.547512364
2001-01-14 14:00,0.480368991,0.206776277,0.338472916,0.181379671,0.585544805,0.535455378
2001-01-14 15:00,0.451384845,0.206060641,0.36315718,0.184085191,0.56027028,0.545599035
2001-01-14 16:00,0.434598754,0.22640461,0.379556406,0.240659475,0.552381061,0.567967454
2001-01-14 17:00,0.400212814,0.237439276,0.375433017,0.281422367,0.538044103,0.594519527
2001-01-14 18:00,0.366618454,0.237992033,0.352977766,0.299815309,0.511796555,0.628851733
2001-01-14 19:00,0.363856611,0.235490566,0.334539005,0.303401214,0.486718752,0.661672953
2001-01-14 20:00,0.386335073,0.234291037,0.342932591,0.307874967,0.463543916,0.681323697
2001-01-14 21:00,0.383864806,0.227088139,0.3472981,0.304501997,0.446531612,0.690399703
2001-01-14 22:00,0.37742016,0.223504865,0.35146435,0.293653049,0.430533858,0.691726499
2001-01-14 23:00,0.370956246,0.218421688,0.342193088,0.282787034,0.425804545,0.685140356
2001-01-15 0:00,0.364686517,0.209278994,0.324140427,0.281966422,0.417316118,0.666095156
2001-01-15 1:00,0.367177734,0.208405138,0.311487411,0.284420665,0.417024038,0.648774082
2001-01-15 2:00,0.378566284,0.213146278,0.305087318,0.292476902,0.407300379,0.632422539
2001-01-15 3:00,0.410447887,0.214076454,0.29954432,0.296840169,0.400346124,0.616251866
2001-01-15 4:00,0.453886662,0.218177213,0.293871358,0.30884397,0.405255391,0.603872642
2001-01-15 5:00,0.509360916,0.219711666,0.282180946,0.31857886,0.422289799,0.598972349
2001-01-15 6:00,0.54424222,0.221586086,0.271097877,0.329012276,0.444304632,0.591445618
2001-01-15 7:00,0.577179042,0.219647007,0.259060518,0.353396867,0.469037945,0.584684677
2001-01-15 8:00,0.601675206,0.215279697,0.242766397,0.37155036,0.477022625,0.578018344
2001-01-15 9:00,0.617008571,0.204309711,0.223881753,0.384415893,0.48998736,0.560271279
2001-01-15 10:00,0.631685166,0.191192675,0.194494358,0.399269308,0.496679116,0.535999068
2001-01-15 11:00,0.646722201,0.195031482,0.181883792,0.434961735,0.514966126,0.539413552
2001-01-15 12:00,0.653407567,0.196564167,0.178116624,0.460400989,0.542250954,0.557513286
2001-01-15 13:00,0.647585982,0.187095903,0.163734682,0.482287535,0.567776084,0.551502418
2001-01-15 14:00,0.643454034,0.173138055,0.142689065,0.508447305,0.589415678,0.546685162
2001-01-15 15:00,0.642335515,0.167204508,0.141704289,0.548795255,0.605818146,0.55801637
2001-01-15 16:00,0.64375906,0.176281828,0.154485099,0.602915834,0.620618285,0.581965235
2001-01-15 17:00,0.639825291,0.172547522,0.148044578,0.655945551,0.626923433,0.579990791
2001-01-15 18:00,0.63291958,0.151723625,0.130028721,0.692144129,0.624386158,0.557857631
2001-01-15 19:00,0.630907978,0.126008209,0.111303483,0.721187068,0.606622382,0.520623595
2001-01-15 20:00,0.62612472,0.101397228,0.094331845,0.725404951,0.591050112,0.469509549
2001-01-15 21:00,0.619968074,0.079355706,0.082424049,0.713352219,0.57769513,0.426581136
2001-01-15 22:00,0.620036171,0.064121063,0.074419292,0.694754239,0.550914219,0.404482758
2001-01-15 23:00,0.602003241,0.04932159,0.070628419,0.683909803,0.536394056,0.373277792
2001-01-16 0:00,0.563746362,0.035924052,0.069266664,0.673393824,0.524137191,0.344129488
2001-01-16 1:00,0.527753345,0.028924131,0.070243926,0.663844732,0.508473341,0.309711429
2001-01-16 2:00,0.506980259,0.029004963,0.069639662,0.647686437,0.483375989,0.273851503
2001-01-16 3:00,0.492874207,0.036922489,0.070672707,0.626463222,0.45920832,0.240470853
2001-01-16 4:00,0.486831305,0.049642387,0.070476769,0.602185538,0.446138964,0.21601845
2001-01-16 5:00,0.467424619,0.057047627,0.06637429,0.549665386,0.426427671,0.197850667
2001-01-16 6:00,0.445884118,0.057221536,0.061562857,0.511465694,0.414321253,0.188317677
2001-01-16 7:00,0.412404541,0.053922713,0.058514979,0.499721258,0.411198873,0.180826887
2001-01-16 8:00,0.378845428,0.048145251,0.057189197,0.506141946,0.402606898,0.174992877
2001-01-16 9:00,0.340071424,0.047257929,0.052623355,0.472804669,0.396735903,0.167086472
2001-01-16 10:00,0.295867614,0.050421665,0.044963104,0.438882414,0.400807452,0.141005068
2001-01-16 11:00,0.271279398,0.074030931,0.04487137,0.441957426,0.418829081,0.124709518
2001-01-16 12:00,0.253586683,0.10290335,0.050076578,0.459100445,0.44307037,0.124983031
2001-01-16 13:00,0.224616922,0.124062889,0.054050724,0.475625729,0.45158346,0.123541606
2001-01-16 14:00,0.197224346,0.132971571,0.0559393,0.479544095,0.439849416,0.12300587
2001-01-16 15:00,0.187382753,0.134850314,0.059974643,0.491204165,0.427331829,0.153974393
2001-01-16 16:00,0.191563328,0.149598375,0.074446447,0.518339808,0.4275652,0.229683806
2001-01-16 17:00,0.195868438,0.161620516,0.087384173,0.499918212,0.43046577,0.302578901
2001-01-16 18:00,0.190226385,0.168592225,0.092706238,0.456415427,0.43709647,0.341356677
2001-01-16 19:00,0.181482468,0.176318979,0.092154679,0.430049193,0.443938134,0.35774645
2001-01-16 20:00,0.168871733,0.17678738,0.088331446,0.403692892,0.453669257,0.363829425
2001-01-16 21:00,0.1562198,0.172178409,0.079695031,0.386815568,0.463498266,0.356092479
2001-01-16 22:00,0.141420617,0.160608773,0.069355903,0.362508631,0.470360103,0.330679187
2001-01-16 23:00,0.125827879,0.155033791,0.061084297,0.341436677,0.466997872,0.308706299
2001-01-17 0:00,0.122274334,0.161792172,0.056502854,0.331163013,0.475917254,0.29866445
2001-01-17 1:00,0.125092236,0.185183943,0.05264317,0.333165888,0.46647852,0.299151688
2001-01-17 2:00,0.127511833,0.197477323,0.049377019,0.349715437,0.477436297,0.294149562
2001-01-17 3:00,0.135590618,0.205383565,0.043559697,0.365098399,0.464730942,0.292582423
2001-01-17 4:00,0.145035705,0.213216281,0.037723293,0.355853794,0.463361957,0.289886354
2001-01-17 5:00,0.154439057,0.209539586,0.036712727,0.362445833,0.463408707,0.283951436
2001-01-17 6:00,0.161470368,0.201948921,0.032400411,0.389562515,0.467200574,0.279841017
2001-01-17 7:00,0.167423829,0.191853644,0.030745709,0.397369916,0.461294859,0.280301537
2001-01-17 8:00,0.170619543,0.174778882,0.03119317,0.414539036,0.459545683,0.284853683
2001-01-17 9:00,0.170285679,0.151755922,0.027430622,0.42069985,0.445210877,0.281711786
2001-01-17 10:00,0.157190914,0.142084671,0.023870976,0.432090935,0.446183798,0.267321312
2001-01-17 11:00,0.160127987,0.123914205,0.025304717,0.491103291,0.448783274,0.262116497
2001-01-17 12:00,0.178025488,0.101574275,0.029204242,0.53751186,0.453373273,0.269785925
2001-01-17 13:00,0.185856231,0.08843002,0.033907284,0.565629684,0.439840133,0.254637105
2001-01-17 14:00,0.174024361,0.07866371,0.038047056,0.571674167,0.405948597,0.232481198
2001-01-17 15:00,0.165698212,0.062297105,0.038309245,0.581363832,0.371866713,0.242671558
2001-01-17 16:00,0.173090064,0.058519972,0.049162431,0.573439188,0.368326497,0.278195898
2001-01-17 17:00,0.187009279,0.052703027,0.06344593,0.557594665,0.382055919,0.296995319
2001-01-17 18:00,0.194535471,0.042330735,0.06776242,0.541620597,0.409655311,0.306884575
2001-01-17 19:00,0.197926162,0.034802772,0.06683136,0.53127632,0.42358745,0.320964425
2001-01-17 20:00,0.202352991,0.034006675,0.065139304,0.517273017,0.426748209,0.32929629
2001-01-17 21:00,0.207048205,0.039884886,0.064006098,0.507660907,0.401480661,0.342153249
2001-01-17 22:00,0.211353776,0.051888609,0.067999156,0.503802178,0.391567215,0.33993609
2001-01-17 23:00,0.214317441,0.06372518,0.072819011,0.489679337,0.389301654,0.36294655
2001-01-18 0:00,0.217449911,0.073631571,0.078449603,0.474581867,0.373599724,0.385110376
2001-01-18 1:00,0.217273187,0.077858233,0.081378713,0.470005195,0.343351854,0.399274912
2001-01-18 2:00,0.215604294,0.077601669,0.082106077,0.450255086,0.301503988,0.394380298
2001-01-18 3:00,0.212248522,0.075809307,0.080710234,0.429164861,0.25262069,0.38216309
2001-01-18 4:00,0.20589447,0.068571738,0.080362443,0.444766418,0.209951517,0.364637077
2001-01-18 5:00,0.202104216,0.062154132,0.082913648,0.465138489,0.167897237,0.349826125
2001-01-18 6:00,0.194780538,0.060135547,0.084157399,0.505328127,0.142420129,0.338222535
2001-01-18 7:00,0.193031164,0.060791868,0.086586507,0.563529084,0.147632787,0.325245512
2001-01-18 8:00,0.192244845,0.064429317,0.091155284,0.626115783,0.149626545,0.310317446
2001-01-18 9:00,0.17664835,0.066959708,0.089012832,0.689156848,0.140114674,0.294005835
2001-01-18 10:00,0.158434874,0.069086919,0.086193987,0.767458833,0.119431839,0.288677369
2001-01-18 11:00,0.165154866,0.072546269,0.098204959,0.816573614,0.106383341,0.308508808
2001-01-18 12:00,0.159397034,0.07392362,0.098093267,0.857039782,0.103957704,0.32972012
2001-01-18 13:00,0.139599723,0.071720233,0.093925764,0.895823385,0.102265977,0.312626837
2001-01-18 14:00,0.113482884,0.067243672,0.090634697,0.898444251,0.093455084,0.278335902
2001-01-18 15:00,0.105076505,0.062393235,0.088025103,0.840326207,0.097604275,0.240140957
2001-01-18 16:00,0.117424217,0.063567061,0.09468788,0.759132982,0.118903904,0.24197155
2001-01-18 17:00,0.134351348,0.073308473,0.10821343,0.668773311,0.134476247,0.24150185
2001-01-18 18:00,0.140542824,0.083711487,0.118615165,0.589659163,0.140820486,0.233754772
2001-01-18 19:00,0.14252248,0.090415061,0.125669259,0.523737008,0.139290617,0.22712471
2001-01-18 20:00,0.13906538,0.094354807,0.131024748,0.455947652,0.133043755,0.216495361
2001-01-18 21:00,0.133214683,0.097750363,0.134995076,0.396771707,0.12467381,0.210302709
2001-01-18 22:00,0.126864918,0.107077165,0.133875726,0.346609962,0.116959747,0.199890448
2001-01-18 23:00,0.119191909,0.117582199,0.130109573,0.301106744,0.110065048,0.190502878
2001-01-19 0:00,0.107221475,0.12169339,0.125310924,0.266844912,0.103438426,0.177865114
2001-01-19 1:00,0.090343177,0.123807665,0.121516923,0.251009529,0.096152291,0.165788078
2001-01-19 2:00,0.073260712,0.125412057,0.119535594,0.233984343,0.091266513,0.14949288
2001-01-19 3:00,0.058294653,0.126714713,0.114328284,0.219819521,0.088538404,0.133684149
2001-01-19 4:00,0.048270125,0.127349868,0.106652554,0.208987807,0.084091037,0.127685677
2001-01-19 5:00,0.041816831,0.128542251,0.100185065,0.208529074,0.081261528,0.125422129
2001-01-19 6:00,0.039160899,0.133878848,0.095960782,0.207708298,0.080271606,0.128795654
2001-01-19 7:00,0.039628282,0.142657979,0.09459349,0.209642521,0.079893055,0.13640497
2001-01-19 8:00,0.040483301,0.15499995,0.09496041,0.205090564,0.076750986,0.135231767
2001-01-19 9:00,0.033736242,0.158516375,0.086451159,0.197209339,0.058677887,0.115217547
2001-01-19 10:00,0.025502099,0.154782272,0.0726148,0.196109748,0.048414899,0.098151752
2001-01-19 11:00,0.023965209,0.167202239,0.065501709,0.20526311,0.054101526,0.101926391
2001-01-19 12:00,0.022014362,0.174952327,0.064711274,0.214294102,0.055972285,0.132137886
2001-01-19 13:00,0.015071646,0.172087048,0.063281573,0.211969136,0.050175308,0.154226527
2001-01-19 14:00,0.010784988,0.160466978,0.060286559,0.198609915,0.044730021,0.141688925
2001-01-19 15:00,0.020515415,0.146358097,0.057186636,0.186240821,0.049313908,0.122190877
2001-01-19 16:00,0.037986221,0.145629211,0.06652167,0.193610239,0.077270381,0.136904701
2001-01-19 17:00,0.049917655,0.152360097,0.078010068,0.210021276,0.113129826,0.163471098
2001-01-19 18:00,0.054182651,0.159630905,0.08414529,0.225894299,0.135770002,0.178143009
2001-01-19 19:00,0.055461111,0.16087851,0.088380496,0.237318369,0.143531409,0.181529871
2001-01-19 20:00,0.052783318,0.160133447,0.094064686,0.241709977,0.141140525,0.15368782
2001-01-19 21:00,0.05095098,0.158204173,0.099210722,0.233998815,0.133145898,0.116953445
2001-01-19 22:00,0.046141175,0.158950907,0.103371464,0.227056498,0.120509843,0.088052196
2001-01-19 23:00,0.042078073,0.160061851,0.103053241,0.218996085,0.104224702,0.067979092
2001-01-20 0:00,0.036693794,0.16942083,0.099624047,0.21232327,0.085581146,0.05576746
2001-01-20 1:00,0.032288072,0.177020967,0.092612404,0.20349373,0.066652,0.051673833
2001-01-20 2:00,0.028408418,0.171652442,0.08829828,0.202254713,0.051475003,0.047914811
2001-01-20 3:00,0.025694328,0.170129998,0.086834226,0.198420422,0.038769557,0.044062341
2001-01-20 4:00,0.024018815,0.165855667,0.082310289,0.194288812,0.030098036,0.041918922
2001-01-20 5:00,0.022615102,0.160294425,0.077440183,0.194989831,0.024825292,0.0437096
2001-01-20 6:00,0.021702705,0.155709464,0.075480926,0.202188115,0.022158398,0.046720495
2001-01-20 7:00,0.022059439,0.154272263,0.074487928,0.204878978,0.020300221,0.053073179
2001-01-20 8:00,0.022433958,0.152257459,0.074217491,0.199759465,0.017124965,0.062570939
2001-01-20 9:00,0.017711243,0.140051815,0.067875923,0.189022397,0.006843295,0.065501813
2001-01-20 10:00,0.013919013,0.126643376,0.055510721,0.178435985,0.002861828,0.061959862
2001-01-20 11:00,0.012534485,0.123424103,0.04522533,0.167834912,0.00463612,0.064160887
2001-01-20 12:00,0.011219159,0.121195772,0.03998921,0.152254947,0.004192919,0.072886732
2001-01-20 13:00,0.009786341,0.117589774,0.037328313,0.130683384,0.003107841,0.084011035
2001-01-20 14:00,0.008470989,0.109491783,0.037934686,0.110741437,0.003052058,0.089685195
2001-01-20 15:00,0.009166045,0.105211627,0.041294024,0.098107005,0.006158489,0.097055962
2001-01-20 16:00,0.012489418,0.119113189,0.050817303,0.094813231,0.016786803,0.11864834
2001-01-20 17:00,0.01431561,0.124669308,0.061157308,0.088996676,0.0286579,0.14068097
2001-01-20 18:00,0.017514597,0.119682037,0.067724029,0.078414166,0.0345553,0.147827842
2001-01-20 19:00,0.024518323,0.110138002,0.070723499,0.073005743,0.036808857,0.148601798
2001-01-20 20:00,0.033977792,0.097748639,0.071421384,0.067669505,0.036727618,0.156362093
2001-01-20 21:00,0.042662635,0.084498849,0.071647809,0.05968721,0.036316217,0.166891507
2001-01-20 22:00,0.048281481,0.072738669,0.071283063,0.056175818,0.036357579,0.171283176
2001-01-20 23:00,0.050680042,0.062877306,0.070497789,0.061805503,0.03768682,0.174410274
2001-01-21 0:00,0.049658487,0.056012312,0.068829487,0.068207875,0.040358113,0.180223661
2001-01-21 1:00,0.047650398,0.05106541,0.065848035,0.073149787,0.042757387,0.188625168
2001-01-21 2:00,0.045366641,0.045378743,0.062052324,0.07569693,0.045756666,0.197333325
2001-01-21 3:00,0.043002321,0.039778138,0.058511911,0.078226869,0.04986644,0.203083008
2001-01-21 4:00,0.039535389,0.035123717,0.054560466,0.083494887,0.05693645,0.203676095
2001-01-21 5:00,0.0367146,0.030601618,0.052017284,0.083921952,0.067436796,0.206155462
2001-01-21 6:00,0.03550801,0.027419619,0.050804356,0.083097873,0.077826397,0.206377775
2001-01-21 7:00,0.035581949,0.025972483,0.049075904,0.082498396,0.088128341,0.201702305
2001-01-21 8:00,0.035864741,0.027414869,0.047689948,0.077738745,0.095797221,0.19280061
2001-01-21 9:00,0.034690956,0.028569537,0.041013816,0.061912327,0.099186429,0.176829589
2001-01-21 10:00,0.038729256,0.024605908,0.025263351,0.052078901,0.094874051,0.166890156
2001-01-21 11:00,0.043204978,0.023385222,0.012997598,0.048110752,0.091676947,0.170841997
2001-01-21 12:00,0.044469531,0.021831788,0.010448796,0.040898465,0.090648282,0.173188026
2001-01-21 13:00,0.045447317,0.021330408,0.009869499,0.035040715,0.087394457,0.164253023
2001-01-21 14:00,0.048364422,0.02163867,0.0105962,0.02211639,0.083953878,0.15491335
2001-01-21 15:00,0.053175075,0.025314508,0.018541771,0.010505983,0.079050678,0.156877021
2001-01-21 16:00,0.082400605,0.035988834,0.039171333,0.0116374,0.089614857,0.168481065
2001-01-21 17:00,0.116030808,0.050147016,0.064463712,0.020413157,0.096262305,0.180162579
2001-01-21 18:00,0.134564332,0.067044813,0.089180962,0.039867302,0.098064258,0.198108525
2001-01-21 19:00,0.141976542,0.086893158,0.109502834,0.072528097,0.099314401,0.203832177
2001-01-21 20:00,0.1366686,0.103970562,0.12303924,0.102079262,0.101520848,0.203309547
2001-01-21 21:00,0.124613256,0.114304347,0.129848227,0.120544248,0.105565845,0.204360167
2001-01-21 22:00,0.11329496,0.11814629,0.127973778,0.131744611,0.108214891,0.202436929
2001-01-21 23:00,0.102146605,0.116619413,0.118986713,0.154121845,0.110195092,0.204073551
2001-01-22 0:00,0.094287656,0.111299366,0.105746399,0.184101989,0.114341676,0.197536053
2001-01-22 1:00,0.087666319,0.105328028,0.091237582,0.212274191,0.120863053,0.194221761
2001-01-22 2:00,0.08464637,0.101459843,0.079531242,0.226964935,0.128055167,0.196800365
2001-01-22 3:00,0.087195023,0.099569385,0.071360113,0.232122842,0.132599614,0.199963649
2001-01-22 4:00,0.084870118,0.095545661,0.066078937,0.240116396,0.134458459,0.202065397
2001-01-22 5:00,0.083765515,0.091680381,0.063421461,0.253741237,0.134916836,0.200183323
